global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,8.378971,0.86318487,0.0,,,,,,,,,,,,,,
1,,,,0.2401908465794154,0.8987367493765694,0.2348328151928285,0.9081501614597988,3554.0,0.2568466071475321,0.9047973598724168,3581.0,62.86016392707825,289.9218864440918,62.86016392707825,227.0615994930268,0.0,0.0
100,0.24627258,0.36418498,0.00039534504,,,,,,,,,,,,,,
200,1.1031338,0.5433811,0.0007906902,,,,,,,,,,,,,,
300,0.1274763,0.45273992,0.0011860352,,,,,,,,,,,,,,
303,,,,0.659961427961077,0.3458383423941476,0.6410773539717571,0.3643943086794808,3554.0,0.658563915892907,0.3674133692797054,3581.0,143.45497846603394,375.0988006591797,143.45497846603394,231.599137544632,0.032548189163208,0.0
400,1.2856805,0.31416377,0.0014271917,,,,,,,,,,,,,,
495,,,,0.6784611429486956,0.3328497750418527,0.6572887311172271,0.3532685648543014,3554.0,0.6764571534225775,0.3548512398880376,3581.0,223.67797088623047,459.4540331363678,223.67797088623047,235.68364810943604,0.0732181072235107,0.0
500,0.8415635,0.24910292,0.0014271429,,,,,,,,,,,,,,
600,1.7672999,0.28906474,0.0014270392,,,,,,,,,,,,,,
678,,,,0.6905979428972516,0.317633901323591,0.6696420818751758,0.3373788845425049,3554.0,0.6881030907480452,0.3390800350373499,3581.0,303.68249917030334,543.584769487381,303.68249917030334,239.7672562599182,0.1092779636383056,0.0
700,1.4425446,0.2674236,0.0014268806,,,,,,,,,,,,,,
800,0.39301163,0.34131005,0.0014266672,,,,,,,,,,,,,,
860,,,,0.6985799244471959,0.310661997113909,0.6802637790385833,0.3291214495880522,3554.0,0.6968971983209997,0.3316091682883622,3581.0,383.795530796051,627.8236918449402,383.795530796051,243.8508653640747,0.1451766490936279,0.0
900,0.90324235,0.2633859,0.001426399,,,,,,,,,,,,,,
1000,0.24550812,0.24502276,0.001426076,,,,,,,,,,,,,,
1100,1.0962452,0.27909866,0.0014256982,,,,,,,,,,,,,,
