global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.0418303,0.79335713,0.0,,,,,,,,,,,,,,,,,
1,,,,0.5251723527908325,0.7850709557533264,0.0209283223127234,0.5233314037322998,0.7784665822982788,0.0254760838987011,43793.0,0.5217427015304565,0.7775912880897522,0.0271955500873647,43793.0,20.018060207366943,324.26642656326294,20.018060207366943,304.24831342697144,0.0,0.0
1,2.0149271,0.79430616,1.7840648e-06,,,,,,,,,,,,,,,,,
2,2.0190253,0.79102814,3.5680132e-06,,,,,,,,,,,,,,,,,
3,2.0033014,0.7833442,5.352078e-06,,,,,,,,,,,,,,,,,
4,2.0287843,0.7759309,7.1360264e-06,,,,,,,,,,,,,,,,,
5,1.9810476,0.7652167,8.919975e-06,,,,,,,,,,,,,,,,,
6,1.994266,0.7537834,1.0703923e-05,,,,,,,,,,,,,,,,,
7,1.9025613,0.7361853,1.2487988e-05,,,,,,,,,,,,,,,,,
8,1.8419476,0.7199641,1.4271936e-05,,,,,,,,,,,,,,,,,
9,1.7471868,0.70476794,1.6056001e-05,,,,,,,,,,,,,,,,,
10,1.670345,0.6878721,1.783995e-05,,,,,,,,,,,,,,,,,
11,1.5475346,0.67286587,1.9624014e-05,,,,,,,,,,,,,,,,,
12,1.4491136,0.65576905,2.1407963e-05,,,,,,,,,,,,,,,,,
13,1.3523245,0.641974,2.3191911e-05,,,,,,,,,,,,,,,,,
14,1.2351449,0.62876636,2.497586e-05,,,,,,,,,,,,,,,,,
15,1.149526,0.618953,2.6759924e-05,,,,,,,,,,,,,,,,,
16,1.0827502,0.6079825,2.8543873e-05,,,,,,,,,,,,,,,,,
17,1.0308895,0.59821194,3.0327938e-05,,,,,,,,,,,,,,,,,
18,0.9932223,0.5849338,3.2111886e-05,,,,,,,,,,,,,,,,,
19,0.957688,0.5748813,3.389595e-05,,,,,,,,,,,,,,,,,
20,0.92923826,0.5708124,3.56799e-05,,,,,,,,,,,,,,,,,
21,0.9009032,0.55709666,3.7463848e-05,,,,,,,,,,,,,,,,,
22,0.8780626,0.548387,3.9247796e-05,,,,,,,,,,,,,,,,,
23,0.8503224,0.53898436,4.103186e-05,,,,,,,,,,,,,,,,,
24,0.8304344,0.5310497,4.281581e-05,,,,,,,,,,,,,,,,,
25,0.78866637,0.5212016,4.4599874e-05,,,,,,,,,,,,,,,,,
26,0.76543283,0.5133357,4.638394e-05,,,,,,,,,,,,,,,,,
27,0.727345,0.5075101,4.8167887e-05,,,,,,,,,,,,,,,,,
28,0.68940675,0.49817666,4.9951836e-05,,,,,,,,,,,,,,,,,
29,0.6630973,0.49026495,5.17359e-05,,,,,,,,,,,,,,,,,
30,0.63096476,0.48273835,5.351985e-05,,,,,,,,,,,,,,,,,
31,0.6057091,0.4759412,5.5303797e-05,,,,,,,,,,,,,,,,,
32,0.59402317,0.46988848,5.7087862e-05,,,,,,,,,,,,,,,,,
33,0.5723112,0.46176586,5.887181e-05,,,,,,,,,,,,,,,,,
