global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,17.369331,0.23993775,0.0,,,,,,,,,,,
1,,,,0.2315648195784796,0.2287472378097472,83274637.0,0.2377198051192434,95000000.0,21.73637819290161,778.7573685646057,21.73637819290161,757.0209441184998,0.0,0.0
1,17.663177,0.2442867,8.302857e-06,,,,,,,,,,,
2,2.3157322,0.1553727,1.660583e-05,,,,,,,,,,,
3,241.73558,0.7368332,2.4908572e-05,,,,,,,,,,,
4,15.628432,0.21409278,3.321143e-05,,,,,,,,,,,
5,16.757288,0.3020547,4.1514286e-05,,,,,,,,,,,
6,16.527586,0.3735807,4.981726e-05,,,,,,,,,,,
7,16.675957,0.4422353,5.812e-05,,,,,,,,,,,
8,16.198956,0.47543442,6.642286e-05,,,,,,,,,,,
9,16.081633,0.49430972,7.4725715e-05,,,,,,,,,,,
10,15.91203,0.48537022,8.302869e-05,,,,,,,,,,,
11,15.363875,0.44129252,9.1331545e-05,,,,,,,,,,,
12,15.151332,0.37903762,9.9634286e-05,,,,,,,,,,,
13,15.120511,0.29519194,0.00010793726,,,,,,,,,,,
14,11.977646,0.18107247,0.00011624012,,,,,,,,,,,
15,67.63593,0.2710531,0.00012454297,,,,,,,,,,,
16,13.655799,0.22488482,0.00013284583,,,,,,,,,,,
17,13.317827,0.22305344,0.00014114869,,,,,,,,,,,
18,12.8527355,0.20523512,0.00014945155,,,,,,,,,,,
19,8.2771435,0.15861371,0.0001577544,,,,,,,,,,,
20,13.333359,0.15640934,0.00016605738,,,,,,,,,,,
21,0.9889444,0.14831288,0.00017436012,,,,,,,,,,,
22,2.9040916,0.14654349,0.00018266297,,,,,,,,,,,
23,1.8462123,0.14485963,0.00019096583,,,,,,,,,,,
24,0.5660205,0.14681977,0.00019926869,,,,,,,,,,,
25,0.35379964,0.14154463,0.00020757166,,,,,,,,,,,
26,0.61219186,0.14225292,0.0002158744,,,,,,,,,,,
27,1.3472855,0.14118761,0.00022417738,,,,,,,,,,,
28,4.8732624,0.14571784,0.00023248023,,,,,,,,,,,
29,18.041035,0.16145438,0.00024078309,,,,,,,,,,,
30,12.87585,0.21694574,0.00024908595,,,,,,,,,,,
31,9.314416,0.1617387,0.0002573887,,,,,,,,,,,
32,18.788206,0.16462296,0.00026569166,,,,,,,,,,,
33,11.755456,0.19923802,0.00027399452,,,,,,,,,,,
34,6.6479154,0.1488881,0.00028229738,,,,,,,,,,,
35,25.31047,0.17486441,0.00029060023,,,,,,,,,,,
36,12.231982,0.24994117,0.0002989031,,,,,,,,,,,
