global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.34165618,6.907754,0.0,,,,,,,,,,,,,,
1,,,,0.001015624962747,6.907756328582764,0.0009999999310821,6.9077558517456055,50000.0,0.0010000000474974,6.907756805419922,10000.0,44.68812704086304,84.346524477005,44.68812704086304,39.6583034992218,0.0,0.0
100,0.47577554,6.8811536,7.648417e-05,,,,,,,,,,,,,,
200,0.6232035,6.778237,0.00015296845,,,,,,,,,,,,,,
300,1.5030521,6.791816,0.00022945274,,,,,,,,,,,,,,
400,1.7690787,6.5501423,0.0003059369,,,,,,,,,,,,,,
500,1.0576528,6.3512287,0.00038242107,,,,,,,,,,,,,,
570,,,,0.0230664052069187,6.071873664855957,0.0230199992656707,6.091993808746338,50000.0,0.0157000012695789,6.187724113464356,10000.0,465.1647455692291,520.4743356704712,465.1647455692291,55.258819818496704,0.030519962310791,0.0
600,1.6991707,6.3045406,0.00045890542,,,,,,,,,,,,,,
700,1.3189263,6.2084184,0.0005353897,,,,,,,,,,,,,,
800,1.2786592,6.112706,0.00061187387,,,,,,,,,,,,,,
900,0.94986206,6.0640254,0.00068835804,,,,,,,,,,,,,,
1000,0.8090878,6.6630144,0.0007648423,,,,,,,,,,,,,,
1100,1.5781045,6.013859,0.00084132655,,,,,,,,,,,,,,
1173,,,,0.0506835915148258,5.529703140258789,0.0496999993920326,5.561635494232178,50000.0,0.0381000004708766,5.744072914123535,10000.0,885.2438349723816,956.49618601799,885.2438349723816,71.1539158821106,0.057361364364624,0.0
1200,0.9761684,5.8407207,0.0009178108,,,,,,,,,,,,,,
1300,1.1862819,5.9063973,0.000994295,,,,,,,,,,,,,,
1400,1.1163619,5.8803787,0.0010707793,,,,,,,,,,,,,,
1500,1.0663828,5.859315,0.0011472635,,,,,,,,,,,,,,
1600,1.1123079,5.699063,0.0012237477,,,,,,,,,,,,,,
1700,1.3825238,6.103865,0.0013002319,,,,,,,,,,,,,,
1777,,,,0.0956054702401161,5.040438652038574,0.0877199992537498,5.093093395233154,50000.0,0.0695000067353248,5.352413177490234,10000.0,1305.5720477104187,1392.681601524353,1305.5720477104187,86.9634644985199,0.0839715003967285,0.0
1800,0.9677521,5.5662036,0.0013767162,,,,,,,,,,,,,,
1900,1.1842939,5.4889793,0.0014271957,,,,,,,,,,,,,,
2000,1.015407,5.527926,0.001427194,,,,,,,,,,,,,,
2100,0.86555535,6.5229263,0.0014271903,,,,,,,,,,,,,,
2200,0.92837244,5.743939,0.0014271843,,,,,,,,,,,,,,
2300,0.943961,6.4916954,0.0014271764,,,,,,,,,,,,,,
2382,,,,0.1320117115974426,4.631956577301025,0.1269399970769882,4.677298545837402,50000.0,0.0931000038981437,5.010557651519775,10000.0,1725.6078197956083,1828.612239360809,1725.6078197956083,102.8100471496582,0.1115682125091552,0.0
2400,0.7679745,6.4756503,0.0014271664,,,,,,,,,,,,,,
2500,0.7996187,6.347132,0.0014271544,,,,,,,,,,,,,,
2600,0.9369592,5.1855946,0.0014271402,,,,,,,,,,,,,,
2700,0.98703915,6.269023,0.001427124,,,,,,,,,,,,,,
2800,0.96432513,4.8939214,0.0014271059,,,,,,,,,,,,,,
2900,0.7268816,5.488818,0.0014270856,,,,,,,,,,,,,,
2986,,,,0.1923242211341858,4.172186374664307,0.1762599945068359,4.286671161651611,50000.0,0.131400004029274,4.672874450683594,10000.0,2146.1468822956085,2265.0400247573853,2146.1468822956085,118.65025162696838,0.13970947265625,0.0
3000,0.9312614,5.212946,0.0014270634,,,,,,,,,,,,,,
3100,0.9175089,4.826416,0.0014270388,,,,,,,,,,,,,,
3200,0.77179,6.3422546,0.0014270123,,,,,,,,,,,,,,
3300,0.98335123,4.755933,0.0014269839,,,,,,,,,,,,,,
3400,0.76055187,6.2860093,0.0014269532,,,,,,,,,,,,,,
3500,1.0360944,4.8336425,0.0014269205,,,,,,,,,,,,,,
3590,,,,0.2373242080211639,3.793360710144043,0.2188999950885772,3.8959498405456543,50000.0,0.1674000024795532,4.341889381408691,10000.0,2566.407042980194,2701.125206708908,2566.407042980194,134.42646026611328,0.1675875186920166,0.0
3600,1.1677411,5.3245606,0.0014268858,,,,,,,,,,,,,,
3700,1.1588485,4.572941,0.001426849,,,,,,,,,,,,,,
3800,0.67501533,6.193822,0.00142681,,,,,,,,,,,,,,
3900,0.97776926,4.675726,0.0014267693,,,,,,,,,,,,,,
4000,0.990018,4.7563214,0.0014267262,,,,,,,,,,,,,,
4100,1.0515739,4.4517107,0.0014266812,,,,,,,,,,,,,,
4194,,,,0.2840429544448852,3.47646713256836,0.2477999925613403,3.6837258338928223,50000.0,0.1909000128507614,4.184235095977783,10000.0,2986.997010231018,3137.472924470901,2986.997010231018,150.13240122795105,0.1988539695739746,0.0
