global_step,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.793697714805603,0.0001666666666666,,,,,,,,,,,,,,,,,
1,,,0.5382192759287013,0.7798031848509671,0.0205858156585313,0.5328095480499827,0.7786522078708654,0.0245117084030044,43793.0,0.5292033228891091,0.7805173450077268,0.026304804606136,43793.0,14.668213367462158,168.75838351249695,14.668213367462158,153.76042318344116,0.0,0.0
1,0.790314793586731,0.0003333333333333,,,,,,,,,,,,,,,,,
2,0.7901602387428284,0.0005,,,,,,,,,,,,,,,,,
3,0.7904581427574158,0.0006666666666666,,,,,,,,,,,,,,,,,
4,0.7930999398231506,0.0008333333333333,,,,,,,,,,,,,,,,,
5,0.7960683703422546,0.001,,,,,,,,,,,,,,,,,
6,0.7895458340644836,0.0011666666666666,,,,,,,,,,,,,,,,,
7,0.7864944338798523,0.0013333333333333,,,,,,,,,,,,,,,,,
8,0.7871391177177429,0.0015,,,,,,,,,,,,,,,,,
9,0.789902925491333,0.0016666666666666,,,,,,,,,,,,,,,,,
10,0.7874614000320435,0.0018333333333333,,,,,,,,,,,,,,,,,
11,0.7896395921707153,0.002,,,,,,,,,,,,,,,,,
12,0.7918949127197266,0.0021666666666666,,,,,,,,,,,,,,,,,
13,0.7897201180458069,0.0023333333333333,,,,,,,,,,,,,,,,,
14,0.7906681895256042,0.0025,,,,,,,,,,,,,,,,,
15,0.7906045317649841,0.0026666666666666,,,,,,,,,,,,,,,,,
16,0.7885562777519226,0.0028333333333333,,,,,,,,,,,,,,,,,
17,0.7893479466438293,0.003,,,,,,,,,,,,,,,,,
18,0.7867671847343445,0.0031666666666666,,,,,,,,,,,,,,,,,
19,0.7938770651817322,0.0033333333333333,,,,,,,,,,,,,,,,,
20,0.7929890751838684,0.0035,,,,,,,,,,,,,,,,,
21,0.7888913750648499,0.0036666666666666,,,,,,,,,,,,,,,,,
22,0.790032684803009,0.0038333333333333,,,,,,,,,,,,,,,,,
23,0.7929491400718689,0.004,,,,,,,,,,,,,,,,,
24,0.791229784488678,0.0041666666666666,,,,,,,,,,,,,,,,,
25,0.7936599850654602,0.0043333333333333,,,,,,,,,,,,,,,,,
26,0.7892202138900757,0.0045,,,,,,,,,,,,,,,,,
27,0.7914807200431824,0.0046666666666666,,,,,,,,,,,,,,,,,
28,0.7876715660095215,0.0048333333333333,,,,,,,,,,,,,,,,,
29,0.7913747429847717,0.005,,,,,,,,,,,,,,,,,
30,0.7913844585418701,0.0051666666666666,,,,,,,,,,,,,,,,,
31,0.7918181419372559,0.0053333333333333,,,,,,,,,,,,,,,,,
32,0.7898266911506653,0.0055,,,,,,,,,,,,,,,,,
33,0.7919221520423889,0.0056666666666666,,,,,,,,,,,,,,,,,
34,0.7908315062522888,0.0058333333333333,,,,,,,,,,,,,,,,,
35,0.7890059351921082,0.006,,,,,,,,,,,,,,,,,
36,0.7928150296211243,0.0061666666666666,,,,,,,,,,,,,,,,,
37,0.7917002439498901,0.0063333333333333,,,,,,,,,,,,,,,,,
38,0.7897194623947144,0.0065,,,,,,,,,,,,,,,,,
39,0.792171061038971,0.0066666666666666,,,,,,,,,,,,,,,,,
40,0.7926070690155029,0.0068333333333333,,,,,,,,,,,,,,,,,
41,0.7896028757095337,0.007,,,,,,,,,,,,,,,,,
42,0.7861588597297668,0.0071666666666666,,,,,,,,,,,,,,,,,
43,0.7898663282394409,0.0073333333333333,,,,,,,,,,,,,,,,,
44,0.7861474752426147,0.0075,,,,,,,,,,,,,,,,,
45,0.7925330400466919,0.0076666666666666,,,,,,,,,,,,,,,,,
46,0.7886601090431213,0.0078333333333333,,,,,,,,,,,,,,,,,
47,0.7902378439903259,0.008,,,,,,,,,,,,,,,,,
48,0.791975200176239,0.0081666666666666,,,,,,,,,,,,,,,,,
49,0.7921135425567627,0.0083333333333333,,,,,,,,,,,,,,,,,
50,0.7868791818618774,0.0085,,,,,,,,,,,,,,,,,
51,0.7873682379722595,0.0086666666666666,,,,,,,,,,,,,,,,,
52,0.7930529117584229,0.0088333333333333,,,,,,,,,,,,,,,,,
53,0.7921300530433655,0.009,,,,,,,,,,,,,,,,,
54,0.793262243270874,0.0091666666666666,,,,,,,,,,,,,,,,,
55,0.7907491326332092,0.0093333333333333,,,,,,,,,,,,,,,,,
56,0.7906561493873596,0.0095,,,,,,,,,,,,,,,,,
57,0.7933160066604614,0.0096666666666666,,,,,,,,,,,,,,,,,
58,0.7920787930488586,0.0098333333333333,,,,,,,,,,,,,,,,,
59,0.7939010858535767,0.01,,,,,,,,,,,,,,,,,
60,0.791545033454895,0.0101666666666666,,,,,,,,,,,,,,,,,
61,0.7926692366600037,0.0103333333333333,,,,,,,,,,,,,,,,,
62,0.7900608777999878,0.0105,,,,,,,,,,,,,,,,,
63,0.7912167906761169,0.0106666666666666,,,,,,,,,,,,,,,,,
