global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.7455336,0.7692609,,,,,,,,,,,,,,,,,
1,,,0.4891692996025085,0.7701065540313721,0.0193392029405001,0.4959714114665985,0.7697131633758545,0.0234136887323076,43793.0,0.4957225322723388,0.7696759700775146,0.025150276131257,43793.0,19.183565616607662,318.23767828941345,19.183565616607662,299.0540735721588,0.0,0.0
100,0.42595658,0.38217536,,,,,,,,,,,,,,,,,
200,0.27091902,0.2457943,,,,,,,,,,,,,,,,,
300,0.13278936,0.13266592,,,,,,,,,,,,,,,,,
400,0.047353484,0.07592553,,,,,,,,,,,,,,,,,
500,0.014320547,0.058573157,,,,,,,,,,,,,,,,,
600,0.047395457,0.058375794,,,,,,,,,,,,,,,,,
700,0.026570143,0.05000658,,,,,,,,,,,,,,,,,
777,,,0.986824095249176,0.051725972443819,0.0507720709655507,0.9841853380203248,0.0613260045647621,0.0506369628553368,43793.0,0.9832026958465576,0.0644997805356979,0.0534215619124701,43793.0,259.15425395965576,677.6256749629974,259.15425395965576,418.4254221916199,0.0270171165466308,0.0
800,0.049874075,0.053374756,,,,,,,,,,,,,,,,,
900,0.060956243,0.05632549,,,,,,,,,,,,,,,,,
1000,0.049923476,0.05087995,,,,,,,,,,,,,,,,,
1100,0.029577095,0.05330841,,,,,,,,,,,,,,,,,
1200,0.031980682,0.051103324,,,,,,,,,,,,,,,,,
1300,0.069323316,0.05533853,,,,,,,,,,,,,,,,,
1400,0.047306336,0.050039686,,,,,,,,,,,,,,,,,
1500,0.15386744,0.049998052,,,,,,,,,,,,,,,,,
1549,,,0.9871129989624025,0.0478047579526901,0.1005841392169025,0.9844601154327391,0.0572250448167324,0.1030704461192872,43793.0,0.98346346616745,0.0604901425540447,0.1012916156636577,43793.0,499.2560486793518,1036.3123762607574,499.2560486793518,536.9641938209534,0.0531976222991943,0.0
1600,0.07224519,0.052087415,,,,,,,,,,,,,,,,,
1700,0.026869457,0.04817706,,,,,,,,,,,,,,,,,
1800,0.041943774,0.04689002,,,,,,,,,,,,,,,,,
1900,0.02384942,0.044777337,,,,,,,,,,,,,,,,,
2000,0.03444588,0.05032786,,,,,,,,,,,,,,,,,
2100,0.027947567,0.04517952,,,,,,,,,,,,,,,,,
2200,0.04005785,0.05333067,,,,,,,,,,,,,,,,,
2300,0.02339709,0.049519837,,,,,,,,,,,,,,,,,
2324,,,0.9872187972068788,0.0464628897607326,0.1418867935658845,0.9846728444099426,0.0558917634189128,0.1338724400704213,43793.0,0.9836883544921876,0.058952260762453,0.1253458841974088,43793.0,739.2628707885742,1397.431594133377,739.2628707885742,658.0289344787598,0.080909252166748,0.0
2400,0.05850885,0.05152952,,,,,,,,,,,,,,,,,
2500,0.024971103,0.045524742,,,,,,,,,,,,,,,,,
2600,0.048277237,0.050484814,,,,,,,,,,,,,,,,,
2700,0.052753113,0.044329025,,,,,,,,,,,,,,,,,
2800,0.018432423,0.044637304,,,,,,,,,,,,,,,,,
2900,0.026057163,0.048902515,,,,,,,,,,,,,,,,,
3000,0.019304385,0.045977645,,,,,,,,,,,,,,,,,
3096,,,0.9877517223358154,0.0433360300958156,0.150781555616605,0.9849659204483032,0.0529161803424358,0.1442141286972252,43793.0,0.9839844703674316,0.0558733753859996,0.147524082383194,43793.0,979.4644985198976,1762.109661817551,979.4644985198976,782.4588367938995,0.108400821685791,0.0
3100,0.03235804,0.046426386,,,,,,,,,,,,,,,,,
3200,0.014231398,0.043335475,,,,,,,,,,,,,,,,,
3300,0.021374822,0.043900322,,,,,,,,,,,,,,,,,
3400,0.027146874,0.04657378,,,,,,,,,,,,,,,,,
3500,0.035901405,0.046445925,,,,,,,,,,,,,,,,,
3600,0.024003804,0.04938672,,,,,,,,,,,,,,,,,
3700,0.017851496,0.047829155,,,,,,,,,,,,,,,,,
3800,0.018161794,0.04757446,,,,,,,,,,,,,,,,,
3830,,,0.9876641035079956,0.0429019145667552,0.1736122223085905,0.9850983023643494,0.0520689152181148,0.1575808816120997,43793.0,0.9841116666793824,0.0549677424132823,0.1571538366070428,43793.0,1219.7183542251587,2132.0011332035065,1219.7183542251587,912.0448310375214,0.1360456943511963,0.0
3900,0.013982717,0.042167548,,,,,,,,,,,,,,,,,
4000,0.017950838,0.04514197,,,,,,,,,,,,,,,,,
4100,0.020195838,0.04067356,,,,,,,,,,,,,,,,,
4200,0.013481679,0.046180036,,,,,,,,,,,,,,,,,
4300,0.021143563,0.044441666,,,,,,,,,,,,,,,,,
4400,0.015516157,0.044522565,,,,,,,,,,,,,,,,,
4500,0.022227863,0.04495494,,,,,,,,,,,,,,,,,
4595,,,0.9882216453552246,0.0409931130707263,0.1929267094768005,0.985451877117157,0.0502483025193214,0.1738619191173311,43793.0,0.9844595789909364,0.0530408285558223,0.1760491517796443,43793.0,1459.8079960346222,2496.779757976532,1459.8079960346222,1036.684380054474,0.1648397445678711,0.0
4600,0.013992853,0.04591727,,,,,,,,,,,,,,,,,
4700,0.01152811,0.042530738,,,,,,,,,,,,,,,,,
4800,0.016225383,0.04285613,,,,,,,,,,,,,,,,,
4900,0.01306001,0.049325638,,,,,,,,,,,,,,,,,
5000,0.010519636,0.043824263,,,,,,,,,,,,,,,,,
5100,0.014634706,0.045675866,,,,,,,,,,,,,,,,,
5200,0.017783688,0.043308906,,,,,,,,,,,,,,,,,
5300,0.016567748,0.048944034,,,,,,,,,,,,,,,,,
5369,,,0.98835426568985,0.0401685014367103,0.2095037127206913,0.9856430292129515,0.0495060794055461,0.1792186026754661,43793.0,0.984625518321991,0.052280057221651,0.180855842736506,43793.0,1699.8218593597412,2859.0840604305267,1699.8218593597412,1158.929584980011,0.1908876895904541,0.0
5400,0.015767736,0.03965278,,,,,,,,,,,,,,,,,
5500,0.012117958,0.040561855,,,,,,,,,,,,,,,,,
5600,0.017908465,0.044759322,,,,,,,,,,,,,,,,,
5700,0.015227572,0.042627644,,,,,,,,,,,,,,,,,
5800,0.011354379,0.045181762,,,,,,,,,,,,,,,,,
5900,0.009701697,0.042463407,,,,,,,,,,,,,,,,,
6000,0.012467401,0.04018312,,,,,,,,,,,,,,,,,
6100,0.01324564,0.04624919,,,,,,,,,,,,,,,,,
6144,,,0.9886388778686525,0.0389438420534133,0.2321311827008348,0.9856901168823242,0.0487417578697204,0.1978535618846656,43793.0,0.9847741723060608,0.0514072887599468,0.1919827174714499,43793.0,1939.781398296356,3220.797597885132,1939.781398296356,1280.63764667511,0.2172555923461914,0.0
6200,0.01542815,0.043856774,,,,,,,,,,,,,,,,,
6300,0.023433037,0.045265745,,,,,,,,,,,,,,,,,
6400,0.012315532,0.046809986,,,,,,,,,,,,,,,,,
6500,0.013668829,0.04758653,,,,,,,,,,,,,,,,,
6600,0.011997338,0.044649698,,,,,,,,,,,,,,,,,
6700,0.013110904,0.04398653,,,,,,,,,,,,,,,,,
6800,0.017851055,0.043737315,,,,,,,,,,,,,,,,,
6900,0.021177357,0.04488367,,,,,,,,,,,,,,,,,
6924,,,0.9887774586677552,0.0380395203828811,0.2514985803259303,0.9857717156410216,0.0479823388159275,0.2049015679783845,43793.0,0.984930455684662,0.050424288958311,0.2020875699825192,43793.0,2180.016088247299,3584.487524986267,2180.016088247299,1404.04625082016,0.244621992111206,0.0
7000,0.016720029,0.044359084,,,,,,,,,,,,,,,,,
7100,0.02529999,0.04475832,,,,,,,,,,,,,,,,,
7200,0.016513838,0.0472133,,,,,,,,,,,,,,,,,
7300,0.011723837,0.039886925,,,,,,,,,,,,,,,,,
7400,0.015767356,0.04138319,,,,,,,,,,,,,,,,,
7500,0.02310823,0.039448787,,,,,,,,,,,,,,,,,
7600,0.01149238,0.04098483,,,,,,,,,,,,,,,,,
7700,0.026431499,0.04475959,,,,,,,,,,,,,,,,,
7703,,,0.9889228940010072,0.0374972447752952,0.2711065809736896,0.9859743118286132,0.0474201515316963,0.208217011322761,43793.0,0.9850159883499146,0.0499705485999584,0.2046535757826262,43793.0,2420.027830839157,3948.798777580261,2420.027830839157,1528.2991526126862,0.2721116542816162,0.0
7800,0.017038329,0.042844508,,,,,,,,,,,,,,,,,
7900,0.015256556,0.04033137,,,,,,,,,,,,,,,,,
8000,0.019607803,0.039939135,,,,,,,,,,,,,,,,,
8100,0.013474425,0.04032811,,,,,,,,,,,,,,,,,
8200,0.014895865,0.044964712,,,,,,,,,,,,,,,,,
8300,0.020077925,0.04081714,,,,,,,,,,,,,,,,,
8400,0.027691385,0.043967944,,,,,,,,,,,,,,,,,
8491,,,0.9890940189361572,0.0369637981057167,0.2761238897957599,0.9861090779304504,0.0467659533023834,0.2138891364751506,43793.0,0.985144853591919,0.0493753962218761,0.2128951707733942,43793.0,2660.2412436008453,4312.924085378647,2660.2412436008453,1652.1648089885712,0.2994325160980224,0.0
8500,0.016646193,0.040266387,,,,,,,,,,,,,,,,,
8600,0.019098306,0.04431281,,,,,,,,,,,,,,,,,
8700,0.026958289,0.04189524,,,,,,,,,,,,,,,,,
8800,0.020526456,0.039052878,,,,,,,,,,,,,,,,,
8900,0.019405074,0.04275571,,,,,,,,,,,,,,,,,
9000,0.014240233,0.043345466,,,,,,,,,,,,,,,,,
9100,0.027905626,0.04357623,,,,,,,,,,,,,,,,,
9200,0.015393339,0.040406,,,,,,,,,,,,,,,,,
9278,,,0.9893092513084412,0.0359736755490303,0.291854957583499,0.9862515330314636,0.0462455749511718,0.2294185118503051,43793.0,0.9853423833847046,0.04879966750741,0.2232002493962508,43793.0,2900.4003689289093,4675.163311004639,2900.4003689289093,1774.1995379924774,0.3257684707641601,0.0
9300,0.022115612,0.038099956,,,,,,,,,,,,,,,,,
9400,0.016902389,0.04156779,,,,,,,,,,,,,,,,,
9500,0.019730104,0.041314106,,,,,,,,,,,,,,,,,
9600,0.024410525,0.042345062,,,,,,,,,,,,,,,,,
9700,0.021008259,0.040378798,,,,,,,,,,,,,,,,,
9800,0.033915572,0.044218488,,,,,,,,,,,,,,,,,
9900,0.018373864,0.04251014,,,,,,,,,,,,,,,,,
10000,0.022576218,0.04103054,,,,,,,,,,,,,,,,,
10063,,,0.9896127581596376,0.0351518876850605,0.3031043428504301,0.986346960067749,0.0456509292125701,0.2389077726582268,43793.0,0.9854169487953186,0.0482407957315444,0.2286435506035871,43793.0,3140.4165182113647,5038.829416513443,3140.4165182113647,1897.8047311306,0.3519701957702636,0.0
10100,0.028336303,0.03840614,,,,,,,,,,,,,,,,,
10200,0.02689739,0.0429961,,,,,,,,,,,,,,,,,
10300,0.03119353,0.04078466,,,,,,,,,,,,,,,,,
10400,0.022407753,0.04090614,,,,,,,,,,,,,,,,,
10500,0.021028724,0.04454939,,,,,,,,,,,,,,,,,
10600,0.023252398,0.03898315,,,,,,,,,,,,,,,,,
10700,0.027873628,0.04070955,,,,,,,,,,,,,,,,,
10800,0.022768276,0.038725913,,,,,,,,,,,,,,,,,
10846,,,0.9895196557044984,0.0352225303649902,0.3019363783798701,0.986361563205719,0.0457955971360206,0.240128919378234,43793.0,0.9853925108909608,0.0486201606690883,0.2303309282860847,43793.0,3380.4287960529327,5400.750068426132,3380.4287960529327,2019.6675987243648,0.3786993026733398,0.0
10900,0.025220659,0.042656086,,,,,,,,,,,,,,,,,
11000,0.03298563,0.041241825,,,,,,,,,,,,,,,,,
11100,0.019368282,0.04119318,,,,,,,,,,,,,,,,,
11200,0.02057672,0.039646123,,,,,,,,,,,,,,,,,
11300,0.025560254,0.042061217,,,,,,,,,,,,,,,,,
11400,0.034178082,0.042182676,,,,,,,,,,,,,,,,,
11500,0.024632176,0.038085204,,,,,,,,,,,,,,,,,
11600,0.03438897,0.04033159,,,,,,,,,,,,,,,,,
11613,,,0.9894878268241882,0.0351764149963855,0.309976256772577,0.9863660335540771,0.0458196997642517,0.2419512770468745,43793.0,0.9854856133461,0.0484615229070186,0.2412733088750925,43793.0,3620.64666557312,5769.561234474182,3620.64666557312,2148.21226978302,0.4075987339019775,0.0
11700,0.026337536,0.042021263,,,,,,,,,,,,,,,,,
11800,0.03393556,0.04304022,,,,,,,,,,,,,,,,,
11900,0.026617652,0.040459782,,,,,,,,,,,,,,,,,
12000,0.044737235,0.04198968,,,,,,,,,,,,,,,,,
12100,0.046167836,0.04088351,,,,,,,,,,,,,,,,,
12200,0.027105162,0.041906297,,,,,,,,,,,,,,,,,
12300,0.026837999,0.042879477,,,,,,,,,,,,,,,,,
12385,,,0.9897019863128662,0.0346512533724308,0.3230836239122327,0.9865596890449524,0.0450921803712844,0.2473992479480053,43793.0,0.9856747388839722,0.047645166516304,0.2392123777146648,43793.0,3860.652318477631,6134.146622180939,3860.652318477631,2272.743725538254,0.4368631839752197,0.0
12400,0.031727854,0.037884407,,,,,,,,,,,,,,,,,
12500,0.032636378,0.041427672,,,,,,,,,,,,,,,,,
12600,0.03045958,0.0380783,,,,,,,,,,,,,,,,,
12700,0.030499373,0.04084544,,,,,,,,,,,,,,,,,
12800,0.042110164,0.04248301,,,,,,,,,,,,,,,,,
12900,0.030670837,0.03910866,,,,,,,,,,,,,,,,,
13000,0.033544183,0.039808262,,,,,,,,,,,,,,,,,
13100,0.032573536,0.038078204,,,,,,,,,,,,,,,,,
13160,,,0.9896445274353028,0.0347817055881023,0.3139834290056335,0.9864456057548524,0.0455099903047084,0.2430379808401489,43793.0,0.9855331778526306,0.048202808946371,0.2411926077667351,43793.0,4100.832160949707,6504.832277774811,4100.832160949707,2403.201382637024,0.4657373428344726,0.0
13200,0.029432237,0.040151205,,,,,,,,,,,,,,,,,
13300,0.043706413,0.037777442,,,,,,,,,,,,,,,,,
13400,0.028176883,0.041670248,,,,,,,,,,,,,,,,,
13500,0.0277952,0.039286133,,,,,,,,,,,,,,,,,
13600,0.038731985,0.041964732,,,,,,,,,,,,,,,,,
13700,0.028219773,0.04195572,,,,,,,,,,,,,,,,,
13800,0.052430727,0.038699634,,,,,,,,,,,,,,,,,
13900,0.03929798,0.04054938,,,,,,,,,,,,,,,,,
13933,,,0.9898895621299744,0.0340335853397846,0.3284676372679498,0.986573040485382,0.0448782891035079,0.2457665828799673,43793.0,0.985676407814026,0.0474631525576114,0.239672481620662,43793.0,4340.972577810288,6872.7728888988495,4340.972577810288,2530.9540598392487,0.4941885471343994,0.0
14000,0.032819614,0.04124454,,,,,,,,,,,,,,,,,
14100,0.03188475,0.03849718,,,,,,,,,,,,,,,,,
14200,0.040517934,0.041546028,,,,,,,,,,,,,,,,,
14300,0.03616474,0.038293503,,,,,,,,,,,,,,,,,
14400,0.050768293,0.043424048,,,,,,,,,,,,,,,,,
14500,0.046091653,0.04096303,,,,,,,,,,,,,,,,,
14600,0.03647178,0.03814502,,,,,,,,,,,,,,,,,
14700,0.035010103,0.03950835,,,,,,,,,,,,,,,,,
14702,,,0.9895814657211304,0.0341673605144023,0.3480940911269959,0.9863197803497314,0.045548278838396,0.2583429649558337,43793.0,0.9854872822761536,0.0483223535120487,0.2440961659330474,43793.0,4581.212784528732,7238.536813259125,4581.212784528732,2656.431118488312,0.5222535133361816,0.0
14800,0.038705587,0.03998582,,,,,,,,,,,,,,,,,
14900,0.041579094,0.041432966,,,,,,,,,,,,,,,,,
15000,0.050837636,0.041067548,,,,,,,,,,,,,,,,,
15100,0.04107241,0.03951663,,,,,,,,,,,,,,,,,
15200,0.028323974,0.03692515,,,,,,,,,,,,,,,,,
15300,0.041829865,0.039292842,,,,,,,,,,,,,,,,,
15400,0.04367715,0.04214986,,,,,,,,,,,,,,,,,
15469,,,0.989674746990204,0.0339979492127895,0.3447275960075235,0.986394464969635,0.0453900136053562,0.2547102904808214,43793.0,0.9854801297187804,0.0481830351054668,0.2494534947348192,43793.0,4821.20808839798,7606.945389986038,4821.20808839798,2784.795717954636,0.5525572299957275,0.0
15500,0.035707865,0.04186296,,,,,,,,,,,,,,,,,
15600,0.04397251,0.04299369,,,,,,,,,,,,,,,,,
15700,0.042111043,0.038932867,,,,,,,,,,,,,,,,,
15800,0.035557397,0.037335597,,,,,,,,,,,,,,,,,
15900,0.04703207,0.04017684,,,,,,,,,,,,,,,,,
16000,0.043025527,0.039001323,,,,,,,,,,,,,,,,,
16100,0.037056062,0.038560703,,,,,,,,,,,,,,,,,
16200,0.034300543,0.03529713,,,,,,,,,,,,,,,,,
16242,,,0.98998761177063,0.0330570749938488,0.3604584148309741,0.9865612983703612,0.0452914498746395,0.255551087627782,43793.0,0.9855942726135254,0.0480588637292385,0.2479465418928325,43793.0,5061.341634511948,7976.058876037598,5061.341634511948,2913.7274990081787,0.5820527076721191,0.0
16300,0.03485276,0.036749054,,,,,,,,,,,,,,,,,
16400,0.043877307,0.04091686,,,,,,,,,,,,,,,,,
16500,0.046650603,0.04396869,,,,,,,,,,,,,,,,,
16600,0.055629928,0.03847425,,,,,,,,,,,,,,,,,
16700,0.0440769,0.038786117,,,,,,,,,,,,,,,,,
16800,0.057199337,0.038828343,,,,,,,,,,,,,,,,,
16900,0.039669324,0.03972033,,,,,,,,,,,,,,,,,
17000,0.03174693,0.035904836,,,,,,,,,,,,,,,,,
17012,,,0.989944338798523,0.0334445163607597,0.3566322664314689,0.9866201281547546,0.0451953187584877,0.2525926109097233,43793.0,0.9857484102249146,0.0479549951851367,0.2424677010774793,43793.0,5301.411694288254,8344.915173530579,5301.411694288254,3042.46632862091,0.6107926368713379,0.0
17100,0.04022013,0.04214125,,,,,,,,,,,,,,,,,
17200,0.03939803,0.038941473,,,,,,,,,,,,,,,,,
17300,0.038515605,0.039177664,,,,,,,,,,,,,,,,,
17400,0.06781623,0.04035997,,,,,,,,,,,,,,,,,
17500,0.05018551,0.037013993,,,,,,,,,,,,,,,,,
17600,0.05100083,0.04144064,,,,,,,,,,,,,,,,,
17700,0.046277676,0.042342994,,,,,,,,,,,,,,,,,
17783,,,0.9900080561637878,0.0327850840985775,0.3675607062110194,0.9865052700042723,0.0452555231750011,0.2560678376717116,43793.0,0.9856692552566528,0.0479480326175689,0.2491510805689254,43793.0,5541.483276367188,8713.823362588882,5541.483276367188,3171.2554063797,0.6390805244445801,0.0
17800,0.04762436,0.040203266,,,,,,,,,,,,,,,,,
17900,0.054325238,0.041630298,,,,,,,,,,,,,,,,,
18000,0.041742142,0.03754913,,,,,,,,,,,,,,,,,
18100,0.04787742,0.04331283,,,,,,,,,,,,,,,,,
18200,0.051367808,0.041217044,,,,,,,,,,,,,,,,,
18300,0.042514298,0.038532186,,,,,,,,,,,,,,,,,
18400,0.045096688,0.038094644,,,,,,,,,,,,,,,,,
18500,0.044713736,0.03993038,,,,,,,,,,,,,,,,,
18548,,,0.9900267720222472,0.0326569303870201,0.3721721753114533,0.9865536093711852,0.0452107712626457,0.2574041659512927,43793.0,0.9856932163238524,0.0480608902871608,0.2475103236528845,43793.0,5781.674709558487,9079.362694501877,5781.674709558487,3296.5549046993256,0.6681995391845703,0.0
18600,0.05006678,0.040107716,,,,,,,,,,,,,,,,,
18700,0.058936663,0.041480936,,,,,,,,,,,,,,,,,
18800,0.0459098,0.039814997,,,,,,,,,,,,,,,,,
18900,0.04917756,0.037261527,,,,,,,,,,,,,,,,,
19000,0.037522968,0.037553914,,,,,,,,,,,,,,,,,
19100,0.048028704,0.03913171,,,,,,,,,,,,,,,,,
19200,0.0693953,0.037628345,,,,,,,,,,,,,,,,,
19300,0.051094912,0.0376007,,,,,,,,,,,,,,,,,
19323,,,0.9902408123016356,0.0319596119225025,0.4008431616404347,0.9866294860839844,0.0447747185826301,0.2590950582310501,43793.0,0.9857349395751952,0.0475935414433479,0.2515140174097208,43793.0,6021.7941880226135,9446.572663784027,6021.7941880226135,3423.597775220871,0.6971094608306885,0.0
19400,0.050224423,0.038397957,,,,,,,,,,,,,,,,,
19500,0.047072757,0.041437093,,,,,,,,,,,,,,,,,
19600,0.04919441,0.038431514,,,,,,,,,,,,,,,,,
19700,0.040028322,0.040909752,,,,,,,,,,,,,,,,,
19800,0.060633518,0.039098445,,,,,,,,,,,,,,,,,
19900,0.041052178,0.04091499,,,,,,,,,,,,,,,,,
20000,0.039342947,0.039236937,,,,,,,,,,,,,,,,,
