accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,total_duration,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples
146.78340029716492,0.0,14.334407329559326,1,0,14.334407329559326,0.8007492211057287,0.4994450760024749,0.0261731512809087,43793.0,161.51975059509277,0.8079940808516892,0.4894716360354156,0.0212775498247754,0.8035003454555345,0.4955905706470775,0.0257506824172571,43793.0
211.74728679656985,0.0309021472930908,253.74384999275208,739,0,253.74384999275208,0.983142103926419,0.0778105715864592,0.0323059642019758,43793.0,467.1991691589356,0.9867857310233552,0.0665828582632945,0.0320049431113269,0.984117976109578,0.0749507530504413,0.0321073382086077,43793.0
279.060263633728,0.0693538188934326,493.0818767547608,1471,0,493.0818767547608,0.983334168702792,0.0636670383358766,0.0596793530751221,43793.0,775.227942943573,0.9869802799685208,0.0512150859115888,0.0606220343962664,0.9843323127984172,0.0605530957240642,0.0576751226697413,43793.0
349.9977798461914,0.1000261306762695,732.3145935535431,2194,0,732.3145935535431,0.9837877953785676,0.0577334055612019,0.1096540801052489,43793.0,1086.7092440128326,0.9875083071136468,0.0459628640258941,0.1103263101770959,0.984788996084296,0.0546955997855009,0.1061298794899988,43793.0
421.3669393062592,0.1299645900726318,971.728010892868,2913,0,971.728010892868,0.9841597102854478,0.0557156921660736,0.1363973424850468,43793.0,1398.8051753044128,0.9879062881949664,0.0435806195887594,0.1407378158500129,0.9850906100233252,0.0529084712313886,0.1360746626672233,43793.0
493.75923109054565,0.159632921218872,1211.0859565734863,3630,0,1211.0859565734863,0.9845055111218562,0.0531327749906389,0.1603410702983706,43793.0,1711.921734571457,0.9882566754107468,0.0410999546188534,0.1772663886143069,0.985377204156508,0.0504012704776785,0.1638429432730022,43793.0
568.1073687076569,0.1896390914916992,1450.4031865596771,4348,0,1450.4031865596771,0.984576693023626,0.0521565773340819,0.1757239130864236,43793.0,2027.1183643341064,0.9883194706361076,0.0403264550659438,0.2119501172946797,0.985531055681262,0.0494666110477167,0.173222626633154,43793.0
644.0925693511963,0.2226803302764892,1689.6945278644562,5075,0,1689.6945278644562,0.984399370061229,0.0536111600164939,0.1788783321178254,43793.0,2344.03014087677,0.9882877131035523,0.0405766487324916,0.2115617640248389,0.9853853229704792,0.0506799170531222,0.1850226625743971,43793.0
720.3945090770721,0.2532646656036377,1929.0108304023745,5804,0,1929.0108304023745,0.9847573855435032,0.0510110199271417,0.1944190149662258,43793.0,2661.171823740005,0.9889113912793168,0.0387436975188802,0.2228111650132762,0.9856739468071546,0.0484121991116799,0.1917759602246697,43793.0
795.8618357181549,0.2834646701812744,2168.258050203324,6526,0,2168.258050203324,0.9849401840368056,0.0507166081328902,0.2053401071850087,43793.0,2977.4511609077454,0.9887692515712088,0.0384836168729878,0.2440597945234378,0.9858801646820226,0.0480360538261128,0.2017318308712905,43793.0
