global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.31600347,6.907757,,,,,,,,,,,,,,
1,,,0.0008593749953433,6.907756328582764,0.0009999999310821,6.9077558517456055,50000.0,0.0010000000474974,6.907756805419922,10000.0,133.7766387462616,173.19409155845642,133.7766387462616,39.41730189323425,0.0,0.0
100,0.35859457,6.903803,,,,,,,,,,,,,,
200,0.4479514,6.8908286,,,,,,,,,,,,,,
300,0.46092954,6.8657074,,,,,,,,,,,,,,
400,0.55095905,6.8050394,,,,,,,,,,,,,,
500,0.6509988,6.7348065,,,,,,,,,,,,,,
600,,,0.0183984376490116,6.549741268157959,0.017459999769926,6.557610034942627,50000.0,0.0148000009357929,6.587928295135498,10000.0,554.0987164974213,608.9292511940002,554.0987164974213,54.776846408844,0.0271332263946533,0.0
600,0.61732507,6.7744575,,,,,,,,,,,,,,
700,1.230064,6.727272,,,,,,,,,,,,,,
800,0.95526344,6.641636,,,,,,,,,,,,,,
900,1.1541194,6.451519,,,,,,,,,,,,,,
1000,1.6748844,6.3613653,,,,,,,,,,,,,,
1100,1.2207586,6.300001,,,,,,,,,,,,,,
1200,1.9632444,6.563064,,,,,,,,,,,,,,
1300,2.138145,6.22381,,,,,,,,,,,,,,
1400,,,0.0592578127980232,5.733742713928223,0.0562799982726573,5.769370079040527,50000.0,0.0446000024676322,5.901240348815918,10000.0,974.0939104557036,1044.4149606227877,974.0939104557036,70.20737218856812,0.0528225898742675,0.0
1400,1.942601,6.3594913,,,,,,,,,,,,,,
1500,2.560131,6.130864,,,,,,,,,,,,,,
1600,2.1463,6.0612893,,,,,,,,,,,,,,
1700,1.898356,6.4852057,,,,,,,,,,,,,,
1800,2.3344383,5.937024,,,,,,,,,,,,,,
1900,2.1933565,6.394195,,,,,,,,,,,,,,
2000,2.1822512,5.940793,,,,,,,,,,,,,,
2100,2.4335792,5.837704,,,,,,,,,,,,,,
