global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,11.199124,1.2623925,,,,,,,,,,,,,,
1,,,0.2300376721790858,0.727862903050014,0.2208699326737918,0.7416020845789955,3554.0,0.2460765353929593,0.7410073619886205,3581.0,71.17077803611755,295.4796478748321,71.17077803611755,224.30842638015747,0.0,0.0
100,0.20299548,0.3306102,,,,,,,,,,,,,,
200,0.404189,0.39019057,,,,,,,,,,,,,,
300,0.949988,0.3638791,,,,,,,,,,,,,,
320,,,0.6407158715384347,0.3532029901232038,0.6292976718574141,0.3704531384641425,3554.0,0.6439139103296915,0.3743431178659941,3581.0,151.77007031440735,380.6382508277893,151.77007031440735,228.82413816452024,0.030496597290039,0.0
400,0.16361235,0.3356293,,,,,,,,,,,,,,
500,0.42482254,0.30795193,,,,,,,,,,,,,,
526,,,0.6720748628888812,0.3351780687059675,0.6499208225986565,0.3573958397448297,3554.0,0.6694477744956018,0.3586930970312064,3581.0,231.8517394065857,464.8864960670471,231.8517394065857,232.9468288421631,0.0661251544952392,0.0
600,0.47108063,0.347384,,,,,,,,,,,,,,
700,0.7589137,0.2843119,,,,,,,,,,,,,,
738,,,0.6845698356628418,0.3210203307015555,0.6625442805421707,0.3428250271481077,3554.0,0.6818334285988551,0.3438690023627304,3581.0,312.11142587661743,549.3117413520813,312.11142587661743,237.06803798675537,0.1020896434783935,0.0
800,0.21011983,0.32808933,,,,,,,,,,,,,,
900,0.8007,0.37752208,,,,,,,,,,,,,,
942,,,0.6848034177507673,0.3178187779017857,0.6678259339168894,0.3363847018764068,3554.0,0.6838486625375244,0.3390184715119729,3581.0,392.150506734848,633.5149433612823,392.150506734848,241.1901197433472,0.1360659599304199,0.0
1000,0.5183873,0.3072368,,,,,,,,,,,,,,
1100,1.1271887,0.27705806,,,,,,,,,,,,,,
1200,0.79051685,0.2869085,,,,,,,,,,,,,,
1278,,,0.6978077207292829,0.3084503241947719,0.6788192688915659,0.3274786524646525,3554.0,0.696039808625384,0.3296776212017418,3581.0,472.139637708664,717.6714687347412,472.139637708664,245.31111001968384,0.1684300899505615,0.0
1300,1.145746,0.36650303,,,,,,,,,,,,,,
1400,1.1045953,0.3359633,,,,,,,,,,,,,,
1500,0.38725978,0.29445955,,,,,,,,,,,,,,
1600,1.276768,0.28018105,,,,,,,,,,,,,,
1623,,,0.703059196472168,0.3039781706673758,0.6817005266952729,0.3242703739954101,3554.0,0.700426499559306,0.3254916423594142,3581.0,552.1227006912231,801.8201055526733,552.1227006912231,249.4357626438141,0.1953282356262207,0.0
1700,0.2703684,0.39463508,,,,,,,,,,,,,,
1800,0.94353455,0.27479368,,,,,,,,,,,,,,
1900,0.40836167,0.28443992,,,,,,,,,,,,,,
1967,,,0.7039319447108677,0.3045104912349156,0.6856613202113815,0.3228284398960678,3554.0,0.7022944037323723,0.3256223370195999,3581.0,632.0910632610321,885.9571471214294,632.0910632610321,253.565330028534,0.2211759090423584,0.0
2000,0.44025052,0.26431802,,,,,,,,,,,,,,
2100,0.8779746,0.2903818,,,,,,,,,,,,,,
2200,0.5882109,0.29159716,,,,,,,,,,,,,,
2300,0.32510197,0.30017188,,,,,,,,,,,,,,
2310,,,0.7104172706604004,0.2968344688415527,0.691101177260657,0.3154855362135974,3554.0,0.7081368709203085,0.3174923042184445,3581.0,712.1597108840942,970.1914870738984,712.1597108840942,257.69176268577576,0.2470083236694336,0.0
2400,0.44464117,0.27366942,,,,,,,,,,,,,,
2500,0.4985157,0.30171558,,,,,,,,,,,,,,
2600,0.19276333,0.25939527,,,,,,,,,,,,,,
2654,,,0.7098531723022461,0.2945494311196463,0.6898130847284749,0.3132653609379396,3554.0,0.7075009871980592,0.3148501177001885,3581.0,792.3489770889282,1054.5424361228943,792.3489770889282,261.8145797252655,0.2724559307098388,0.0
2700,0.34030208,0.36970323,,,,,,,,,,,,,,
2800,0.33418652,0.3010347,,,,,,,,,,,,,,
2900,0.4930603,0.28035,,,,,,,,,,,,,,
2998,,,0.7148070335388184,0.2924842153276716,0.6951475642541854,0.3109963781456633,3554.0,0.7124453632234362,0.3127907052848366,3581.0,872.3420493602753,1138.7018387317655,872.3420493602753,265.94216084480286,0.2977442741394043,0.0
3000,0.3347167,0.29308638,,,,,,,,,,,,,,
3100,0.6002899,0.24134588,,,,,,,,,,,,,,
3200,0.7186774,0.32147986,,,,,,,,,,,,,,
3300,1.063993,0.27859735,,,,,,,,,,,,,,
3342,,,0.7128446442740304,0.2926662990025112,0.6920411942309721,0.3120269002576322,3554.0,0.709815243974274,0.3136636733476159,3581.0,952.4490337371826,1222.9786257743835,952.4490337371826,270.071804523468,0.3246903419494629,0.0
3400,0.117008366,0.337375,,,,,,,,,,,,,,
3500,0.32637766,0.33572757,,,,,,,,,,,,,,
3600,1.3403693,0.39084727,,,,,,,,,,,,,,
3688,,,0.7170002801077706,0.2903103828430176,0.6965779920072454,0.3096916271718486,3554.0,0.714162801504468,0.3116339859566985,3581.0,1032.6216287612915,1307.3159637451172,1032.6216287612915,274.19645977020264,0.3510937690734863,0.0
3700,0.86083734,0.3085062,,,,,,,,,,,,,,
3800,0.46042982,0.2795213,,,,,,,,,,,,,,
3900,0.21529214,0.31839147,,,,,,,,,,,,,,
4000,0.91736484,0.31558424,,,,,,,,,,,,,,
4034,,,0.7132917812892369,0.2946313449314662,0.692354235544457,0.3148713377532358,3554.0,0.7104980332396676,0.3163148932735269,3581.0,1112.589317560196,1391.450005531311,1112.589317560196,278.32364559173584,0.3766422271728515,0.0
4100,0.17399023,0.3366871,,,,,,,,,,,,,,
