global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,5.546748,11.1936035,,,,,,,,,,,,,,,,,
1,,,0.0006928904913365,11.198914527893066,0.0,0.0004835649742744,11.207999229431152,0.0,3000.0,0.0007088489946909,11.202869415283203,0.0,3003.0,36.41476082801819,916.5275061130524,36.41476082801819,880.1127002239227,0.0,0.0
100,0.11276882,7.6125317,,,,,,,,,,,,,,,,,
200,0.14663477,7.2442846,,,,,,,,,,,,,,,,,
300,0.37611124,7.0738845,,,,,,,,,,,,,,,,,
400,0.46615696,7.3410482,,,,,,,,,,,,,,,,,
500,1.8684235,7.3205914,,,,,,,,,,,,,,,,,
600,2.413572,7.5237217,,,,,,,,,,,,,,,,,
700,0.25732496,7.3880033,,,,,,,,,,,,,,,,,
800,1.5615704,7.5295415,,,,,,,,,,,,,,,,,
900,0.97083914,7.4676485,,,,,,,,,,,,,,,,,
1000,0.8105428,7.2949185,,,,,,,,,,,,,,,,,
1100,2.2683983,7.3681555,,,,,,,,,,,,,,,,,
1200,0.26154557,7.2280364,,,,,,,,,,,,,,,,,
1300,2.8924782,7.541342,,,,,,,,,,,,,,,,,
1400,0.29990232,7.3218155,,,,,,,,,,,,,,,,,
1500,0.7422713,7.249866,,,,,,,,,,,,,,,,,
1600,0.43635407,7.2141695,,,,,,,,,,,,,,,,,
1700,0.15742248,7.230014,,,,,,,,,,,,,,,,,
1800,1.1046574,7.2219687,,,,,,,,,,,,,,,,,
1900,0.9886063,7.3779836,,,,,,,,,,,,,,,,,
2000,7.257029,7.4235682,,,,,,,,,,,,,,,,,
2100,3.5921714,7.2555895,,,,,,,,,,,,,,,,,
2200,0.46717837,7.22937,,,,,,,,,,,,,,,,,
2300,7.494462,7.3641686,,,,,,,,,,,,,,,,,
2400,0.23746285,7.3656106,,,,,,,,,,,,,,,,,
2500,0.19532381,7.2614856,,,,,,,,,,,,,,,,,
2509,,,0.1372819244861602,6.224799156188965,0.1956043278576869,0.1307733356952667,6.374345302581787,0.0839287693218685,3000.0,0.125140905380249,6.5906901359558105,0.0785207682749465,3003.0,876.4424130916595,2384.128149986267,876.4424130916595,1507.5682427883148,0.0293688774108886,0.0
2600,0.48747417,7.30962,,,,,,,,,,,,,,,,,
2700,0.4105079,7.296971,,,,,,,,,,,,,,,,,
2800,2.300763,7.197828,,,,,,,,,,,,,,,,,
2900,0.13347214,7.2206616,,,,,,,,,,,,,,,,,
3000,0.20635532,7.1856465,,,,,,,,,,,,,,,,,
3100,0.22758387,7.2031884,,,,,,,,,,,,,,,,,
3200,0.11668083,7.209007,,,,,,,,,,,,,,,,,
3300,0.2617308,7.2606487,,,,,,,,,,,,,,,,,
3400,0.1464871,7.1827235,,,,,,,,,,,,,,,,,
3500,0.23228873,7.1807933,,,,,,,,,,,,,,,,,
3600,0.42444786,7.157521,,,,,,,,,,,,,,,,,
3700,0.3224324,7.1587906,,,,,,,,,,,,,,,,,
3800,1.4484853,7.20424,,,,,,,,,,,,,,,,,
3900,0.22767316,7.5956125,,,,,,,,,,,,,,,,,
4000,0.16821633,7.348774,,,,,,,,,,,,,,,,,
4100,0.23627535,7.247879,,,,,,,,,,,,,,,,,
4200,1.3725208,7.1941614,,,,,,,,,,,,,,,,,
4300,0.17448734,7.193028,,,,,,,,,,,,,,,,,
4400,0.1621898,7.1921945,,,,,,,,,,,,,,,,,
4500,0.43710625,7.1244864,,,,,,,,,,,,,,,,,
4600,0.5154166,7.1282234,,,,,,,,,,,,,,,,,
4700,0.45590642,7.1352816,,,,,,,,,,,,,,,,,
4800,0.23462257,7.210661,,,,,,,,,,,,,,,,,
4900,0.8096836,7.140189,,,,,,,,,,,,,,,,,
5000,0.21168399,7.117568,,,,,,,,,,,,,,,,,
5028,,,0.1526143699884414,6.017570972442627,0.3182217450267346,0.1426640748977661,6.222784042358398,0.0495488059397089,3000.0,0.1353320628404617,6.459035873413086,0.1049733164856055,3003.0,1716.3726937770844,3819.227320432663,1716.3726937770844,2102.6217725276947,0.0580992698669433,0.0
5100,0.19020541,7.153204,,,,,,,,,,,,,,,,,
5200,0.25407478,7.154164,,,,,,,,,,,,,,,,,
5300,0.19477986,7.2038674,,,,,,,,,,,,,,,,,
5400,0.5807887,7.3615355,,,,,,,,,,,,,,,,,
5500,0.4364459,7.270709,,,,,,,,,,,,,,,,,
5600,0.7409647,7.217749,,,,,,,,,,,,,,,,,
5700,0.5403323,7.206908,,,,,,,,,,,,,,,,,
5800,0.4543769,7.2063603,,,,,,,,,,,,,,,,,
5900,0.3541405,7.253562,,,,,,,,,,,,,,,,,
6000,0.9614693,7.2235117,,,,,,,,,,,,,,,,,
6100,0.5825626,7.1978354,,,,,,,,,,,,,,,,,
6200,0.28121275,7.2110744,,,,,,,,,,,,,,,,,
6300,0.24412757,7.2110047,,,,,,,,,,,,,,,,,
6400,0.37263498,7.230726,,,,,,,,,,,,,,,,,
6500,0.41734064,7.2027855,,,,,,,,,,,,,,,,,
6600,0.18008529,7.2620792,,,,,,,,,,,,,,,,,
6700,0.2014405,7.1943717,,,,,,,,,,,,,,,,,
6800,0.26419353,7.219824,,,,,,,,,,,,,,,,,
6900,2.392093,7.204757,,,,,,,,,,,,,,,,,
7000,2.4137921,7.261625,,,,,,,,,,,,,,,,,
7100,0.2859134,7.2043777,,,,,,,,,,,,,,,,,
7200,0.46373394,7.3282514,,,,,,,,,,,,,,,,,
7300,1.0457858,7.6213875,,,,,,,,,,,,,,,,,
7400,0.41973552,7.564582,,,,,,,,,,,,,,,,,
7500,0.9426875,7.405546,,,,,,,,,,,,,,,,,
7549,,,0.121068075299263,6.363218307495117,0.0270229326668488,0.1167871430516243,6.557348251342773,0.0333667990482366,3000.0,0.1106269285082817,6.772180080413818,0.0225834607982535,3003.0,2556.410738229752,5489.906211137772,2556.410738229752,2933.151438236237,0.0848207473754882,0.0
7600,0.96474963,7.4095373,,,,,,,,,,,,,,,,,
