accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/bleu,test/loss,test/num_examples,total_duration,train/accuracy,train/bleu,train/loss,validation/accuracy,validation/bleu,validation/loss,validation/num_examples
845.6522970199585,0.0,78.51053524017334,1,0,78.51053524017334,0.0007088489919237,8.1390881341922e-10,11.755635204229852,3003.0,924.7389147281648,0.000603479686646,0.0,11.75147311668792,0.0004835649898947,3.035088204631927e-10,11.756628870069807,3000.0
1282.3422763347626,0.0339138507843017,917.2341446876526,2309,0,917.2341446876526,0.5289756551042938,17.81842485882496,2.9179452820870373,3003.0,2202.0998828411102,0.5286381528362731,23.35640074220929,2.8733657575827127,0.529788843287746,19.051673662541823,2.878919278744219,3000.0
1704.5245859622955,0.077721357345581,1756.1582436561584,4618,0,1756.1582436561584,0.6064261228284237,22.98004605544089,2.191518142467027,3003.0,3465.077249526977,0.5890687794235848,28.15018549627949,2.328546439028591,0.6047786140283443,24.49045616429317,2.218038988977198,3000.0
2108.6445231437683,0.1051478385925293,2594.8367309570312,6926,0,2594.8367309570312,0.6360467143106153,25.060124650266765,1.9495206553948057,3003.0,4709.677955389023,0.621342809826111,30.49149113415006,2.073967354114914,0.6300231863213104,26.20845974547981,1.9987937998288925,3000.0
2504.0398030281067,0.1330897808074951,3433.5920441150665,9234,0,3433.5920441150665,0.651130091220731,26.389163713900004,1.8224714572076,3003.0,5945.59716296196,0.6259801359121798,30.907702990641035,2.029694566921976,0.6446045306319822,27.032030533893792,1.883594515257096,3000.0
2915.041609764099,0.160337209701538,4272.287068843842,11542,0,4272.287068843842,0.6607053628493406,27.218868939622737,1.743825169949451,3003.0,7197.06144452095,0.6337247748261315,31.28295534392992,1.9663682162809253,0.6534574896777473,28.00547931650189,1.8110223757299968,3000.0
3341.3926217556,0.1874163150787353,5111.142558097839,13849,0,5111.142558097839,0.6693626169310325,27.718305095769782,1.6897728923362965,3003.0,8464.025434970856,0.6502927186242224,31.988646820922444,1.842686429461672,0.6591982740449591,28.50937262578524,1.7620817627803746,3000.0
3769.4344935417175,0.2145757675170898,5950.070916891098,16157,0,5950.070916891098,0.6745685898553251,28.24424533908524,1.654147057114636,3003.0,9732.76050209999,0.647823779193206,31.793188334066173,1.856664820456014,0.6641331167623464,28.74805882635774,1.729013356932958,3000.0
4177.938781499863,0.2426834106445312,6788.7634100914,18465,0,6788.7634100914,0.6787635814304805,28.483041164383792,1.6280049822787752,3003.0,10981.72222018242,0.6477755024996282,31.69870203378231,1.852022153455436,0.6673320851570347,28.841252278797864,1.708799332928296,3000.0
4583.05140542984,0.2726140022277832,7627.560952663422,20774,0,7627.560952663422,0.6825286154203707,28.92952631784148,1.6060569911684388,3003.0,12227.388585805891,0.6557029603152782,32.223959942842846,1.795748341696453,0.6711262104623625,29.08894656094702,1.69137084475084,3000.0
4971.282468318939,0.2999961376190185,8466.412712335587,23083,0,8466.412712335587,0.6859450351519377,29.134505769248392,1.5888525143803385,3003.0,13456.26758170128,0.6565281556980123,32.156853770908846,1.7968004168011806,0.6732712551611263,29.39478854734922,1.6774199172979876,3000.0
5389.918651103973,0.3282275199890136,9305.38095021248,25393,0,9305.38095021248,0.6878275521468828,29.228774651484382,1.5722759063970717,3003.0,14715.638187646866,0.660469823077273,32.83608246910338,1.776456684631828,0.6748831384607754,29.37809479083913,1.6625336325650022,3000.0
5794.343280076981,0.3554730415344238,10144.338896036148,27703,0,10144.338896036148,0.6901981291034803,29.430045117925648,1.558390890999942,3003.0,15960.771511554718,0.6633225309706038,33.04600093737596,1.7562018418603047,0.6765198199650345,29.627881435707764,1.6495794766958871,3000.0
6206.030113697052,0.3836822509765625,10983.0746986866,30012,0,10983.0746986866,0.6924641217825809,29.57020260811128,1.547655932252629,3003.0,17212.947241544724,0.6594701472067295,32.46787068430562,1.7738460901069764,0.6778713221162788,29.62053549187285,1.6396683317627805,3000.0
6631.1897394657135,0.4123311042785644,11822.003857851028,32322,0,11822.003857851028,0.6944396025797455,29.425552052193485,1.5391798849572949,3003.0,18478.7945728302,0.6652895890631653,33.22093357702716,1.7429033993486691,0.6780945059577687,29.667817062466263,1.632707591970341,3000.0
