global_step,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.9032394289970398,0.0003684598378776,,,,,,,,,,,,,,
1,,,0.1854834045682634,0.9476118768964495,0.1771168276776607,0.9620743270126968,3554.0,0.1995435606597755,0.9591123425937238,3581.0,133.02321934700012,366.7742958068848,133.02321934700012,233.2077434062957,0.0,0.0
1,0.9258313179016112,0.0007369196757553,,,,,,,,,,,,,,
2,0.9038334488868712,0.001105379513633,,,,,,,,,,,,,,
3,0.9507279396057128,0.0014738393515106,,,,,,,,,,,,,,
4,0.9418217539787292,0.0018422991893883,,,,,,,,,,,,,,
5,0.9161654114723206,0.002210759027266,,,,,,,,,,,,,,
6,0.9123714566230774,0.0025792188651436,,,,,,,,,,,,,,
7,0.901996612548828,0.0029476787030213,,,,,,,,,,,,,,
8,0.9200156331062316,0.003316138540899,,,,,,,,,,,,,,
9,0.972106158733368,0.0036845983787767,,,,,,,,,,,,,,
10,1.006259202957153,0.0040530582166543,,,,,,,,,,,,,,
11,0.9120080471038818,0.004421518054532,,,,,,,,,,,,,,
12,0.9059167504310608,0.0047899778924097,,,,,,,,,,,,,,
13,0.9714213013648988,0.0051584377302873,,,,,,,,,,,,,,
14,1.007079005241394,0.005526897568165,,,,,,,,,,,,,,
15,0.926815390586853,0.0058953574060427,,,,,,,,,,,,,,
16,0.9124536514282228,0.0062638172439204,,,,,,,,,,,,,,
17,0.9287644028663636,0.006632277081798,,,,,,,,,,,,,,
18,0.916959285736084,0.0070007369196757,,,,,,,,,,,,,,
19,0.9261279702186584,0.0073691967575534,,,,,,,,,,,,,,
20,0.9365828633308412,0.007737656595431,,,,,,,,,,,,,,
21,0.9718858003616332,0.0081061164333087,,,,,,,,,,,,,,
22,0.9544439315795898,0.0084745762711864,,,,,,,,,,,,,,
23,0.9284601211547852,0.0088430361090641,,,,,,,,,,,,,,
24,0.9676361680030824,0.0092114959469417,,,,,,,,,,,,,,
25,0.9294760823249816,0.0095799557848194,,,,,,,,,,,,,,
26,0.9508631825447084,0.0099484156226971,,,,,,,,,,,,,,
27,0.95661723613739,0.0103168754605747,,,,,,,,,,,,,,
28,0.9956536293029784,0.0106853352984524,,,,,,,,,,,,,,
29,0.9318339228630066,0.0110537951363301,,,,,,,,,,,,,,
30,1.0235836505889893,0.0114222549742078,,,,,,,,,,,,,,
31,0.8640002012252808,0.0117907148120854,,,,,,,,,,,,,,
32,0.9806947708129884,0.0121591746499631,,,,,,,,,,,,,,
33,0.936022400856018,0.0125276344878408,,,,,,,,,,,,,,
34,0.8763518929481506,0.0128960943257184,,,,,,,,,,,,,,
35,1.010765552520752,0.0132645541635961,,,,,,,,,,,,,,
36,0.9297552704811096,0.0136330140014738,,,,,,,,,,,,,,
37,0.9220338463783264,0.0140014738393515,,,,,,,,,,,,,,
38,0.9147506952285768,0.0143699336772291,,,,,,,,,,,,,,
39,0.9915019273757936,0.0147383935151068,,,,,,,,,,,,,,
40,0.8997769355773926,0.0151068533529845,,,,,,,,,,,,,,
41,0.9224264025688172,0.0154753131908621,,,,,,,,,,,,,,
42,0.9999719858169556,0.0158437730287398,,,,,,,,,,,,,,
43,0.9544986486434937,0.0162122328666175,,,,,,,,,,,,,,
44,0.9524696469306946,0.0165806927044952,,,,,,,,,,,,,,
45,0.9812026023864746,0.0169491525423728,,,,,,,,,,,,,,
46,0.9738259315490724,0.0173176123802505,,,,,,,,,,,,,,
47,0.9244803190231324,0.0176860722181282,,,,,,,,,,,,,,
48,0.9211509823799132,0.0180545320560058,,,,,,,,,,,,,,
49,1.0441646575927734,0.0184229918938835,,,,,,,,,,,,,,
50,0.95322585105896,0.0187914517317612,,,,,,,,,,,,,,
51,0.9653615355491638,0.0191599115696389,,,,,,,,,,,,,,
52,1.0109879970550537,0.0195283714075165,,,,,,,,,,,,,,
53,0.982574224472046,0.0198968312453942,,,,,,,,,,,,,,
54,0.9370752573013306,0.0202652910832719,,,,,,,,,,,,,,
55,0.9181771278381348,0.0206337509211495,,,,,,,,,,,,,,
56,0.9491041898727416,0.0210022107590272,,,,,,,,,,,,,,
57,1.0512645244598389,0.0213706705969049,,,,,,,,,,,,,,
58,0.9444981813430786,0.0217391304347826,,,,,,,,,,,,,,
59,0.8986138105392456,0.0221075902726602,,,,,,,,,,,,,,
60,1.0110058784484863,0.0224760501105379,,,,,,,,,,,,,,
61,0.9330251216888428,0.0228445099484156,,,,,,,,,,,,,,
62,1.0037819147109983,0.0232129697862932,,,,,,,,,,,,,,
63,0.9346805810928344,0.0235814296241709,,,,,,,,,,,,,,
64,0.9036831259727478,0.0239498894620486,,,,,,,,,,,,,,
65,0.9266191720962524,0.0243183492999263,,,,,,,,,,,,,,
66,0.9549795389175416,0.0246868091378039,,,,,,,,,,,,,,
67,0.8889304399490356,0.0250552689756816,,,,,,,,,,,,,,
68,1.0468591451644895,0.0254237288135593,,,,,,,,,,,,,,
69,0.891374945640564,0.0257921886514369,,,,,,,,,,,,,,
70,0.9017552733421326,0.0261606484893146,,,,,,,,,,,,,,
71,0.9977632761001588,0.0265291083271923,,,,,,,,,,,,,,
72,0.925578474998474,0.02689756816507,,,,,,,,,,,,,,
73,0.9385290741920472,0.0272660280029476,,,,,,,,,,,,,,
74,0.9963382482528688,0.0276344878408253,,,,,,,,,,,,,,
75,0.8855143189430237,0.028002947678703,,,,,,,,,,,,,,
76,0.8897079229354858,0.0283714075165806,,,,,,,,,,,,,,
77,0.9358156323432922,0.0287398673544583,,,,,,,,,,,,,,
78,1.00202739238739,0.029108327192336,,,,,,,,,,,,,,
79,0.9741672277450562,0.0294767870302137,,,,,,,,,,,,,,
80,0.8991096019744873,0.0298452468680913,,,,,,,,,,,,,,
81,0.9391483664512634,0.030213706705969,,,,,,,,,,,,,,
82,0.92714923620224,0.0305821665438467,,,,,,,,,,,,,,
83,0.9449147582054138,0.0309506263817243,,,,,,,,,,,,,,
84,0.894585371017456,0.031319086219602,,,,,,,,,,,,,,
85,0.9077855944633484,0.0316875460574797,,,,,,,,,,,,,,
86,0.8245584964752197,0.0320560058953574,,,,,,,,,,,,,,
87,0.8734118938446045,0.032424465733235,,,,,,,,,,,,,,
88,0.8809994459152222,0.0327929255711127,,,,,,,,,,,,,,
89,0.892307460308075,0.0331613854089904,,,,,,,,,,,,,,
90,0.8627444505691528,0.033529845246868,,,,,,,,,,,,,,
91,0.8834781646728516,0.0338983050847457,,,,,,,,,,,,,,
92,0.8480938076972961,0.0342667649226234,,,,,,,,,,,,,,
93,0.8119417428970337,0.0346352247605011,,,,,,,,,,,,,,
94,0.8196040391921997,0.0350036845983787,,,,,,,,,,,,,,
95,0.820738673210144,0.0353721444362564,,,,,,,,,,,,,,
96,0.8618320226669312,0.0357406042741341,,,,,,,,,,,,,,
97,0.8925132751464844,0.0361090641120117,,,,,,,,,,,,,,
98,0.8101775050163269,0.0364775239498894,,,,,,,,,,,,,,
99,0.7508060336112976,0.0368459837877671,,,,,,,,,,,,,,
100,0.7994444966316223,0.0372144436256448,,,,,,,,,,,,,,
305,,,0.7089102608816964,0.3020914622715541,0.6899646937209833,0.3175277581158554,3554.0,0.7078333484231011,0.3195740785787838,3581.0,212.3493316173553,453.59081506729126,212.3493316173553,239.47424387931824,0.0372889041900634,0.0
500,0.2644318640232086,0.1845983787767133,,,,,,,,,,,,,,
541,,,0.7216194697788784,0.2905469621930803,0.7025999671365011,0.3057282576080649,3554.0,0.7198884820711743,0.3078599305034383,3581.0,291.979207277298,540.595498085022,291.979207277298,245.7711296081543,0.0713467597961425,0.0
773,,,0.7272524833679199,0.2854773998260498,0.7082542887415588,0.3005247786934616,3554.0,0.7254151549628246,0.3025768528234955,3581.0,371.8226556777954,627.597784280777,371.8226556777954,251.9864521026612,0.1021971702575683,0.0
1000,0.2055139541625976,0.368828297715549,,,,,,,,,,,,,,
1011,,,0.7303269931248256,0.2824359961918422,0.7111062826436761,0.2975819361766671,3554.0,0.7282873695371405,0.2995229474461568,3581.0,451.300302028656,715.3000423908234,451.300302028656,259.0657410621643,0.1360197067260742,0.0
1318,,,0.7334163529532296,0.2794766766684396,0.713611780959834,0.2950181848357484,3554.0,0.7307771812168389,0.2968905442788327,3581.0,531.0563156604767,802.136301279068,531.0563156604767,265.1100296974182,0.1613297462463379,0.0
1500,0.3380798399448395,0.5530582166543847,,,,,,,,,,,,,,
1625,,,0.7347525187901088,0.2780318089893886,0.7150843872001618,0.2935007553658729,3554.0,0.7322751588243508,0.2952528386034801,3581.0,610.4944403171539,888.5064876079559,610.4944403171539,270.8844051361084,0.1855742931365966,0.0
1934,,,0.7362076895577567,0.2767929519925798,0.7165741670916573,0.2922411710946292,3554.0,0.7338080428825747,0.2939093493110339,3581.0,690.1005465984344,975.5705742836,690.1005465984344,277.202082157135,0.2136170864105224,0.0
2000,0.2675621509552002,0.7372881355932204,,,,,,,,,,,,,,
2241,,,0.7371712412152972,0.2761164222444807,0.7173824965048186,0.2915840041590462,3554.0,0.7346040735827981,0.293258194016598,3581.0,769.6083245277405,1062.2127277851105,769.6083245277405,283.2723801136017,0.2399275302886963,0.0
2500,0.2629332542419433,0.921518054532056,,,,,,,,,,,,,,
2550,,,0.7384563173566546,0.2747770547866821,0.7184721990187113,0.2905117157274374,3554.0,0.7357015814803826,0.2921139851058538,3581.0,849.0452182292938,1148.7060108184814,849.0452182292938,289.3035740852356,0.2644779682159424,0.0
2852,,,0.7390570640563965,0.2741519042423793,0.7191896454698931,0.2898540335823192,3554.0,0.7364288901057665,0.2914244804392977,3581.0,927.0355570316316,1235.4390580654144,927.0355570316316,295.36395740509033,1.8282315731048584,0.0
3000,0.2535010278224945,1.0,,,,,,,,,,,,,,
3157,,,0.7396960939679827,0.2736265999930246,0.7198855218152083,0.2893053354275112,3554.0,0.7371591303275971,0.2908382975033161,3581.0,1006.4274592399596,1321.986536026001,1006.4274592399596,301.3776929378509,1.8543939590454104,0.0
3464,,,0.740586485181536,0.2728987421308245,0.7204607704347215,0.288801975711786,3554.0,0.7377027028501117,0.2903476641584927,3581.0,1085.908400774002,1408.4248039722445,1085.908400774002,307.13848423957825,1.8786780834198,0.0
3500,0.3007939457893371,1.0,,,,,,,,,,,,,,
3773,,,0.7412722451346261,0.2723198788506644,0.7211330845306345,0.2883031154926667,3554.0,0.738339200162315,0.2898335780420972,3581.0,1165.4851415157318,1495.4732329845428,1165.4851415157318,313.497255563736,1.906270980834961,0.0
4000,0.2250478863716125,1.0,,,,,,,,,,,,,,
