global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.264884,11.0041685,,,,,,,,,,,,,,,,,
1,,,0.0007043717196211,10.992634773254396,0.0,0.0004835649742744,11.03172206878662,0.0,3000.0,0.0007088489946909,11.01473617553711,0.0,3003.0,74.82665753364563,951.65882396698,74.82665753364563,876.8320944309235,0.0,0.0
1,4.228131,11.003809,,,,,,,,,,,,,,,,,
2,4.267618,11.00706,,,,,,,,,,,,,,,,,
3,4.2349405,11.011988,,,,,,,,,,,,,,,,,
4,4.27819,10.999841,,,,,,,,,,,,,,,,,
5,4.2186747,10.998635,,,,,,,,,,,,,,,,,
6,4.3227706,11.000674,,,,,,,,,,,,,,,,,
7,4.2565727,10.986889,,,,,,,,,,,,,,,,,
8,4.2507634,10.989063,,,,,,,,,,,,,,,,,
9,4.1882954,10.972967,,,,,,,,,,,,,,,,,
10,4.260819,10.95886,,,,,,,,,,,,,,,,,
11,4.219179,10.952003,,,,,,,,,,,,,,,,,
12,4.135419,10.92704,,,,,,,,,,,,,,,,,
13,4.186733,10.914258,,,,,,,,,,,,,,,,,
14,4.0796204,10.892167,,,,,,,,,,,,,,,,,
15,4.033366,10.870079,,,,,,,,,,,,,,,,,
16,3.9783895,10.852285,,,,,,,,,,,,,,,,,
17,3.9662788,10.827168,,,,,,,,,,,,,,,,,
18,4.00242,10.793116,,,,,,,,,,,,,,,,,
19,3.8529005,10.757748,,,,,,,,,,,,,,,,,
20,3.7237046,10.736153,,,,,,,,,,,,,,,,,
21,3.7186272,10.704557,,,,,,,,,,,,,,,,,
22,3.6325727,10.656103,,,,,,,,,,,,,,,,,
23,3.4392445,10.631598,,,,,,,,,,,,,,,,,
24,3.381497,10.584926,,,,,,,,,,,,,,,,,
25,3.3196428,10.538948,,,,,,,,,,,,,,,,,
26,3.1895795,10.499815,,,,,,,,,,,,,,,,,
27,3.0820632,10.445211,,,,,,,,,,,,,,,,,
28,2.9325395,10.429316,,,,,,,,,,,,,,,,,
29,2.8410082,10.374061,,,,,,,,,,,,,,,,,
30,2.7254622,10.328525,,,,,,,,,,,,,,,,,
31,2.6101358,10.287448,,,,,,,,,,,,,,,,,
32,2.4822958,10.233647,,,,,,,,,,,,,,,,,
33,2.3611777,10.200865,,,,,,,,,,,,,,,,,
34,2.2317922,10.149545,,,,,,,,,,,,,,,,,
35,2.102102,10.122548,,,,,,,,,,,,,,,,,
36,1.9759492,10.081147,,,,,,,,,,,,,,,,,
37,1.8807496,10.055702,,,,,,,,,,,,,,,,,
38,1.7571775,10.016295,,,,,,,,,,,,,,,,,
39,1.709342,9.960834,,,,,,,,,,,,,,,,,
40,1.6039106,9.934693,,,,,,,,,,,,,,,,,
41,1.4979726,9.907784,,,,,,,,,,,,,,,,,
42,1.4721525,9.846121,,,,,,,,,,,,,,,,,
43,1.4044839,9.807249,,,,,,,,,,,,,,,,,
44,1.3263364,9.793715,,,,,,,,,,,,,,,,,
45,1.2643306,9.751015,,,,,,,,,,,,,,,,,
46,1.2319127,9.716265,,,,,,,,,,,,,,,,,
47,1.1630112,9.710928,,,,,,,,,,,,,,,,,
48,1.1174048,9.650983,,,,,,,,,,,,,,,,,
49,1.0520349,9.627204,,,,,,,,,,,,,,,,,
50,1.0384314,9.58517,,,,,,,,,,,,,,,,,
51,0.97196203,9.564616,,,,,,,,,,,,,,,,,
52,0.9349732,9.529788,,,,,,,,,,,,,,,,,
53,0.85326254,9.523092,,,,,,,,,,,,,,,,,
54,0.8119652,9.486928,,,,,,,,,,,,,,,,,
55,0.7675469,9.47859,,,,,,,,,,,,,,,,,
56,0.72305286,9.432254,,,,,,,,,,,,,,,,,
57,0.6934414,9.397661,,,,,,,,,,,,,,,,,
58,0.669397,9.3891,,,,,,,,,,,,,,,,,
59,0.63918465,9.36419,,,,,,,,,,,,,,,,,
60,0.6136373,9.335007,,,,,,,,,,,,,,,,,
61,0.59819514,9.309507,,,,,,,,,,,,,,,,,
62,0.58030945,9.293424,,,,,,,,,,,,,,,,,
63,0.5514282,9.285334,,,,,,,,,,,,,,,,,
64,0.5385903,9.246542,,,,,,,,,,,,,,,,,
65,0.5056347,9.225152,,,,,,,,,,,,,,,,,
66,0.49163118,9.217542,,,,,,,,,,,,,,,,,
67,0.47504172,9.158469,,,,,,,,,,,,,,,,,
68,0.44889447,9.156258,,,,,,,,,,,,,,,,,
69,0.42467713,9.147789,,,,,,,,,,,,,,,,,
70,0.40846208,9.142426,,,,,,,,,,,,,,,,,
71,0.40065742,9.09292,,,,,,,,,,,,,,,,,
72,0.37586942,9.09129,,,,,,,,,,,,,,,,,
73,0.36513716,9.0657835,,,,,,,,,,,,,,,,,
74,0.35354364,9.046277,,,,,,,,,,,,,,,,,
75,0.347327,9.026278,,,,,,,,,,,,,,,,,
76,0.33179596,9.022688,,,,,,,,,,,,,,,,,
77,0.33451548,8.982143,,,,,,,,,,,,,,,,,
78,0.3207082,8.986754,,,,,,,,,,,,,,,,,
79,0.30663934,8.960796,,,,,,,,,,,,,,,,,
80,0.29278782,8.973206,,,,,,,,,,,,,,,,,
81,0.27860236,8.937071,,,,,,,,,,,,,,,,,
82,0.2569287,8.919938,,,,,,,,,,,,,,,,,
83,0.2574639,8.915353,,,,,,,,,,,,,,,,,
84,0.24217653,8.909672,,,,,,,,,,,,,,,,,
85,0.23621646,8.877767,,,,,,,,,,,,,,,,,
86,0.23400317,8.858396,,,,,,,,,,,,,,,,,
87,0.22881274,8.824955,,,,,,,,,,,,,,,,,
88,0.23329096,8.834579,,,,,,,,,,,,,,,,,
89,0.22292703,8.830659,,,,,,,,,,,,,,,,,
90,0.22373925,8.811225,,,,,,,,,,,,,,,,,
91,0.20245825,8.80413,,,,,,,,,,,,,,,,,
92,0.20728056,8.78787,,,,,,,,,,,,,,,,,
93,0.19642636,8.769155,,,,,,,,,,,,,,,,,
94,0.18322065,8.760063,,,,,,,,,,,,,,,,,
95,0.18397346,8.715078,,,,,,,,,,,,,,,,,
96,0.17042412,8.7206745,,,,,,,,,,,,,,,,,
97,0.16954347,8.745913,,,,,,,,,,,,,,,,,
98,0.16315392,8.731006,,,,,,,,,,,,,,,,,
99,0.16805476,8.692479,,,,,,,,,,,,,,,,,
2301,,,0.5077417492866516,2.9005603790283203,22.18863407851637,0.5044078826904297,2.91044020652771,17.751564642088674,3000.0,0.5022485852241516,2.949202537536621,16.604212788270505,3003.0,914.9716594219208,2299.284880876541,914.9716594219208,1384.206835269928,0.0277154445648193,0.0
4606,,,0.5816780924797058,2.331502676010132,27.529588728009426,0.5938550233840942,2.2208175659179688,23.97149348314037,3000.0,0.5988495945930481,2.1901795864105225,22.730032606506573,3003.0,1755.066846370697,3576.2710721492767,1755.066846370697,1820.9841668605804,0.0576605796813964,0.0
6911,,,0.6157459616661072,2.076865673065185,29.25936804861113,0.6239352226257324,2.022608518600464,25.881334527522974,3000.0,0.6280750632286072,1.9851033687591555,24.2403374802934,3003.0,2595.209045648575,4858.036595344544,2595.209045648575,2262.499669075012,0.0839326381683349,0.0
9217,,,0.6173660159111023,2.082361221313477,29.36029813011542,0.6349704265594482,1.9429259300231927,26.62071309561521,3000.0,0.6427749991416931,1.885239720344544,25.77113747589463,3003.0,3435.2532925605774,6140.275969028473,3435.2532925605774,2704.5832431316376,0.1111838817596435,0.0
11522,,,0.6218196749687195,2.047493696212769,29.552659185470496,0.6427942514419556,1.8890033960342407,26.92582944108388,3000.0,0.6516878604888916,1.832363843917847,26.154094798602088,3003.0,4275.222263097763,7417.699115514755,4275.222263097763,3141.927425384521,0.137282133102417,0.0
13827,,,0.6327872276306152,1.9799360036849976,30.5297674248535,0.6475431323051453,1.859256267547608,27.415715005646028,3000.0,0.6556156277656555,1.8005340099334717,26.512971085153428,3003.0,5115.141175746918,9056.899438619614,5115.141175746918,3941.101063013077,0.1630382537841797,0.0
16133,,,0.6294505000114441,1.990520715713501,30.705475572416763,0.650580883026123,1.8360834121704104,27.49665312842385,3000.0,0.6580907702445984,1.7747859954833984,26.38662066641381,3003.0,5955.126138925552,10345.163463115692,5955.126138925552,4389.267990589142,0.1933197975158691,0.0
18439,,,0.6306230425834656,1.98841655254364,30.831872605190167,0.6543254256248474,1.8165533542633057,28.06914965821852,3000.0,0.6656092405319214,1.7432794570922852,27.56926145520052,3003.0,6795.128582715988,11678.47791981697,6795.128582715988,4882.473447561264,0.2194221019744873,0.0
20746,,,0.6374444961547852,1.9261000156402588,31.35967284208085,0.65700364112854,1.7876293659210205,28.293567037731503,3000.0,0.6680262684822083,1.7146525382995603,27.66403379956117,3003.0,7635.252856731415,13153.693772554398,7635.252856731415,5517.456614732742,0.2460191249847412,0.0
23051,,,0.6398886442184448,1.916962027549744,31.35252632671596,0.6586527228355408,1.7750622034072876,28.20857322419857,3000.0,0.6713381409645081,1.699615716934204,28.21192705614504,3003.0,8475.192288398743,14458.608625411987,8475.192288398743,5982.318729639053,0.271709680557251,0.0
25362,,,0.6558946371078491,1.8000602722167969,32.18268012251079,0.6619508862495422,1.7595360279083252,28.78344929100132,3000.0,0.6734995245933533,1.6846163272857666,27.98815743021704,3003.0,9315.355760335922,15762.419813156128,9315.355760335922,6445.857006311417,0.3063366413116455,0.0
27673,,,0.646486759185791,1.8679299354553225,31.520683116545342,0.6626328229904175,1.7423481941223145,28.562735543082027,3000.0,0.6743826866149902,1.668945550918579,27.759892148854306,3003.0,10155.508290052414,17053.42420244217,10155.508290052414,6896.609791755676,0.3305048942565918,0.0
29983,,,0.6481088995933533,1.8727021217346191,31.72333367037664,0.666067361831665,1.7363276481628418,28.841705063200777,3000.0,0.6775550842285156,1.6565622091293335,28.391572028206184,3003.0,10995.437227725984,18412.15162229538,10995.437227725984,7415.307268619537,0.3566770553588867,0.0
32294,,,0.655552864074707,1.795485019683838,32.272187948293706,0.6665137410163879,1.7206884622573853,28.62733059419768,3000.0,0.6784846782684326,1.6397453546524048,27.9977277943228,3003.0,11835.559052944183,19791.70521998405,11835.559052944183,7954.640426874161,0.3812642097473144,0.0
34603,,,0.64946448802948,1.849742531776428,32.08304829742615,0.6693035364151001,1.706376314163208,29.10848868905348,3000.0,0.6812271475791931,1.624650001525879,28.664533864764067,3003.0,12675.56753396988,21097.379462242126,12675.56753396988,8420.124369382858,0.488659143447876,0.0
36912,,,0.6501240134239197,1.8451164960861208,32.09058887366046,0.6707914471626282,1.7026726007461548,29.19885043971833,3000.0,0.6821568012237549,1.6217972040176392,28.43115805312316,3003.0,13515.473974704742,22425.0638730526,13515.473974704742,8907.803828239441,0.5128037929534912,0.0
39221,,,0.6581181883811951,1.78554105758667,32.44470355509195,0.6719817519187927,1.6910479068756104,29.08378290215872,3000.0,0.6839463114738464,1.6080595254898071,28.96757262981116,3003.0,14355.387061357498,23719.5437772274,14355.387061357498,9362.271875619888,0.537238359451294,0.0
41531,,,0.6524717807769775,1.822476506233216,32.355655650534736,0.6732092499732971,1.6845594644546509,29.33552264425885,3000.0,0.6860496401786804,1.6009448766708374,29.04348491402088,3003.0,15195.461797475817,25036.73072528839,15195.461797475817,9839.285207271576,0.561668872833252,0.0
43840,,,0.689049243927002,1.6100702285766602,34.71414706279852,0.6748335361480713,1.6735461950302124,29.311396632208,3000.0,0.686967670917511,1.5888934135437012,28.77110356785144,3003.0,16035.51867198944,26509.783416748047,16035.51867198944,10472.18304491043,0.5858473777770996,0.0
46151,,,0.6621569395065308,1.7664417028427124,32.92003167904258,0.676656186580658,1.6673465967178345,29.587976674138275,3000.0,0.6885480284690857,1.581981182098389,28.96502877271597,3003.0,16875.72317957878,27812.88319945336,16875.72317957878,10934.978480815887,0.6108133792877197,0.0
48461,,,0.6599386930465698,1.7696276903152466,32.42143712981034,0.6782928705215454,1.6520277261734009,29.747594403468423,3000.0,0.690337598323822,1.5666368007659912,29.028633932159565,3003.0,17715.713932991028,29097.837554693226,17715.713932991028,11379.84225654602,0.6362972259521484,0.0
50771,,,0.6752641201019287,1.671497464179993,33.53390770486816,0.6798179745674133,1.641567945480347,29.667744176684888,3000.0,0.6919760704040527,1.552985429763794,29.41549156438171,3003.0,18555.76865720749,30389.15330410004,18555.76865720749,11831.002186536787,0.663283109664917,0.0
53081,,,0.6686847805976868,1.721407771110535,33.44356222965079,0.681330680847168,1.6322660446166992,30.0022254658973,3000.0,0.6945441961288452,1.542034387588501,29.789212925646407,3003.0,19395.741115808487,31681.08023285865,19395.741115808487,12282.85566854477,0.6900606155395508,0.0
55391,,,0.6688356399536133,1.7263963222503662,33.22019071936695,0.6826077699661255,1.6238420009613037,29.930559620508223,3000.0,0.698727548122406,1.525993824005127,30.20817256620096,3003.0,20235.93390250206,32979.438113212585,20235.93390250206,12740.91986489296,0.7164793014526367,0.0
57701,,,0.6737403869628906,1.685784935951233,33.95791250163704,0.6844924092292786,1.611390471458435,30.04809396327452,3000.0,0.6968683004379272,1.5249217748641968,29.79722137004941,3003.0,21076.08383655548,34350.69634580612,21076.08383655548,13271.928700447084,0.7418444156646729,0.0
60011,,,0.6712809801101685,1.7066144943237305,33.355652957105484,0.684653639793396,1.6070194244384766,30.0434025232712,3000.0,0.6997734308242798,1.5137431621551514,30.14961123648707,3003.0,21916.24107050896,35631.40446996689,21916.24107050896,13712.37952876091,0.7678534984588623,0.0
62321,,,0.6739615201950073,1.689982295036316,33.71266183544342,0.6870218515396118,1.596084475517273,30.164006235566056,3000.0,0.7002963423728943,1.5067098140716553,29.918851784899307,3003.0,22756.19340729713,36923.204590797424,22756.19340729713,14164.12656402588,0.7946960926055908,0.0
64630,,,0.6774141788482666,1.6685445308685305,34.011409429467605,0.6876417994499207,1.5918569564819336,30.282174646138056,3000.0,0.7024577260017395,1.4965972900390625,30.07115059833492,3003.0,23596.14451432228,38252.95522022247,23596.14451432228,14653.826797962189,0.8200087547302246,0.0
66940,,,0.6786143183708191,1.6622445583343506,34.01985945974747,0.6884725689888,1.585518479347229,30.27661751241488,3000.0,0.7038406133651733,1.4890716075897217,30.25020749536088,3003.0,24436.1917386055,39550.20441365242,24436.1917386055,15110.929127454758,0.846282958984375,0.0
69250,,,0.6898011565208435,1.5964949131011963,34.91836797297769,0.6897868514060974,1.5777757167816162,30.314098260671933,3000.0,0.7038754224777222,1.4845833778381348,30.374785474366465,3003.0,25276.27437782288,40870.75371026993,25276.27437782288,15591.295027017592,0.8726766109466553,0.0
71560,,,0.6859075427055359,1.6207892894744873,34.65384351013473,0.6906548142433167,1.5724294185638428,30.44974400435493,3000.0,0.7064900398254395,1.475432515144348,30.830016557199272,3003.0,26116.525648355484,42168.73133563995,26116.525648355484,16048.921266794205,0.8984074592590332,0.0
73870,,,0.6854029893875122,1.6248010396957395,34.488991378724755,0.6912871599197388,1.5677063465118408,30.509123497626508,3000.0,0.706083357334137,1.4707353115081787,30.61611983258307,3003.0,26956.51232910156,43540.20351195336,26956.51232910156,16580.30734038353,0.923577070236206,0.0
76180,,,0.6913757920265198,1.5845681428909302,34.75721129925314,0.6929486393928528,1.5654760599136353,30.54505771651194,3000.0,0.7087327837944031,1.4636213779449463,30.66433747477077,3003.0,27796.524061203003,44840.13227963448,27796.524061203003,17040.12455034256,0.949559211730957,0.0
78490,,,0.6902450919151306,1.592666506767273,34.93361358120494,0.6934198141098022,1.5589232444763184,30.680078533793765,3000.0,0.7091279029846191,1.457033395767212,30.931711859759474,3003.0,28636.58056926728,46138.69370484352,28636.58056926728,17498.528431653976,0.9755527973175048,0.0
80800,,,0.6895700097084045,1.6020807027816772,35.15348632132023,0.6937297582626343,1.5554834604263306,30.58732929275736,3000.0,0.7089187502861023,1.4533575773239136,30.72758620973345,3003.0,29476.504133939743,47439.80900526047,29476.504133939743,17959.62053322792,1.0013937950134275,0.0
83110,,,0.6944046020507812,1.5638961791992188,35.23888641078645,0.6938909292221069,1.5496584177017212,30.688599520744923,3000.0,0.7098135352134705,1.4492740631103516,30.692839325034324,3003.0,30316.677480220795,48728.10704231262,30316.677480220795,18407.643233776093,1.0293712615966797,0.0
85420,,,0.6892169117927551,1.5943124294281006,34.68843701200555,0.695292055606842,1.5526446104049685,30.65693263975222,3000.0,0.7111382484436035,1.449366569519043,30.879729351440623,3003.0,31156.8367497921,50013.10070014,31156.8367497921,18852.37837100029,1.0547997951507568,0.0
87731,,,0.6964806914329529,1.5612519979476929,35.368524077342414,0.6948704719543457,1.5505858659744265,30.64317819185614,3000.0,0.7110452651977539,1.4462391138076782,30.82717875279669,3003.0,31997.017649888992,51327.48335266113,31997.017649888992,19326.479568719864,1.0807445049285889,0.0
90040,,,0.6949747800827026,1.5689555406570437,35.07637841607871,0.6942257285118103,1.5485403537750244,30.707944777696376,3000.0,0.7105920910835266,1.443767786026001,30.900006109448658,3003.0,32837.087195158005,52631.473346948624,32837.087195158005,19790.29751729965,1.109392166137695,0.0
92350,,,0.6939487457275391,1.571075677871704,35.21517110489113,0.6955772042274475,1.546623706817627,30.727516257618944,3000.0,0.7110336422920227,1.4424184560775757,31.00047612149442,3003.0,33677.00106406212,53935.85706138611,33677.00106406212,20254.666950702667,1.135026216506958,0.0
94660,,,0.697491466999054,1.5482614040374756,35.40338688594966,0.695874810218811,1.5460233688354492,30.647173572265377,3000.0,0.7117890119552612,1.4410606622695925,31.051911451119096,3003.0,34517.14821124077,55242.02957034111,34517.14821124077,20720.591175079346,1.1617469787597656,0.0
96970,,,0.6960745453834534,1.561524748802185,35.88194106252608,0.6954284310340881,1.545114278793335,30.783757581012587,3000.0,0.7121027708053589,1.4392014741897583,30.92612734767358,3003.0,35357.35296702385,56552.85699915886,35357.35296702385,21191.111798763275,1.1892385482788086,0.0
99280,,,0.6958006024360657,1.559582233428955,35.239289945592,0.6961600184440613,1.542703628540039,30.71600225247244,3000.0,0.7117308974266052,1.4379762411117554,31.02279805776964,3003.0,36197.4000928402,57849.15517544746,36197.4000928402,21647.26177239418,1.2161684036254885,0.0
101589,,,0.698242723941803,1.5487403869628906,35.381227171153775,0.6958996057510376,1.5448966026306152,30.679658578401185,3000.0,0.7118819355964661,1.438763976097107,30.90674579435961,3003.0,37037.43586921692,59143.288028001785,37037.43586921692,22101.257959604263,1.2422432899475098,0.0
103899,,,0.6983200907707214,1.5446923971176147,35.728860018844124,0.6965567469596863,1.543560266494751,30.779266705736937,3000.0,0.7123700380325317,1.4363094568252563,31.26190656411295,3003.0,37877.65001511574,60450.9638440609,37877.65001511574,22568.619035243988,1.2683920860290527,0.0
106209,,,0.6963995099067688,1.5573322772979736,35.27379949630067,0.6963087916374207,1.541057825088501,30.720534083868102,3000.0,0.7123584151268005,1.4354432821273804,30.860456048226187,3003.0,38717.84214377403,61762.31060385704,38717.84214377403,23039.670797109604,1.2966570854187012,0.0
108519,,,0.6970858573913574,1.558084487915039,35.455483931931205,0.6967551708221436,1.5421504974365234,30.92746080416903,3000.0,0.7124629616737366,1.436417818069458,30.968780337455215,3003.0,39557.90145969391,63081.635447502136,39557.90145969391,23518.833654880524,1.32472825050354,0.0
108519,,,,,,,,,,,,,,39557.90145969391,,,,,0.0
