global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,5.9816957,0.8879214,0.0,,,,,,,,,,,,,,
1,,,,0.2265524353299822,0.9001711436680385,0.2157842821798501,0.903788534925436,3554.0,0.2394448381267889,0.9027277891344946,3581.0,61.762367963790894,281.4077293872833,61.762367963790894,219.64524722099304,0.0,0.0
100,0.09237542,0.3053302,0.00039534504,,,,,,,,,,,,,,
200,0.1535784,0.32917154,0.0007906902,,,,,,,,,,,,,,
300,0.28544605,0.27203998,0.0011860352,,,,,,,,,,,,,,
309,,,,0.7113687651497977,0.3022258281707763,0.6913065741286227,0.318337255337296,3554.0,0.7088347272279042,0.3205192116378106,3581.0,142.3636486530304,366.51854181289673,142.3636486530304,224.1133549213409,0.0287821292877197,0.0
400,0.40867606,0.3087167,0.0014271917,,,,,,,,,,,,,,
500,0.22743605,0.23054114,0.0014271429,,,,,,,,,,,,,,
507,,,,0.7227513449532645,0.2904854161398751,0.7023128923835819,0.3063621370726646,3554.0,0.7194559693303197,0.3086342469369589,3581.0,222.7390174865723,450.97404503822327,222.7390174865723,228.14653182029724,0.0668699741363525,0.0
600,0.062070604,0.3036037,0.0014270392,,,,,,,,,,,,,,
700,,,,0.7293972287859235,0.2845721585409982,0.7089800472399057,0.3008550623527187,3554.0,0.7260678783204761,0.3026168043471621,3581.0,303.1019299030304,535.4213931560516,303.1019299030304,232.18397879600525,0.1059529781341552,0.0
700,0.29018667,0.23904118,0.0014268806,,,,,,,,,,,,,,
800,0.15503529,0.26387888,0.0014266672,,,,,,,,,,,,,,
898,,,,0.7319175856454032,0.2807217836380005,0.7115644069622257,0.2965727780867508,3554.0,0.7286302981447221,0.2983923056910604,3581.0,383.4131391048432,619.8145473003387,383.4131391048432,236.22187757492063,0.1419510841369629,0.0
900,0.09133929,0.2502631,0.001426399,,,,,,,,,,,,,,
1000,0.15732126,0.19275202,0.001426076,,,,,,,,,,,,,,
1100,0.20662643,0.26688597,0.0014256982,,,,,,,,,,,,,,
1187,,,,0.7320681299482074,0.2790274620056152,0.7112414736256683,0.295194180412915,3554.0,0.7283504329490715,0.2969762423423974,3581.0,463.5055463314056,703.9822173118591,463.5055463314056,240.2530899047852,0.1742188930511474,0.0
1200,0.13851501,0.24626222,0.0014252657,,,,,,,,,,,,,,
1300,0.27330527,0.30332947,0.0014247784,,,,,,,,,,,,,,
1400,0.1424104,0.28847203,0.0014242363,,,,,,,,,,,,,,
1500,0.11805904,0.26346543,0.0014236398,,,,,,,,,,,,,,
1530,,,,0.7350200925554548,0.2769877229418073,0.7149129254669034,0.2931003688625492,3554.0,0.7320282911328888,0.2946731324503456,3581.0,543.490424156189,788.0427286624908,543.490424156189,244.290757894516,0.1983771324157714,0.0
1600,0.35697109,0.26913872,0.0014229887,,,,,,,,,,,,,,
1700,0.05948235,0.37043676,0.0014222829,,,,,,,,,,,,,,
1800,0.08717905,0.25443724,0.0014215227,,,,,,,,,,,,,,
1871,,,,0.7393871716090611,0.2751959392002651,0.718395879312922,0.2915847941469998,3554.0,0.735474689550754,0.2932269691056094,3581.0,623.4624769687653,872.0946006774902,623.4624769687653,248.3286318778992,0.2263238430023193,0.0
1900,0.1373815,0.25020048,0.0014207081,,,,,,,,,,,,,,
2000,0.28072506,0.25303492,0.0014198391,,,,,,,,,,,,,,
2100,0.0690101,0.3586733,0.0014189157,,,,,,,,,,,,,,
2200,0.14794725,0.24470739,0.0014179382,,,,,,,,,,,,,,
2214,,,,0.7376844542367118,0.2748836278915405,0.716679819393641,0.2912653298879783,3554.0,0.7338576073155194,0.2928081257853951,3581.0,703.5929217338562,956.3007671833038,703.5929217338562,252.36415195465088,0.2520287036895752,0.0
2300,0.11356286,0.25316086,0.0014169065,,,,,,,,,,,,,,
2400,0.50293064,0.23962016,0.0014158208,,,,,,,,,,,,,,
2500,0.12427212,0.30776122,0.001414681,,,,,,,,,,,,,,
2559,,,,0.7372842516217913,0.2751049825123378,0.7164106052379361,0.2914315021366769,3554.0,0.7338569937255655,0.2927812982690764,3581.0,783.5872106552124,1040.3743979930878,783.5872106552124,256.4049651622772,0.2772367000579834,0.0
2600,0.46141812,0.28989112,0.0014134872,,,,,,,,,,,,,,
2700,0.057466198,0.2613723,0.0014122397,,,,,,,,,,,,,,
2800,0.12794131,0.29797697,0.0014109386,,,,,,,,,,,,,,
2900,0.08177833,0.28130633,0.0014095837,,,,,,,,,,,,,,
2903,,,,0.7412797382899693,0.2733154126576015,0.7200075234331036,0.2898744015326041,3554.0,0.7372082857005725,0.2914271734174288,3581.0,863.5674455165863,1124.4317274093628,863.5674455165863,260.43889904022217,0.3070278167724609,0.0
3000,0.09097259,0.25684482,0.0014081754,,,,,,,,,,,,,,
3100,0.104635455,0.21188772,0.0014067137,,,,,,,,,,,,,,
3200,0.1282302,0.26125616,0.0014051987,,,,,,,,,,,,,,
3246,,,,0.7412383896963937,0.2735398496900286,0.7199959827395188,0.290139116191703,3554.0,0.7370913627260193,0.2917727950031415,3581.0,943.6775438785552,1208.6168174743652,943.6775438785552,264.4754886627197,0.332249641418457,0.0
3300,0.10178339,0.27839658,0.0014036305,,,,,,,,,,,,,,
