global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.3739967,0.70836914,0.0,,,,,,,,,,,,,,,,,
1,,,,0.5154925584793091,0.699151873588562,0.0253253423158469,0.5128248929977417,0.7015102505683899,0.0283532889747004,43793.0,0.5131111145019531,0.7020464539527893,0.0294595660331721,43793.0,18.866729736328125,322.9513649940491,18.866729736328125,304.08459663391113,0.0,0.0
1,1.3491899,0.70600355,0.00024354458,,,,,,,,,,,,,,,,,
2,1.3593926,0.7063615,0.00048720837,,,,,,,,,,,,,,,,,
3,1.3419861,0.7027775,0.00073075294,,,,,,,,,,,,,,,,,
4,1.3169651,0.695084,0.00097441673,,,,,,,,,,,,,,,,,
5,1.272994,0.6862538,0.0012180805,,,,,,,,,,,,,,,,,
6,1.21857,0.67380834,0.0014616251,,,,,,,,,,,,,,,,,
7,1.1216851,0.65909415,0.0017051697,,,,,,,,,,,,,,,,,
8,1.0181941,0.6397138,0.0019487143,,,,,,,,,,,,,,,,,
9,0.9113605,0.62328565,0.002192378,,,,,,,,,,,,,,,,,
10,0.8122433,0.60512316,0.0024360418,,,,,,,,,,,,,,,,,
11,0.7412347,0.5865987,0.0026795864,,,,,,,,,,,,,,,,,
12,0.69213104,0.5722624,0.0029232502,,,,,,,,,,,,,,,,,
13,0.65248984,0.5586656,0.0031667948,,,,,,,,,,,,,,,,,
14,0.64352393,0.54362667,0.0034103394,,,,,,,,,,,,,,,,,
15,0.6268176,0.5308545,0.0036540031,,,,,,,,,,,,,,,,,
16,0.6083903,0.5160198,0.0038975477,,,,,,,,,,,,,,,,,
17,0.5844081,0.5007951,0.0041412115,,,,,,,,,,,,,,,,,
18,0.56354594,0.4855295,0.0043848753,,,,,,,,,,,,,,,,,
19,0.53902686,0.47018868,0.00462842,,,,,,,,,,,,,,,,,
20,0.5137373,0.45549756,0.0048719645,,,,,,,,,,,,,,,,,
21,0.4896626,0.43760067,0.005115509,,,,,,,,,,,,,,,,,
22,0.46525556,0.4219409,0.005359173,,,,,,,,,,,,,,,,,
