global_step,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.928191184997559,7.143367383384528e-05,,,,,,,,,,,,,,
1,,,0.0008968431122448,6.918380425900829,0.00092,6.91904625,50000.0,0.0009,6.92203828125,10000.0,112.59013056755066,326.8263890743256,112.59013056755066,213.563312292099,0.0,0.0
1,6.923825263977051,0.0001428673476676,,,,,,,,,,,,,,
2,6.925909996032715,0.0002143010215015,,,,,,,,,,,,,,
3,6.926426887512207,0.0002857346953353,,,,,,,,,,,,,,
4,6.933175563812256,0.0003571683691692,,,,,,,,,,,,,,
5,6.930001735687256,0.000428602043003,,,,,,,,,,,,,,
6,6.926511764526367,0.0005000357168369,,,,,,,,,,,,,,
7,6.930975914001465,0.0005714693906707,,,,,,,,,,,,,,
8,6.925351142883301,0.0006429030645046,,,,,,,,,,,,,,
9,6.918632984161377,0.0007143367383384,,,,,,,,,,,,,,
10,6.927793025970459,0.0007857704121722,,,,,,,,,,,,,,
11,6.918601989746094,0.0008572040860061,,,,,,,,,,,,,,
12,6.932224273681641,0.0009286377598399,,,,,,,,,,,,,,
13,6.932509422302246,0.0010000714336738,,,,,,,,,,,,,,
14,6.924266815185547,0.0010715051075076,,,,,,,,,,,,,,
15,6.927260875701904,0.0011429387813415,,,,,,,,,,,,,,
16,6.931964874267578,0.0012143724551753,,,,,,,,,,,,,,
17,6.925836563110352,0.0012858061290092,,,,,,,,,,,,,,
18,6.926466464996338,0.001357239802843,,,,,,,,,,,,,,
19,6.924819469451904,0.0014286734766769,,,,,,,,,,,,,,
20,6.923282623291016,0.0015001071505107,,,,,,,,,,,,,,
21,6.922203063964844,0.0015715408243445,,,,,,,,,,,,,,
22,6.932690620422363,0.0016429744981784,,,,,,,,,,,,,,
23,6.931458473205566,0.0017144081720122,,,,,,,,,,,,,,
24,6.927494049072266,0.0017858418458461,,,,,,,,,,,,,,
25,6.928883075714111,0.0018572755196799,,,,,,,,,,,,,,
26,6.921818733215332,0.0019287091935138,,,,,,,,,,,,,,
27,6.935705184936523,0.0020001428673476,,,,,,,,,,,,,,
28,6.924094676971436,0.0020715765411815,,,,,,,,,,,,,,
29,6.922326564788818,0.0021430102150153,,,,,,,,,,,,,,
30,6.933613300323486,0.0022144438888492,,,,,,,,,,,,,,
31,6.929757118225098,0.002285877562683,,,,,,,,,,,,,,
32,6.924470901489258,0.0023573112365168,,,,,,,,,,,,,,
33,6.923617362976074,0.0024287449103507,,,,,,,,,,,,,,
34,6.931780815124512,0.0025001785841845,,,,,,,,,,,,,,
35,6.929368019104004,0.0025716122580184,,,,,,,,,,,,,,
36,6.927749633789063,0.0026430459318522,,,,,,,,,,,,,,
37,6.926803112030029,0.0027144796056861,,,,,,,,,,,,,,
38,6.929435729980469,0.0027859132795199,,,,,,,,,,,,,,
39,6.939835548400879,0.0028573469533538,,,,,,,,,,,,,,
40,6.921773433685303,0.0029287806271876,,,,,,,,,,,,,,
41,6.92836332321167,0.0030002143010215,,,,,,,,,,,,,,
42,6.923170566558838,0.0030716479748553,,,,,,,,,,,,,,
43,6.919118404388428,0.0031430816486891,,,,,,,,,,,,,,
44,6.919235706329346,0.003214515322523,,,,,,,,,,,,,,
45,6.928554534912109,0.0032859489963568,,,,,,,,,,,,,,
46,6.930036544799805,0.0033573826701907,,,,,,,,,,,,,,
47,6.930649757385254,0.0034288163440245,,,,,,,,,,,,,,
48,6.92437744140625,0.0035002500178584,,,,,,,,,,,,,,
49,6.928908824920654,0.0035716836916922,,,,,,,,,,,,,,
50,6.92713737487793,0.0036431173655261,,,,,,,,,,,,,,
51,6.920891761779785,0.0037145510393599,,,,,,,,,,,,,,
52,6.927590847015381,0.0037859847131937,,,,,,,,,,,,,,
53,6.925960063934326,0.0038574183870276,,,,,,,,,,,,,,
54,6.935671806335449,0.0039288520608614,,,,,,,,,,,,,,
55,6.927935123443604,0.0040002857346953,,,,,,,,,,,,,,
56,6.938040733337402,0.0040717194085291,,,,,,,,,,,,,,
57,6.915938377380371,0.004143153082363,,,,,,,,,,,,,,
58,6.920634746551514,0.0042145867561968,,,,,,,,,,,,,,
59,6.930934429168701,0.0042860204300307,,,,,,,,,,,,,,
60,6.922255516052246,0.0043574541038645,,,,,,,,,,,,,,
61,6.929874420166016,0.0044288877776984,,,,,,,,,,,,,,
62,6.925029754638672,0.0045003214515322,,,,,,,,,,,,,,
63,6.933328628540039,0.004571755125366,,,,,,,,,,,,,,
64,6.930334568023682,0.0046431887991999,,,,,,,,,,,,,,
65,6.925925254821777,0.0047146224730337,,,,,,,,,,,,,,
66,6.9244794845581055,0.0047860561468676,,,,,,,,,,,,,,
67,6.923462390899658,0.0048574898207014,,,,,,,,,,,,,,
68,6.92828369140625,0.0049289234945353,,,,,,,,,,,,,,
69,6.927711486816406,0.0050003571683691,,,,,,,,,,,,,,
70,6.920120716094971,0.005071790842203,,,,,,,,,,,,,,
71,6.93006706237793,0.0051432245160368,,,,,,,,,,,,,,
72,6.929131031036377,0.0052146581898707,,,,,,,,,,,,,,
73,6.922516822814941,0.0052860918637045,,,,,,,,,,,,,,
74,6.925756931304932,0.0053575255375383,,,,,,,,,,,,,,
75,6.927603244781494,0.0054289592113722,,,,,,,,,,,,,,
76,6.9311137199401855,0.005500392885206,,,,,,,,,,,,,,
77,6.925952911376953,0.0055718265590399,,,,,,,,,,,,,,
78,6.930942535400391,0.0056432602328737,,,,,,,,,,,,,,
79,6.925572872161865,0.0057146939067076,,,,,,,,,,,,,,
80,6.930484771728516,0.0057861275805414,,,,,,,,,,,,,,
81,6.928110122680664,0.0058575612543753,,,,,,,,,,,,,,
82,6.926616668701172,0.0059289949282091,,,,,,,,,,,,,,
83,6.92315149307251,0.006000428602043,,,,,,,,,,,,,,
84,6.928075790405273,0.0060718622758768,,,,,,,,,,,,,,
85,6.925417423248291,0.0061432959497106,,,,,,,,,,,,,,
86,6.92657995223999,0.0062147296235445,,,,,,,,,,,,,,
87,6.922832489013672,0.0062861632973783,,,,,,,,,,,,,,
88,6.920145034790039,0.0063575969712122,,,,,,,,,,,,,,
89,6.935595512390137,0.006429030645046,,,,,,,,,,,,,,
90,6.916047096252441,0.0065004643188799,,,,,,,,,,,,,,
91,6.928826808929443,0.0065718979927137,,,,,,,,,,,,,,
92,6.924689292907715,0.0066433316665476,,,,,,,,,,,,,,
93,6.925064086914063,0.0067147653403814,,,,,,,,,,,,,,
94,6.927918434143066,0.0067861990142153,,,,,,,,,,,,,,
95,6.925572395324707,0.0068576326880491,,,,,,,,,,,,,,
96,6.927799701690674,0.0069290663618829,,,,,,,,,,,,,,
97,6.926305770874023,0.0070005000357168,,,,,,,,,,,,,,
98,6.92684268951416,0.0070719337095506,,,,,,,,,,,,,,
99,6.924766540527344,0.0071433673833845,,,,,,,,,,,,,,
100,6.931545257568359,0.0072148010572183,,,,,,,,,,,,,,
500,6.926703453063965,0.0357882705907564,,,,,,,,,,,,,,
688,,,0.0008370535714285,6.91209567323023,0.00114,6.913180625,50000.0,0.0007,6.9181828125,10000.0,622.0083405971527,929.6913802623748,622.0083405971527,305.2770564556122,0.0310878753662109,0.0
1000,6.42146110534668,0.0715051075076791,,,,,,,,,,,,,,
1374,,,0.0589724170918367,5.6040549764827805,0.0569,5.659825625,50000.0,0.038,5.915626953125,10000.0,1131.584859609604,1529.2973792552948,1131.584859609604,393.6266396045685,0.05678391456604,0.0
1500,5.996214389801025,0.1072219444246017,,,,,,,,,,,,,,
2000,5.740325450897217,0.1429387813415244,,,,,,,,,,,,,,
2063,,,0.123046875,4.911221562599649,0.10892,4.98948,50000.0,0.0721,5.36173046875,10000.0,1641.4301764965055,2128.8395385742188,1641.4301764965055,481.7315294742584,0.079827070236206,0.0
2500,5.56907844543457,0.178655618258447,,,,,,,,,,,,,,
2749,,,0.1778539540816326,4.445167074398118,0.15796,4.5453671875,50000.0,0.1056,4.995869140625,10000.0,2150.6254868507385,2735.555113077164,2150.6254868507385,577.768914937973,0.1027987003326416,0.0
3000,5.252133369445801,0.2143724551753696,,,,,,,,,,,,,,
3438,,,0.223274075255102,4.106690698740434,0.20146,4.2209225,50000.0,0.1367,4.7095796875,10000.0,2660.3657319545746,3340.528055906296,2660.3657319545746,671.2942643165588,0.134979248046875,0.0
3500,5.05768346786499,0.2500892920922923,,,,,,,,,,,,,,
4000,4.974362373352051,0.2858061290092149,,,,,,,,,,,,,,
