global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.3688664,11.063112,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0006411944632418,11.043286323547363,0.0,0.0004835649742744,11.02354907989502,0.0,3000.0,0.0007088489946909,11.039509773254396,0.0,3003.0,41.4913980960846,920.5365028381348,41.4913980960846,879.045065164566,0.0,0.0
1,4.34737,11.0503235,1.0706717e-06,,,,,,,,,,,,,,,,,
2,4.363398,11.023621,2.1413434e-06,,,,,,,,,,,,,,,,,
3,4.240003,10.962282,3.2120151e-06,,,,,,,,,,,,,,,,,
4,4.0820656,10.882365,4.282687e-06,,,,,,,,,,,,,,,,,
5,3.8960724,10.776923,5.353242e-06,,,,,,,,,,,,,,,,,
6,3.785904,10.655192,6.423914e-06,,,,,,,,,,,,,,,,,
7,3.429525,10.552974,7.4945856e-06,,,,,,,,,,,,,,,,,
8,3.1265264,10.399016,8.565257e-06,,,,,,,,,,,,,,,,,
9,2.7971516,10.280151,9.636045e-06,,,,,,,,,,,,,,,,,
10,2.4728997,10.170378,1.0706717e-05,,,,,,,,,,,,,,,,,
11,2.17569,10.055068,1.1777389e-05,,,,,,,,,,,,,,,,,
12,1.9584543,9.9320545,1.2847944e-05,,,,,,,,,,,,,,,,,
13,1.7440552,9.852551,1.3918616e-05,,,,,,,,,,,,,,,,,
14,1.5655265,9.74952,1.4989288e-05,,,,,,,,,,,,,,,,,
15,1.4273549,9.682008,1.605996e-05,,,,,,,,,,,,,,,,,
16,1.3138131,9.589855,1.7130631e-05,,,,,,,,,,,,,,,,,
17,1.1563439,9.559569,1.8201303e-05,,,,,,,,,,,,,,,,,
18,1.0603666,9.479766,1.9271974e-05,,,,,,,,,,,,,,,,,
19,0.95790696,9.407277,2.0342646e-05,,,,,,,,,,,,,,,,,
20,0.8455941,9.368926,2.1413318e-05,,,,,,,,,,,,,,,,,
21,0.8093622,9.300136,2.248399e-05,,,,,,,,,,,,,,,,,
22,0.7420294,9.279542,2.3554545e-05,,,,,,,,,,,,,,,,,
23,0.6848007,9.208358,2.4625217e-05,,,,,,,,,,,,,,,,,
24,0.6392884,9.207824,2.5695888e-05,,,,,,,,,,,,,,,,,
25,0.61368704,9.142693,2.676656e-05,,,,,,,,,,,,,,,,,
26,0.56403786,9.156506,2.7837348e-05,,,,,,,,,,,,,,,,,
27,0.52108145,9.090589,2.890802e-05,,,,,,,,,,,,,,,,,
28,0.49842125,9.089748,2.9978692e-05,,,,,,,,,,,,,,,,,
29,0.46005014,9.015608,3.1049247e-05,,,,,,,,,,,,,,,,,
30,0.43386477,8.998608,3.211992e-05,,,,,,,,,,,,,,,,,
31,0.40527382,9.012928,3.319059e-05,,,,,,,,,,,,,,,,,
32,0.3802319,8.959967,3.4261262e-05,,,,,,,,,,,,,,,,,
33,0.35583726,8.933027,3.5331934e-05,,,,,,,,,,,,,,,,,
34,0.32955566,8.932978,3.6402605e-05,,,,,,,,,,,,,,,,,
35,0.3176147,8.947564,3.7473277e-05,,,,,,,,,,,,,,,,,
36,0.29899332,8.910225,3.854395e-05,,,,,,,,,,,,,,,,,
37,0.2862002,8.937887,3.961462e-05,,,,,,,,,,,,,,,,,
