global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,3.2704935,0.958512,,,,,,,,,,,,,,
1,,,0.1873563357761928,1.018294198172433,0.1745050759817283,1.024601255297728,3554.0,0.1998297151524539,1.0224507791774295,3581.0,61.80208015441895,264.74492716789246,61.80208015441895,202.942462682724,0.0,0.0
1,3.256257,0.992436,,,,,,,,,,,,,,
2,3.2041512,1.0143063,,,,,,,,,,,,,,
3,2.8138719,1.0500485,,,,,,,,,,,,,,
4,2.952925,1.0296806,,,,,,,,,,,,,,
5,3.0825222,1.0716348,,,,,,,,,,,,,,
6,3.0002923,0.9940716,,,,,,,,,,,,,,
7,3.1156855,1.0422692,,,,,,,,,,,,,,
8,3.3178074,0.9970237,,,,,,,,,,,,,,
9,3.2714374,1.0141625,,,,,,,,,,,,,,
10,3.497611,0.95672536,,,,,,,,,,,,,,
11,3.2308965,0.9899793,,,,,,,,,,,,,,
12,3.5483847,0.9846847,,,,,,,,,,,,,,
13,3.4572775,0.9778578,,,,,,,,,,,,,,
14,3.0629535,1.0030174,,,,,,,,,,,,,,
15,3.256515,0.9543073,,,,,,,,,,,,,,
16,2.9053822,0.93017256,,,,,,,,,,,,,,
17,2.983506,0.8989525,,,,,,,,,,,,,,
18,3.3805273,0.93936217,,,,,,,,,,,,,,
19,3.1176753,0.9444827,,,,,,,,,,,,,,
20,2.9766157,0.9483726,,,,,,,,,,,,,,
21,3.4556181,0.9158418,,,,,,,,,,,,,,
22,3.210773,0.8996525,,,,,,,,,,,,,,
23,2.8396137,0.895299,,,,,,,,,,,,,,
24,3.0307257,0.8809438,,,,,,,,,,,,,,
25,2.6537926,0.8768802,,,,,,,,,,,,,,
26,3.1198492,0.8365113,,,,,,,,,,,,,,
27,2.9925473,0.8908392,,,,,,,,,,,,,,
28,2.7706254,0.8502094,,,,,,,,,,,,,,
29,2.9228332,0.812439,,,,,,,,,,,,,,
30,2.945927,0.79759014,,,,,,,,,,,,,,
31,2.7395818,0.8186275,,,,,,,,,,,,,,
32,2.5067632,0.77963805,,,,,,,,,,,,,,
33,2.5143104,0.7248765,,,,,,,,,,,,,,
34,2.0570228,0.81274366,,,,,,,,,,,,,,
35,2.2635458,0.74134105,,,,,,,,,,,,,,
36,2.1413226,0.68229854,,,,,,,,,,,,,,
37,1.9200654,0.7075406,,,,,,,,,,,,,,
38,1.9152182,0.6724005,,,,,,,,,,,,,,
39,1.8255224,0.69317615,,,,,,,,,,,,,,
