global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,3.4403853,0.7227476,,,,,,,,,,,,,,,,,
1,,,0.5033895969390869,0.7234855890274048,0.0257728976154644,0.5076300501823425,0.7226012349128723,0.0284533362953445,43793.0,0.5060873031616211,0.7244032621383667,0.0305053123998779,43793.0,12.640299797058104,132.94024968147278,12.640299797058104,120.2999038696289,0.0,0.0
100,0.42142564,0.37130833,,,,,,,,,,,,,,,,,
200,0.5256293,0.25295648,,,,,,,,,,,,,,,,,
300,0.23166549,0.16611692,,,,,,,,,,,,,,,,,
400,0.11420586,0.1092531,,,,,,,,,,,,,,,,,
500,0.073001996,0.08040212,,,,,,,,,,,,,,,,,
600,0.057230946,0.069483206,,,,,,,,,,,,,,,,,
700,0.037531063,0.061037276,,,,,,,,,,,,,,,,,
744,,,0.9868895411491394,0.0609974972903728,0.0364642176585251,0.9841179251670836,0.0702623650431633,0.0372398754424982,43793.0,0.983142077922821,0.0732925534248352,0.0385671559925147,43793.0,252.7460942268372,497.2906861305237,252.7460942268372,244.5039768218994,0.0202529430389404,0.0
800,0.03502797,0.057647675,,,,,,,,,,,,,,,,,
900,0.07302349,0.054382198,,,,,,,,,,,,,,,,,
1000,0.071821764,0.052457396,,,,,,,,,,,,,,,,,
1100,0.0442199,0.052004058,,,,,,,,,,,,,,,,,
1200,0.031366438,0.056163084,,,,,,,,,,,,,,,,,
1300,0.027344774,0.05490649,,,,,,,,,,,,,,,,,
1400,0.038121488,0.04979852,,,,,,,,,,,,,,,,,
1496,,,0.986816108226776,0.0521489083766937,0.0571631882250332,0.9842782616615297,0.0619384944438934,0.0557172537478244,43793.0,0.9832751750946044,0.065123826265335,0.0571421724883132,43793.0,492.7350809574127,860.3363952636719,492.7350809574127,367.5132894515991,0.0475902557373046,0.0
1500,0.019483276,0.059066862,,,,,,,,,,,,,,,,,
1600,0.074460484,0.052783787,,,,,,,,,,,,,,,,,
1700,0.026763225,0.056755133,,,,,,,,,,,,,,,,,
1800,0.034347787,0.052080803,,,,,,,,,,,,,,,,,
1900,0.08615174,0.053205773,,,,,,,,,,,,,,,,,
2000,0.04985496,0.04700531,,,,,,,,,,,,,,,,,
2100,0.021512916,0.04664508,,,,,,,,,,,,,,,,,
2200,0.042759247,0.04678679,,,,,,,,,,,,,,,,,
2256,,,0.987287700176239,0.0464058928191661,0.118450151460244,0.9846367239952089,0.0556662529706954,0.116871195121454,43793.0,0.9836462140083312,0.0588390864431858,0.1138338004006919,43793.0,732.937867641449,1219.3554592132568,732.937867641449,486.28208446502686,0.0745913982391357,0.0
2300,0.046780694,0.04507571,,,,,,,,,,,,,,,,,
2400,0.06979955,0.05067997,,,,,,,,,,,,,,,,,
2500,0.034944143,0.04791993,,,,,,,,,,,,,,,,,
2600,0.027475528,0.046403382,,,,,,,,,,,,,,,,,
2700,0.045662295,0.045666896,,,,,,,,,,,,,,,,,
