global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.5949883,11.373523,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0006473961984738,11.39527416229248,0.0,0.0004835649742744,11.406299591064451,0.0,3000.0,0.0007088489946909,11.418014526367188,0.0,3003.0,44.23731207847595,937.9810888767242,44.23731207847595,893.7437355518341,0.0,0.0
1,4.625018,11.369807,2.7776696e-07,,,,,,,,,,,,,,,,,
2,4.584709,11.361924,5.5576675e-07,,,,,,,,,,,,,,,,,
3,4.5960274,11.325995,8.3376653e-07,,,,,,,,,,,,,,,,,
4,4.5420547,11.309623,1.1115335e-06,,,,,,,,,,,,,,,,,
5,4.5261793,11.268908,1.3895333e-06,,,,,,,,,,,,,,,,,
6,4.414048,11.216953,1.6673002e-06,,,,,,,,,,,,,,,,,
7,4.290498,11.169357,1.9453e-06,,,,,,,,,,,,,,,,,
8,4.147538,11.110447,2.2232998e-06,,,,,,,,,,,,,,,,,
9,3.940687,11.045465,2.5010668e-06,,,,,,,,,,,,,,,,,
10,3.8379643,10.976816,2.7788337e-06,,,,,,,,,,,,,,,,,
11,3.510671,10.910288,3.0570664e-06,,,,,,,,,,,,,,,,,
12,3.3059611,10.839287,3.3348333e-06,,,,,,,,,,,,,,,,,
13,3.1249738,10.762533,3.6126003e-06,,,,,,,,,,,,,,,,,
14,2.901823,10.693112,3.8906e-06,,,,,,,,,,,,,,,,,
15,2.7027233,10.635469,4.1686e-06,,,,,,,,,,,,,,,,,
16,2.5410373,10.561956,4.446367e-06,,,,,,,,,,,,,,,,,
17,2.3848243,10.511002,4.7241338e-06,,,,,,,,,,,,,,,,,
18,2.2880082,10.431093,5.0021335e-06,,,,,,,,,,,,,,,,,
19,2.1916273,10.372095,5.2799005e-06,,,,,,,,,,,,,,,,,
20,2.067919,10.312688,5.5579003e-06,,,,,,,,,,,,,,,,,
21,1.9854192,10.254267,5.8359e-06,,,,,,,,,,,,,,,,,
22,1.9010223,10.196969,6.113667e-06,,,,,,,,,,,,,,,,,
23,1.8115726,10.158567,6.391434e-06,,,,,,,,,,,,,,,,,
24,1.744608,10.08772,6.6696666e-06,,,,,,,,,,,,,,,,,
25,1.6415672,10.0527315,6.9474336e-06,,,,,,,,,,,,,,,,,
26,1.5951655,9.974374,7.2252005e-06,,,,,,,,,,,,,,,,,
27,1.500527,9.942044,7.5032003e-06,,,,,,,,,,,,,,,,,
28,1.4017223,9.901478,7.7812e-06,,,,,,,,,,,,,,,,,
29,1.3480588,9.855135,8.058967e-06,,,,,,,,,,,,,,,,,
30,1.2775941,9.798149,8.336967e-06,,,,,,,,,,,,,,,,,
31,1.1971481,9.767025,8.614734e-06,,,,,,,,,,,,,,,,,
32,1.1491413,9.706577,8.892734e-06,,,,,,,,,,,,,,,,,
33,1.0825605,9.694707,9.170733e-06,,,,,,,,,,,,,,,,,
34,1.0176603,9.6679325,9.4485e-06,,,,,,,,,,,,,,,,,
35,0.9636506,9.6391325,9.726267e-06,,,,,,,,,,,,,,,,,
36,0.9413727,9.615139,1.0004267e-05,,,,,,,,,,,,,,,,,
37,0.887648,9.583687,1.0282267e-05,,,,,,,,,,,,,,,,,
38,0.8641069,9.55951,1.0560034e-05,,,,,,,,,,,,,,,,,
39,0.8264094,9.5462055,1.0838034e-05,,,,,,,,,,,,,,,,,
40,0.78456897,9.4975605,1.1115801e-05,,,,,,,,,,,,,,,,,
41,0.73837113,9.463553,1.13938e-05,,,,,,,,,,,,,,,,,
42,0.6984421,9.464858,1.16718e-05,,,,,,,,,,,,,,,,,
43,0.6709148,9.403025,1.1949567e-05,,,,,,,,,,,,,,,,,
44,0.6282693,9.382633,1.2227334e-05,,,,,,,,,,,,,,,,,
45,0.6093762,9.376637,1.2505567e-05,,,,,,,,,,,,,,,,,
46,0.6060614,9.357901,1.2783334e-05,,,,,,,,,,,,,,,,,
47,0.5693682,9.366598,1.3061101e-05,,,,,,,,,,,,,,,,,
48,0.5755064,9.316519,1.3338868e-05,,,,,,,,,,,,,,,,,
49,0.53586495,9.2918,1.36171e-05,,,,,,,,,,,,,,,,,
50,0.53685933,9.268925,1.3894867e-05,,,,,,,,,,,,,,,,,
51,0.5266631,9.280993,1.4172634e-05,,,,,,,,,,,,,,,,,
52,0.48747566,9.25298,1.4450634e-05,,,,,,,,,,,,,,,,,
53,0.46725842,9.2649555,1.4728634e-05,,,,,,,,,,,,,,,,,
54,0.44869286,9.245237,1.5006401e-05,,,,,,,,,,,,,,,,,
55,0.4392597,9.261346,1.52844e-05,,,,,,,,,,,,,,,,,
