global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,8.417596,1.3450061,0.0,,,,,,,,,,,,,,
1,,,,0.1433301142283848,1.327187946864537,0.1381640501349711,1.3174895639156583,3554.0,0.1596043087922804,1.3163213018797124,3581.0,64.02020192146301,287.79197454452515,64.02020192146301,223.7716522216797,0.0,0.0
100,0.29773727,0.36656368,0.00039534504,,,,,,,,,,,,,,
200,0.21646225,0.40947607,0.0007906902,,,,,,,,,,,,,,
300,3.0774257,0.37753934,0.0011860352,,,,,,,,,,,,,,
305,,,,0.658691542489188,0.3573829787118094,0.6352267031865504,0.3762995301838597,3554.0,0.6555406900132644,0.3781341493079796,3581.0,144.52013111114502,372.9349317550659,144.52013111114502,228.3713517189026,0.030837059020996,0.0
400,0.3308344,0.3291111,0.0014271917,,,,,,,,,,,,,,
499,,,,0.6719438007899693,0.3446809564317976,0.6483293746922482,0.3665902691069921,3554.0,0.6688189811461533,0.3667484082113062,3581.0,224.85715579986567,457.3802263736725,224.85715579986567,232.4348056316376,0.0680837631225586,0.0
500,2.1318367,0.27572793,0.0014271429,,,,,,,,,,,,,,
600,1.3670183,0.34159696,0.0014270392,,,,,,,,,,,,,,
687,,,,0.6840378897530692,0.3296222346169608,0.6611578173361001,0.349720385481148,3554.0,0.6806051578644233,0.3511814947269442,3581.0,305.2123930454254,541.8434619903564,305.2123930454254,236.4926564693451,0.110997200012207,0.0
700,0.8916219,0.30404928,0.0014268806,,,,,,,,,,,,,,
800,0.7373204,0.25598532,0.0014266672,,,,,,,,,,,,,,
879,,,,0.6952715601239886,0.3118185997009277,0.6745660424433737,0.330006236096212,3554.0,0.6917176809899469,0.3323100243690659,3581.0,385.4117472171784,626.1442308425903,385.4117472171784,240.55091953277588,0.1468479633331298,0.0
900,0.55262816,0.3127276,0.001426399,,,,,,,,,,,,,,
1000,0.4569539,0.34676394,0.001426076,,,,,,,,,,,,,,
1100,0.55914015,0.27790874,0.0014256982,,,,,,,,,,,,,,
1150,,,,0.7075928960527692,0.302539552961077,0.6865020047833427,0.3205652617978862,3554.0,0.7039947978480173,0.323055383447361,3581.0,465.4814751148224,710.321179151535,465.4814751148224,244.611869096756,0.182748794555664,0.0
1200,0.7410051,0.31136292,0.0014252657,,,,,,,,,,,,,,
1300,0.5390631,0.33042172,0.0014247784,,,,,,,,,,,,,,
1400,1.1786554,0.2756595,0.0014242363,,,,,,,,,,,,,,
1494,,,,0.7012132235935756,0.307084253856114,0.6782094668859032,0.3257917190577518,3554.0,0.6974424070833916,0.3269522250680676,3581.0,545.5090620517731,794.4507355690002,545.5090620517731,248.67634654045105,0.2072203159332275,0.0
1500,1.3919631,0.28532943,0.0014236398,,,,,,,,,,,,,,
1600,0.8255584,0.22373773,0.0014229887,,,,,,,,,,,,,,
1700,0.5183865,0.4213165,0.0014222829,,,,,,,,,,,,,,
1800,0.70468265,0.31788844,0.0014215227,,,,,,,,,,,,,,
1838,,,,0.7190523828778949,0.2900905268532889,0.697716330301245,0.3073888466340743,3554.0,0.7152133356822465,0.3093607374424043,3581.0,625.5286710262299,878.5691630840302,625.5286710262299,252.73648595809937,0.2329237461090088,0.0
1900,0.28034112,0.3064486,0.0014207081,,,,,,,,,,,,,,
2000,0.29612967,0.2142829,0.0014198391,,,,,,,,,,,,,,
2100,0.18621975,0.38411888,0.0014189157,,,,,,,,,,,,,,
2179,,,,0.7220469202314105,0.2879705769675119,0.7006810520496272,0.3060091841938661,3554.0,0.7181595901110025,0.3077649604139032,3581.0,705.6155688762665,962.7575101852416,705.6155688762665,256.79971528053284,0.258314847946167,0.0
2200,0.62081885,0.30533177,0.0014179382,,,,,,,,,,,,,,
2300,0.21040937,0.27064842,0.0014169065,,,,,,,,,,,,,,
2400,0.4928345,0.27300692,0.0014158208,,,,,,,,,,,,,,
2500,0.5059649,0.25254342,0.001414681,,,,,,,,,,,,,,
2521,,,,0.7226499148777553,0.2858071327209472,0.7010893727797903,0.303356095519573,3554.0,0.7186779372687447,0.3052768872390742,3581.0,785.6537940502167,1046.8932256698608,785.6537940502167,260.85920786857605,0.2833104133605957,0.0
2600,0.4125471,0.34339368,0.0014134872,,,,,,,,,,,,,,
2700,0.31468222,0.2853849,0.0014122397,,,,,,,,,,,,,,
2800,0.92978823,0.30383933,0.0014109386,,,,,,,,,,,,,,
2861,,,,0.7171923773629325,0.2895247936248779,0.6982246703758089,0.3056873499709834,3554.0,0.7146681269198548,0.3078096843038781,3581.0,865.6911873817444,1131.029229402542,865.6911873817444,264.9196050167084,0.3087697029113769,0.0
2900,1.7243793,0.36480594,0.0014095837,,,,,,,,,,,,,,
3000,0.4125803,0.3184281,0.0014081754,,,,,,,,,,,,,,
3100,0.25170752,0.31558174,0.0014067137,,,,,,,,,,,,,,
3200,0.55214334,0.29009426,0.0014051987,,,,,,,,,,,,,,
3204,,,,0.7122861998421806,0.2951346806117466,0.6915972210009848,0.3122460016992297,3554.0,0.7086408328024644,0.3142171314860548,3581.0,945.737523317337,1215.1744740009308,945.737523317337,268.9799919128418,0.3344430923461914,0.0
3300,0.34070623,0.29964364,0.0014036305,,,,,,,,,,,,,,
3400,0.14047404,0.31822518,0.0014020093,,,,,,,,,,,,,,
3500,0.78480273,0.3778067,0.0014003351,,,,,,,,,,,,,,
3548,,,,0.7208790097917829,0.2872716018131801,0.6997147250457231,0.3049611449577061,3554.0,0.7171042835669157,0.3067421400490435,3581.0,1025.8354444503784,1299.3747017383575,1025.8354444503784,273.0435049533844,0.3605551719665527,0.0
3600,0.24785057,0.3116776,0.0013986082,,,,,,,,,,,,,,
3700,0.85479724,0.30157995,0.0013968286,,,,,,,,,,,,,,
3800,0.2609669,0.2876053,0.0013949963,,,,,,,,,,,,,,
3893,,,,0.721233776637486,0.2858058725084577,0.7011654177071609,0.302657780515792,3554.0,0.7179746268282253,0.3047918443804978,3581.0,1105.822318315506,1383.467972278595,1105.822318315506,277.11056113243103,0.3872315883636474,0.0
3900,0.2618824,0.3912187,0.0013931117,,,,,,,,,,,,,,
4000,0.99619305,0.24349855,0.0013911749,,,,,,,,,,,,,,
4100,0.22156143,0.2831819,0.001389186,,,,,,,,,,,,,,
4200,0.8685416,0.25080505,0.0013871453,,,,,,,,,,,,,,
4234,,,,0.7265667915344238,0.2836611100605556,0.7046621104741136,0.3015006542474149,3554.0,0.722114381894024,0.303354203118455,3581.0,1185.899990081787,1467.64421749115,1185.899990081787,281.1717565059662,0.4120948314666748,0.0
4300,0.18527079,0.31652862,0.0013850525,,,,,,,,,,,,,,
4400,0.85979545,0.3428424,0.0013829083,,,,,,,,,,,,,,
4500,1.1270193,0.2616578,0.0013807125,,,,,,,,,,,,,,
4578,,,,0.7290957995823452,0.2842739990779331,0.7081893723401449,0.3016136568720983,3554.0,0.7252345549863864,0.3035859355910534,3581.0,1265.9937071800232,1551.8415331840515,1265.9937071800232,285.2368607521057,0.4378230571746826,0.0
4600,0.46510148,0.2937007,0.0013784656,,,,,,,,,,,,,,
4700,0.28114033,0.25469473,0.0013761674,,,,,,,,,,,,,,
4800,0.3545187,0.23171386,0.0013738184,,,,,,,,,,,,,,
4900,0.20851602,0.3268671,0.0013714185,,,,,,,,,,,,,,
4922,,,,0.7255821228027344,0.2862499441419329,0.7043595107405388,0.3037712857102033,3554.0,0.7212867172228428,0.3057240920504921,3581.0,1346.1431322097778,1636.0947222709656,1346.1431322097778,289.3021321296692,0.4635007381439209,0.0
5000,0.3815063,0.29510343,0.0013689679,,,,,,,,,,,,,,
5100,0.6471169,0.25502464,0.0013664672,,,,,,,,,,,,,,
5200,0.36661178,0.26400942,0.0013639162,,,,,,,,,,,,,,
5260,,,,0.7298469543457031,0.2801930563790457,0.7084354364140757,0.2976494973203608,3554.0,0.7255874373865541,0.2996168267091071,3581.0,1426.118356704712,1720.1734488010406,1426.118356704712,293.3662860393524,0.4904201030731201,0.0
5300,0.552204,0.2498038,0.0013613151,,,,,,,,,,,,,,
