global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,7.21178,11.445925,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0006184504018165,11.437599182128906,7.910110553780138e-09,0.0004835649742744,11.444616317749023,1.2821155685731474e-09,3000.0,0.0007088489946909,11.446871757507324,6.017687275622454e-10,3003.0,40.09344506263733,921.3781976699828,40.09344506263733,881.2847104072571,0.0,0.0
1,7.135314,11.449491,1.7848797e-06,,,,,,,,,,,,,,,,,
2,6.8459935,11.317255,3.5697594e-06,,,,,,,,,,,,,,,,,
3,6.15656,11.120177,5.354639e-06,,,,,,,,,,,,,,,,,
4,5.183574,10.8718815,7.139519e-06,,,,,,,,,,,,,,,,,
5,4.3304076,10.630052,8.924399e-06,,,,,,,,,,,,,,,,,
6,3.7760673,10.3881855,1.0709278e-05,,,,,,,,,,,,,,,,,
7,3.240138,10.183763,1.2494158e-05,,,,,,,,,,,,,,,,,
8,2.8631964,9.975617,1.4279038e-05,,,,,,,,,,,,,,,,,
9,2.4616582,9.802452,1.606415e-05,,,,,,,,,,,,,,,,,
10,2.0790296,9.649824,1.784903e-05,,,,,,,,,,,,,,,,,
11,1.7958496,9.471095,1.963391e-05,,,,,,,,,,,,,,,,,
12,1.5684241,9.37859,2.141879e-05,,,,,,,,,,,,,,,,,
13,1.4086124,9.281345,2.320367e-05,,,,,,,,,,,,,,,,,
14,1.2612984,9.178346,2.4988549e-05,,,,,,,,,,,,,,,,,
15,1.1244023,9.056288,2.6773429e-05,,,,,,,,,,,,,,,,,
16,0.9626363,9.020815,2.8558308e-05,,,,,,,,,,,,,,,,,
17,0.81509686,8.972058,3.0343188e-05,,,,,,,,,,,,,,,,,
18,0.7410934,8.887832,3.2128068e-05,,,,,,,,,,,,,,,,,
19,0.6586836,8.857572,3.3912947e-05,,,,,,,,,,,,,,,,,
20,0.6687883,8.803786,3.5697827e-05,,,,,,,,,,,,,,,,,
21,0.65376514,8.73999,3.7482707e-05,,,,,,,,,,,,,,,,,
22,0.5750971,8.705469,3.9267587e-05,,,,,,,,,,,,,,,,,
23,0.5387495,8.721979,4.1052466e-05,,,,,,,,,,,,,,,,,
24,0.48283377,8.6723795,4.2837346e-05,,,,,,,,,,,,,,,,,
25,0.4529091,8.590969,4.4622226e-05,,,,,,,,,,,,,,,,,
26,0.40265754,8.577878,4.6407105e-05,,,,,,,,,,,,,,,,,
27,0.3860728,8.590088,4.8191985e-05,,,,,,,,,,,,,,,,,
28,0.38106182,8.605626,4.9976865e-05,,,,,,,,,,,,,,,,,
29,0.35870355,8.521849,5.1761745e-05,,,,,,,,,,,,,,,,,
30,0.32331765,8.489316,5.3546624e-05,,,,,,,,,,,,,,,,,
31,0.31800297,8.494738,5.5331504e-05,,,,,,,,,,,,,,,,,
32,0.30518025,8.502823,5.7116384e-05,,,,,,,,,,,,,,,,,
33,0.2953515,8.46316,5.8901263e-05,,,,,,,,,,,,,,,,,
34,0.2918147,8.441632,6.0686143e-05,,,,,,,,,,,,,,,,,
35,0.27157354,8.463669,6.247102e-05,,,,,,,,,,,,,,,,,
36,0.27543378,8.460605,6.42559e-05,,,,,,,,,,,,,,,,,
37,0.26615134,8.437734,6.604078e-05,,,,,,,,,,,,,,,,,
38,0.25306675,8.463709,6.782566e-05,,,,,,,,,,,,,,,,,
39,0.24630585,8.430879,6.961054e-05,,,,,,,,,,,,,,,,,
40,0.26335025,8.415133,7.139542e-05,,,,,,,,,,,,,,,,,
41,0.25123042,8.412325,7.31803e-05,,,,,,,,,,,,,,,,,
42,0.2231997,8.393628,7.496518e-05,,,,,,,,,,,,,,,,,
43,0.22488013,8.356429,7.675006e-05,,,,,,,,,,,,,,,,,
44,0.21634784,8.348646,7.853517e-05,,,,,,,,,,,,,,,,,
45,0.19931741,8.376862,8.032005e-05,,,,,,,,,,,,,,,,,
46,0.20374037,8.338294,8.210493e-05,,,,,,,,,,,,,,,,,
47,0.19969909,8.323207,8.388981e-05,,,,,,,,,,,,,,,,,
48,0.1848819,8.38664,8.567469e-05,,,,,,,,,,,,,,,,,
49,0.19620746,8.315067,8.745957e-05,,,,,,,,,,,,,,,,,
50,0.19033162,8.340151,8.924445e-05,,,,,,,,,,,,,,,,,
51,0.19205202,8.31291,9.102933e-05,,,,,,,,,,,,,,,,,
52,0.18505451,8.272775,9.281421e-05,,,,,,,,,,,,,,,,,
53,0.17199416,8.324779,9.459909e-05,,,,,,,,,,,,,,,,,
54,0.17456736,8.330657,9.638397e-05,,,,,,,,,,,,,,,,,
55,0.17556086,8.298277,9.816885e-05,,,,,,,,,,,,,,,,,
56,0.17557064,8.310154,9.995373e-05,,,,,,,,,,,,,,,,,
57,0.16263929,8.270311,0.00010173861,,,,,,,,,,,,,,,,,
58,0.17101058,8.274894,0.00010352349,,,,,,,,,,,,,,,,,
59,0.17048265,8.275522,0.00010530837,,,,,,,,,,,,,,,,,
60,0.17872308,8.292271,0.00010709348,,,,,,,,,,,,,,,,,
61,0.16552004,8.258664,0.00010887836,,,,,,,,,,,,,,,,,
62,0.20454992,8.245803,0.00011066324,,,,,,,,,,,,,,,,,
63,0.17748703,8.249111,0.00011244812,,,,,,,,,,,,,,,,,
64,0.15032592,8.239225,0.000114233,,,,,,,,,,,,,,,,,
65,0.15793565,8.234907,0.00011601788,,,,,,,,,,,,,,,,,
66,0.16111016,8.218853,0.00011780276,,,,,,,,,,,,,,,,,
67,0.18502074,8.196094,0.00011958764,,,,,,,,,,,,,,,,,
68,0.15791216,8.159095,0.00012137252,,,,,,,,,,,,,,,,,
69,0.17159724,8.174206,0.0001231574,,,,,,,,,,,,,,,,,
70,0.1698547,8.130391,0.00012494228,,,,,,,,,,,,,,,,,
71,0.16985244,8.1955185,0.00012672716,,,,,,,,,,,,,,,,,
72,0.16365813,8.133867,0.00012851204,,,,,,,,,,,,,,,,,
73,0.16945547,8.157711,0.00013029692,,,,,,,,,,,,,,,,,
74,0.15447725,8.085625,0.0001320818,,,,,,,,,,,,,,,,,
75,0.13032259,8.104654,0.00013386668,,,,,,,,,,,,,,,,,
76,0.14432134,8.120133,0.00013565156,,,,,,,,,,,,,,,,,
77,0.1321113,8.093941,0.00013743644,,,,,,,,,,,,,,,,,
78,0.13470186,8.085074,0.00013922132,,,,,,,,,,,,,,,,,
79,0.14198932,8.072792,0.0001410062,,,,,,,,,,,,,,,,,
80,0.13701592,8.091078,0.00014279108,,,,,,,,,,,,,,,,,
81,0.16468994,8.0766735,0.00014457596,,,,,,,,,,,,,,,,,
82,0.16730992,8.017532,0.00014636084,,,,,,,,,,,,,,,,,
83,0.14705162,8.043929,0.00014814571,,,,,,,,,,,,,,,,,
84,0.1769236,8.063966,0.0001499306,,,,,,,,,,,,,,,,,
85,0.14053887,8.020902,0.00015171547,,,,,,,,,,,,,,,,,
86,0.15752742,8.040407,0.00015350035,,,,,,,,,,,,,,,,,
87,0.1752601,7.936112,0.00015528523,,,,,,,,,,,,,,,,,
88,0.32544115,7.9368634,0.00015707011,,,,,,,,,,,,,,,,,
89,0.606071,7.964959,0.000158855,,,,,,,,,,,,,,,,,
90,0.6309572,8.004007,0.00016063987,,,,,,,,,,,,,,,,,
91,0.44152102,7.956688,0.00016242475,,,,,,,,,,,,,,,,,
92,0.16884473,7.949782,0.00016420963,,,,,,,,,,,,,,,,,
93,0.15230322,7.9092684,0.00016599474,,,,,,,,,,,,,,,,,
94,0.16127314,7.9085393,0.00016777962,,,,,,,,,,,,,,,,,
95,0.1688422,7.8940206,0.0001695645,,,,,,,,,,,,,,,,,
96,0.21995997,7.8987474,0.00017134938,,,,,,,,,,,,,,,,,
97,0.4218581,7.89866,0.00017313426,,,,,,,,,,,,,,,,,
98,1.8946381,7.8958554,0.00017491914,,,,,,,,,,,,,,,,,
99,0.70094544,7.9437037,0.00017670402,,,,,,,,,,,,,,,,,
2318,,,,0.5622717142105103,2.4303104877471924,25.895611087724667,0.5690816044807434,2.355485200881958,22.01342862889036,3000.0,0.5737144947052002,2.359581470489502,21.10150985601881,3003.0,880.285626411438,2229.494074821472,880.285626411438,1349.0995972156525,0.0441670417785644,0.0
4637,,,,0.5856629014015198,2.24131178855896,27.61714410745552,0.6025591492652893,2.099074363708496,24.24398601403136,3000.0,0.6056824326515198,2.081258535385132,22.90569597920852,3003.0,1720.3352642059326,3513.115737915039,1720.3352642059326,1792.577211856842,0.0732886791229248,0.0
6956,,,,0.6002028584480286,2.1227526664733887,28.52019492795426,0.6116105318069458,2.028203248977661,24.921308204776885,3000.0,0.6157457828521729,2.0189547538757324,23.646520022850417,3003.0,2560.2669484615326,4844.242757797241,2560.2669484615326,2283.6796832084656,0.1014435291290283,0.0
9275,,,,0.5977761745452881,2.140592336654663,28.286888884343,0.6159129738807678,1.9940426349639893,24.81063683159625,3000.0,0.620940089225769,1.98347556591034,23.934364786420137,3003.0,3400.3921172618866,6176.379015207291,3400.3921172618866,2775.5998950004578,0.1280009746551513,0.0
11595,,,,0.5973669290542603,2.138266086578369,28.54734538290372,0.6191367506980896,1.9727537631988523,25.32308340985813,3000.0,0.625193178653717,1.9539586305618288,24.42639213091345,3003.0,4240.609347105026,7486.797527074814,4240.609347105026,3245.70880150795,0.1562201976776123,0.0
13915,,,,0.6059614419937134,2.088984966278076,28.3707671976534,0.6231417059898376,1.96411657333374,25.389109786479736,3000.0,0.626192569732666,1.9432082176208496,24.31408692551179,3003.0,5080.81971859932,8812.095615386963,5080.81971859932,3730.705702781677,0.1830573081970214,0.0
16235,,,,0.6040529012680054,2.0925326347351074,28.57730969890543,0.620773434638977,1.9533939361572263,25.496229184375863,3000.0,0.6262158155441284,1.9393155574798584,24.180273331143983,3003.0,5920.84064912796,10136.317913770676,5920.84064912796,4214.817967176437,0.2092909812927246,0.0
18555,,,,0.6062557697296143,2.076695919036865,28.59559198576224,0.6258570551872253,1.9339067935943604,26.153908796615355,3000.0,0.6325373649597168,1.904825687408448,24.822366378799664,3003.0,6760.780805587769,11420.975216388702,6760.780805587769,4659.44332742691,0.238476276397705,0.0
20875,,,,0.6052412986755371,2.0812368392944336,28.95769583659617,0.6263282299041748,1.924963355064392,25.637025487213524,3000.0,0.6318401098251343,1.906588435173035,24.897038525188528,3003.0,7600.761169195175,12778.504437208176,7600.761169195175,5176.903162479401,0.265221357345581,0.0
23195,,,,0.5847514867782593,2.2163991928100586,26.394449906120915,0.597252368927002,2.1077544689178467,23.111430966147047,3000.0,0.5998256802558899,2.1028382778167725,21.617576909191992,3003.0,8440.68757200241,14130.47254061699,8440.68757200241,5688.758996486664,0.3877744674682617,0.0
25515,,,,0.6152234673500061,2.005954504013061,29.08193693810754,0.6248651742935181,1.9380557537078853,25.416582729210287,3000.0,0.629341721534729,1.9178601503372192,24.4636225493462,3003.0,9280.818012237549,15495.944717407228,9280.818012237549,6214.009962797165,0.4160516262054443,0.0
27835,,,,0.6132879853248596,2.0329513549804688,28.770983424320672,0.6288948655128479,1.9116920232772827,25.67347090435956,3000.0,0.6338969469070435,1.891595363616944,24.78329874967632,3003.0,10120.797353982924,16898.345799684525,10120.797353982924,6776.342385053635,0.4424262046813965,0.0
30155,,,,0.6113779544830322,2.047393083572388,28.95289873916631,0.6304075717926025,1.9008384943008425,26.202189084977977,3000.0,0.6365115642547607,1.8794790506362915,25.091812930916035,3003.0,10960.857417106628,18235.320363521576,10960.857417106628,7273.166074514389,0.4699721336364746,0.0
32475,,,,0.6156970858573914,2.024151563644409,29.46633740334427,0.630965530872345,1.8876091241836548,26.289350909551167,3000.0,0.6404741406440735,1.8648885488510127,25.37344205988273,3003.0,11801.023015499117,19569.99542927742,11801.023015499117,7767.585501909256,0.4967536926269531,0.0
34795,,,,0.6111199855804443,2.044281482696533,29.144480547155315,0.6355035901069641,1.878854751586914,26.14110152143061,3000.0,0.6419615745544434,1.854129433631897,25.279214823127,3003.0,12641.174434661863,20956.81249189377,12641.174434661863,8314.159460306168,0.5252704620361328,0.0
37115,,,,0.6150739192962646,2.02291202545166,29.284503514731632,0.6359747648239136,1.8714224100112915,26.476808985890653,3000.0,0.6412294507026672,1.8448325395584104,25.34038849563161,3003.0,13481.15171933174,22380.47720050812,13481.15171933174,8897.753952741623,0.554797887802124,0.0
39436,,,,0.6200576424598694,1.989882588386536,29.718682942305705,0.637698233127594,1.862102627754212,26.589382872771537,3000.0,0.6450526118278503,1.834230661392212,26.015877387354543,3003.0,14321.350603818892,23745.55705189705,14321.350603818892,9422.543709039688,0.5828201770782471,0.0
41756,,,,0.6180870532989502,2.0024988651275635,29.22526593602141,0.6376486420631409,1.8566895723342896,26.525511292233155,3000.0,0.6460170745849609,1.830125451087952,26.019462252853053,3003.0,15161.435430288317,25088.069794654846,15161.435430288317,9924.879649400713,0.6115853786468506,0.0
44076,,,,0.636158287525177,1.8731070756912231,30.74882949606463,0.6415295600891113,1.830604791641236,26.346993020887297,3000.0,0.6474347710609436,1.811317086219788,25.94731255791208,3003.0,16001.45891046524,26433.73509454727,16001.45891046524,10430.429895401,0.6397120952606201,0.0
46396,,,,0.6225144267082214,1.9715886116027832,29.78884504163093,0.6431910395622253,1.825451374053955,26.75504745062748,3000.0,0.6502817869186401,1.8001402616500854,26.30860935049004,3003.0,16841.373062372208,27859.91557049752,16841.373062372208,11016.604721546171,0.6686422824859619,0.0
48716,,,,0.6251592636108398,1.9631671905517576,30.31505795895254,0.6445301175117493,1.8125653266906736,27.01910413092001,3000.0,0.6510022878646851,1.7895187139511108,26.1303408578223,3003.0,17681.33030819893,29247.1578848362,17681.33030819893,11563.799906730652,0.6954963207244873,0.0
51036,,,,0.6310632228851318,1.919478416442871,30.47649570262353,0.6467123627662659,1.797608494758606,26.916785447362635,3000.0,0.6551856398582458,1.769994020462036,26.82901483699945,3003.0,18521.41744995117,30645.983845949173,18521.41744995117,12122.446925163267,0.7243635654449463,0.0
53356,,,,0.6270380616188049,1.9546960592269893,30.397973242675,0.6488326191902161,1.7920767068862915,27.1761982748528,3000.0,0.6566846966743469,1.765060544013977,26.3846839141497,3003.0,19361.665333032608,32046.632371664047,19361.665333032608,12682.757320404053,0.7522964477539062,0.0
55676,,,,0.6317506432533264,1.925172448158264,30.42574217763885,0.6523415446281433,1.7691829204559326,27.54154862572777,3000.0,0.6579745411872864,1.751654863357544,26.453962306678903,3003.0,20201.69537615776,33406.08698344231,20201.69537615776,13202.092871427536,0.7793607711791992,0.0
57996,,,,0.6350590586662292,1.8904484510421755,30.61513813779909,0.6533706784248352,1.7609490156173706,27.725520380198898,3000.0,0.6607983708381653,1.734041452407837,26.91066494258872,3003.0,21041.863744020466,34761.58981704712,21041.863744020466,13717.336511850355,0.8083069324493408,0.0
60316,,,,0.6332185864448547,1.9040580987930296,30.85216793361436,0.6544865965843201,1.7506167888641355,27.575023871533062,3000.0,0.6633316278457642,1.723514199256897,27.15067085720697,3003.0,21881.800359249115,36118.92034006119,21881.800359249115,14234.640385866163,0.8358876705169678,0.0
62636,,,,0.6793476343154907,1.630081057548523,33.88282602254532,0.6578095555305481,1.735937237739563,27.85458179873345,3000.0,0.6650862693786621,1.7098127603530884,26.78110646059588,3003.0,22722.007422208782,37458.622525930405,22722.007422208782,14734.044662714005,0.864288330078125,0.0
64956,,,,0.6417582035064697,1.8479890823364256,31.00669903102784,0.6594586372375488,1.7214807271957395,27.697065053335685,3000.0,0.668897807598114,1.6879802942276,27.743338153054832,3003.0,23562.069353818893,38842.14229750633,23562.069353818893,15277.410214185717,0.893925666809082,0.0
67276,,,,0.6404577493667603,1.862086296081543,31.674638795301885,0.6621988415718079,1.7063965797424316,28.090880225423447,3000.0,0.6711870431900024,1.6745061874389648,28.04671410630144,3003.0,24402.1132748127,40217.28371119499,24402.1132748127,15812.416294574738,0.922614336013794,0.0
69596,,,,0.6550565361976624,1.7725142240524292,32.40512809640967,0.6655465960502625,1.6932252645492554,28.552037258171776,3000.0,0.6726628541946411,1.6651612520217896,27.769264535813225,3003.0,25242.041527986526,41589.16474938393,25242.041527986526,16344.277221679688,0.9509475231170654,0.0
71916,,,,0.6490803956985474,1.8140345811843872,31.378990947454707,0.6677908301353455,1.6815282106399536,28.575806509243648,3000.0,0.6777758598327637,1.6454650163650513,28.24143889177811,3003.0,26082.129440307617,43043.945561409,26082.129440307617,16958.8791077137,0.979278564453125,0.0
74236,,,,0.6492520570755005,1.809722781181336,32.23705103029309,0.6678528189659119,1.6709524393081665,28.846184633358057,3000.0,0.6776596307754517,1.6390247344970703,28.46808148307636,3003.0,26922.08332633972,44429.61076068878,26922.08332633972,17504.499397039413,1.007158279418945,0.0
76556,,,,0.6619290709495544,1.741460204124451,32.49053259262295,0.6728620529174805,1.657012939453125,28.912065704147327,3000.0,0.6820754408836365,1.625774621963501,28.04359895334767,3003.0,27762.24768590927,45859.35153865814,27762.24768590927,18093.98413157463,1.0357160568237305,0.0
78876,,,,0.6588400602340698,1.7635918855667114,32.192028959698334,0.6748087406158447,1.647619605064392,29.19895626924275,3000.0,0.6849457025527954,1.607174277305603,29.008134770426715,3003.0,28602.42299604416,47248.616699934006,28602.42299604416,18642.98179149628,1.0645081996917725,0.0
81196,,,,0.6580694913864136,1.7628527879714966,32.69550989359448,0.6774869561195374,1.6388657093048096,29.17002212150309,3000.0,0.686851441860199,1.5986474752426147,29.19960243634808,3003.0,29442.46963739395,48656.49928545952,29442.46963739395,19210.72621488571,1.092503309249878,0.0
83515,,,,0.6693359017372131,1.693623423576355,33.27486576546758,0.6788260340690613,1.6265021562576294,29.553076501110112,3000.0,0.6890825629234314,1.591458439826965,29.245329621526537,3003.0,30282.42559146881,50051.64558005333,30282.42559146881,19765.82586550713,1.1204922199249268,0.0
85835,,,,0.6718847751617432,1.6861401796340942,33.67142963139035,0.6804131269454956,1.6225765943527222,29.580421652118616,3000.0,0.6915461421012878,1.578415036201477,29.39866420839004,3003.0,31122.62557554245,51471.05451631546,31122.62557554245,20344.9426150322,1.1496169567108154,0.0
85835,,,,,,,,,,,,,,,31122.62557554245,,,,,0.0
