global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,9.1998415,1.0191222,,,,,,,,,,,,,,
1,,,0.2081866775240217,1.0559122221810475,0.20749188167162,1.0594676827606218,3554.0,0.2301137541233245,1.0559401779792656,3581.0,60.21572303771973,264.41094994544983,60.21572303771973,204.19475722312927,0.0,0.0
1,7.946656,1.0291492,,,,,,,,,,,,,,
2,8.816343,1.0672865,,,,,,,,,,,,,,
3,8.75519,1.0860327,,,,,,,,,,,,,,
4,8.871593,1.0760584,,,,,,,,,,,,,,
5,9.003691,1.0505471,,,,,,,,,,,,,,
6,8.612184,1.0017859,,,,,,,,,,,,,,
7,8.786462,0.9874123,,,,,,,,,,,,,,
8,8.403128,0.9752499,,,,,,,,,,,,,,
9,7.992458,0.92981243,,,,,,,,,,,,,,
10,7.6843357,0.9192932,,,,,,,,,,,,,,
11,8.360084,0.8860726,,,,,,,,,,,,,,
12,8.030546,0.8923685,,,,,,,,,,,,,,
13,7.816634,0.8028266,,,,,,,,,,,,,,
14,7.64401,0.84943914,,,,,,,,,,,,,,
15,6.295482,0.75707465,,,,,,,,,,,,,,
16,7.3734884,0.709147,,,,,,,,,,,,,,
17,5.509062,0.6951024,,,,,,,,,,,,,,
18,4.8942294,0.66951185,,,,,,,,,,,,,,
19,3.4168859,0.68624574,,,,,,,,,,,,,,
20,3.05375,0.5886419,,,,,,,,,,,,,,
21,1.6900991,0.617096,,,,,,,,,,,,,,
22,1.2350938,0.6022685,,,,,,,,,,,,,,
23,1.6186333,0.5504588,,,,,,,,,,,,,,
24,1.8192831,0.56060874,,,,,,,,,,,,,,
25,1.941164,0.5592424,,,,,,,,,,,,,,
26,1.0733453,0.6401685,,,,,,,,,,,,,,
27,1.5310755,0.5030119,,,,,,,,,,,,,,
28,0.8856784,0.5604948,,,,,,,,,,,,,,
29,0.7721631,0.54006284,,,,,,,,,,,,,,
30,1.0331022,0.5822522,,,,,,,,,,,,,,
31,1.3828532,0.4948367,,,,,,,,,,,,,,
32,1.1096113,0.5149982,,,,,,,,,,,,,,
33,0.81570697,0.4887756,,,,,,,,,,,,,,
34,0.9066025,0.68423164,,,,,,,,,,,,,,
35,0.602556,0.5457422,,,,,,,,,,,,,,
36,0.55411094,0.4831061,,,,,,,,,,,,,,
37,0.65912676,0.4392205,,,,,,,,,,,,,,
38,0.5765508,0.47419003,,,,,,,,,,,,,,
39,0.4772161,0.4909494,,,,,,,,,,,,,,
40,0.42191595,0.44634914,,,,,,,,,,,,,,
41,0.69841933,0.46115896,,,,,,,,,,,,,,
42,0.89725745,0.50855947,,,,,,,,,,,,,,
43,0.38979775,0.42650288,,,,,,,,,,,,,,
44,0.47494608,0.5142404,,,,,,,,,,,,,,
45,0.47825494,0.4723539,,,,,,,,,,,,,,
46,0.6399625,0.47924018,,,,,,,,,,,,,,
47,0.4125636,0.5049587,,,,,,,,,,,,,,
48,0.6756052,0.41645855,,,,,,,,,,,,,,
49,0.3332502,0.45748112,,,,,,,,,,,,,,
50,1.4388309,0.4954688,,,,,,,,,,,,,,
51,1.1106462,0.4169018,,,,,,,,,,,,,,
52,0.41921932,0.43252933,,,,,,,,,,,,,,
53,0.5444846,0.43604553,,,,,,,,,,,,,,
54,0.9807666,0.5880361,,,,,,,,,,,,,,
55,0.82753956,0.402807,,,,,,,,,,,,,,
56,0.27262527,0.39577013,,,,,,,,,,,,,,
57,1.2994462,0.42551735,,,,,,,,,,,,,,
58,0.9990315,0.42032778,,,,,,,,,,,,,,
59,0.40802667,0.49402335,,,,,,,,,,,,,,
60,1.0221368,0.43219727,,,,,,,,,,,,,,
61,0.8318819,0.41339716,,,,,,,,,,,,,,
62,0.2268643,0.40321663,,,,,,,,,,,,,,
63,1.0307148,0.44563884,,,,,,,,,,,,,,
64,0.7819335,0.36891985,,,,,,,,,,,,,,
65,0.4921103,0.4069065,,,,,,,,,,,,,,
66,1.3384748,0.36370015,,,,,,,,,,,,,,
67,0.4501168,0.4168685,,,,,,,,,,,,,,
68,0.88635623,0.39396977,,,,,,,,,,,,,,
69,0.48888585,0.40174723,,,,,,,,,,,,,,
70,0.24071483,0.39404795,,,,,,,,,,,,,,
71,0.23247738,0.48628312,,,,,,,,,,,,,,
72,0.2421545,0.3863709,,,,,,,,,,,,,,
73,0.27626878,0.38443443,,,,,,,,,,,,,,
74,0.3372846,0.5302845,,,,,,,,,,,,,,
75,0.5061726,0.4101172,,,,,,,,,,,,,,
76,0.7399948,0.40204132,,,,,,,,,,,,,,
77,0.4371435,0.37658554,,,,,,,,,,,,,,
78,1.0455955,0.42308703,,,,,,,,,,,,,,
79,0.31402355,0.38951,,,,,,,,,,,,,,
80,1.544112,0.3315472,,,,,,,,,,,,,,
81,0.60406965,0.38368478,,,,,,,,,,,,,,
82,0.23641852,0.3340603,,,,,,,,,,,,,,
83,0.2714576,0.3649031,,,,,,,,,,,,,,
84,0.54392534,0.42217723,,,,,,,,,,,,,,
85,0.2290952,0.39149737,,,,,,,,,,,,,,
86,1.911795,0.37710297,,,,,,,,,,,,,,
87,1.104514,0.3379782,,,,,,,,,,,,,,
88,1.6399662,0.3777747,,,,,,,,,,,,,,
89,1.8365165,0.3579546,,,,,,,,,,,,,,
90,0.43676797,0.33444303,,,,,,,,,,,,,,
91,0.32021496,0.3114199,,,,,,,,,,,,,,
92,1.6756829,0.36928618,,,,,,,,,,,,,,
93,1.7041103,0.39045954,,,,,,,,,,,,,,
94,0.81425935,0.36578035,,,,,,,,,,,,,,
95,3.8081512,0.37716597,,,,,,,,,,,,,,
96,4.9758496,0.32418954,,,,,,,,,,,,,,
97,2.575552,0.38299426,,,,,,,,,,,,,,
98,2.10784,0.41505325,,,,,,,,,,,,,,
99,1.7053863,0.34825024,,,,,,,,,,,,,,
339,,,0.6394957814897809,0.3729394163404192,0.6157734215628518,0.399863943465989,3554.0,0.6367459524879573,0.4008204447627234,3581.0,140.4947235584259,349.1872193813324,140.4947235584259,208.6509714126587,0.0283896923065185,0.0
577,,,0.6468935694013324,0.3441782678876604,0.6298232542777504,0.3689276373782182,3554.0,0.6447179176993159,0.3731980908353113,3581.0,220.4896094799041,433.30891013145447,220.4896094799041,212.72351932525635,0.0735490322113037,0.0
815,,,0.6497037070138114,0.3472420488085065,0.6278486278664884,0.3715669184369724,3554.0,0.6458048582143605,0.3753008295190764,3581.0,300.5002589225769,517.4431774616241,300.5002589225769,216.8012945652008,0.1104743480682373,0.0
1094,,,0.6677788325718471,0.3347812720707485,0.646113767607801,0.3616812152680079,3554.0,0.6631513870950851,0.364153502207833,3581.0,380.61443853378296,601.6772429943085,380.61443853378296,220.87558555603027,0.1460664272308349,0.0
1437,,,0.6745446068899972,0.3446094649178641,0.6538003503974396,0.3672002771964687,3554.0,0.6705383965503701,0.3711321675487817,3581.0,460.8094687461853,685.9887919425964,460.8094687461853,224.95362758636475,0.1716852188110351,0.0
1784,,,0.6739136150905064,0.3430807249886649,0.6515487473401449,0.3693081024461874,3554.0,0.6708437598174393,0.3710871027754991,3581.0,540.9664521217346,770.2630875110626,540.9664521217346,229.031551361084,0.1979870796203613,0.0
2128,,,0.6369797161647252,0.3574192523956299,0.6282968601619654,0.3770393023815595,3554.0,0.638218363847389,0.3828995615967956,3581.0,621.1024560928345,854.5141561031342,621.1024560928345,233.1072986125946,0.2242460250854492,0.0
2476,,,0.6721440723964146,0.3318987233298165,0.6500456406953433,0.3566446642427546,3554.0,0.6682030731857372,0.3595190572858489,3581.0,701.0917434692383,938.6165335178376,701.0917434692383,237.1819150447845,0.2494378089904785,0.0
2823,,,0.6563217299325126,0.356313875743321,0.6343401993132738,0.3834272823645012,3554.0,0.6536980112049707,0.3845378126854405,3581.0,781.2878057956696,1022.9259579181672,781.2878057956696,241.2555255889893,0.2762372493743896,0.0
3167,,,0.5852202006748745,0.3731731346675327,0.5829364388057471,0.3943102251094717,3554.0,0.5906295542009914,0.3996441587327213,3581.0,861.4269745349884,1107.183142900467,861.4269745349884,245.33482551574707,0.302175760269165,0.0
