global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.586581,11.4070215,0.0,,,,,,,,,,,,,,,,,
1,,,,0.000571298005525,11.425896644592283,1.112209350648735e-10,0.0004835649742744,11.41538429260254,4.388261614366776e-09,3000.0,0.0007088489946909,11.41879653930664,1.3191298509434866e-10,3003.0,44.7412338256836,931.9624183177948,44.7412338256836,887.2211463451385,0.0,0.0
1,4.530084,11.395473,1.0706717e-06,,,,,,,,,,,,,,,,,
2,4.592626,11.366337,2.1413434e-06,,,,,,,,,,,,,,,,,
3,4.5077605,11.305011,3.2120151e-06,,,,,,,,,,,,,,,,,
4,4.444168,11.213819,4.282687e-06,,,,,,,,,,,,,,,,,
5,4.2675066,11.102074,5.353242e-06,,,,,,,,,,,,,,,,,
6,4.117012,10.978097,6.423914e-06,,,,,,,,,,,,,,,,,
7,3.7746785,10.850708,7.4945856e-06,,,,,,,,,,,,,,,,,
8,3.486264,10.704162,8.565257e-06,,,,,,,,,,,,,,,,,
9,3.175337,10.565062,9.636045e-06,,,,,,,,,,,,,,,,,
10,2.8640337,10.429519,1.0706717e-05,,,,,,,,,,,,,,,,,
11,2.5978336,10.295809,1.1777389e-05,,,,,,,,,,,,,,,,,
12,2.3733182,10.166958,1.2847944e-05,,,,,,,,,,,,,,,,,
13,2.1962483,10.052541,1.3918616e-05,,,,,,,,,,,,,,,,,
14,1.9722427,9.954389,1.4989288e-05,,,,,,,,,,,,,,,,,
15,1.7919936,9.845617,1.605996e-05,,,,,,,,,,,,,,,,,
16,1.61772,9.754734,1.7130631e-05,,,,,,,,,,,,,,,,,
17,1.4584352,9.673015,1.8201303e-05,,,,,,,,,,,,,,,,,
18,1.3458714,9.58961,1.9271974e-05,,,,,,,,,,,,,,,,,
19,1.2557528,9.505253,2.0342646e-05,,,,,,,,,,,,,,,,,
20,1.1667022,9.433255,2.1413318e-05,,,,,,,,,,,,,,,,,
21,1.0576305,9.377465,2.248399e-05,,,,,,,,,,,,,,,,,
22,0.9930621,9.327683,2.3554545e-05,,,,,,,,,,,,,,,,,
23,0.887607,9.2942095,2.4625217e-05,,,,,,,,,,,,,,,,,
24,0.7932832,9.227116,2.5695888e-05,,,,,,,,,,,,,,,,,
25,0.7427979,9.169147,2.676656e-05,,,,,,,,,,,,,,,,,
26,0.6795545,9.133744,2.7837348e-05,,,,,,,,,,,,,,,,,
27,0.62429816,9.098962,2.890802e-05,,,,,,,,,,,,,,,,,
28,0.6117994,9.054444,2.9978692e-05,,,,,,,,,,,,,,,,,
29,0.58859193,9.040078,3.1049247e-05,,,,,,,,,,,,,,,,,
30,0.5714372,9.020714,3.211992e-05,,,,,,,,,,,,,,,,,
31,0.5442118,8.971663,3.319059e-05,,,,,,,,,,,,,,,,,
32,0.49538833,8.920517,3.4261262e-05,,,,,,,,,,,,,,,,,
