accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
217.5330212116241,0.0,115.03641724586488,1,0,115.03641724586488,0.001,21951.9408,10000.0,333.1316132545471,0.0009367028061224,20023.76147959184,0.001,20144.40576,50000.0
321.71541357040405,0.1661925315856933,623.4077880382538,1380,0,623.4077880382538,0.0899,5.1948765625,10000.0,948.3274705410004,0.1385522959183673,4.749597043407206,0.13012,4.8090946875,50000.0
424.8580274581909,0.2158076763153076,1132.0626239776611,2761,0,1132.0626239776611,0.2475,3.8694578125,10000.0,1562.6347031593325,0.3871572066326531,3.053291787906569,0.35912,3.1935071875,50000.0
528.4486467838287,0.2699918746948242,1640.6950850486755,4141,0,1640.6950850486755,0.3422,7.12252421875,10000.0,2177.3687784671783,0.4973692602040816,5.911625453404018,0.4607,5.857614375,50000.0
629.003164768219,0.299605131149292,2149.379008293152,5522,0,2149.379008293152,0.3318,4.567718359375,10000.0,2789.048852920532,0.4801897321428571,3.099618094308036,0.4389,3.31672625,50000.0
728.8559670448303,0.3291690349578857,2657.898936510086,6902,0,2657.898936510086,0.2116,721.309,10000.0,3399.9644355773926,0.2747329400510204,792.7010522959183,0.25842,693.19368,50000.0
829.2313294410706,0.3882739543914795,3166.428767681122,8283,0,3166.428767681122,0.1555,101.93734375,10000.0,4011.369849443436,0.1960698341836734,100.17898995535714,0.17604,116.43249,50000.0
929.1528611183168,0.4418764114379883,3675.145960092545,9664,0,3675.145960092545,0.058,27.511815625,10000.0,4622.523085832596,0.0642936862244897,25.681154834980862,0.05706,29.1140475,50000.0
1025.096432209015,0.5075247287750244,4183.618184804916,11044,0,4183.618184804916,0.0062,8.56459921875,10000.0,5229.511940717697,0.0077726403061224,9.429126973054847,0.00734,10.23104625,50000.0
1129.1843831539154,0.5362379550933838,4692.342444419861,12425,0,4692.342444419861,0.0012,1148.6498,10000.0,5844.91654753685,0.0009765625,1228.0756536989795,0.0013,1219.79584,50000.0
1233.0251288414,0.5645236968994141,5200.9304740428925,13801,0,5200.9304740428925,0.0012,66011.9744,10000.0,6459.881328821182,0.0012555803571428,63234.107142857145,0.00114,65180.09344,50000.0
