global_step,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.7724787592887878,0.0001666666666666,,,,,,,,,,,,,,,,,
1,,,0.5170051295564582,0.7577712080147865,0.0222204246900802,0.5238228328652837,0.7530229388969941,0.0257333736228454,43793.0,0.5274124030883679,0.7499318717596967,0.0277225468448369,43793.0,14.304505825042725,167.95181369781494,14.304505825042725,153.21510195732117,0.0,0.0
1,0.7718697786331177,0.0003333333333333,,,,,,,,,,,,,,,,,
2,0.7714132070541382,0.0005,,,,,,,,,,,,,,,,,
3,0.7711569666862488,0.0006666666666666,,,,,,,,,,,,,,,,,
4,0.7711693048477173,0.0008333333333333,,,,,,,,,,,,,,,,,
5,0.7656609416007996,0.001,,,,,,,,,,,,,,,,,
6,0.770645022392273,0.0011666666666666,,,,,,,,,,,,,,,,,
7,0.772365927696228,0.0013333333333333,,,,,,,,,,,,,,,,,
8,0.7724987268447876,0.0015,,,,,,,,,,,,,,,,,
9,0.7725135684013367,0.0016666666666666,,,,,,,,,,,,,,,,,
10,0.7723386287689209,0.0018333333333333,,,,,,,,,,,,,,,,,
11,0.7748232483863831,0.002,,,,,,,,,,,,,,,,,
12,0.7698133587837219,0.0021666666666666,,,,,,,,,,,,,,,,,
13,0.7742106914520264,0.0023333333333333,,,,,,,,,,,,,,,,,
14,0.7709456086158752,0.0025,,,,,,,,,,,,,,,,,
15,0.7686330080032349,0.0026666666666666,,,,,,,,,,,,,,,,,
16,0.7732601165771484,0.0028333333333333,,,,,,,,,,,,,,,,,
17,0.7692056894302368,0.003,,,,,,,,,,,,,,,,,
18,0.770957350730896,0.0031666666666666,,,,,,,,,,,,,,,,,
19,0.7718395590782166,0.0033333333333333,,,,,,,,,,,,,,,,,
20,0.774353563785553,0.0035,,,,,,,,,,,,,,,,,
21,0.7769479155540466,0.0036666666666666,,,,,,,,,,,,,,,,,
22,0.7725563645362854,0.0038333333333333,,,,,,,,,,,,,,,,,
23,0.7804371118545532,0.004,,,,,,,,,,,,,,,,,
24,0.7758558988571167,0.0041666666666666,,,,,,,,,,,,,,,,,
25,0.7701187133789062,0.0043333333333333,,,,,,,,,,,,,,,,,
26,0.7761750817298889,0.0045,,,,,,,,,,,,,,,,,
27,0.7720701694488525,0.0046666666666666,,,,,,,,,,,,,,,,,
28,0.7727710604667664,0.0048333333333333,,,,,,,,,,,,,,,,,
29,0.7720069289207458,0.005,,,,,,,,,,,,,,,,,
30,0.7711735963821411,0.0051666666666666,,,,,,,,,,,,,,,,,
31,0.774146318435669,0.0053333333333333,,,,,,,,,,,,,,,,,
32,0.7709301114082336,0.0055,,,,,,,,,,,,,,,,,
33,0.7723007202148438,0.0056666666666666,,,,,,,,,,,,,,,,,
34,0.7732876539230347,0.0058333333333333,,,,,,,,,,,,,,,,,
35,0.7697116732597351,0.006,,,,,,,,,,,,,,,,,
36,0.7685001492500305,0.0061666666666666,,,,,,,,,,,,,,,,,
37,0.7738667130470276,0.0063333333333333,,,,,,,,,,,,,,,,,
38,0.7721194624900818,0.0065,,,,,,,,,,,,,,,,,
39,0.7711253762245178,0.0066666666666666,,,,,,,,,,,,,,,,,
40,0.7675889730453491,0.0068333333333333,,,,,,,,,,,,,,,,,
41,0.7684997916221619,0.007,,,,,,,,,,,,,,,,,
42,0.7698229551315308,0.0071666666666666,,,,,,,,,,,,,,,,,
43,0.771359920501709,0.0073333333333333,,,,,,,,,,,,,,,,,
44,0.7739520072937012,0.0075,,,,,,,,,,,,,,,,,
45,0.7700349688529968,0.0076666666666666,,,,,,,,,,,,,,,,,
