global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.9891777,11.384618,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0005830370355397,11.401700973510742,0.0,0.0004835649742744,11.400856971740724,6.456963148451198e-09,3000.0,0.0007088489946909,11.400790214538574,4.6332800870243447e-10,3003.0,44.906399965286255,929.8546223640442,44.906399965286255,884.9481761455536,0.0,0.0
1,4.8919835,11.370819,1.0706717e-06,,,,,,,,,,,,,,,,,
2,4.9472876,11.355398,2.1413434e-06,,,,,,,,,,,,,,,,,
3,4.881756,11.282017,3.2120151e-06,,,,,,,,,,,,,,,,,
4,4.6446342,11.179874,4.282687e-06,,,,,,,,,,,,,,,,,
5,4.404571,11.07493,5.353242e-06,,,,,,,,,,,,,,,,,
6,4.1963735,10.951341,6.423914e-06,,,,,,,,,,,,,,,,,
7,3.7144125,10.809731,7.4945856e-06,,,,,,,,,,,,,,,,,
8,3.369928,10.678593,8.565257e-06,,,,,,,,,,,,,,,,,
9,3.048586,10.540959,9.636045e-06,,,,,,,,,,,,,,,,,
10,2.7804601,10.415133,1.0706717e-05,,,,,,,,,,,,,,,,,
11,2.5655892,10.290465,1.1777389e-05,,,,,,,,,,,,,,,,,
12,2.308166,10.188234,1.2847944e-05,,,,,,,,,,,,,,,,,
13,2.1823509,10.058161,1.3918616e-05,,,,,,,,,,,,,,,,,
14,1.9765439,9.955001,1.4989288e-05,,,,,,,,,,,,,,,,,
15,1.8255177,9.850357,1.605996e-05,,,,,,,,,,,,,,,,,
16,1.6085159,9.791232,1.7130631e-05,,,,,,,,,,,,,,,,,
17,1.4883244,9.664727,1.8201303e-05,,,,,,,,,,,,,,,,,
18,1.3468006,9.596668,1.9271974e-05,,,,,,,,,,,,,,,,,
19,1.2250339,9.530123,2.0342646e-05,,,,,,,,,,,,,,,,,
20,1.1350247,9.465477,2.1413318e-05,,,,,,,,,,,,,,,,,
21,1.0621816,9.39627,2.248399e-05,,,,,,,,,,,,,,,,,
22,0.9939165,9.334328,2.3554545e-05,,,,,,,,,,,,,,,,,
23,0.9518907,9.321482,2.4625217e-05,,,,,,,,,,,,,,,,,
24,0.8839708,9.254298,2.5695888e-05,,,,,,,,,,,,,,,,,
25,0.79127103,9.19057,2.676656e-05,,,,,,,,,,,,,,,,,
26,0.7230993,9.201123,2.7837348e-05,,,,,,,,,,,,,,,,,
27,0.64947903,9.099267,2.890802e-05,,,,,,,,,,,,,,,,,
28,0.6077966,9.131051,2.9978692e-05,,,,,,,,,,,,,,,,,
29,0.5604457,9.075993,3.1049247e-05,,,,,,,,,,,,,,,,,
30,0.56998354,9.008931,3.211992e-05,,,,,,,,,,,,,,,,,
31,0.53082186,9.003054,3.319059e-05,,,,,,,,,,,,,,,,,
32,0.538522,8.974816,3.4261262e-05,,,,,,,,,,,,,,,,,
