global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.245215,11.428267,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0005477264057844,11.430011749267578,1.09371939957625e-10,0.0004835649742744,11.425403594970703,0.0,3000.0,0.0007088489946909,11.438270568847656,0.0,3003.0,44.67946791648865,929.8901195526124,44.67946791648865,885.2105987071991,0.0,0.0
1,4.3150797,11.438989,2.7776696e-07,,,,,,,,,,,,,,,,,
2,4.259831,11.412055,5.5576675e-07,,,,,,,,,,,,,,,,,
3,4.347039,11.40104,8.3376653e-07,,,,,,,,,,,,,,,,,
4,4.3003283,11.380196,1.1115335e-06,,,,,,,,,,,,,,,,,
5,4.2106147,11.328601,1.3895333e-06,,,,,,,,,,,,,,,,,
6,4.267635,11.29919,1.6673002e-06,,,,,,,,,,,,,,,,,
7,4.135384,11.245048,1.9453e-06,,,,,,,,,,,,,,,,,
8,4.0858054,11.187176,2.2232998e-06,,,,,,,,,,,,,,,,,
9,3.9615166,11.120519,2.5010668e-06,,,,,,,,,,,,,,,,,
10,3.822981,11.057498,2.7788337e-06,,,,,,,,,,,,,,,,,
11,3.631169,10.98097,3.0570664e-06,,,,,,,,,,,,,,,,,
12,3.4298651,10.914879,3.3348333e-06,,,,,,,,,,,,,,,,,
13,3.2509148,10.837396,3.6126003e-06,,,,,,,,,,,,,,,,,
14,3.0616343,10.764512,3.8906e-06,,,,,,,,,,,,,,,,,
15,2.8631406,10.690113,4.1686e-06,,,,,,,,,,,,,,,,,
16,2.7189162,10.624831,4.446367e-06,,,,,,,,,,,,,,,,,
17,2.5646076,10.543137,4.7241338e-06,,,,,,,,,,,,,,,,,
18,2.4087322,10.482703,5.0021335e-06,,,,,,,,,,,,,,,,,
19,2.3048577,10.414647,5.2799005e-06,,,,,,,,,,,,,,,,,
20,2.1551223,10.363627,5.5579003e-06,,,,,,,,,,,,,,,,,
21,2.0691862,10.281415,5.8359e-06,,,,,,,,,,,,,,,,,
22,1.968391,10.234631,6.113667e-06,,,,,,,,,,,,,,,,,
23,1.8824308,10.177274,6.391434e-06,,,,,,,,,,,,,,,,,
24,1.760826,10.123287,6.6696666e-06,,,,,,,,,,,,,,,,,
25,1.6997106,10.053905,6.9474336e-06,,,,,,,,,,,,,,,,,
26,1.5963767,10.010763,7.2252005e-06,,,,,,,,,,,,,,,,,
27,1.5209291,9.9674835,7.5032003e-06,,,,,,,,,,,,,,,,,
28,1.4178166,9.925953,7.7812e-06,,,,,,,,,,,,,,,,,
29,1.3745694,9.866464,8.058967e-06,,,,,,,,,,,,,,,,,
30,1.3097712,9.829895,8.336967e-06,,,,,,,,,,,,,,,,,
31,1.2723969,9.775182,8.614734e-06,,,,,,,,,,,,,,,,,
32,1.2037909,9.737198,8.892734e-06,,,,,,,,,,,,,,,,,
33,1.1534137,9.6958885,9.170733e-06,,,,,,,,,,,,,,,,,
34,1.078852,9.696425,9.4485e-06,,,,,,,,,,,,,,,,,
35,1.0136099,9.651044,9.726267e-06,,,,,,,,,,,,,,,,,
36,0.9572749,9.62238,1.0004267e-05,,,,,,,,,,,,,,,,,
37,0.92533624,9.589095,1.0282267e-05,,,,,,,,,,,,,,,,,
38,0.86361396,9.570058,1.0560034e-05,,,,,,,,,,,,,,,,,
39,0.8102558,9.527351,1.0838034e-05,,,,,,,,,,,,,,,,,
40,0.75387543,9.491323,1.1115801e-05,,,,,,,,,,,,,,,,,
41,0.7051007,9.482623,1.13938e-05,,,,,,,,,,,,,,,,,
42,0.6682383,9.468585,1.16718e-05,,,,,,,,,,,,,,,,,
43,0.64919025,9.399163,1.1949567e-05,,,,,,,,,,,,,,,,,
44,0.6258949,9.407808,1.2227334e-05,,,,,,,,,,,,,,,,,
45,0.6167538,9.372541,1.2505567e-05,,,,,,,,,,,,,,,,,
46,0.60835385,9.347462,1.2783334e-05,,,,,,,,,,,,,,,,,
47,0.6020752,9.3652725,1.3061101e-05,,,,,,,,,,,,,,,,,
48,0.5897741,9.363811,1.3338868e-05,,,,,,,,,,,,,,,,,
49,0.5776149,9.303795,1.36171e-05,,,,,,,,,,,,,,,,,
50,0.5963758,9.29643,1.3894867e-05,,,,,,,,,,,,,,,,,
51,0.5510039,9.290833,1.4172634e-05,,,,,,,,,,,,,,,,,
52,0.5413788,9.262053,1.4450634e-05,,,,,,,,,,,,,,,,,
53,0.5048792,9.278335,1.4728634e-05,,,,,,,,,,,,,,,,,
54,0.4872966,9.251669,1.5006401e-05,,,,,,,,,,,,,,,,,
55,0.4834252,9.24298,1.52844e-05,,,,,,,,,,,,,,,,,
56,0.4646072,9.21373,1.5562167e-05,,,,,,,,,,,,,,,,,
57,0.42430952,9.223351,1.5839934e-05,,,,,,,,,,,,,,,,,
58,0.39693248,9.199449,1.6118167e-05,,,,,,,,,,,,,,,,,
59,0.37245047,9.191282,1.6395934e-05,,,,,,,,,,,,,,,,,
60,0.3498286,9.160017,1.66737e-05,,,,,,,,,,,,,,,,,
61,0.33748835,9.173193,1.69517e-05,,,,,,,,,,,,,,,,,
62,0.32986256,9.176336,1.72297e-05,,,,,,,,,,,,,,,,,
63,0.32647508,9.13475,1.7507467e-05,,,,,,,,,,,,,,,,,
