global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.4530867,0.74106026,,,,,,,,,,,,,,,,,
1,,,0.5207012891769409,0.753104031085968,0.0264460214800539,0.5193676352500916,0.7576012015342712,0.0302521843462854,43793.0,0.5192630887031555,0.7585090398788452,0.0312198215753147,43793.0,20.03440022468567,329.41478538513184,20.03440022468567,309.3803405761719,0.0,0.0
100,0.26382944,0.2621805,,,,,,,,,,,,,,,,,
200,0.07183202,0.09924772,,,,,,,,,,,,,,,,,
300,0.023655921,0.06218273,,,,,,,,,,,,,,,,,
400,0.011923292,0.05820932,,,,,,,,,,,,,,,,,
500,0.013242082,0.059057035,,,,,,,,,,,,,,,,,
600,0.013894263,0.052181315,,,,,,,,,,,,,,,,,
700,0.03496785,0.04939228,,,,,,,,,,,,,,,,,
754,,,0.9867076873779296,0.0514989010989666,0.051857299550708,0.9841670393943788,0.061280570924282,0.0516192930501861,43793.0,0.9831795692443848,0.0645835399627685,0.0537195688336686,43793.0,260.1544213294983,687.4531078338623,260.1544213294983,427.2460074424744,0.0335102081298828,0.0
800,0.02576035,0.043649547,,,,,,,,,,,,,,,,,
900,0.012857239,0.05510276,,,,,,,,,,,,,,,,,
1000,0.014895509,0.04647666,,,,,,,,,,,,,,,,,
1100,0.019989893,0.04533775,,,,,,,,,,,,,,,,,
1200,0.024588808,0.044462826,,,,,,,,,,,,,,,,,
1300,0.016373422,0.04876578,,,,,,,,,,,,,,,,,
1400,0.02233725,0.050708696,,,,,,,,,,,,,,,,,
