global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,142.711,10.9106245,0.0,,,,,,,,,,,,,,
1,,,,0.0012356505030766,547.384765625,0.0009999999310821,559.7254638671875,50000.0,0.0010000000474974,553.2556762695312,10000.0,59.93151903152466,97.64171481132507,59.93151903152466,37.710084438323975,0.0,0.0
100,26.918062,7.077525,7.648417e-05,,,,,,,,,,,,,,
200,11.016861,7.016635,0.00015296845,,,,,,,,,,,,,,
300,11.277913,6.92038,0.00022945274,,,,,,,,,,,,,,
400,6.2353373,6.6979876,0.0003059369,,,,,,,,,,,,,,
500,5.4491925,6.4548483,0.00038242107,,,,,,,,,,,,,,
600,3.6544824,6.161421,0.00045890542,,,,,,,,,,,,,,
700,4.184477,5.9852085,0.0005353897,,,,,,,,,,,,,,
800,4.8778014,5.811825,0.00061187387,,,,,,,,,,,,,,
900,4.9876103,5.6656275,0.00068835804,,,,,,,,,,,,,,
901,,,,0.0491470023989677,6.039939880371094,0.0451800003647804,6.109147548675537,50000.0,0.0373000018298625,6.198776245117188,10000.0,569.9832830429077,626.5406558513641,569.9832830429077,56.497246742248535,0.0289218425750732,0.0
1000,3.83448,5.3900833,0.0007648423,,,,,,,,,,,,,,
1100,3.5396783,5.339059,0.00084132655,,,,,,,,,,,,,,
1200,3.9171624,5.248835,0.0009178108,,,,,,,,,,,,,,
1300,4.3135266,5.125846,0.000994295,,,,,,,,,,,,,,
1400,4.319934,4.951309,0.0010707793,,,,,,,,,,,,,,
1500,3.7799106,4.775289,0.0011472635,,,,,,,,,,,,,,
1600,3.4696236,4.9266653,0.0012237477,,,,,,,,,,,,,,
1700,2.701018,4.71863,0.0013002319,,,,,,,,,,,,,,
1792,,,,0.1707389950752258,4.323897361755371,0.1541399955749511,4.442071914672852,50000.0,0.1220000088214874,4.851798534393311,10000.0,1080.4456691741943,1155.8794205188751,1080.4456691741943,75.31386041641235,0.0574438571929931,0.0
1800,3.37705,4.5100555,0.0013767162,,,,,,,,,,,,,,
1900,5.26707,4.4569273,0.0014271957,,,,,,,,,,,,,,
2000,5.1480665,4.1390567,0.001427194,,,,,,,,,,,,,,
2100,2.697468,4.397473,0.0014271903,,,,,,,,,,,,,,
2200,2.8927414,4.154529,0.0014271843,,,,,,,,,,,,,,
2300,3.4370973,3.9985478,0.0014271764,,,,,,,,,,,,,,
2400,3.7327495,3.9403682,0.0014271664,,,,,,,,,,,,,,
2500,3.4878135,3.8578057,0.0014271544,,,,,,,,,,,,,,
2600,3.0483508,3.7776597,0.0014271402,,,,,,,,,,,,,,
2669,,,,0.31640625,3.42988395690918,0.2835399806499481,3.774060010910034,50000.0,0.2131000161170959,4.266493797302246,10000.0,1590.8548815250397,1684.9639430046082,1590.8548815250397,93.9310564994812,0.0849933624267578,0.0
2700,3.8086824,3.687502,0.001427124,,,,,,,,,,,,,,
2800,2.2789714,3.5817523,0.0014271059,,,,,,,,,,,,,,
2900,3.027271,3.5156488,0.0014270856,,,,,,,,,,,,,,
3000,3.9366121,3.430415,0.0014270634,,,,,,,,,,,,,,
3100,5.6768794,3.3593109,0.0014270388,,,,,,,,,,,,,,
3200,4.3977823,3.27884,0.0014270123,,,,,,,,,,,,,,
3300,3.404731,3.2306776,0.0014269839,,,,,,,,,,,,,,
3400,3.2165031,3.2519865,0.0014269532,,,,,,,,,,,,,,
3500,9.592389,3.2395988,0.0014269205,,,,,,,,,,,,,,
3541,,,,0.3623844087123871,2.9740493297576904,0.3383799791336059,3.118046522140503,50000.0,0.2607000172138214,3.7961809635162354,10000.0,2101.170358657837,2213.8304195404053,2101.170358657837,112.42401933670044,0.1131675243377685,0.0
3600,6.863706,3.5827308,0.0014268858,,,,,,,,,,,,,,
3700,8.464451,3.3297637,0.001426849,,,,,,,,,,,,,,
3800,4.8115063,3.2361474,0.00142681,,,,,,,,,,,,,,
3900,1.3937517,3.1837084,0.0014267693,,,,,,,,,,,,,,
4000,1.9359006,3.2958348,0.0014267262,,,,,,,,,,,,,,
4100,1.8010464,3.123745,0.0014266812,,,,,,,,,,,,,,
4200,2.532892,2.832589,0.0014266343,,,,,,,,,,,,,,
4300,2.1157207,3.0157495,0.001426585,,,,,,,,,,,,,,
4400,1.6561035,2.9450166,0.0014265339,,,,,,,,,,,,,,
4403,,,,0.4584861099720001,2.4566760063171387,0.4251399934291839,2.620641231536865,50000.0,0.320900022983551,3.336191177368164,10000.0,2611.292298555374,2742.637043714524,2611.292298555374,131.0439305305481,0.1479837894439697,0.0
4500,2.6936476,2.7884028,0.0014264806,,,,,,,,,,,,,,
4600,3.7614367,2.868243,0.0014264252,,,,,,,,,,,,,,
4700,3.4194596,2.8054736,0.0014263678,,,,,,,,,,,,,,
4800,4.234899,2.8320248,0.0014263084,,,,,,,,,,,,,,
4900,1.353261,3.0847352,0.0014262467,,,,,,,,,,,,,,
5000,1.5989006,2.799776,0.0014261833,,,,,,,,,,,,,,
5100,1.3956896,2.8288114,0.0014261177,,,,,,,,,,,,,,
5200,2.2511973,2.674638,0.00142605,,,,,,,,,,,,,,
5265,,,,0.4956951439380646,2.2298529148101807,0.4648999869823456,2.4004690647125244,50000.0,0.3589000105857849,3.1218631267547607,10000.0,3121.4252173900604,3271.8856768608093,3121.4252173900604,150.09994339942932,0.1777815818786621,0.0
5300,1.9192472,2.7597964,0.0014259802,,,,,,,,,,,,,,
5400,1.9888996,2.7665472,0.0014259084,,,,,,,,,,,,,,
5500,2.61657,2.7328377,0.0014258346,,,,,,,,,,,,,,
5600,2.0782382,2.8642163,0.0014257586,,,,,,,,,,,,,,
5700,2.821172,2.664832,0.0014256806,,,,,,,,,,,,,,
5800,1.7713408,2.620195,0.0014256006,,,,,,,,,,,,,,
5900,2.3858035,2.6447315,0.0014255185,,,,,,,,,,,,,,
6000,2.3156812,2.6637452,0.0014254343,,,,,,,,,,,,,,
6100,4.9013047,2.6172638,0.0014253482,,,,,,,,,,,,,,
6124,,,,0.5271045565605164,2.0368971824646,0.4910599887371063,2.258352518081665,50000.0,0.3828000128269195,2.9818592071533203,10000.0,3631.383137702942,3804.026419401169,3631.383137702942,172.22337293624878,0.2070739269256591,0.0
6200,3.5307364,2.7640548,0.0014252599,,,,,,,,,,,,,,
6300,3.0354702,2.5604572,0.0014251695,,,,,,,,,,,,,,
6400,1.6023521,2.6280851,0.0014250772,,,,,,,,,,,,,,
6500,2.6920073,2.4528503,0.0014249827,,,,,,,,,,,,,,
6600,2.6815603,2.6747155,0.0014248863,,,,,,,,,,,,,,
6700,3.6831825,2.5372643,0.0014247877,,,,,,,,,,,,,,
6800,1.6422443,2.4690478,0.001424687,,,,,,,,,,,,,,
6900,2.5652907,2.5513442,0.0014245843,,,,,,,,,,,,,,
6985,,,,0.5718470811843872,1.8167197704315183,0.5188199877738953,2.103079080581665,50000.0,0.4009000062942505,2.8552908897399902,10000.0,4141.725988864899,4337.201527833939,4141.725988864899,194.99531197547915,0.2373912334442138,0.0
7000,4.882728,2.3967953,0.0014244796,,,,,,,,,,,,,,
7100,3.8761857,2.335518,0.001424373,,,,,,,,,,,,,,
7200,4.962823,2.3310316,0.001424264,,,,,,,,,,,,,,
7300,1.9888424,2.3273299,0.0014241531,,,,,,,,,,,,,,
7400,2.66328,2.504361,0.0014240402,,,,,,,,,,,,,,
7500,1.8070006,2.3206952,0.0014239254,,,,,,,,,,,,,,
7600,1.8105105,2.6759012,0.0014238083,,,,,,,,,,,,,,
7700,3.5441747,2.5218093,0.0014236892,,,,,,,,,,,,,,
7800,2.940235,2.4349432,0.0014235681,,,,,,,,,,,,,,
7844,,,,0.5625398755073547,1.855581283569336,0.5241000056266785,2.0730950832366943,50000.0,0.4043000340461731,2.8133351802825928,10000.0,4651.738665342331,4871.385503768921,4651.738665342331,219.10887908935547,0.2652974128723144,0.0
7900,3.243204,2.359744,0.0014234448,,,,,,,,,,,,,,
8000,3.5249739,2.4292772,0.0014233196,,,,,,,,,,,,,,
8100,2.8721375,2.4641128,0.0014231921,,,,,,,,,,,,,,
8200,2.5084467,2.4303012,0.0014230629,,,,,,,,,,,,,,
8300,2.7835522,2.2941906,0.0014229316,,,,,,,,,,,,,,
8400,2.4913132,2.219872,0.001422798,,,,,,,,,,,,,,
8500,4.639694,2.2606494,0.0014226626,,,,,,,,,,,,,,
8600,2.4501715,2.3490043,0.001422525,,,,,,,,,,,,,,
8700,1.7088792,2.3465834,0.0014223855,,,,,,,,,,,,,,
8707,,,,0.5937898755073547,1.712894320487976,0.5456799864768982,1.9593874216079712,50000.0,0.4207000136375427,2.707149267196656,10000.0,5161.951467752457,5404.133970975876,5161.951467752457,241.5812718868256,0.2983224391937256,0.0
8800,2.4393642,2.273012,0.0014222438,,,,,,,,,,,,,,
8900,2.554824,2.3085299,0.0014221001,,,,,,,,,,,,,,
9000,3.5468242,2.2060175,0.0014219544,,,,,,,,,,,,,,
9100,2.5149732,2.2429366,0.0014218065,,,,,,,,,,,,,,
9200,3.3308923,2.22998,0.0014216567,,,,,,,,,,,,,,
9300,6.4471536,2.500714,0.0014215049,,,,,,,,,,,,,,
9400,4.1898737,2.2553446,0.001421351,,,,,,,,,,,,,,
9500,5.11857,2.2663157,0.001421195,,,,,,,,,,,,,,
9567,,,,0.6037148833274841,1.6492044925689695,0.5456399917602539,1.966695070266724,50000.0,0.4209000170230865,2.7502694129943848,10000.0,5671.920836687088,5937.881965875626,5671.920836687088,265.2942998409271,0.3329677581787109,0.0
9600,2.356932,2.2322612,0.001421037,,,,,,,,,,,,,,
