global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,3.7574966,0.78933173,0.0,,,,,,,,,,,,,,
1,,,,0.2579245056424822,0.7930666378566197,0.2502506322651414,0.8087066839300788,3554.0,0.2727061178190886,0.8065339285246789,3581.0,64.399165391922,288.79952573776245,64.399165391922,224.40004754066467,0.0,0.0
1,3.6827662,0.80326194,6.590737e-06,,,,,,,,,,,,,,
2,3.275062,0.741832,1.3181474e-05,,,,,,,,,,,,,,
3,3.0529683,0.7531431,1.9772211e-05,,,,,,,,,,,,,,
4,2.5202157,0.77243495,2.6362948e-05,,,,,,,,,,,,,,
5,2.1263294,0.69256437,3.2953685e-05,,,,,,,,,,,,,,
6,1.9794276,0.7453446,3.9544422e-05,,,,,,,,,,,,,,
7,1.5610938,0.6968642,4.613516e-05,,,,,,,,,,,,,,
8,1.4543205,0.63686854,5.2725896e-05,,,,,,,,,,,,,,
9,1.5323813,0.58038276,5.9316633e-05,,,,,,,,,,,,,,
10,1.4545796,0.54517555,6.590737e-05,,,,,,,,,,,,,,
11,1.4986196,0.5030384,7.249811e-05,,,,,,,,,,,,,,
12,1.4110179,0.51618713,7.9088844e-05,,,,,,,,,,,,,,
13,1.3036498,0.48458618,8.567958e-05,,,,,,,,,,,,,,
14,1.1832801,0.5253636,9.227032e-05,,,,,,,,,,,,,,
15,1.172625,0.48101515,9.8861055e-05,,,,,,,,,,,,,,
16,1.369528,0.44523355,0.00010545179,,,,,,,,,,,,,,
17,1.1520945,0.4073041,0.00011204253,,,,,,,,,,,,,,
18,1.050495,0.50378764,0.00011863327,,,,,,,,,,,,,,
19,1.0123389,0.4704557,0.000125224,,,,,,,,,,,,,,
20,0.9765287,0.4193623,0.00013181474,,,,,,,,,,,,,,
21,0.97665805,0.48979065,0.00013840548,,,,,,,,,,,,,,
22,0.89633,0.4661714,0.00014499621,,,,,,,,,,,,,,
23,0.8369847,0.3998634,0.00015158695,,,,,,,,,,,,,,
24,0.72793007,0.45937544,0.00015817769,,,,,,,,,,,,,,
25,0.85711265,0.42613134,0.00016476843,,,,,,,,,,,,,,
26,0.841659,0.32532653,0.00017135916,,,,,,,,,,,,,,
27,0.6695861,0.43106252,0.0001779499,,,,,,,,,,,,,,
28,0.68744594,0.38590974,0.00018454064,,,,,,,,,,,,,,
29,0.6423397,0.32912415,0.00019113137,,,,,,,,,,,,,,
30,0.5521906,0.33273283,0.00019772211,,,,,,,,,,,,,,
31,0.52613086,0.34811097,0.00020431285,,,,,,,,,,,,,,
32,0.5531337,0.45227107,0.00021090358,,,,,,,,,,,,,,
33,0.46809247,0.41326407,0.00021749432,,,,,,,,,,,,,,
34,0.46868947,0.41568834,0.00022408529,,,,,,,,,,,,,,
35,0.46464533,0.35722277,0.0002306758,,,,,,,,,,,,,,
36,0.46910858,0.33343616,0.00023726653,,,,,,,,,,,,,,
37,0.3154694,0.32431242,0.00024385727,,,,,,,,,,,,,,
38,0.30594033,0.29700077,0.000250448,,,,,,,,,,,,,,
