global_step,loss,lr,score,preemption_count
0,0.1445990800857544,0.0012515644555694,,
1,0.1464861184358596,0.0025031289111389,,
2,0.1455799043178558,0.0037546933667083,,
3,0.1487028002738952,0.0050062578222778,,
4,0.1444595903158188,0.0062578222778473,,
5,0.1478893756866455,0.0075093867334167,,
6,0.1452584415674209,0.0087609511889862,,
7,0.1476259231567382,0.0100125156445556,,
8,0.1460823714733123,0.0112640801001251,,
9,0.144248217344284,0.0125156445556946,,
10,0.1440909057855606,0.013767209011264,,
11,0.1449317187070846,0.0150187734668335,,
12,0.1469734460115432,0.016270337922403,,
13,0.145888477563858,0.0175219023779724,,
14,0.1451303362846374,0.0187734668335419,,
15,0.145820066332817,0.0200250312891113,,
16,0.1426866948604583,0.0212765957446808,,
17,0.1426354050636291,0.0225281602002503,,
18,0.1435128897428512,0.0237797246558197,,
19,0.1533318012952804,0.0250312891113892,,
20,0.153515413403511,0.0262828535669586,,
21,0.1515299975872039,0.0275344180225281,,
22,0.1543561518192291,0.0287859824780976,,
23,0.151619017124176,0.030037546933667,,
24,0.1520835012197494,0.0312891113892365,,
25,0.1509347558021545,0.032540675844806,,
26,0.1490200310945511,0.0337922403003754,,
27,0.1517155170440673,0.0350438047559449,,
28,0.1515587717294693,0.0362953692115143,,
29,0.1545316874980926,0.0375469336670838,,
30,0.1541832089424133,0.0387984981226533,,
31,0.1533777713775634,0.0400500625782227,,
32,0.1542039513587951,0.0413016270337922,,
33,0.1528973430395126,0.0425531914893617,,
34,0.1537307649850845,0.0438047559449311,,
35,0.1530490964651107,0.0450563204005006,,
36,0.1515829861164093,0.04630788485607,,
37,0.151881605386734,0.0475594493116395,,
38,0.1631306707859039,0.048811013767209,,
39,0.1649942696094513,0.0500625782227784,,
40,0.1650177836418151,0.0513141426783479,,
41,0.1670094430446624,0.0525657071339173,,
42,0.1669488400220871,0.0538172715894868,,
43,0.1663666814565658,0.0550688360450563,,
44,0.1649874895811081,0.0563204005006257,,
45,0.1645361483097076,0.0575719649561952,,
46,0.1638461202383041,0.0588235294117647,,
47,0.1622137725353241,0.0600750938673341,,
48,0.1653153598308563,0.0613266583229036,,
49,0.165696233510971,0.0625782227784731,,
50,0.1608632802963256,0.0638297872340425,,
51,0.1648268401622772,0.065081351689612,,
52,0.1629396975040435,0.0663329161451814,,
53,0.1604855805635452,0.0675844806007509,,
54,0.1602703034877777,0.0688360450563204,,
55,0.1624623835086822,0.0700876095118898,,
56,0.1620229333639145,0.0713391739674593,,
57,0.1530178189277649,0.0725907384230287,,
58,0.1518549621105194,0.0738423028785982,,
59,0.1497155874967575,0.0750938673341677,,
60,0.1521420031785965,0.0763454317897371,,
61,0.1514850258827209,0.0775969962453066,,
62,0.1527837812900543,0.078848560700876,,
63,0.1515452861785888,0.0801001251564455,,
64,0.1510244607925415,0.081351689612015,,
65,0.1490957736968994,0.0826032540675844,,
66,0.15210522711277,0.0838548185231539,,
67,0.1508190631866455,0.0851063829787234,,
68,0.151225209236145,0.0863579474342928,,
69,0.1491780281066894,0.0876095118898623,,
70,0.1514440178871154,0.0888610763454317,,
71,0.1516072303056717,0.0901126408010012,,
72,0.1495215147733688,0.0913642052565707,,
73,0.1470092833042144,0.0926157697121401,,
74,0.1510595381259918,0.0938673341677096,,
75,0.1494481265544891,0.0951188986232791,,
76,0.1461763978004455,0.0963704630788485,,
77,0.1467933803796768,0.097622027534418,,
78,0.1456867307424545,0.0988735919899874,,
79,0.1438224017620086,0.1001251564455569,,
80,0.1432362794876098,0.1013767209011264,,
81,0.1460351347923278,0.1026282853566958,,
82,0.1438810676336288,0.1038798498122653,,
83,0.1450803279876709,0.1051314142678347,,
84,0.1420069187879562,0.1063829787234042,,
85,0.1432329714298248,0.1076345431789737,,
86,0.1442044377326965,0.1088861076345431,,
87,0.14519764482975,0.1101376720901126,,
88,0.1458140313625335,0.1113892365456821,,
89,0.1447246819734573,0.1126408010012515,,
90,0.1443435251712799,0.113892365456821,,
91,0.1409840434789657,0.1151439299123904,,
92,0.1416256129741668,0.1163954943679599,,
93,0.1428119242191314,0.1176470588235294,,
94,0.1435585767030716,0.1188986232790988,,
95,0.1441037356853485,0.1201501877346683,,
96,0.1478145867586136,0.1214017521902378,,
97,0.144842118024826,0.1226533166458072,,
98,0.1427461355924606,0.1239048811013767,,
99,0.1416831463575363,0.1251564455569462,,
100,0.142484962940216,0.1264080100125156,,
500,0.1432081162929535,0.6270337922403004,,
1000,0.1380109786987304,1.0,,
1500,0.1404831409454345,1.0,,
2000,0.146627739071846,1.0,,
2500,0.152295634150505,1.0,,
3000,0.1287184506654739,1.0,,
3500,0.1282620877027511,1.0,,
4000,0.138161689043045,1.0,,
4500,0.1260691732168197,1.0,,
5000,0.1294566839933395,1.0,,
5500,0.1265956908464431,1.0,,
6000,0.1295370310544967,1.0,,
6500,0.1397087424993515,1.0,,
7000,0.1276299059391021,1.0,,
7500,0.1254269629716873,1.0,,
8000,0.1291244626045227,1.0,,
8500,0.122568130493164,1.0,,
9000,0.127500295639038,1.0,,
9500,0.1387669742107391,1.0,,
10000,0.1330833286046981,1.0,,
10500,0.1241339445114135,1.0,,
10666,,,4162.587719202042,0.0
