global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,19.210041,0.51456183,,,,,,,,,,,
1,,,0.5026222634240516,0.4947187968247313,83274637.0,0.511530224712171,95000000.0,7.689027547836304,162.57727336883545,7.689027547836304,154.888188123703,0.0,0.0
100,0.8979669,0.13694414,,,,,,,,,,,
118,,,0.1359872457881768,0.1372159072420926,83274637.0,0.1405170089740954,95000000.0,128.1658592224121,428.1785385608673,128.1658592224121,299.9907650947571,0.0172407627105712,0.0
200,17.133705,2.5444798,,,,,,,,,,,
226,,,0.1472738333421308,0.1480800346546392,83274637.0,0.1519203722964638,95000000.0,248.2790484428405,698.748498916626,248.2790484428405,450.4204013347626,0.0401461124420166,0.0
300,0.04667062,0.14825033,,,,,,,,,,,
334,,,0.1433360103822354,0.1418266327111943,83274637.0,0.1453273555304276,95000000.0,369.65946435928345,971.054716348648,369.65946435928345,601.319944858551,0.0621638298034668,0.0
400,0.04150284,0.13855553,,,,,,,,,,,
440,,,0.1381013946572564,0.1386028887235554,83274637.0,0.1422556291118421,95000000.0,490.35774636268616,1237.2039685249329,490.35774636268616,746.7352344989777,0.0935461521148681,0.0
500,0.036576416,0.13098055,,,,,,,,,,,
544,,,0.1371859021414563,0.1369143137640887,83274637.0,0.1399852293174342,95000000.0,612.0657825469971,1503.7580664157867,612.0657825469971,891.5537314414978,0.1170921325683593,0.0
600,0.046901397,0.1299784,,,,,,,,,,,
649,,,0.1340161160970071,0.1350007940841616,83274637.0,0.1378013581620066,95000000.0,733.4319019317627,1765.8685035705566,733.4319019317627,1032.26815867424,0.1426672935485839,0.0
700,0.3139072,0.13960381,,,,,,,,,,,
754,,,0.1329603922793512,0.1340724058832057,83274637.0,0.1369331899876644,95000000.0,853.7988004684448,2039.194467306137,853.7988004684448,1185.201141834259,0.1646728515625,0.0
800,1.0260582,0.14373493,,,,,,,,,,,
863,,,0.132283524873684,0.1334900718846348,83274637.0,0.136136577446546,95000000.0,974.075830936432,2304.760787010193,974.075830936432,1330.4616227149963,0.1892540454864502,0.0
900,0.36691076,0.12965487,,,,,,,,,,,
970,,,0.1341077677272963,0.1332921537063409,83274637.0,0.1359176898848684,95000000.0,1095.8541090488434,2572.149962425232,1095.8541090488434,1476.0463519096377,0.2113246917724609,0.0
1000,0.00904387,0.13343237,,,,,,,,,,,
1075,,,0.1333464976845297,0.1331572942172507,83274637.0,0.1357333806126644,95000000.0,1216.063754081726,2842.44629073143,1216.063754081726,1626.1057324409485,0.2344598770141601,0.0
1100,0.013778912,0.13184325,,,,,,,,,,,
1180,,,0.1334401530758389,0.1329637224441233,83274637.0,0.1354918444901315,95000000.0,1336.2270908355713,3109.3375191688538,1336.2270908355713,1772.7998173236847,0.2641072273254394,0.0
1200,0.028210696,0.12807062,,,,,,,,,,,
1283,,,0.1317831650727762,0.132421612582352,83274637.0,0.134938843852796,95000000.0,1456.2828154563904,3379.070083141327,1456.2828154563904,1922.4480946063995,0.2887303829193115,0.0
1300,0.2614596,0.13210672,,,,,,,,,,,
1388,,,0.1318756469273529,0.1329491237239272,83274637.0,0.1354055265727796,95000000.0,1576.7711389064789,3654.878762960434,1576.7711389064789,2077.740978002548,0.3120312690734863,0.0
1400,0.16647069,0.13283518,,,,,,,,,,,
1492,,,0.1315273618290446,0.1325257997250036,83274637.0,0.1351655368421052,95000000.0,1698.0185577869415,3919.1617047786713,1698.0185577869415,2220.746238231659,0.3382308483123779,0.0
1500,0.061768558,0.13793223,,,,,,,,,,,
1596,,,0.1340730548162692,0.1328992292015147,83274637.0,0.1357997281147204,95000000.0,1818.2790830135343,4191.393815040588,1818.2790830135343,2372.69211435318,0.3598923683166504,0.0
1600,0.0076586176,0.1365997,,,,,,,,,,,
1700,0.11608941,0.12817498,,,,,,,,,,,
1701,,,0.1304414475559251,0.1326525675537468,83274637.0,0.1352891080592105,95000000.0,1938.2954387664795,4460.263224601746,1938.2954387664795,2521.5147638320923,0.3862044811248779,0.0
1800,0.22188589,0.13253641,,,,,,,,,,,
1808,,,0.1309438493547949,0.1325325061322955,83274637.0,0.1351510760279605,95000000.0,2059.0532772541046,4726.801032304764,2059.0532772541046,2667.267264842987,0.4093799591064453,0.0
1900,0.0068525895,0.12475919,,,,,,,,,,,
