global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,9.537756,1.4789604,0.0,,,,,,,,,,,,,,
1,,,,0.1056878226143973,1.4402009419032509,0.1061088634999736,1.4284613013066263,3554.0,0.1255214491958426,1.4259529188337754,3581.0,65.13734650611877,295.01314306259155,65.13734650611877,229.87533259391785,0.0,0.0
1,8.583198,1.4208261,6.590737e-06,,,,,,,,,,,,,,
2,7.7180634,1.3649663,1.3181474e-05,,,,,,,,,,,,,,
3,9.385919,1.3528838,1.9772211e-05,,,,,,,,,,,,,,
4,9.03552,1.2153817,2.6362948e-05,,,,,,,,,,,,,,
5,8.820904,1.1188202,3.2953685e-05,,,,,,,,,,,,,,
6,7.389072,0.9711457,3.9544422e-05,,,,,,,,,,,,,,
7,7.3579035,0.8936171,4.613516e-05,,,,,,,,,,,,,,
8,6.661759,0.8043548,5.2725896e-05,,,,,,,,,,,,,,
9,5.02388,0.68415326,5.9316633e-05,,,,,,,,,,,,,,
10,2.8144476,0.6906849,6.590737e-05,,,,,,,,,,,,,,
11,1.3081774,0.66184473,7.249811e-05,,,,,,,,,,,,,,
12,2.3701632,0.6579192,7.9088844e-05,,,,,,,,,,,,,,
13,2.2921295,0.65448827,8.567958e-05,,,,,,,,,,,,,,
14,3.6690207,0.6141207,9.227032e-05,,,,,,,,,,,,,,
15,3.9425774,0.594674,9.8861055e-05,,,,,,,,,,,,,,
16,3.7154856,0.55740273,0.00010545179,,,,,,,,,,,,,,
17,3.292773,0.6096418,0.00011204253,,,,,,,,,,,,,,
18,2.379093,0.60212266,0.00011863327,,,,,,,,,,,,,,
19,2.15518,0.63978183,0.000125224,,,,,,,,,,,,,,
20,1.6478044,0.59031326,0.00013181474,,,,,,,,,,,,,,
21,1.3316182,0.51822644,0.00013840548,,,,,,,,,,,,,,
22,1.1234498,0.4882063,0.00014499621,,,,,,,,,,,,,,
23,0.8406136,0.5465318,0.00015158695,,,,,,,,,,,,,,
24,0.79942775,0.49530178,0.00015817769,,,,,,,,,,,,,,
25,0.85897785,0.5066275,0.00016476843,,,,,,,,,,,,,,
26,1.0418487,0.59706557,0.00017135916,,,,,,,,,,,,,,
27,1.0152668,0.4614676,0.0001779499,,,,,,,,,,,,,,
28,1.2361305,0.41684246,0.00018454064,,,,,,,,,,,,,,
29,0.8126266,0.47977644,0.00019113137,,,,,,,,,,,,,,
30,0.7153602,0.45644447,0.00019772211,,,,,,,,,,,,,,
31,0.64348227,0.4356336,0.00020431285,,,,,,,,,,,,,,
32,0.556949,0.5358349,0.00021090358,,,,,,,,,,,,,,
33,0.8301474,0.46053183,0.00021749432,,,,,,,,,,,,,,
34,0.49204493,0.47014678,0.00022408529,,,,,,,,,,,,,,
35,0.45422995,0.4890825,0.0002306758,,,,,,,,,,,,,,
36,0.430564,0.46368134,0.00023726653,,,,,,,,,,,,,,
