global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.6924821,6.9285865,0.0,,,,,,,,,,,,,,
1,,,,0.0005181760061532,6.911814212799072,0.0007200000109151,6.9115142822265625,50000.0,0.0010000000474974,6.911280632019043,10000.0,56.27507305145264,91.68647599220276,56.27507305145264,35.41130566596985,0.0,0.0
100,0.68474334,6.7746086,7.648417e-05,,,,,,,,,,,,,,
200,0.8299149,6.453615,0.00015296845,,,,,,,,,,,,,,
300,1.1860462,6.1443505,0.00022945274,,,,,,,,,,,,,,
400,1.7179168,5.880265,0.0003059369,,,,,,,,,,,,,,
500,4.3739085,5.6441326,0.00038242107,,,,,,,,,,,,,,
600,3.8782537,5.514153,0.00045890542,,,,,,,,,,,,,,
700,5.8535547,5.1815386,0.0005353897,,,,,,,,,,,,,,
800,3.811666,5.082766,0.00061187387,,,,,,,,,,,,,,
900,3.146471,5.0198464,0.00068835804,,,,,,,,,,,,,,
961,,,,0.124441958963871,4.638149738311768,0.1186999976634979,4.714259147644043,50000.0,0.0839000046253204,5.138785362243652,10000.0,566.6213483810425,620.1196296215057,566.6213483810425,53.43830609321594,0.0287630558013916,0.0
1000,8.343994,4.8549953,0.0007648423,,,,,,,,,,,,,,
1100,5.5917087,4.749637,0.00084132655,,,,,,,,,,,,,,
1200,6.944541,4.66597,0.0009178108,,,,,,,,,,,,,,
1300,6.302646,4.4458513,0.000994295,,,,,,,,,,,,,,
1400,6.480961,4.3593464,0.0010707793,,,,,,,,,,,,,,
1500,5.200128,4.2920594,0.0011472635,,,,,,,,,,,,,,
1600,4.4915013,4.111762,0.0012237477,,,,,,,,,,,,,,
1700,7.5479646,3.989679,0.0013002319,,,,,,,,,,,,,,
1800,5.1769786,3.9320092,0.0013767162,,,,,,,,,,,,,,
1900,4.89356,3.7490234,0.0014271957,,,,,,,,,,,,,,
1923,,,,0.2703084945678711,3.504077196121216,0.2482399940490722,3.6466124057769775,50000.0,0.180400013923645,4.22988748550415,10000.0,1076.84046792984,1148.436308145523,1076.84046792984,71.47909259796143,0.0549995899200439,0.0
2000,4.1655226,3.7746356,0.001427194,,,,,,,,,,,,,,
2100,5.779512,3.659474,0.0014271903,,,,,,,,,,,,,,
2200,5.3890133,3.525877,0.0014271843,,,,,,,,,,,,,,
2300,4.1412883,3.4547367,0.0014271764,,,,,,,,,,,,,,
2400,4.158757,3.4499953,0.0014271664,,,,,,,,,,,,,,
2500,6.5567603,3.3105798,0.0014271544,,,,,,,,,,,,,,
2600,3.9013524,3.2703645,0.0014271402,,,,,,,,,,,,,,
2700,8.919015,3.2415602,0.001427124,,,,,,,,,,,,,,
2800,4.3552513,3.1140754,0.0014271059,,,,,,,,,,,,,,
2888,,,,0.3993144035339355,2.670304536819458,0.3615799844264984,2.915748357772827,50000.0,0.2697000205516815,3.622278213500977,10000.0,1587.2370052337646,1676.8914060592651,1587.2370052337646,89.48020362854004,0.0816454887390136,0.0
2900,3.131421,3.0575242,0.0014270856,,,,,,,,,,,,,,
3000,9.109633,3.1148615,0.0014270634,,,,,,,,,,,,,,
3100,5.872923,3.0744843,0.0014270388,,,,,,,,,,,,,,
3200,4.593393,3.035728,0.0014270123,,,,,,,,,,,,,,
3300,3.8288536,2.9202151,0.0014269839,,,,,,,,,,,,,,
3400,6.543007,2.9113686,0.0014269532,,,,,,,,,,,,,,
3500,4.7501073,2.9711716,0.0014269205,,,,,,,,,,,,,,
3600,3.2752109,2.9070795,0.0014268858,,,,,,,,,,,,,,
3700,3.8477902,2.8330956,0.001426849,,,,,,,,,,,,,,
3800,4.6438932,2.8588214,0.00142681,,,,,,,,,,,,,,
3852,,,,0.4560546875,2.3922665119171143,0.425819993019104,2.557264804840088,50000.0,0.3273000121116638,3.267825126647949,10000.0,2097.519400835037,2205.369513273239,2097.519400835037,107.6166605949402,0.1104853153228759,0.0
3900,2.8726838,2.9186516,0.0014267693,,,,,,,,,,,,,,
4000,4.8379507,2.7076883,0.0014267262,,,,,,,,,,,,,,
4100,3.4264448,2.762225,0.0014266812,,,,,,,,,,,,,,
4200,5.512887,2.8644807,0.0014266343,,,,,,,,,,,,,,
4300,3.4855685,2.6778834,0.001426585,,,,,,,,,,,,,,
4400,3.6111135,2.650169,0.0014265339,,,,,,,,,,,,,,
4500,6.1535835,2.656292,0.0014264806,,,,,,,,,,,,,,
4600,3.0454679,2.7166443,0.0014264252,,,,,,,,,,,,,,
4700,2.7304375,2.555211,0.0014263678,,,,,,,,,,,,,,
4800,3.2200336,2.4786959,0.0014263084,,,,,,,,,,,,,,
4818,,,,0.508808970451355,2.123584270477295,0.4746999740600586,2.30893874168396,50000.0,0.3664000034332275,3.013737201690674,10000.0,2607.501216888428,2733.415648460388,2607.501216888428,125.62438893318176,0.1367459297180175,0.0
