global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,7.366154,11.534822,,,,,,,,,,,,,,,,,
1,,,0.0005862608086317,11.52074909210205,3.0707349931605407e-10,0.0004835649742744,11.519878387451172,6.628679838853084e-10,3000.0,0.0007088489946909,11.530611038208008,3.7189971815567884e-10,3003.0,64.86166572570801,954.3576653003691,64.86166572570801,889.4959573745728,0.0,0.0
1,7.2986107,11.539021,,,,,,,,,,,,,,,,,
2,7.433868,11.53304,,,,,,,,,,,,,,,,,
3,7.308869,11.522155,,,,,,,,,,,,,,,,,
4,7.2632103,11.508077,,,,,,,,,,,,,,,,,
5,7.3503394,11.4990425,,,,,,,,,,,,,,,,,
6,7.2345476,11.474731,,,,,,,,,,,,,,,,,
7,7.175913,11.460793,,,,,,,,,,,,,,,,,
8,7.0240273,11.415376,,,,,,,,,,,,,,,,,
9,6.9738975,11.388922,,,,,,,,,,,,,,,,,
10,6.9006824,11.337597,,,,,,,,,,,,,,,,,
11,6.5324116,11.293173,,,,,,,,,,,,,,,,,
12,6.2889867,11.232798,,,,,,,,,,,,,,,,,
13,6.072176,11.1731415,,,,,,,,,,,,,,,,,
14,5.7443013,11.105278,,,,,,,,,,,,,,,,,
15,5.4444013,11.034398,,,,,,,,,,,,,,,,,
16,5.1355844,10.962774,,,,,,,,,,,,,,,,,
17,4.794383,10.886503,,,,,,,,,,,,,,,,,
18,4.524079,10.798168,,,,,,,,,,,,,,,,,
19,4.2015805,10.747025,,,,,,,,,,,,,,,,,
20,3.9554536,10.6509695,,,,,,,,,,,,,,,,,
21,3.7588627,10.574248,,,,,,,,,,,,,,,,,
22,3.46419,10.504125,,,,,,,,,,,,,,,,,
23,3.3070195,10.418658,,,,,,,,,,,,,,,,,
24,3.124221,10.334861,,,,,,,,,,,,,,,,,
25,2.9474602,10.252957,,,,,,,,,,,,,,,,,
26,2.7493927,10.167135,,,,,,,,,,,,,,,,,
27,2.5466661,10.116388,,,,,,,,,,,,,,,,,
28,2.4354784,10.00434,,,,,,,,,,,,,,,,,
29,2.2414985,9.935646,,,,,,,,,,,,,,,,,
30,2.0776799,9.85992,,,,,,,,,,,,,,,,,
31,1.9362292,9.788277,,,,,,,,,,,,,,,,,
32,1.7762702,9.696368,,,,,,,,,,,,,,,,,
33,1.6291821,9.638401,,,,,,,,,,,,,,,,,
34,1.4951816,9.584408,,,,,,,,,,,,,,,,,
35,1.3953984,9.501165,,,,,,,,,,,,,,,,,
36,1.2853632,9.467246,,,,,,,,,,,,,,,,,
37,1.2023481,9.42124,,,,,,,,,,,,,,,,,
38,1.1439973,9.320867,,,,,,,,,,,,,,,,,
39,1.0417933,9.293179,,,,,,,,,,,,,,,,,
40,0.95652825,9.234868,,,,,,,,,,,,,,,,,
41,0.8977561,9.172975,,,,,,,,,,,,,,,,,
42,0.8022841,9.1572895,,,,,,,,,,,,,,,,,
43,0.7994828,9.049542,,,,,,,,,,,,,,,,,
44,0.73278475,9.011576,,,,,,,,,,,,,,,,,
45,0.67852217,8.986695,,,,,,,,,,,,,,,,,
46,0.622659,8.923978,,,,,,,,,,,,,,,,,
47,0.59398043,8.927114,,,,,,,,,,,,,,,,,
48,0.57924324,8.875789,,,,,,,,,,,,,,,,,
49,0.5350312,8.833213,,,,,,,,,,,,,,,,,
50,0.50788987,8.7991495,,,,,,,,,,,,,,,,,
51,0.4924677,8.761858,,,,,,,,,,,,,,,,,
52,0.45923516,8.756198,,,,,,,,,,,,,,,,,
53,0.43254897,8.743688,,,,,,,,,,,,,,,,,
54,0.40025496,8.703286,,,,,,,,,,,,,,,,,
55,0.3850243,8.68697,,,,,,,,,,,,,,,,,
56,0.37262574,8.646889,,,,,,,,,,,,,,,,,
57,0.36470568,8.595637,,,,,,,,,,,,,,,,,
58,0.362951,8.62406,,,,,,,,,,,,,,,,,
59,0.34846854,8.619841,,,,,,,,,,,,,,,,,
60,0.32132906,8.5371895,,,,,,,,,,,,,,,,,
61,0.32736394,8.554687,,,,,,,,,,,,,,,,,
62,0.313393,8.517205,,,,,,,,,,,,,,,,,
63,0.30010286,8.499041,,,,,,,,,,,,,,,,,
64,0.30450663,8.491589,,,,,,,,,,,,,,,,,
65,0.27371636,8.444574,,,,,,,,,,,,,,,,,
66,0.26727,8.425701,,,,,,,,,,,,,,,,,
67,0.27480295,8.388191,,,,,,,,,,,,,,,,,
68,0.2567606,8.4098425,,,,,,,,,,,,,,,,,
69,0.25423148,8.382467,,,,,,,,,,,,,,,,,
70,0.2440037,8.320401,,,,,,,,,,,,,,,,,
71,0.25523913,8.330382,,,,,,,,,,,,,,,,,
72,0.24422622,8.341756,,,,,,,,,,,,,,,,,
73,0.2319709,8.258687,,,,,,,,,,,,,,,,,
74,0.24244034,8.254806,,,,,,,,,,,,,,,,,
75,0.22838455,8.3036995,,,,,,,,,,,,,,,,,
76,0.23174153,8.256199,,,,,,,,,,,,,,,,,
77,0.21846764,8.224615,,,,,,,,,,,,,,,,,
78,0.20155805,8.198908,,,,,,,,,,,,,,,,,
79,0.2178311,8.194058,,,,,,,,,,,,,,,,,
80,0.21993123,8.188402,,,,,,,,,,,,,,,,,
81,0.20586872,8.151801,,,,,,,,,,,,,,,,,
82,0.20983823,8.167407,,,,,,,,,,,,,,,,,
83,0.20443788,8.135009,,,,,,,,,,,,,,,,,
84,0.20214365,8.13124,,,,,,,,,,,,,,,,,
85,0.20104858,8.147042,,,,,,,,,,,,,,,,,
86,0.22084363,8.032357,,,,,,,,,,,,,,,,,
87,0.21187004,8.064229,,,,,,,,,,,,,,,,,
88,0.19728671,8.065227,,,,,,,,,,,,,,,,,
89,0.20688465,8.005618,,,,,,,,,,,,,,,,,
90,0.21595015,8.032704,,,,,,,,,,,,,,,,,
91,0.20668526,8.024412,,,,,,,,,,,,,,,,,
92,0.19607213,8.001839,,,,,,,,,,,,,,,,,
93,0.2076424,7.9773216,,,,,,,,,,,,,,,,,
94,0.20084988,7.9665866,,,,,,,,,,,,,,,,,
95,0.19535571,7.9639363,,,,,,,,,,,,,,,,,
96,0.19375841,7.9465337,,,,,,,,,,,,,,,,,
97,0.2058163,7.958689,,,,,,,,,,,,,,,,,
98,0.19148208,7.898969,,,,,,,,,,,,,,,,,
99,0.19584931,7.9099035,,,,,,,,,,,,,,,,,
2266,,,0.5233709216117859,2.677454233169556,22.975880249972047,0.5220890045166016,2.661653995513916,18.87852534396953,3000.0,0.5197489857673645,2.6988933086395264,17.351048194843983,3003.0,905.0027711391448,2332.535894870758,905.0027711391448,1427.4202315807345,0.0298628807067871,0.0
4533,,,0.5780341625213623,2.281959295272827,26.91525462609372,0.5975251197814941,2.116505622863769,23.75085179223325,3000.0,0.603428065776825,2.079462766647339,22.906098368805203,3003.0,1744.9216651916504,3678.821858406067,1744.9216651916504,1933.6763095855715,0.055469274520874,0.0
6800,,,0.6055453419685364,2.0706334114074707,28.63683609480434,0.6108541488647461,2.028525352478028,24.86072383632436,3000.0,0.6167334914207458,1.9875788688659668,23.40986893244888,3003.0,2584.90806722641,5039.678869009018,2584.90806722641,2454.43343949318,0.0830259323120117,0.0
9067,,,0.6022389531135559,2.1158998012542725,27.86265590005684,0.618888795375824,1.968683719635009,25.246118047335017,3000.0,0.6241241097450256,1.9350953102111816,24.00746709606393,3003.0,3424.9317905902863,6385.196053028107,3424.9317905902863,2959.8160738945007,0.1089699268341064,0.0
11334,,,0.6021783351898193,2.103933095932007,28.24068205916591,0.6217281818389893,1.9450700283050537,25.50224728584369,3000.0,0.626076340675354,1.9057886600494385,24.33720215922314,3003.0,4265.029592990875,7767.052653074264,4265.029592990875,3501.4622914791107,0.1360740661621093,0.0
13600,,,0.6099511384963989,2.0294888019561768,28.639526842880773,0.6243444085121155,1.9283573627471924,25.40663150306569,3000.0,0.6322119832038879,1.8802777528762813,24.37486488020635,3003.0,5105.04011631012,9135.207428693771,5105.04011631012,4029.494364976883,0.1624565124511718,0.0
15867,,,0.6069113612174988,2.0678484439849854,29.04380937789414,0.6275433301925659,1.9041266441345213,26.13227428225409,3000.0,0.6356865167617798,1.853514671325684,25.332362275143737,3003.0,5945.2534375190735,10471.295603990557,5945.2534375190735,4525.255494117737,0.1903040409088134,0.0
18134,,,0.6084311008453369,2.064446926116944,28.956505472168747,0.6320318579673767,1.8981746435165403,25.9453738279804,3000.0,0.6381500363349915,1.8471757173538208,25.129171691024567,3003.0,6785.427897691727,11904.288965463638,6785.427897691727,5117.964097976685,0.2163765430450439,0.0
20400,,,0.6201151013374329,1.9671626091003416,29.519782785633872,0.6344248652458191,1.860067367553711,26.333527588556333,3000.0,0.6426703929901123,1.8071345090866089,25.20781222395801,3003.0,7625.43808889389,13264.367480278015,7625.43808889389,5637.919641256332,0.245079755783081,0.0
22667,,,0.6145556569099426,2.0129404067993164,29.314778615837582,0.6354044079780579,1.853299617767334,26.48012807909725,3000.0,0.6448434591293335,1.7944737672805786,25.821416062639464,3003.0,8465.526442050934,14629.015184879305,8465.526442050934,6162.368232250214,0.2713742256164551,0.0
24934,,,0.6178526878356934,1.9930561780929563,29.3419030311552,0.6378098130226135,1.8297744989395144,26.55516690809615,3000.0,0.6487479209899902,1.7752723693847656,25.697431229493688,3003.0,9305.478432178495,16003.56256532669,9305.478432178495,6696.854063987732,0.2975063323974609,0.0
27201,,,0.6235295534133911,1.9603848457336424,29.50173611138724,0.6419262886047363,1.8205751180648804,26.782640827718613,3000.0,0.6516181826591492,1.7596997022628784,26.202616702682928,3003.0,10145.532618522644,17416.081029891968,10145.532618522644,7269.205984830856,0.3257806301116943,0.0
29468,,,0.6256793737411499,1.9440457820892327,30.46346302546563,0.640612006187439,1.8135905265808103,26.736593093812896,3000.0,0.651827335357666,1.748490333557129,26.18937168930122,3003.0,10985.78563952446,18774.97907948494,10985.78563952446,7787.738418579102,0.3528478145599365,0.0
31736,,,0.6422322988510132,1.8181666135787964,31.12295044913659,0.6448153257369995,1.7905192375183103,26.79123185571573,3000.0,0.654151439666748,1.7288506031036377,26.15791158088443,3003.0,11825.878489732742,20194.12696456909,11825.878489732742,8366.679480314255,0.3825597763061523,0.0
34002,,,0.6284158825874329,1.910556435585022,30.06479975853097,0.6474066972732544,1.7749086618423462,27.48618103762466,3000.0,0.655139148235321,1.716901421546936,26.44382328390978,3003.0,12665.831636190414,21590.781706094745,12665.831636190414,8923.17845249176,0.5003283023834229,0.0
