global_step,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,11.742928504943848,0.0001000100010001,,,,,,,,,,,,,,,,,
1,,,0.0006841427121697,12.014841620962132,0.0,0.0004835649898947,12.01233555690568,0.0,3000.0,0.0007088489919237,12.014823368775785,0.0,3003.0,79.07681965827942,898.1950080394745,79.07681965827942,818.4411976337433,0.0,0.0
1,11.73629379272461,0.0002000200020002,,,,,,,,,,,,,,,,,
2,11.747186660766602,0.0003000300030003,,,,,,,,,,,,,,,,,
3,11.738954544067385,0.0004000400040004,,,,,,,,,,,,,,,,,
4,11.739237785339355,0.0005000500050005,,,,,,,,,,,,,,,,,
5,11.736879348754885,0.0006000600060006,,,,,,,,,,,,,,,,,
6,11.74582862854004,0.0007000700070007,,,,,,,,,,,,,,,,,
7,11.74234390258789,0.0008000800080008,,,,,,,,,,,,,,,,,
8,11.744622230529783,0.0009000900090009,,,,,,,,,,,,,,,,,
9,11.752171516418455,0.001000100010001,,,,,,,,,,,,,,,,,
10,11.744410514831545,0.0011001100110011,,,,,,,,,,,,,,,,,
11,11.74087905883789,0.0012001200120012,,,,,,,,,,,,,,,,,
12,11.740541458129885,0.0013001300130013,,,,,,,,,,,,,,,,,
13,11.74508571624756,0.0014001400140014,,,,,,,,,,,,,,,,,
14,11.741813659667969,0.0015001500150015,,,,,,,,,,,,,,,,,
15,11.740673065185549,0.0016001600160016,,,,,,,,,,,,,,,,,
16,11.742219924926758,0.0017001700170017,,,,,,,,,,,,,,,,,
17,11.74623203277588,0.0018001800180018,,,,,,,,,,,,,,,,,
18,11.745112419128418,0.0019001900190019,,,,,,,,,,,,,,,,,
19,11.747320175170898,0.002000200020002,,,,,,,,,,,,,,,,,
20,11.73652458190918,0.0021002100210021,,,,,,,,,,,,,,,,,
21,11.75104522705078,0.0022002200220022,,,,,,,,,,,,,,,,,
22,11.745119094848633,0.0023002300230023,,,,,,,,,,,,,,,,,
23,11.735126495361328,0.0024002400240024,,,,,,,,,,,,,,,,,
24,11.74277687072754,0.0025002500250025,,,,,,,,,,,,,,,,,
25,11.736960411071776,0.0026002600260026,,,,,,,,,,,,,,,,,
26,11.74405288696289,0.0027002700270027,,,,,,,,,,,,,,,,,
27,11.741012573242188,0.0028002800280028,,,,,,,,,,,,,,,,,
28,11.73796558380127,0.0029002900290029,,,,,,,,,,,,,,,,,
29,11.745527267456056,0.003000300030003,,,,,,,,,,,,,,,,,
30,11.740236282348633,0.0031003100310031,,,,,,,,,,,,,,,,,
31,11.746700286865234,0.0032003200320032,,,,,,,,,,,,,,,,,
32,11.743837356567385,0.0033003300330033,,,,,,,,,,,,,,,,,
33,11.740896224975586,0.0034003400340034,,,,,,,,,,,,,,,,,
34,11.736957550048828,0.0035003500350035,,,,,,,,,,,,,,,,,
35,11.74652099609375,0.0036003600360036,,,,,,,,,,,,,,,,,
36,11.731319427490234,0.0037003700370037,,,,,,,,,,,,,,,,,
37,11.741888999938965,0.0038003800380038,,,,,,,,,,,,,,,,,
38,11.731797218322754,0.0039003900390039,,,,,,,,,,,,,,,,,
39,11.739501953125,0.004000400040004,,,,,,,,,,,,,,,,,
40,11.74842929840088,0.0041004100410041,,,,,,,,,,,,,,,,,
41,11.756415367126465,0.0042004200420042,,,,,,,,,,,,,,,,,
42,11.742785453796388,0.0043004300430043,,,,,,,,,,,,,,,,,
43,11.738188743591309,0.0044004400440044,,,,,,,,,,,,,,,,,
44,11.738452911376951,0.0045004500450045,,,,,,,,,,,,,,,,,
45,11.732549667358398,0.0046004600460046,,,,,,,,,,,,,,,,,
46,11.72105312347412,0.0047004700470047,,,,,,,,,,,,,,,,,
47,11.731185913085938,0.0048004800480048,,,,,,,,,,,,,,,,,
48,11.739477157592772,0.0049004900490049,,,,,,,,,,,,,,,,,
