global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.5107584,0.92534983,0.0,,,,,,,,,,,,,,
1,,,,0.2081319434302193,0.958418437412807,0.2050350534828714,0.9567841555069992,3554.0,0.2276395548991203,0.9574813523195336,3581.0,64.80750942230225,290.41643142700195,64.80750942230225,225.6085855960846,0.0,0.0
1,4.329266,0.9377887,2.4461187e-06,,,,,,,,,,,,,,
2,4.273955,0.91143924,4.892121e-06,,,,,,,,,,,,,,
3,4.352488,0.91271675,7.33824e-06,,,,,,,,,,,,,,
4,4.312268,0.9204742,9.784242e-06,,,,,,,,,,,,,,
5,4.3389726,0.88700926,1.2230361e-05,,,,,,,,,,,,,,
6,4.261512,0.87415785,1.467648e-05,,,,,,,,,,,,,,
7,4.005304,0.8822924,1.7122482e-05,,,,,,,,,,,,,,
8,3.9190536,0.87891245,1.95686e-05,,,,,,,,,,,,,,
9,3.9471984,0.84692615,2.2014603e-05,,,,,,,,,,,,,,
10,3.637456,0.833368,2.4460722e-05,,,,,,,,,,,,,,
11,3.6475427,0.7895064,2.690684e-05,,,,,,,,,,,,,,
12,3.5374231,0.7752425,2.9352843e-05,,,,,,,,,,,,,,
13,3.4686968,0.70531416,3.179896e-05,,,,,,,,,,,,,,
14,3.7123694,0.66174555,3.4244964e-05,,,,,,,,,,,,,,
15,3.0650635,0.73771137,3.6691083e-05,,,,,,,,,,,,,,
16,2.93169,0.67340076,3.91372e-05,,,,,,,,,,,,,,
17,2.8531015,0.6457119,4.1583204e-05,,,,,,,,,,,,,,
18,2.7402766,0.5907391,4.4029322e-05,,,,,,,,,,,,,,
19,2.5126934,0.5371555,4.6475325e-05,,,,,,,,,,,,,,
20,2.472359,0.5742119,4.8921444e-05,,,,,,,,,,,,,,
21,2.1763973,0.58432496,5.1367562e-05,,,,,,,,,,,,,,
22,1.6638768,0.48143739,5.3813565e-05,,,,,,,,,,,,,,
23,1.5930517,0.52690303,5.6259683e-05,,,,,,,,,,,,,,
24,1.1738383,0.5293541,5.8705686e-05,,,,,,,,,,,,,,
25,0.98368406,0.58995116,6.1151804e-05,,,,,,,,,,,,,,
