global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,119.51085,11.093291,0.0,,,,,,,,,,,,,,
1,,,,0.0011360011994838,762.333984375,0.0009999999310821,771.7333984375,50000.0,0.0010000000474974,764.1444091796875,10000.0,58.18775796890259,94.87714076042175,58.18775796890259,36.68926405906677,0.0,0.0
1,119.58701,11.221358,4.7369394e-07,,,,,,,,,,,,,,
2,113.3222,11.191821,9.475043e-07,,,,,,,,,,,,,,
3,113.10803,11.030764,1.4213147e-06,,,,,,,,,,,,,,
4,113.47388,11.193296,1.8950086e-06,,,,,,,,,,,,,,
5,110.70111,10.975881,2.3687026e-06,,,,,,,,,,,,,,
6,106.26485,10.954203,2.842513e-06,,,,,,,,,,,,,,
7,99.15037,10.681322,3.3162069e-06,,,,,,,,,,,,,,
8,101.56557,10.577716,3.7900172e-06,,,,,,,,,,,,,,
9,97.18613,10.370707,4.2638276e-06,,,,,,,,,,,,,,
10,101.27066,10.778462,4.7375215e-06,,,,,,,,,,,,,,
11,94.86169,10.21254,5.2112155e-06,,,,,,,,,,,,,,
12,95.39885,10.314405,5.685026e-06,,,,,,,,,,,,,,
13,91.52302,10.2429285,6.1587198e-06,,,,,,,,,,,,,,
14,92.567505,10.066783,6.63253e-06,,,,,,,,,,,,,,
15,87.58511,9.967633,7.106224e-06,,,,,,,,,,,,,,
16,86.57483,9.769923,7.5800344e-06,,,,,,,,,,,,,,
17,81.87353,9.6070175,8.053728e-06,,,,,,,,,,,,,,
18,84.74424,9.454271,8.527422e-06,,,,,,,,,,,,,,
19,89.57349,9.317867,9.001349e-06,,,,,,,,,,,,,,
20,83.110985,9.184015,9.475043e-06,,,,,,,,,,,,,,
21,80.350334,9.185379,9.948737e-06,,,,,,,,,,,,,,
22,80.4457,9.046811,1.0422547e-05,,,,,,,,,,,,,,
23,76.08582,8.973983,1.0896241e-05,,,,,,,,,,,,,,
24,73.43792,8.758276,1.1369935e-05,,,,,,,,,,,,,,
25,69.72217,8.656959,1.1843746e-05,,,,,,,,,,,,,,
26,71.402466,8.498498,1.2317556e-05,,,,,,,,,,,,,,
27,69.54122,8.4184065,1.279125e-05,,,,,,,,,,,,,,
28,65.539345,8.346201,1.3264944e-05,,,,,,,,,,,,,,
29,66.043274,8.328577,1.3738754e-05,,,,,,,,,,,,,,
30,68.71715,8.171511,1.4212565e-05,,,,,,,,,,,,,,
31,61.848183,8.066896,1.46862585e-05,,,,,,,,,,,,,,
32,64.99375,7.9973254,1.5160069e-05,,,,,,,,,,,,,,
33,62.20679,7.899844,1.5633763e-05,,,,,,,,,,,,,,
34,58.658466,7.768555,1.6107457e-05,,,,,,,,,,,,,,
35,55.54184,7.8354454,1.6581267e-05,,,,,,,,,,,,,,
36,56.778347,7.6999044,1.7055077e-05,,,,,,,,,,,,,,
37,56.5761,7.6435866,1.7528771e-05,,,,,,,,,,,,,,
38,58.15223,7.67358,1.8002465e-05,,,,,,,,,,,,,,
39,55.331253,7.618132,1.8476276e-05,,,,,,,,,,,,,,
40,53.926544,7.443134,1.894997e-05,,,,,,,,,,,,,,
41,55.204327,7.5478687,1.942378e-05,,,,,,,,,,,,,,
42,49.002785,7.523224,1.989759e-05,,,,,,,,,,,,,,
43,52.151836,7.496907,2.0371284e-05,,,,,,,,,,,,,,
44,49.958633,7.470586,2.0844978e-05,,,,,,,,,,,,,,
45,49.23261,7.381804,2.1318672e-05,,,,,,,,,,,,,,
46,48.06839,7.3984327,2.1792599e-05,,,,,,,,,,,,,,
47,48.0395,7.3816867,2.2266293e-05,,,,,,,,,,,,,,
48,47.646587,7.325206,2.2739987e-05,,,,,,,,,,,,,,
49,45.361298,7.3215933,2.3213797e-05,,,,,,,,,,,,,,
50,47.786648,7.3097,2.3687491e-05,,,,,,,,,,,,,,
51,46.893005,7.312219,2.4161302e-05,,,,,,,,,,,,,,
52,47.080406,7.282829,2.4635112e-05,,,,,,,,,,,,,,
53,46.88666,7.3289666,2.5108806e-05,,,,,,,,,,,,,,
54,43.866848,7.2381735,2.55825e-05,,,,,,,,,,,,,,
55,42.366295,7.2922716,2.6056194e-05,,,,,,,,,,,,,,
56,44.98328,7.259359,2.6530004e-05,,,,,,,,,,,,,,
57,40.535835,7.283359,2.7003814e-05,,,,,,,,,,,,,,
58,41.291653,7.224196,2.7477508e-05,,,,,,,,,,,,,,
59,43.08052,7.1997113,2.7951319e-05,,,,,,,,,,,,,,
60,41.127407,7.2070494,2.8425013e-05,,,,,,,,,,,,,,
61,41.542133,7.1694098,2.8898707e-05,,,,,,,,,,,,,,
62,41.065563,7.187276,2.9372517e-05,,,,,,,,,,,,,,
63,39.75104,7.159321,2.9846327e-05,,,,,,,,,,,,,,
64,40.329826,7.1147614,3.0320021e-05,,,,,,,,,,,,,,
65,39.662323,7.1331563,3.0793715e-05,,,,,,,,,,,,,,
66,39.28671,7.1373982,3.1267526e-05,,,,,,,,,,,,,,
67,37.903255,7.149227,3.174122e-05,,,,,,,,,,,,,,
68,38.646038,7.105751,3.221503e-05,,,,,,,,,,,,,,
69,38.86066,7.1095266,3.268884e-05,,,,,,,,,,,,,,
70,37.772243,7.081126,3.3162534e-05,,,,,,,,,,,,,,
71,37.221905,7.077903,3.363623e-05,,,,,,,,,,,,,,
72,37.540836,7.1081567,3.4109922e-05,,,,,,,,,,,,,,
73,37.88851,7.0700803,3.458385e-05,,,,,,,,,,,,,,
74,36.555805,7.095616,3.5057543e-05,,,,,,,,,,,,,,
75,36.025066,7.0787435,3.5531237e-05,,,,,,,,,,,,,,
76,36.733986,7.0801754,3.6005047e-05,,,,,,,,,,,,,,
77,35.29033,7.0622673,3.647874e-05,,,,,,,,,,,,,,
