global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,3.5514426,0.6055425,0.0,,,,,,,,,,,
1,,,,0.6082920131255996,0.6046100131904508,83274637.0,0.60737126796875,95000000.0,25.18492746353149,822.122190952301,25.18492746353149,796.9372112751007,0.0,0.0
45,,,,0.1389153731061415,0.1389243340476074,83274637.0,0.1424046789884868,95000000.0,146.77797269821167,1574.4594502449036,146.77797269821167,1427.6526279449463,0.0269391536712646,0.0
89,,,,0.1304801189276219,0.131145832971516,83274637.0,0.1338134685238486,95000000.0,268.30591678619385,2324.2741639614105,268.30591678619385,2055.914244890213,0.0503356456756591,0.0
100,0.15157168,0.12704223,0.0013464112,,,,,,,,,,,
133,,,,0.1285887569212501,0.1296680368797063,83274637.0,0.1327130674239309,95000000.0,389.9236271381378,3071.4086849689484,389.9236271381378,2681.408900499344,0.0707316398620605,0.0
177,,,,0.1288254622534011,0.1294805852220065,83274637.0,0.1316922798930921,95000000.0,511.5476622581482,3810.359284162522,511.5476622581482,3298.713840246201,0.0906345844268798,0.0
200,0.07938843,0.13603507,0.0014269168,,,,,,,,,,,
221,,,,0.1290870932686441,0.1284328977379785,83274637.0,0.1308062275699013,95000000.0,633.1820995807648,4530.079662799835,633.1820995807648,3896.777935743332,0.1107852458953857,0.0
265,,,,0.1261469750260969,0.128251093509251,83274637.0,0.1306249455797697,95000000.0,754.7762520313263,5216.159947872162,754.7762520313263,4461.241457462311,0.1316664218902588,0.0
300,0.0131812375,0.12004092,0.0014260077,,,,,,,,,,,
309,,,,0.1272602247062531,0.1279970528749873,83274637.0,0.1304642408203125,95000000.0,876.4382328987122,5865.682780742645,876.4382328987122,4989.079878091812,0.1524109840393066,0.0
353,,,,0.1287635492406926,0.1278447524489246,83274637.0,0.1302417370990954,95000000.0,997.9867820739746,6504.5040147304535,997.9867820739746,5506.330708742142,0.1726069450378418,0.0
397,,,,0.125095733622991,0.1273408403318077,83274637.0,0.1299185620990953,95000000.0,1119.5515644550323,7153.967546701431,1119.5515644550323,6034.207442760468,0.1928925514221191,0.0
400,0.02858959,0.1272979,0.0014244681,,,,,,,,,,,
441,,,,0.1247582167574444,0.1272545964056934,83274637.0,0.1297637233861019,95000000.0,1241.1225340366364,7815.902905225754,1241.1225340366364,6574.547477245331,0.2154581546783447,0.0
485,,,,0.1269190598208949,0.1270781453283496,83274637.0,0.1296056497532894,95000000.0,1362.721340894699,8484.603258609772,1362.721340894699,7121.626720905304,0.2360529899597168,0.0
500,0.048775908,0.12879463,0.0014222993,,,,,,,,,,,
529,,,,0.1279822890090305,0.1270941457780499,83274637.0,0.1295355894634046,95000000.0,1484.3965756893158,9127.692766666412,1484.3965756893158,7643.0180468559265,0.2572815418243408,0.0
573,,,,0.123959707658527,0.1267628493962055,83274637.0,0.1293085073601973,95000000.0,1606.0502049922943,9745.00131058693,1606.0502049922943,8138.649652004242,0.278820276260376,0.0
600,0.034131408,0.13255419,0.0014195034,,,,,,,,,,,
617,,,,0.1257677551757239,0.1266795296586672,83274637.0,0.1291899995888158,95000000.0,1727.5969700813291,10393.884358406069,1727.5969700813291,8665.962233066559,0.3007879257202148,0.0
661,,,,0.1265275065769564,0.1267119157962094,83274637.0,0.1292277144120066,95000000.0,1849.1724259853363,11053.028586387634,1849.1724259853363,9203.509378433228,0.320695161819458,0.0
700,0.014948565,0.12825099,0.0014160826,,,,,,,,,,,
705,,,,0.1267033632516673,0.126452100588731,83274637.0,0.1289349479954769,95000000.0,1970.820888519287,11720.33773803711,1970.820888519287,9749.147789239883,0.341257095336914,0.0
749,,,,0.124374781307653,0.1263639572036276,83274637.0,0.1286849507709704,95000000.0,2092.3793942928314,12395.064237356186,2092.3793942928314,10302.291537761688,0.3637161254882812,0.0
793,,,,0.1246988236927573,0.1262407892385949,83274637.0,0.128541326716694,95000000.0,2213.973659038544,13034.30782365799,2213.973659038544,10819.918102502825,0.3847007751464844,0.0
800,0.0159224,0.1275872,0.0014120403,,,,,,,,,,,
837,,,,0.1250605964623157,0.1261132931859853,83274637.0,0.1285766716282894,95000000.0,2335.632843017578,13617.31442809105,2335.632843017578,11281.243253707886,0.4051680564880371,0.0
881,,,,0.1240747410968039,0.1262967348864351,83274637.0,0.128772368071546,95000000.0,2457.330497980118,14217.1758852005,2457.330497980118,11759.38464140892,0.4258420467376709,0.0
900,0.005106317,0.1205907,0.0014073798,,,,,,,,,,,
925,,,,0.12333836329152,0.1261125516812801,83274637.0,0.1286057045641447,95000000.0,2578.9482374191284,14864.99960422516,2578.9482374191284,12285.568006515505,0.4467415809631347,0.0
969,,,,0.1247576174660111,0.1262945114394776,83274637.0,0.1287507575143914,95000000.0,2700.557103395462,15517.597810029984,2700.557103395462,12816.53251361847,0.4697213172912597,0.0
1000,0.0328393,0.12964655,0.0014021053,,,,,,,,,,,
1013,,,,0.1272794335213659,0.1259172107538352,83274637.0,0.1281982944490131,95000000.0,2822.035027742386,16172.828997850418,2822.035027742386,13350.261966228483,0.4917786121368408,0.0
1057,,,,0.1247068335472038,0.1257167371779755,83274637.0,0.1280283499486019,95000000.0,2943.515643119812,16834.93385195732,2943.515643119812,13890.861045837402,0.5151219367980957,0.0
1100,0.014626753,0.13242145,0.0013962216,,,,,,,,,,,
1101,,,,0.1255997664664151,0.1254922982962275,83274637.0,0.1278183794613487,95000000.0,3065.1782393455505,17513.843504190445,3065.1782393455505,14448.084847927094,0.5366413593292236,0.0
1145,,,,0.1230574255258594,0.1256306355356733,83274637.0,0.1279979340768914,95000000.0,3186.636590719223,18190.719096422195,3186.636590719223,15003.479800462725,0.5571892261505127,0.0
1189,,,,0.1250842261192558,0.1255732351405168,83274637.0,0.1279550066303454,95000000.0,3308.0688581466675,18846.32363176346,3308.0688581466675,15537.626518726349,0.5809988975524902,0.0
1200,0.021171926,0.12325758,0.0013897335,,,,,,,,,,,
1233,,,,0.1252579633966556,0.1258043727952733,83274637.0,0.1282489950452302,95000000.0,3429.4944248199463,19501.99253845215,3429.4944248199463,16071.847044706345,0.6020984649658203,0.0
