global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,3.1925297,0.7733947,0.0,,,,,,,,,,,,,,,,,
1,,,,0.4999814927577972,0.773984968662262,0.0206348435766569,0.5055802464485168,0.7740762829780579,0.0251384618960153,43793.0,0.5062134265899658,0.7739598155021667,0.0269761372209077,43793.0,19.621224641799927,326.73532581329346,19.621224641799927,307.1140613555908,0.0,0.0
1,3.2184916,0.77355754,1.1053635e-06,,,,,,,,,,,,,,,,,
2,3.202359,0.77036834,2.210727e-06,,,,,,,,,,,,,,,,,
3,3.1732612,0.76713,3.315974e-06,,,,,,,,,,,,,,,,,
4,3.1628463,0.760306,4.421221e-06,,,,,,,,,,,,,,,,,
5,3.1208217,0.75238365,5.5265846e-06,,,,,,,,,,,,,,,,,
6,3.0458024,0.74339795,6.631948e-06,,,,,,,,,,,,,,,,,
7,2.946411,0.7312728,7.737195e-06,,,,,,,,,,,,,,,,,
8,2.839121,0.7200605,8.842559e-06,,,,,,,,,,,,,,,,,
9,2.586246,0.70762956,9.947922e-06,,,,,,,,,,,,,,,,,
10,2.247914,0.69514984,1.1053286e-05,,,,,,,,,,,,,,,,,
11,2.065604,0.6833388,1.2158416e-05,,,,,,,,,,,,,,,,,
12,1.934181,0.67452765,1.326378e-05,,,,,,,,,,,,,,,,,
13,1.7661589,0.664904,1.4369143e-05,,,,,,,,,,,,,,,,,
14,1.696072,0.65620965,1.5474507e-05,,,,,,,,,,,,,,,,,
15,1.7576293,0.6501932,1.6579754e-05,,,,,,,,,,,,,,,,,
16,1.7192612,0.6415828,1.7685117e-05,,,,,,,,,,,,,,,,,
17,1.6645905,0.63292646,1.879048e-05,,,,,,,,,,,,,,,,,
18,1.7294903,0.62466305,1.9895728e-05,,,,,,,,,,,,,,,,,
19,1.7220843,0.6159819,2.1000975e-05,,,,,,,,,,,,,,,,,
20,1.5331755,0.6077832,2.2106338e-05,,,,,,,,,,,,,,,,,
21,1.4424,0.600477,2.3211702e-05,,,,,,,,,,,,,,,,,
22,1.3200737,0.59474087,2.4317065e-05,,,,,,,,,,,,,,,,,
23,1.2177448,0.5872389,2.5422312e-05,,,,,,,,,,,,,,,,,
24,1.1688517,0.5820343,2.6527676e-05,,,,,,,,,,,,,,,,,
25,1.0803443,0.573974,2.7632923e-05,,,,,,,,,,,,,,,,,
26,1.0222828,0.5694559,2.8738286e-05,,,,,,,,,,,,,,,,,
27,0.9938815,0.5664793,2.984365e-05,,,,,,,,,,,,,,,,,
28,0.9555345,0.5609904,3.0948897e-05,,,,,,,,,,,,,,,,,
29,0.8929807,0.555707,3.205426e-05,,,,,,,,,,,,,,,,,
30,0.84823763,0.5526127,3.3159624e-05,,,,,,,,,,,,,,,,,
31,0.8198697,0.5464115,3.426487e-05,,,,,,,,,,,,,,,,,
32,0.7985012,0.54151577,3.5370118e-05,,,,,,,,,,,,,,,,,
33,0.77057946,0.53895867,3.647548e-05,,,,,,,,,,,,,,,,,
34,0.7543911,0.53256714,3.7580845e-05,,,,,,,,,,,,,,,,,
35,0.7198114,0.5306955,3.868621e-05,,,,,,,,,,,,,,,,,
36,0.71260357,0.52592915,3.9791455e-05,,,,,,,,,,,,,,,,,
37,0.704318,0.5227985,4.089682e-05,,,,,,,,,,,,,,,,,
38,0.7017057,0.5173776,4.2002182e-05,,,,,,,,,,,,,,,,,
39,0.7089251,0.5140096,4.310743e-05,,,,,,,,,,,,,,,,,
40,0.6995047,0.50962204,4.4212677e-05,,,,,,,,,,,,,,,,,
