global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.509453,0.73309374,,,,,,,,,,,,,,,,,
1,,,0.5142294764518738,0.732391893863678,0.0214500716564378,0.5144246816635132,0.7317338585853577,0.0250783377817749,43793.0,0.513690710067749,0.7324880957603455,0.0270140877459245,43793.0,33.76139307022095,339.1720359325409,33.76139307022095,305.41060400009155,0.0,0.0
100,0.58505255,0.454582,,,,,,,,,,,,,,,,,
200,0.31868285,0.27674562,,,,,,,,,,,,,,,,,
300,0.20019348,0.17584918,,,,,,,,,,,,,,,,,
400,0.12613295,0.121248476,,,,,,,,,,,,,,,,,
500,0.08770843,0.09178129,,,,,,,,,,,,,,,,,
600,0.21033756,0.07695618,,,,,,,,,,,,,,,,,
700,0.12145031,0.06487471,,,,,,,,,,,,,,,,,
715,,,0.98666512966156,0.0668873786926269,0.0391532713641318,0.9841228127479552,0.0751708894968032,0.0405879585366743,43793.0,0.9831508994102478,0.0782568082213401,0.0421622865296339,43793.0,273.7150900363922,696.987500667572,273.7150900363922,423.21935534477234,0.0303268432617187,0.0
800,0.042623047,0.062137384,,,,,,,,,,,,,,,,,
900,0.072099775,0.05594368,,,,,,,,,,,,,,,,,
1000,0.2405377,0.058821347,,,,,,,,,,,,,,,,,
1100,0.17076929,0.04588182,,,,,,,,,,,,,,,,,
1200,0.119801655,0.04664131,,,,,,,,,,,,,,,,,
1300,0.16601606,0.047161784,,,,,,,,,,,,,,,,,
1400,0.1873473,0.04693067,,,,,,,,,,,,,,,,,
1435,,,0.987817406654358,0.044065773487091,0.1231076165014822,0.984959840774536,0.053452480584383,0.1293704021013592,43793.0,0.9840560555458068,0.0562715679407119,0.1291843210109421,43793.0,513.7252385616302,1059.5285687446594,513.7252385616302,545.7025475502014,0.0564713478088378,0.0
1500,0.13282204,0.047982506,,,,,,,,,,,,,,,,,
1600,0.18460572,0.047985062,,,,,,,,,,,,,,,,,
1700,0.15868415,0.04620399,,,,,,,,,,,,,,,,,
1800,0.097202785,0.042732857,,,,,,,,,,,,,,,,,
1900,0.05707919,0.039244194,,,,,,,,,,,,,,,,,
2000,0.08923103,0.04641143,,,,,,,,,,,,,,,,,
2100,0.09373378,0.04164911,,,,,,,,,,,,,,,,,
2158,,,0.9885578751564026,0.0400382615625858,0.1884879028543282,0.9856755137443542,0.0494429394602775,0.1774081426046092,43793.0,0.984776735305786,0.0521612763404846,0.1755748569003008,43793.0,753.8452553749084,1423.6496169567108,753.8452553749084,669.6548900604248,0.084031343460083,0.0
2200,0.0768004,0.038670477,,,,,,,,,,,,,,,,,
2300,0.123807706,0.04402869,,,,,,,,,,,,,,,,,
