global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,5.235746,11.139709,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0006089853704907,11.147530555725098,0.0,0.0004835649742744,11.151137351989746,0.0,3000.0,0.0007088489946909,11.137274742126465,0.0,3003.0,44.61467909812927,931.2558164596558,44.61467909812927,886.6410913467407,0.0,0.0
100,0.11454797,8.196274,0.00010706647,,,,,,,,,,,,,,,,,
200,0.66829085,7.432924,0.00021413295,,,,,,,,,,,,,,,,,
300,0.37464786,6.671298,0.00032119942,,,,,,,,,,,,,,,,,
400,0.32021025,6.042373,0.0004282659,,,,,,,,,,,,,,,,,
500,0.48319808,5.6090174,0.00053533236,,,,,,,,,,,,,,,,,
600,0.35669655,5.293265,0.0006423987,,,,,,,,,,,,,,,,,
700,0.39677894,4.9591007,0.0007494652,,,,,,,,,,,,,,,,,
800,0.45633426,4.8157296,0.00085653167,,,,,,,,,,,,,,,,,
879,,,,0.3531744182109833,4.3648881912231445,9.28730826597533,0.3324323296546936,4.5589680671691895,5.9353276874309895,3000.0,0.3137412071228027,4.806313991546631,4.572531048200644,3003.0,884.5872745513916,2595.3616371154785,884.5872745513916,1710.7105300426483,0.0320875644683837,0.0
900,0.47571105,4.3981,0.00096359814,,,,,,,,,,,,,,,,,
1000,0.47563505,4.235006,0.0010706646,,,,,,,,,,,,,,,,,
1100,0.6519813,4.0174994,0.001177731,,,,,,,,,,,,,,,,,
1200,0.83035934,3.7499092,0.0012847974,,,,,,,,,,,,,,,,,
1300,0.47545794,3.5202339,0.0013918639,,,,,,,,,,,,,,,,,
1400,0.4558342,3.6487172,0.0014271949,,,,,,,,,,,,,,,,,
1500,0.4103275,3.3631272,0.0014271903,,,,,,,,,,,,,,,,,
1600,0.3661561,3.2222457,0.0014271814,,,,,,,,,,,,,,,,,
1700,0.3671112,3.0827546,0.0014271686,,,,,,,,,,,,,,,,,
1756,,,,0.499411404132843,2.9869191646575928,21.05245411520668,0.4968940317630768,2.9956274032592773,16.923129722867362,3000.0,0.4952646791934967,3.0569775104522705,15.470359114196926,3003.0,1724.9318339824677,3908.4883801937103,1724.9318339824677,2183.434445142746,0.0582392215728759,0.0
1800,0.36182827,3.086896,0.0014271517,,,,,,,,,,,,,,,,,
1900,0.39055398,2.9877248,0.0014271308,,,,,,,,,,,,,,,,,
2000,0.3143385,2.979054,0.001427106,,,,,,,,,,,,,,,,,
2100,0.29866177,2.821612,0.0014270769,,,,,,,,,,,,,,,,,
2200,0.31635255,2.7897186,0.0014270439,,,,,,,,,,,,,,,,,
2300,0.4026212,2.7073445,0.0014270068,,,,,,,,,,,,,,,,,
2400,0.31270993,2.677121,0.0014269658,,,,,,,,,,,,,,,,,
2500,0.27825087,2.7287583,0.0014269205,,,,,,,,,,,,,,,,,
2600,0.26819575,2.545815,0.0014268714,,,,,,,,,,,,,,,,,
2634,,,,0.5443735122680664,2.5522806644439697,24.85663488931966,0.5510780811309814,2.507049560546875,20.75794297417597,3000.0,0.5514496564865112,2.5213634967803955,18.844329159925213,3003.0,2565.7481832504272,5218.549141645432,2565.7481832504272,2652.6210057735443,0.0837581157684326,0.0
2700,0.28295955,2.6028788,0.0014268181,,,,,,,,,,,,,,,,,
2800,0.27396286,2.5333476,0.0014267609,,,,,,,,,,,,,,,,,
2900,0.25656375,2.6281931,0.0014266997,,,,,,,,,,,,,,,,,
3000,0.24008188,2.558579,0.0014266343,,,,,,,,,,,,,,,,,
3100,0.2659836,2.4578743,0.0014265649,,,,,,,,,,,,,,,,,
3200,0.23726,2.4780927,0.0014264915,,,,,,,,,,,,,,,,,
3300,0.21811265,2.4543278,0.0014264141,,,,,,,,,,,,,,,,,
3400,0.21585831,2.5369887,0.0014263326,,,,,,,,,,,,,,,,,
3500,0.20670763,2.4391744,0.0014262471,,,,,,,,,,,,,,,,,
3514,,,,0.5691713094711304,2.342662811279297,26.45309052036964,0.5749959349632263,2.285316228866577,22.46616772809389,3000.0,0.5800941586494446,2.268690824508667,21.017997870760155,3003.0,3406.611903429032,6504.194628000259,3406.611903429032,3097.342352628708,0.1127853393554687,0.0
3600,0.19103292,2.3535159,0.0014261574,,,,,,,,,,,,,,,,,
3700,0.18552715,2.4944184,0.0014260638,,,,,,,,,,,,,,,,,
3800,0.18712538,2.393781,0.0014259662,,,,,,,,,,,,,,,,,
3900,0.19793504,2.427557,0.0014258645,,,,,,,,,,,,,,,,,
4000,0.17968127,2.4704444,0.0014257588,,,,,,,,,,,,,,,,,
4100,0.17117427,2.3401792,0.0014256489,,,,,,,,,,,,,,,,,
4200,0.17260778,2.4373987,0.0014255353,,,,,,,,,,,,,,,,,
4300,0.17160702,2.3005867,0.0014254174,,,,,,,,,,,,,,,,,
4392,,,,0.5810665488243103,2.2306878566741943,27.53918537128196,0.5927267074584961,2.1411900520324707,23.61686305903168,3000.0,0.5922375321388245,2.1227524280548096,22.01896768858759,3003.0,4247.156191587448,7820.77766919136,4247.156191587448,3573.323921442032,0.1382105350494384,0.0
4400,0.17953289,2.3945708,0.0014252956,,,,,,,,,,,,,,,,,
4500,0.18855025,2.2774122,0.0014251698,,,,,,,,,,,,,,,,,
4600,0.16472965,2.3367078,0.0014250398,,,,,,,,,,,,,,,,,
4700,0.16245404,2.24712,0.0014249058,,,,,,,,,,,,,,,,,
4800,0.15761523,2.1842957,0.0014247679,,,,,,,,,,,,,,,,,
4900,0.16794261,2.2496915,0.001424626,,,,,,,,,,,,,,,,,
5000,0.15914036,2.2405446,0.0014244799,,,,,,,,,,,,,,,,,
5100,0.16960704,2.2498956,0.0014243298,,,,,,,,,,,,,,,,,
5200,0.15382367,2.195711,0.0014241758,,,,,,,,,,,,,,,,,
5270,,,,0.5861173272132874,2.170116424560547,27.75908657101652,0.6050761938095093,2.037163257598877,24.4817043932961,3000.0,0.607843816280365,2.000838279724121,23.066478266199884,3003.0,5087.954750537872,9118.35588169098,5087.954750537872,4030.046133995056,0.1639280319213867,0.0
5300,0.16520828,2.2196789,0.0014240177,,,,,,,,,,,,,,,,,
5400,0.1524559,2.2246914,0.0014238555,,,,,,,,,,,,,,,,,
5500,0.15886025,2.289074,0.0014236894,,,,,,,,,,,,,,,,,
5600,0.15421152,2.1996486,0.0014235192,,,,,,,,,,,,,,,,,
5700,0.15417409,2.2184145,0.001423345,,,,,,,,,,,,,,,,,
5800,0.1550647,2.1164212,0.0014231668,,,,,,,,,,,,,,,,,
5900,0.14925037,2.2121584,0.0014229846,,,,,,,,,,,,,,,,,
6000,0.17148647,2.11471,0.0014227984,,,,,,,,,,,,,,,,,
6100,0.159271,2.1480265,0.0014226082,,,,,,,,,,,,,,,,,
6148,,,,0.5931854248046875,2.1095993518829346,28.51605243850241,0.6132968068122864,1.9749493598937988,25.087143426840523,3000.0,0.6172447800636292,1.927749752998352,23.79429848922544,3003.0,5928.008496284485,10401.066371440887,5928.008496284485,4472.643237352371,0.1920280456542968,0.0
6200,0.14922267,2.2028399,0.0014224139,,,,,,,,,,,,,,,,,
6300,0.14260547,2.0841947,0.0014222155,,,,,,,,,,,,,,,,,
6400,0.1526548,2.2165139,0.0014220132,,,,,,,,,,,,,,,,,
6500,0.15351331,2.129864,0.0014218069,,,,,,,,,,,,,,,,,
6600,0.14683522,2.1858282,0.0014215965,,,,,,,,,,,,,,,,,
6700,0.16346575,2.0686297,0.0014213821,,,,,,,,,,,,,,,,,
6800,0.16079834,2.0562868,0.0014211639,,,,,,,,,,,,,,,,,
6900,0.15213904,2.1253104,0.0014209416,,,,,,,,,,,,,,,,,
7000,0.1462743,2.1677964,0.001420715,,,,,,,,,,,,,,,,,
7025,,,,0.6080073118209839,1.9956172704696653,29.51229084710333,0.6205378770828247,1.911859393119812,25.5352776420258,3000.0,0.6260530948638916,1.863237261772156,24.525060243085186,3003.0,6768.103185653687,11679.743612289429,6768.103185653687,4911.166991949081,0.2185311317443847,0.0
7100,0.14130224,2.193699,0.0014204847,,,,,,,,,,,,,,,,,
7200,0.14832819,2.1263633,0.0014202504,,,,,,,,,,,,,,,,,
7300,0.15456423,2.1322775,0.001420012,,,,,,,,,,,,,,,,,
7400,0.15449037,2.0109499,0.0014197696,,,,,,,,,,,,,,,,,
7500,0.17129424,2.035091,0.0014195233,,,,,,,,,,,,,,,,,
7600,0.14032587,2.143663,0.0014192727,,,,,,,,,,,,,,,,,
7700,0.1457744,2.1215012,0.0014190184,,,,,,,,,,,,,,,,,
7800,0.15707149,2.0869083,0.0014187599,,,,,,,,,,,,,,,,,
7900,0.16675772,2.1614215,0.0014184976,,,,,,,,,,,,,,,,,
7902,,,,0.6104050278663635,1.974364161491394,29.350579204793423,0.6226209402084351,1.8715999126434328,25.723712050774367,3000.0,0.6317936182022095,1.820525050163269,24.40002194121933,3003.0,7608.377483844757,12958.236016511915,7608.377483844757,5349.325257062912,0.2462730407714843,0.0
8000,0.14926071,2.0883548,0.0014182314,,,,,,,,,,,,,,,,,
8100,0.17787585,2.1292405,0.001417961,,,,,,,,,,,,,,,,,
8200,0.16018504,2.0391552,0.0014176867,,,,,,,,,,,,,,,,,
8300,0.15391257,2.0175595,0.0014174082,,,,,,,,,,,,,,,,,
8400,0.15813236,2.0133677,0.001417126,,,,,,,,,,,,,,,,,
8500,0.15826786,2.0449173,0.0014168397,,,,,,,,,,,,,,,,,
8600,0.16315418,2.0133064,0.0014165494,,,,,,,,,,,,,,,,,
8700,0.1478362,2.0385852,0.001416255,,,,,,,,,,,,,,,,,
8781,,,,0.614479124546051,1.9441144466400144,29.644333653319283,0.6283493041992188,1.83548903465271,26.149258775157573,3000.0,0.6358724236488342,1.7771505117416382,24.97479475839744,3003.0,8448.889924526215,14244.54705262184,8448.889924526215,5795.066828012466,0.2725887298583984,0.0
8800,0.15355638,2.0466866,0.0014159568,,,,,,,,,,,,,,,,,
8900,0.15366757,2.0174484,0.0014156547,,,,,,,,,,,,,,,,,
9000,0.14955196,2.0472167,0.0014153484,,,,,,,,,,,,,,,,,
9100,0.15814589,2.0527759,0.0014150384,,,,,,,,,,,,,,,,,
9200,0.15874557,2.0131643,0.0014147242,,,,,,,,,,,,,,,,,
9300,0.16590612,2.0016654,0.001414406,,,,,,,,,,,,,,,,,
9400,0.14133286,1.9851097,0.001414084,,,,,,,,,,,,,,,,,
9500,0.14885105,2.0941424,0.0014137579,,,,,,,,,,,,,,,,,
9600,0.14682443,2.0751414,0.0014134279,,,,,,,,,,,,,,,,,
9659,,,,0.6147987842559814,1.9291799068450928,29.77827269359978,0.6332345604896545,1.7977863550186155,26.33813657065647,3000.0,0.6403346657752991,1.7453430891036987,25.11731431280893,3003.0,9289.419836759567,15513.400761842728,9289.419836759567,6223.328892230988,0.3021092414855957,0.0
9700,0.15140876,1.999675,0.0014130939,,,,,,,,,,,,,,,,,
9800,0.16920699,2.0603442,0.0014127559,,,,,,,,,,,,,,,,,
9900,0.15531042,1.957934,0.001412414,,,,,,,,,,,,,,,,,
10000,0.16472621,2.0093248,0.0014120681,,,,,,,,,,,,,,,,,
10100,0.18381862,2.0107262,0.0014117183,,,,,,,,,,,,,,,,,
10200,0.1701331,2.0108433,0.0014113645,,,,,,,,,,,,,,,,,
10300,0.17740041,2.002861,0.0014110068,,,,,,,,,,,,,,,,,
10400,0.14975268,2.0465508,0.0014106451,,,,,,,,,,,,,,,,,
10500,0.14706045,2.0236838,0.0014102795,,,,,,,,,,,,,,,,,
10537,,,,0.6188771724700928,1.907574892044068,29.63215316695845,0.6378222107887268,1.7700198888778689,26.544326438971275,3000.0,0.6454244256019592,1.7110718488693235,25.79162499924664,3003.0,10129.757005929949,16810.705543279648,10129.757005929949,6680.236425638199,0.3304977416992187,0.0
10600,0.15473594,2.040803,0.0014099099,,,,,,,,,,,,,,,,,
10700,0.18259087,2.0553596,0.0014095363,,,,,,,,,,,,,,,,,
10800,0.18218385,1.9543368,0.0014091589,,,,,,,,,,,,,,,,,
10900,0.16421874,1.9193878,0.0014087775,,,,,,,,,,,,,,,,,
11000,0.15149789,2.1062696,0.0014083921,,,,,,,,,,,,,,,,,
11100,0.1587594,1.9616553,0.0014080029,,,,,,,,,,,,,,,,,
11200,0.1723134,1.9661838,0.0014076098,,,,,,,,,,,,,,,,,
11300,0.1648761,1.9708343,0.0014072126,,,,,,,,,,,,,,,,,
11400,0.17699845,1.9710696,0.0014068114,,,,,,,,,,,,,,,,,
11415,,,,0.6192830204963684,1.898788332939148,30.20621255305796,0.6381570100784302,1.7582756280899048,25.960822379331013,3000.0,0.6470280885696411,1.6959640979766846,25.905501214801223,3003.0,10970.011087417604,18309.54073405265,10970.011087417604,7338.757983446121,0.3588237762451172,0.0
11500,0.18241748,1.9658439,0.0014064065,,,,,,,,,,,,,,,,,
11600,0.16835843,1.9089552,0.0014059976,,,,,,,,,,,,,,,,,
11700,0.16208756,1.9964571,0.0014055847,,,,,,,,,,,,,,,,,
11800,0.16352841,1.9263146,0.001405168,,,,,,,,,,,,,,,,,
11900,0.15411861,1.8765507,0.0014047473,,,,,,,,,,,,,,,,,
12000,0.16064884,2.005372,0.0014043227,,,,,,,,,,,,,,,,,
12100,0.18420771,1.9612269,0.001403894,,,,,,,,,,,,,,,,,
12200,0.14944851,1.9866179,0.0014034617,,,,,,,,,,,,,,,,,
12294,,,,0.6219756603240967,1.8827532529830933,29.88072651480383,0.6413683295249939,1.7368106842041016,27.21735373351268,3000.0,0.6497123837471008,1.6679084300994873,26.11660040184297,3003.0,11810.487524032593,19594.65100002289,11810.487524032593,7783.332988023758,0.3861477375030517,0.0
12300,0.16387562,1.9955058,0.0014030254,,,,,,,,,,,,,,,,,
12400,0.17389464,1.8922838,0.0014025852,,,,,,,,,,,,,,,,,
12500,0.1624575,2.0085192,0.0014021411,,,,,,,,,,,,,,,,,
12600,0.18319273,1.9212265,0.0014016931,,,,,,,,,,,,,,,,,
12700,0.17536235,1.9640474,0.001401241,,,,,,,,,,,,,,,,,
12800,0.1515152,1.939532,0.0014007853,,,,,,,,,,,,,,,,,
12900,0.1938702,1.8863316,0.0014003254,,,,,,,,,,,,,,,,,
13000,0.15032788,1.9410503,0.001399862,,,,,,,,,,,,,,,,,
13100,0.15415381,1.9855623,0.0013993944,,,,,,,,,,,,,,,,,
13173,,,,0.632621705532074,1.7973395586013794,30.942345484027133,0.6441953778266907,1.7169307470321655,27.06793591052192,3000.0,0.6512928009033203,1.656596064567566,26.105922497589503,3003.0,12650.862957239153,20968.86799430847,12650.862957239153,8317.11418390274,0.4150681495666504,0.0
13200,0.15948091,1.9683244,0.001398923,,,,,,,,,,,,,,,,,
13300,0.19470379,1.8842152,0.0013984478,,,,,,,,,,,,,,,,,
13400,0.15345964,1.9656914,0.0013979687,,,,,,,,,,,,,,,,,
13500,0.15342258,1.9346484,0.0013974857,,,,,,,,,,,,,,,,,
13600,0.16165265,1.8795779,0.0013969986,,,,,,,,,,,,,,,,,
13700,0.1681196,1.9152641,0.001396508,,,,,,,,,,,,,,,,,
13800,0.16805363,1.951319,0.0013960133,,,,,,,,,,,,,,,,,
13900,0.17780787,2.0433543,0.0013955147,,,,,,,,,,,,,,,,,
14000,0.17633662,1.9063812,0.0013950125,,,,,,,,,,,,,,,,,
14052,,,,0.6300384998321533,1.813838243484497,30.483255640747267,0.6456088423728943,1.708280086517334,27.093567488732948,3000.0,0.6553716063499451,1.639750599861145,26.47279761497239,3003.0,13491.684580802916,22273.602969169617,13491.684580802916,8780.96892952919,0.4422197341918945,0.0
14100,0.15896995,1.8923781,0.0013945063,,,,,,,,,,,,,,,,,
14200,0.25297168,1.909146,0.0013939962,,,,,,,,,,,,,,,,,
14300,0.15412277,1.841265,0.0013934822,,,,,,,,,,,,,,,,,
14400,0.23945703,1.9699926,0.0013929645,,,,,,,,,,,,,,,,,
14500,0.15762138,1.8815023,0.0013924428,,,,,,,,,,,,,,,,,
14600,0.16205409,1.9453518,0.0013919174,,,,,,,,,,,,,,,,,
14700,0.17720494,1.9108955,0.001391388,,,,,,,,,,,,,,,,,
14800,0.16102073,1.9011956,0.001390855,,,,,,,,,,,,,,,,,
14900,0.17443986,1.8500404,0.0013903178,,,,,,,,,,,,,,,,,
14930,,,,0.6281823515892029,1.831760287284851,30.796847012536794,0.6461668014526367,1.6913715600967407,27.11344529358864,3000.0,0.6557899117469788,1.6283222436904907,26.6458092596309,3003.0,14331.691542387009,23591.467350006104,14331.691542387009,9258.766131401062,0.4704914093017578,0.0
15000,0.1700814,1.8559259,0.0013897769,,,,,,,,,,,,,,,,,
15100,0.17172381,1.8902733,0.0013892325,,,,,,,,,,,,,,,,,
15200,0.17430742,1.9688143,0.0013886839,,,,,,,,,,,,,,,,,
15300,0.1703891,1.9883264,0.0013881316,,,,,,,,,,,,,,,,,
15400,0.17157504,1.9294484,0.0013875755,,,,,,,,,,,,,,,,,
15500,0.16883184,1.9464406,0.0013870155,,,,,,,,,,,,,,,,,
15600,0.2067998,1.9198428,0.0013864518,,,,,,,,,,,,,,,,,
15700,0.21112397,1.9118179,0.0013858841,,,,,,,,,,,,,,,,,
15800,0.18345398,1.826476,0.0013853129,,,,,,,,,,,,,,,,,
15808,,,,0.6319773197174072,1.8029855489730835,30.32754321560504,0.6484978199005127,1.6804654598236084,27.413128625647094,3000.0,0.658404529094696,1.6128597259521484,26.984791976860382,3003.0,15171.691784858704,24899.926681756973,15171.691784858704,9727.165686368942,0.4983367919921875,0.0
15900,0.18189959,1.983122,0.0013847376,,,,,,,,,,,,,,,,,
16000,0.18522806,1.906914,0.0013841586,,,,,,,,,,,,,,,,,
16100,0.16761713,1.960249,0.0013835758,,,,,,,,,,,,,,,,,
16200,0.17158431,1.878948,0.0013829893,,,,,,,,,,,,,,,,,
16300,0.16624166,1.8585739,0.001382399,,,,,,,,,,,,,,,,,
16400,0.16480882,1.9199282,0.0013818048,,,,,,,,,,,,,,,,,
16500,0.17036895,1.855785,0.0013812068,,,,,,,,,,,,,,,,,
16600,0.16635181,1.8055522,0.001380605,,,,,,,,,,,,,,,,,
