global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,589.9496,17.108076,,,,,,,,,,,
1,,,16.11095543627469,16.184203937148354,83274637.0,16.235872656578948,95000000.0,23.076234579086304,799.894376039505,23.076234579086304,776.8181028366089,0.0,0.0
1,589.94446,16.081978,,,,,,,,,,,
2,586.8828,13.124162,,,,,,,,,,,
3,567.9146,7.5502715,,,,,,,,,,,
4,157.84526,0.4354447,,,,,,,,,,,
5,16.380484,0.40106967,,,,,,,,,,,
6,15.4861,0.5098562,,,,,,,,,,,
7,15.369345,0.41830787,,,,,,,,,,,
8,4.362508,0.15056974,,,,,,,,,,,
9,448.99026,10.47661,,,,,,,,,,,
10,435.74097,15.080401,,,,,,,,,,,
11,423.9031,11.18538,,,,,,,,,,,
12,188.80714,0.66759,,,,,,,,,,,
13,13.890519,0.59161055,,,,,,,,,,,
14,13.386157,0.77131695,,,,,,,,,,,
15,11.99745,0.6009763,,,,,,,,,,,
16,10.936564,0.20166935,,,,,,,,,,,
17,333.65237,12.953351,,,,,,,,,,,
18,322.11252,17.905195,,,,,,,,,,,
19,311.82675,11.985708,,,,,,,,,,,
20,40.632244,0.23607369,,,,,,,,,,,
21,9.669548,0.6250487,,,,,,,,,,,
22,9.646859,0.64623654,,,,,,,,,,,
23,10.097976,0.31898016,,,,,,,,,,,
24,304.85452,8.752252,,,,,,,,,,,
25,291.02206,9.794791,,,,,,,,,,,
26,200.66602,1.6636385,,,,,,,,,,,
27,7.5126557,0.31862962,,,,,,,,,,,
28,7.3997765,0.31151173,,,,,,,,,,,
29,48.292774,0.31772563,,,,,,,,,,,
30,1.9359859,0.14274448,,,,,,,,,,,
31,7.5011387,0.43974775,,,,,,,,,,,
32,7.6230555,0.43446448,,,,,,,,,,,
33,1.962654,0.14153244,,,,,,,,,,,
34,233.23572,13.253134,,,,,,,,,,,
35,220.40974,16.124653,,,,,,,,,,,
36,197.03233,9.561043,,,,,,,,,,,
37,5.762474,0.15294689,,,,,,,,,,,
38,6.0078363,0.5401763,,,,,,,,,,,
39,5.566325,0.56083167,,,,,,,,,,,
40,4.871717,0.32239562,,,,,,,,,,,
41,74.929726,0.8967582,,,,,,,,,,,
42,66.1953,0.82254076,,,,,,,,,,,
43,3.4104986,0.1877027,,,,,,,,,,,
44,0.9990321,0.1435701,,,,,,,,,,,
45,94.63343,2.8898997,,,,,,,,,,,
46,73.980415,1.7668092,,,,,,,,,,,
47,1.4279525,0.14380011,,,,,,,,,,,
48,3.2515657,0.15316753,,,,,,,,,,,
49,2.4224896,0.19836126,,,,,,,,,,,
50,0.5978256,0.13914566,,,,,,,,,,,
51,34.07384,0.86756134,,,,,,,,,,,
52,19.666817,0.491541,,,,,,,,,,,
53,1.5852638,0.17505151,,,,,,,,,,,
54,0.15723023,0.15648325,,,,,,,,,,,
55,1.1178031,0.159798,,,,,,,,,,,
56,2.4009874,0.24353488,,,,,,,,,,,
57,1.7995857,0.18698008,,,,,,,,,,,
58,11.658657,0.3584167,,,,,,,,,,,
59,7.816431,0.28262192,,,,,,,,,,,
60,1.3363484,0.17287028,,,,,,,,,,,
61,0.6757282,0.15712646,,,,,,,,,,,
62,10.61389,0.35882285,,,,,,,,,,,
63,4.880731,0.23030314,,,,,,,,,,,
64,1.4053141,0.17833118,,,,,,,,,,,
65,1.1300726,0.16796058,,,,,,,,,,,
66,4.160759,0.23218183,,,,,,,,,,,
67,2.8199625,0.1996089,,,,,,,,,,,
68,1.1441083,0.17378876,,,,,,,,,,,
69,0.7761891,0.15790015,,,,,,,,,,,
70,4.3527017,0.24482049,,,,,,,,,,,
71,3.049571,0.20191184,,,,,,,,,,,
72,1.0288534,0.15824851,,,,,,,,,,,
73,0.8809905,0.15225536,,,,,,,,,,,
74,2.140483,0.17561156,,,,,,,,,,,
75,1.4925915,0.15760787,,,,,,,,,,,
76,1.0857322,0.16738978,,,,,,,,,,,
77,0.98890674,0.16233018,,,,,,,,,,,
78,1.3697691,0.15904252,,,,,,,,,,,
79,1.0025642,0.1528488,,,,,,,,,,,
80,0.9352548,0.16145374,,,,,,,,,,,
81,0.88379467,0.1593814,,,,,,,,,,,
82,1.0561156,0.15123646,,,,,,,,,,,
83,0.72007906,0.14144695,,,,,,,,,,,
84,0.81474346,0.15288937,,,,,,,,,,,
85,0.72677445,0.14900744,,,,,,,,,,,
86,0.8557264,0.14510794,,,,,,,,,,,
87,0.5915008,0.13990203,,,,,,,,,,,
88,0.6931331,0.14758419,,,,,,,,,,,
89,0.5845156,0.14285259,,,,,,,,,,,
90,0.800621,0.14666568,,,,,,,,,,,
91,0.42174867,0.1392333,,,,,,,,,,,
92,0.6735857,0.14936769,,,,,,,,,,,
93,0.48116633,0.14086385,,,,,,,,,,,
94,0.91393924,0.14966708,,,,,,,,,,,
95,0.28643548,0.13652205,,,,,,,,,,,
96,0.65344536,0.14828485,,,,,,,,,,,
97,0.3961283,0.13721481,,,,,,,,,,,
98,0.94282115,0.14914504,,,,,,,,,,,
99,0.21877803,0.1329608,,,,,,,,,,,
181,,,0.1374256577483325,0.1379913492222728,83274637.0,0.1412639851048519,95000000.0,143.10533022880554,1541.0164852142334,143.10533022880554,1397.8781814575195,0.0271797180175781,0.0
358,,,0.1362474879730235,0.1372263402117111,83274637.0,0.1397365957853618,95000000.0,263.73244285583496,2275.8434851169586,263.73244285583496,2012.0454037189484,0.0541479587554931,0.0
536,,,0.1343130510909564,0.1350715667888096,83274637.0,0.1375673634868421,95000000.0,383.9513590335846,3005.9295053482056,383.9513590335846,2621.88099694252,0.0799295902252197,0.0
724,,,0.1321959403817946,0.1314376795744843,83274637.0,0.1337837659847862,95000000.0,503.9690289497376,3735.970674037933,503.9690289497376,3231.8711874485016,0.1070106029510498,0.0
909,,,0.1307863903190917,0.1318952656924652,83274637.0,0.1343723506373355,95000000.0,624.5681638717651,4502.858287334442,624.5681638717651,3878.1306540966034,0.1297550201416015,0.0
1095,,,0.1326596263983527,0.1320170626938045,83274637.0,0.1342887995888158,95000000.0,745.0019793510437,5189.035838127136,745.0019793510437,4443.846848249435,0.1511373519897461,0.0
1272,,,0.1304727348516572,0.1312337947990507,83274637.0,0.1335964095805921,95000000.0,865.5356328487396,5812.9116797447205,865.5356328487396,4947.163613080978,0.1710212230682373,0.0
1454,,,0.1295803398385925,0.1300067847854668,83274637.0,0.1327688886615954,95000000.0,986.15740442276,6352.776435375214,986.15740442276,5366.378955125809,0.1920456886291504,0.0
1628,,,0.131015072348264,0.1303712591477488,83274637.0,0.1329403857935855,95000000.0,1106.5034334659576,6694.331912517548,1106.5034334659576,5587.561379671097,0.2132089138031005,0.0
1805,,,0.1328247717036953,0.1349125873087057,83274637.0,0.1375313588610197,95000000.0,1227.0105521678925,7277.736303806305,1227.0105521678925,6050.432497024536,0.2335898876190185,0.0
