global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.9383928,0.76880485,0.0,,,,,,,,,,,,,,,,,
1,,,,0.4906199276447296,0.7663495540618896,0.0229711416607317,0.4847305119037628,0.7671687006950378,0.0274243801439972,43793.0,0.4812776744365692,0.7687445282936096,0.0287050602702037,43793.0,21.76394438743592,329.5303056240082,21.76394438743592,307.7663104534149,0.0,0.0
1,1.9550948,0.7713911,4.6310015e-07,,,,,,,,,,,,,,,,,
2,1.9615659,0.7704467,9.262003e-07,,,,,,,,,,,,,,,,,
3,1.9464638,0.76545465,1.3893005e-06,,,,,,,,,,,,,,,,,
4,1.9310286,0.76468915,1.8526334e-06,,,,,,,,,,,,,,,,,
5,1.932917,0.75869757,2.3157336e-06,,,,,,,,,,,,,,,,,
6,1.9236009,0.7558723,2.7788337e-06,,,,,,,,,,,,,,,,,
7,1.9221686,0.75196224,3.2419339e-06,,,,,,,,,,,,,,,,,
8,1.904955,0.745694,3.7052669e-06,,,,,,,,,,,,,,,,,
9,1.8999683,0.73894036,4.168367e-06,,,,,,,,,,,,,,,,,
10,1.8582394,0.7322735,4.6317e-06,,,,,,,,,,,,,,,,,
11,1.8363383,0.72331995,5.0948e-06,,,,,,,,,,,,,,,,,
12,1.7744551,0.7157827,5.5579003e-06,,,,,,,,,,,,,,,,,
13,1.7014426,0.70785034,6.0210004e-06,,,,,,,,,,,,,,,,,
14,1.626556,0.6991376,6.4841006e-06,,,,,,,,,,,,,,,,,
15,1.5101811,0.6919369,6.9472007e-06,,,,,,,,,,,,,,,,,
16,1.4513872,0.68352574,7.410301e-06,,,,,,,,,,,,,,,,,
17,1.359533,0.67624307,7.873634e-06,,,,,,,,,,,,,,,,,
18,1.2957854,0.6689666,8.336734e-06,,,,,,,,,,,,,,,,,
19,1.2545868,0.6633067,8.799834e-06,,,,,,,,,,,,,,,,,
20,1.2233807,0.65655833,9.262934e-06,,,,,,,,,,,,,,,,,
21,1.2066631,0.65212554,9.7260345e-06,,,,,,,,,,,,,,,,,
22,1.1660866,0.6439676,1.0189135e-05,,,,,,,,,,,,,,,,,
23,1.1374865,0.6387931,1.0652235e-05,,,,,,,,,,,,,,,,,
24,1.0900462,0.6324566,1.1115568e-05,,,,,,,,,,,,,,,,,
25,1.0885854,0.6287594,1.1578901e-05,,,,,,,,,,,,,,,,,
26,1.0520638,0.62310886,1.2042001e-05,,,,,,,,,,,,,,,,,
27,1.0201797,0.6182789,1.2505101e-05,,,,,,,,,,,,,,,,,
28,0.99434847,0.6124405,1.2968201e-05,,,,,,,,,,,,,,,,,
29,0.9675908,0.6087204,1.3431301e-05,,,,,,,,,,,,,,,,,
30,0.9374985,0.60241157,1.3894634e-05,,,,,,,,,,,,,,,,,
31,0.90179783,0.59903586,1.43577345e-05,,,,,,,,,,,,,,,,,
32,0.89329135,0.5931589,1.4820835e-05,,,,,,,,,,,,,,,,,
33,0.86732304,0.58806765,1.5283935e-05,,,,,,,,,,,,,,,,,
34,0.8572805,0.58309734,1.5747035e-05,,,,,,,,,,,,,,,,,
35,0.82524574,0.5793502,1.6210135e-05,,,,,,,,,,,,,,,,,
36,0.8091332,0.5735675,1.6673235e-05,,,,,,,,,,,,,,,,,
37,0.7857329,0.5690981,1.7136568e-05,,,,,,,,,,,,,,,,,
38,0.76714706,0.564907,1.7599668e-05,,,,,,,,,,,,,,,,,
39,0.7479063,0.5601294,1.8062769e-05,,,,,,,,,,,,,,,,,
40,0.7342034,0.55583537,1.8526101e-05,,,,,,,,,,,,,,,,,
41,0.71012825,0.5519749,1.8989202e-05,,,,,,,,,,,,,,,,,
42,0.69850373,0.54751235,1.9452302e-05,,,,,,,,,,,,,,,,,
43,0.67952573,0.5448744,1.9915635e-05,,,,,,,,,,,,,,,,,
44,0.6737758,0.54038256,2.0378735e-05,,,,,,,,,,,,,,,,,
45,0.66126674,0.53615046,2.0841835e-05,,,,,,,,,,,,,,,,,
46,0.6573718,0.53392875,2.1304935e-05,,,,,,,,,,,,,,,,,
47,0.64515007,0.5315541,2.1768035e-05,,,,,,,,,,,,,,,,,
48,0.6360444,0.52631754,2.2231136e-05,,,,,,,,,,,,,,,,,
49,0.63007885,0.5219734,2.2694236e-05,,,,,,,,,,,,,,,,,
50,0.6189575,0.51969194,2.3157569e-05,,,,,,,,,,,,,,,,,
51,0.61687934,0.5155864,2.3620669e-05,,,,,,,,,,,,,,,,,
52,0.6106362,0.5107225,2.4083769e-05,,,,,,,,,,,,,,,,,
53,0.61092466,0.5047965,2.454687e-05,,,,,,,,,,,,,,,,,
54,0.60542166,0.503655,2.500997e-05,,,,,,,,,,,,,,,,,
55,0.59985286,0.4996937,2.547307e-05,,,,,,,,,,,,,,,,,
56,0.5921733,0.49799615,2.5936635e-05,,,,,,,,,,,,,,,,,
57,0.58962554,0.49426997,2.6399735e-05,,,,,,,,,,,,,,,,,
58,0.57949394,0.49072972,2.6862836e-05,,,,,,,,,,,,,,,,,
59,0.5714699,0.48697773,2.7325936e-05,,,,,,,,,,,,,,,,,
60,0.5650937,0.48403257,2.7789036e-05,,,,,,,,,,,,,,,,,
61,0.55939615,0.4804786,2.8252136e-05,,,,,,,,,,,,,,,,,
62,0.5485903,0.4776265,2.8715236e-05,,,,,,,,,,,,,,,,,
63,0.5449377,0.472109,2.917857e-05,,,,,,,,,,,,,,,,,
64,0.53769755,0.4703748,2.964167e-05,,,,,,,,,,,,,,,,,
65,0.5287951,0.46554855,3.010477e-05,,,,,,,,,,,,,,,,,
66,0.52771163,0.46198702,3.056787e-05,,,,,,,,,,,,,,,,,
