accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
193.90653920173645,0.0,104.65937209129332,1,0,104.65937209129332,0.0014,9.873659375,10000.0,299.1999878883362,0.0009367028061224,9.579290273238202,0.00102,9.594835625,50000.0
297.2176558971405,0.0329821109771728,612.7927556037903,2391,0,612.7927556037903,0.1234,4.865833984375,10000.0,913.1754715442656,0.1866430165816326,4.110747979611767,0.16922,4.243350625,50000.0
403.69112181663513,0.0832152366638183,1120.9701001644137,4790,0,1120.9701001644137,0.2671,3.649905859375,10000.0,1530.366052865982,0.3911033163265306,2.744086752132493,0.35576,2.946324375,50000.0
492.7213606834412,0.1309719085693359,1629.027911901474,7187,0,1629.027911901474,0.3269,3.28998125,10000.0,2129.957073688507,0.4897560586734694,2.2188375044842155,0.44758,2.4487534375,50000.0
598.2586052417755,0.15633225440979,2137.309812068939,9589,0,2137.309812068939,0.3724,2.9394787109375,10000.0,2746.1957335472107,0.5455994897959183,1.9293290741589604,0.49666,2.18416484375,50000.0
692.9425640106201,0.2407126426696777,2645.493222951889,11991,0,2645.493222951889,0.3651,3.0720546875,10000.0,3351.7008004188538,0.5283203125,2.005559493084343,0.48512,2.2613625,50000.0
782.238032579422,0.2671408653259277,3153.591536521912,14392,0,3153.591536521912,0.4091,2.7911794921875,10000.0,3951.5917625427246,0.5804767219387755,1.7565088077467317,0.53076,2.0365134375,50000.0
874.812224149704,0.2972934246063232,3661.996171951294,16795,0,3661.996171951294,0.3944,2.903997265625,10000.0,4554.928703784943,0.5838050063775511,1.7336271636340084,0.5329,2.015403125,50000.0
967.785194158554,0.3586604595184326,4170.217281579971,19203,0,4170.217281579971,0.4149,2.7841595703125,10000.0,5158.696726083756,0.5989716198979592,1.6556535059091997,0.54396,1.9641071875,50000.0
1064.558430671692,0.3920800685882568,4678.402576208115,21610,0,4678.402576208115,0.4404,2.6010953125,10000.0,5766.213382482529,0.6282087053571429,1.5094093789859695,0.57368,1.80900453125,50000.0
1157.01899766922,0.4241774082183838,5186.585233926773,24017,0,5186.585233926773,0.442,2.55811640625,10000.0,6369.321192026138,0.6240632971938775,1.5328386267837213,0.5695,1.81756609375,50000.0
1251.004772901535,0.4973249435424804,5694.837825536728,26423,0,5694.837825536728,0.4401,2.585296875,10000.0,6974.109871149063,0.6251992984693877,1.5171306376554528,0.5678,1.82540625,50000.0
1344.1191744804382,0.5299267768859863,6203.078596353531,28829,0,6203.078596353531,0.45,2.5520228515625,10000.0,7577.998678445816,0.6405054209183674,1.4400063339544802,0.58668,1.7491053125,50000.0
1436.1832282543182,0.560723066329956,6711.302703380585,31235,0,6711.302703380585,0.4456,2.626591796875,10000.0,8180.790576934814,0.6368781887755102,1.477008430325255,0.58368,1.77844875,50000.0
1529.10968208313,0.6233763694763184,7219.557663440704,33643,0,7219.557663440704,0.4625,2.51037734375,10000.0,8784.391958236694,0.6543566645408163,1.3898566109793526,0.59524,1.70187375,50000.0
1622.6725206375122,0.6580710411071777,7727.721987009048,36051,0,7727.721987009048,0.4635,2.5222119140625,10000.0,9388.561581850052,0.6376155931122449,1.4656686588209502,0.58222,1.76658671875,50000.0
1715.9249937534332,0.6993846893310547,8235.850931167603,38457,0,8235.850931167603,0.4607,2.481796484375,10000.0,9992.415034294128,0.6657565369897959,1.3266427176339286,0.60596,1.652168125,50000.0
1811.6466195583344,0.7683937549591064,8744.03965139389,40864,0,8744.03965139389,0.4788,2.419033984375,10000.0,10598.879734277723,0.6607940051020408,1.3608027866908483,0.6005,1.6773728125,50000.0
1914.4816224575045,0.7996761798858643,9252.29867053032,43269,0,9252.29867053032,0.4865,2.3222501953125,10000.0,11212.525949954988,0.6899115114795918,1.227279351682079,0.62646,1.54874203125,50000.0
2011.6447746753693,0.8327596187591553,9760.44754910469,45675,0,9760.44754910469,0.4724,2.424778125,10000.0,11820.279828310013,0.676399075255102,1.2878154832489637,0.60984,1.627198125,50000.0
2115.48738193512,0.8948886394500732,10268.68971467018,48079,0,10268.68971467018,0.4982,2.2723611328125,10000.0,12434.852349758148,0.697883450255102,1.1936437645737006,0.63186,1.536300625,50000.0
2212.5818309783936,0.9394025802612304,10776.984090089798,50486,0,10776.984090089798,0.5011,2.2641890625,10000.0,13042.82522034645,0.7075494260204082,1.1490453603316326,0.63888,1.493505,50000.0
2317.518413066864,1.0201427936553955,11285.082143068314,52892,0,11285.082143068314,0.5182,2.189578515625,10000.0,13658.369994401932,0.7262236926020408,1.06288294889489,0.65538,1.4114190625,50000.0
2414.5086028575897,1.063892126083374,11793.334038972856,55301,0,11793.334038972856,0.5245,2.1677724609375,10000.0,14266.101951360704,0.7340760522959183,1.030186010866749,0.65966,1.39313046875,50000.0
2520.4386558532715,1.1264634132385254,12301.571834087372,57709,0,12301.571834087372,0.5227,2.1738001953125,10000.0,14882.832760095596,0.7284558354591837,1.0428185754892778,0.65474,1.4271403125,50000.0
2617.332281112671,1.1598913669586182,12809.75057888031,60116,0,12809.75057888031,0.5333,2.139082421875,10000.0,15490.462795734406,0.7395368303571429,1.005229949951172,0.66336,1.392275,50000.0
2717.2333381175995,1.1917521953582764,13318.007147789,62530,0,13318.007147789,0.5479,2.00236328125,10000.0,16101.069133996964,0.7697704081632653,0.8731260494310029,0.68532,1.27131984375,50000.0
2816.639899492264,1.2335669994354248,13826.232824087145,64935,0,13826.232824087145,0.5606,1.9624404296875,10000.0,16711.23241877556,0.7771245216836735,0.8476026106853874,0.69094,1.252344140625,50000.0
2915.4368517398834,1.2694895267486572,14334.51422214508,67342,0,14334.51422214508,0.5648,1.958309765625,10000.0,17320.848674297333,0.784538424744898,0.8100350827586894,0.69898,1.2281075,50000.0
3018.1922364234924,1.3170530796051023,14842.792461156843,69750,0,14842.792461156843,0.5585,1.9825244140625,10000.0,17934.454746484756,0.7916733099489796,0.7843350780253507,0.70304,1.208121484375,50000.0
3118.6397318840027,1.3438451290130615,15351.054918766022,72155,0,15351.054918766022,0.579,1.905095703125,10000.0,18545.62467932701,0.8123405612244898,0.698123075524155,0.71482,1.14363671875,50000.0
3220.273069381714,1.3751287460327148,15859.357238531113,74562,0,15859.357238531113,0.587,1.886524609375,10000.0,19158.049736976624,0.8216079400510204,0.660179683140346,0.72128,1.12253953125,50000.0
3321.02401804924,1.4025835990905762,16367.511773347856,76967,0,16367.511773347856,0.5978,1.830958984375,10000.0,19769.57306623459,0.8335857780612245,0.6094591568927376,0.73026,1.08494875,50000.0
3420.402617454529,1.4396934509277344,16875.647094011307,79373,0,16875.647094011307,0.6055,1.788278515625,10000.0,20379.67902135849,0.8430524553571429,0.5730071554378587,0.7368,1.057803125,50000.0
3512.3900842666626,1.4817159175872805,17383.758914232254,81780,0,17383.758914232254,0.6095,1.7776490234375,10000.0,20982.27288889885,0.8545320471938775,0.5297955493537747,0.74228,1.031735625,50000.0
3602.518494606018,1.554229736328125,17891.947162389755,84187,0,17891.947162389755,0.6151,1.74637265625,10000.0,21583.04223132133,0.8614277742346939,0.5002251839151188,0.7481,1.013188046875,50000.0
3696.6735758781433,1.5817396640777588,18400.233874082565,86594,0,18400.233874082565,0.6174,1.7411771484375,10000.0,22187.82899093628,0.8663105867346939,0.4839751185203085,0.75072,1.0070440625,50000.0
3791.892937421799,1.6102097034454346,18908.53450608253,89002,0,18908.53450608253,0.6223,1.73490078125,10000.0,22793.84408402443,0.8704958545918368,0.4725470640221421,0.7521,0.999694453125,50000.0
3886.025412797928,1.678769588470459,19416.7775785923,91411,0,19416.7775785923,0.6204,1.722595703125,10000.0,23398.7961974144,0.8706752232142857,0.4703051508689413,0.75282,0.9926478125,50000.0
3981.354436397553,1.7073876857757568,19924.897711515427,93817,0,19924.897711515427,0.5912,1.882779296875,10000.0,24004.797827482224,0.8318718112244898,0.6011547555728834,0.72082,1.13362046875,50000.0
4075.804988861084,1.7449028491973877,20433.20666217804,96222,0,20433.20666217804,0.392,2.91387109375,10000.0,24610.0017285347,0.5838448660714286,1.7122963107362086,0.5253,2.04871921875,50000.0
4171.426129579544,1.8158676624298096,20941.508944272995,98628,0,20941.508944272995,0.4211,2.68576640625,10000.0,25216.451278209686,0.6121053890306123,1.570104793626435,0.55864,1.8640246875,50000.0
4261.532355308533,1.8483052253723145,21449.757570505142,101035,0,21449.757570505142,0.4381,2.629921484375,10000.0,25817.272161722183,0.6225087691326531,1.54182091537787,0.5683,1.82422015625,50000.0
4359.689439296722,1.8863050937652588,21958.09076833725,103441,0,21958.09076833725,0.4352,2.642340234375,10000.0,26426.027057409286,0.6086973852040817,1.6069787473094708,0.5575,1.88460828125,50000.0
4459.63085603714,1.9511685371398928,22466.350004434586,105841,0,22466.350004434586,0.4368,2.6109474609375,10000.0,27036.788151979446,0.6165098852040817,1.5738259140326052,0.5634,1.8429853125,50000.0
4562.323467969894,2.0002100467681885,22974.41383600235,108249,0,22974.41383600235,0.4284,2.6857537109375,10000.0,27650.110862970352,0.6208346619897959,1.5589884543905452,0.56516,1.87075375,50000.0
4665.463933467865,2.072304964065552,23482.59013557434,110659,0,23482.59013557434,0.4478,2.5558486328125,10000.0,28264.030829906464,0.6527622767857143,1.3850155265963808,0.59812,1.68116078125,50000.0
4768.125513076782,2.11440658569336,23990.829624176025,113067,0,23990.829624176025,0.4772,2.4036857421875,10000.0,28877.49602818489,0.6567681760204082,1.370852567711655,0.60066,1.67915953125,50000.0
4867.546922445297,2.1895627975463867,24499.01204895973,115474,0,24499.01204895973,0.4487,2.5528578125,10000.0,29487.70747256279,0.6440330038265306,1.4285908913125798,0.5875,1.7243046875,50000.0
