global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.6145934,6.923956,0.0,,,,,,,,,,,,,,
1,,,,0.0007971938466653,6.910665035247803,0.0007599999662488,6.911247730255127,50000.0,0.0007000000332482,6.91049861907959,10000.0,56.13810849189758,92.51582646369934,56.13810849189758,36.37762975692749,0.0,0.0
1,0.5934917,6.9244347,7.6484866e-07,,,,,,,,,,,,,,
2,0.60492355,6.9319324,1.5296973e-06,,,,,,,,,,,,,,
3,0.61471826,6.9279327,2.294546e-06,,,,,,,,,,,,,,
4,0.623721,6.9400954,3.0593947e-06,,,,,,,,,,,,,,
5,0.5993751,6.9236436,3.8242433e-06,,,,,,,,,,,,,,
6,0.5904215,6.9196973,4.589092e-06,,,,,,,,,,,,,,
7,0.57817894,6.9221888,5.3539407e-06,,,,,,,,,,,,,,
8,0.6114935,6.9280643,6.1187893e-06,,,,,,,,,,,,,,
9,0.5921153,6.9179473,6.8835216e-06,,,,,,,,,,,,,,
10,0.59376884,6.923531,7.64837e-06,,,,,,,,,,,,,,
11,0.57872295,6.916493,8.413219e-06,,,,,,,,,,,,,,
12,0.59996086,6.9300427,9.178068e-06,,,,,,,,,,,,,,
13,0.6022827,6.929214,9.942916e-06,,,,,,,,,,,,,,
14,0.5981131,6.9328775,1.0707765e-05,,,,,,,,,,,,,,
15,0.5848025,6.925291,1.1472614e-05,,,,,,,,,,,,,,
16,0.6009344,6.9184704,1.2237462e-05,,,,,,,,,,,,,,
17,0.596058,6.9214315,1.3002311e-05,,,,,,,,,,,,,,
18,0.5976871,6.918684,1.37671595e-05,,,,,,,,,,,,,,
19,0.5933746,6.921467,1.4532008e-05,,,,,,,,,,,,,,
20,0.62048954,6.9204283,1.5296857e-05,,,,,,,,,,,,,,
21,0.595362,6.9154468,1.6061706e-05,,,,,,,,,,,,,,
22,0.58342457,6.910075,1.6826554e-05,,,,,,,,,,,,,,
23,0.6129924,6.91438,1.7591403e-05,,,,,,,,,,,,,,
24,0.59759295,6.9162273,1.8356252e-05,,,,,,,,,,,,,,
25,0.6069624,6.9178762,1.91211e-05,,,,,,,,,,,,,,
26,0.60241175,6.9164863,1.9885832e-05,,,,,,,,,,,,,,
27,0.6072239,6.91442,2.0650681e-05,,,,,,,,,,,,,,
28,0.59330297,6.916101,2.141553e-05,,,,,,,,,,,,,,
29,0.60696197,6.8951073,2.2180378e-05,,,,,,,,,,,,,,
30,0.59684974,6.9032707,2.2945227e-05,,,,,,,,,,,,,,
31,0.5861401,6.8983784,2.3710076e-05,,,,,,,,,,,,,,
32,0.582684,6.905907,2.4474924e-05,,,,,,,,,,,,,,
33,0.59706527,6.900553,2.5239773e-05,,,,,,,,,,,,,,
34,0.5941533,6.9006433,2.6004622e-05,,,,,,,,,,,,,,
35,0.5926791,6.9008427,2.676947e-05,,,,,,,,,,,,,,
36,0.58036643,6.8961887,2.7534319e-05,,,,,,,,,,,,,,
37,0.594959,6.894292,2.8299168e-05,,,,,,,,,,,,,,
38,0.5883377,6.8987923,2.9064016e-05,,,,,,,,,,,,,,
39,0.60181034,6.904062,2.9828865e-05,,,,,,,,,,,,,,
40,0.5936531,6.888467,3.0593714e-05,,,,,,,,,,,,,,
41,0.6046762,6.885291,3.1358562e-05,,,,,,,,,,,,,,
42,0.5844457,6.8912086,3.212341e-05,,,,,,,,,,,,,,
43,0.58306056,6.891604,3.288826e-05,,,,,,,,,,,,,,
44,0.6021642,6.8928685,3.3652992e-05,,,,,,,,,,,,,,
45,0.5990837,6.890836,3.441784e-05,,,,,,,,,,,,,,
46,0.5911834,6.8803687,3.518269e-05,,,,,,,,,,,,,,
47,0.5829469,6.8906317,3.5947538e-05,,,,,,,,,,,,,,
48,0.58550406,6.876416,3.6712387e-05,,,,,,,,,,,,,,
49,0.60210586,6.8842144,3.7477235e-05,,,,,,,,,,,,,,
50,0.5873467,6.876887,3.8242084e-05,,,,,,,,,,,,,,
51,0.6041255,6.876485,3.9006933e-05,,,,,,,,,,,,,,
52,0.5895729,6.879045,3.977178e-05,,,,,,,,,,,,,,
53,0.5980216,6.866104,4.053663e-05,,,,,,,,,,,,,,
54,0.58258945,6.874587,4.130148e-05,,,,,,,,,,,,,,
55,0.58155805,6.86402,4.2066327e-05,,,,,,,,,,,,,,
56,0.574384,6.8747272,4.2831176e-05,,,,,,,,,,,,,,
57,0.6026507,6.8732347,4.3596025e-05,,,,,,,,,,,,,,
58,0.60021645,6.8665953,4.4360873e-05,,,,,,,,,,,,,,
59,0.5929662,6.870404,4.5125722e-05,,,,,,,,,,,,,,
60,0.5930569,6.8689203,4.589057e-05,,,,,,,,,,,,,,
61,0.5971779,6.861964,4.6655303e-05,,,,,,,,,,,,,,
62,0.5990164,6.8553886,4.742015e-05,,,,,,,,,,,,,,
63,0.5897012,6.8501177,4.8185e-05,,,,,,,,,,,,,,
64,0.6048125,6.851771,4.894985e-05,,,,,,,,,,,,,,
65,0.5937207,6.8630033,4.9714698e-05,,,,,,,,,,,,,,
66,0.5989428,6.852827,5.0479546e-05,,,,,,,,,,,,,,
67,0.5872333,6.846989,5.1244395e-05,,,,,,,,,,,,,,
68,0.59224,6.856823,5.2009244e-05,,,,,,,,,,,,,,
69,0.6187442,6.8463736,5.2774092e-05,,,,,,,,,,,,,,
70,0.59505385,6.8568473,5.353894e-05,,,,,,,,,,,,,,
71,0.5934729,6.849974,5.430379e-05,,,,,,,,,,,,,,
72,0.6185763,6.844091,5.5068638e-05,,,,,,,,,,,,,,
73,0.6171433,6.8437576,5.5833487e-05,,,,,,,,,,,,,,
74,0.5946892,6.8514524,5.6598336e-05,,,,,,,,,,,,,,
75,0.59371763,6.843313,5.7363184e-05,,,,,,,,,,,,,,
76,0.59501374,6.835581,5.8128033e-05,,,,,,,,,,,,,,
77,0.61389893,6.832723,5.889288e-05,,,,,,,,,,,,,,
