global_step,loss,lr,score,preemption_count
0,1.0426218509674072,0.0012515644555694,,
1,1.042532205581665,0.0025031289111389,,
2,1.0424745082855225,0.0037546933667083,,
3,1.0422435998916626,0.0050062578222778,,
4,1.042020320892334,0.0062578222778473,,
5,1.0424455404281616,0.0075093867334167,,
6,1.0421429872512815,0.0087609511889862,,
7,1.042517066001892,0.0100125156445556,,
8,1.0419032573699951,0.0112640801001251,,
9,1.041600465774536,0.0125156445556946,,
10,1.0417598485946655,0.013767209011264,,
11,1.0415096282958984,0.0150187734668335,,
12,1.040792465209961,0.016270337922403,,
13,1.0408543348312378,0.0175219023779724,,
14,1.0400534868240356,0.0187734668335419,,
15,1.040125846862793,0.0200250312891113,,
16,1.0393776893615725,0.0212765957446808,,
17,1.039006590843201,0.0225281602002503,,
18,1.0381428003311155,0.0237797246558197,,
19,1.0345734357833862,0.0250312891113892,,
20,1.032674789428711,0.0262828535669586,,
21,1.0317180156707764,0.0275344180225281,,
22,1.031446933746338,0.0287859824780976,,
23,1.0309500694274902,0.030037546933667,,
24,1.0310381650924685,0.0312891113892365,,
25,1.030598521232605,0.032540675844806,,
26,1.0302529335021973,0.0337922403003754,,
27,1.0299630165100098,0.0350438047559449,,
28,1.0295602083206177,0.0362953692115143,,
29,1.0289123058319092,0.0375469336670838,,
30,1.028795599937439,0.0387984981226533,,
31,1.0296176671981812,0.0400500625782227,,
32,1.0282835960388184,0.0413016270337922,,
33,1.0282576084136963,0.0425531914893617,,
34,1.028004169464111,0.0438047559449311,,
35,1.0278258323669434,0.0450563204005006,,
36,1.0276250839233398,0.04630788485607,,
37,1.026930332183838,0.0475594493116395,,
38,1.0285449028015137,0.048811013767209,,
39,1.0284976959228516,0.0500625782227784,,
40,1.0282899141311646,0.0513141426783479,,
41,1.0276310443878174,0.0525657071339173,,
42,1.0270040035247805,0.0538172715894868,,
43,1.026477336883545,0.0550688360450563,,
44,1.0248538255691528,0.0563204005006257,,
45,1.0241693258285522,0.0575719649561952,,
46,1.02321195602417,0.0588235294117647,,
47,1.020246505737305,0.0600750938673341,,
48,1.0177651643753052,0.0613266583229036,,
49,1.013744235038757,0.0625782227784731,,
50,1.0073602199554443,0.0638297872340425,,
51,0.9990692734718324,0.065081351689612,,
52,0.9859765768051147,0.0663329161451814,,
53,0.965678572654724,0.0675844806007509,,
54,0.9330096244812012,0.0688360450563204,,
55,0.8815716505050659,0.0700876095118898,,
56,0.7987311482429504,0.0713391739674593,,
57,0.6721280217170715,0.0725907384230287,,
58,0.4946022927761078,0.0738423028785982,,
59,0.313687115907669,0.0750938673341677,,
60,0.2097354084253311,0.0763454317897371,,
61,0.1975762248039245,0.0775969962453066,,
62,0.2007509768009185,0.078848560700876,,
63,0.1993584930896759,0.0801001251564455,,
64,0.1917279958724975,0.081351689612015,,
65,0.1900880336761474,0.0826032540675844,,
66,0.1856622248888015,0.0838548185231539,,
67,0.1741395592689514,0.0851063829787234,,
68,0.172194555401802,0.0863579474342928,,
69,0.1702773869037628,0.0876095118898623,,
70,0.1701944172382354,0.0888610763454317,,
71,0.1652026176452636,0.0901126408010012,,
72,0.160598874092102,0.0913642052565707,,
73,0.1602208912372589,0.0926157697121401,,
74,0.1588576436042785,0.0938673341677096,,
75,0.1580182611942291,0.0951188986232791,,
76,0.1556480377912521,0.0963704630788485,,
77,0.1466579586267471,0.097622027534418,,
78,0.1455366611480713,0.0988735919899874,,
79,0.1419357359409332,0.1001251564455569,,
80,0.1457524448633194,0.1013767209011264,,
81,0.1431579887866974,0.1026282853566958,,
82,0.1429045498371124,0.1038798498122653,,
83,0.1411090493202209,0.1051314142678347,,
84,0.1425913423299789,0.1063829787234042,,
85,0.1408797651529312,0.1076345431789737,,
86,0.1422351151704788,0.1088861076345431,,
87,0.1423464864492416,0.1101376720901126,,
88,0.141130119562149,0.1113892365456821,,
89,0.1389158368110656,0.1126408010012515,,
90,0.1410886347293853,0.113892365456821,,
91,0.136429026722908,0.1151439299123904,,
92,0.1399911642074585,0.1163954943679599,,
93,0.1382113844156265,0.1176470588235294,,
94,0.1384648233652115,0.1188986232790988,,
95,0.1339386105537414,0.1201501877346683,,
96,0.1343632340431213,0.1214017521902378,,
97,0.1323353052139282,0.1226533166458072,,
98,0.1326411366462707,0.1239048811013767,,
99,0.133192241191864,0.1251564455569462,,
100,0.1325535327196121,0.1264080100125156,,
500,0.122666448354721,0.6270337922403004,,
1000,0.1352595835924148,1.0,,
1500,0.1216402500867843,1.0,,
2000,0.1234800964593887,1.0,,
2500,0.1226752549409866,1.0,,
3000,0.1228826940059661,1.0,,
3500,0.1224113851785659,1.0,,
4000,0.1199498921632766,1.0,,
4500,0.1171739995479583,1.0,,
5000,0.1174032092094421,1.0,,
5500,0.1306501775979995,1.0,,
6000,0.1210785657167434,1.0,,
6500,0.1218212097883224,1.0,,
7000,0.133377268910408,1.0,,
7500,0.1149639636278152,1.0,,
8000,0.1260894387960434,1.0,,
8500,0.119301825761795,1.0,,
9000,0.1269406229257583,1.0,,
9500,0.1244663223624229,1.0,,
10000,0.1190623641014099,1.0,,
10500,0.1216312572360038,1.0,,
10666,,,4151.5400903224945,0.0
