global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.548758029937744,12.702580451965332,,,,,,,,,,,,,,,,,
1,,,0.0006172345605632,13.091866505880876,2.3412399561541988e-11,0.0004835649898947,13.085859133798714,3.3485134443243016e-10,3000.0,0.0007088489919237,13.079170298065192,1.0629144102747468e-10,3003.0,79.70810461044312,917.9095361232758,79.70810461044312,837.5654895305634,0.0,0.0
1,6.543797969818115,12.704124450683594,,,,,,,,,,,,,,,,,
2,6.57384204864502,12.705041885375977,,,,,,,,,,,,,,,,,
3,6.523818016052246,12.689526557922363,,,,,,,,,,,,,,,,,
4,6.572453022003174,12.684301376342772,,,,,,,,,,,,,,,,,
5,6.640537261962891,12.690165519714355,,,,,,,,,,,,,,,,,
6,6.681869983673096,12.647457122802734,,,,,,,,,,,,,,,,,
7,6.758096218109131,12.62812042236328,,,,,,,,,,,,,,,,,
8,6.724431991577148,12.588799476623535,,,,,,,,,,,,,,,,,
9,6.813464641571045,12.511173248291016,,,,,,,,,,,,,,,,,
10,6.9040727615356445,12.438957214355469,,,,,,,,,,,,,,,,,
11,6.902732849121094,12.331005096435549,,,,,,,,,,,,,,,,,
12,6.940674781799316,12.236310958862305,,,,,,,,,,,,,,,,,
13,6.828541278839111,12.077268600463867,,,,,,,,,,,,,,,,,
14,6.694551944732666,11.917621612548828,,,,,,,,,,,,,,,,,
15,6.375519275665283,11.762094497680664,,,,,,,,,,,,,,,,,
16,5.93960428237915,11.57819938659668,,,,,,,,,,,,,,,,,
17,5.3428168296813965,11.402789115905762,,,,,,,,,,,,,,,,,
18,4.711179733276367,11.204376220703123,,,,,,,,,,,,,,,,,
19,4.071549892425537,11.054556846618652,,,,,,,,,,,,,,,,,
20,3.552436351776123,10.895285606384276,,,,,,,,,,,,,,,,,
21,3.1990318298339844,10.77153778076172,,,,,,,,,,,,,,,,,
22,3.001805067062378,10.663105964660645,,,,,,,,,,,,,,,,,
23,2.790479898452759,10.572847366333008,,,,,,,,,,,,,,,,,
24,2.6978566646575928,10.483257293701172,,,,,,,,,,,,,,,,,
25,2.628616571426392,10.3843994140625,,,,,,,,,,,,,,,,,
26,2.505113363265991,10.300931930541992,,,,,,,,,,,,,,,,,
27,2.388299465179444,10.214517593383787,,,,,,,,,,,,,,,,,
28,2.317400932312012,10.139334678649902,,,,,,,,,,,,,,,,,
29,2.183205366134644,10.055529594421388,,,,,,,,,,,,,,,,,
30,2.07252049446106,9.964277267456056,,,,,,,,,,,,,,,,,
