global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.8088884,0.6999578,0.0,,,,,,,,,,,
1,,,,0.6993006499683332,0.7002092461462787,83274637.0,0.6992327191611842,95000000.0,24.89350175857544,782.8101787567139,24.89350175857544,757.9166347980499,0.0,0.0
45,,,,0.1391726185643823,0.139319938995107,83274637.0,0.1427084827611019,95000000.0,145.72798490524292,1524.6710851192474,145.72798490524292,1378.9139287471771,0.0273373126983642,0.0
89,,,,0.1297021304263071,0.1305896719119179,83274637.0,0.1333550703330592,95000000.0,266.41177582740784,2261.3120324611664,266.41177582740784,1994.8458120822904,0.0508229732513427,0.0
100,0.023297032,0.12460908,0.0013464112,,,,,,,,,,,
133,,,,0.1291834610930216,0.1295039495362233,83274637.0,0.1325108227384868,95000000.0,387.0067584514618,2995.9321324825287,387.0067584514618,2608.847734212876,0.0722296237945556,0.0
177,,,,0.1283746536867986,0.1289103743425053,83274637.0,0.131430849763569,95000000.0,507.55241799354553,3718.069793939592,507.55241799354553,3210.417844772339,0.0923209190368652,0.0
200,0.021674465,0.13006592,0.0014269168,,,,,,,,,,,
221,,,,0.1279589981660715,0.1284870819420102,83274637.0,0.1311720201685855,95000000.0,628.2581605911255,4426.570346355438,628.2581605911255,3798.191142559052,0.1120774745941162,0.0
265,,,,0.1285493413818145,0.1276420456399175,83274637.0,0.1300892237458881,95000000.0,748.8089492321014,5108.935338497162,748.8089492321014,4359.983017683029,0.1326251029968261,0.0
300,0.022507701,0.12450547,0.0014260077,,,,,,,,,,,
309,,,,0.1270450630793406,0.1274546120711306,83274637.0,0.1299606492495888,95000000.0,869.3343410491943,5749.062991380692,869.3343410491943,4879.56334066391,0.1527657508850097,0.0
353,,,,0.1264781877984228,0.1273489913777333,83274637.0,0.1298826929173519,95000000.0,989.9365668296814,6395.037560462952,989.9365668296814,5404.91349029541,0.1731855869293213,0.0
397,,,,0.1256470522907732,0.127010378150819,83274637.0,0.1297110010999177,95000000.0,1110.547378063202,7029.270604133606,1110.547378063202,5918.513320446014,0.1938252449035644,0.0
400,0.018873835,0.12878533,0.0014244681,,,,,,,,,,,
441,,,,0.126453217189267,0.1268887915496294,83274637.0,0.129542573201069,95000000.0,1231.270972251892,7674.313963651657,1231.270972251892,6442.810974121094,0.2141599655151367,0.0
485,,,,0.1256370934534747,0.1266626757230434,83274637.0,0.1292297010896381,95000000.0,1352.0473716259005,8315.623497009277,1352.0473716259005,6963.322420835495,0.2341053485870361,0.0
500,0.005732066,0.123600684,0.0014222993,,,,,,,,,,,
529,,,,0.1288930384336777,0.1268254458066753,83274637.0,0.1290365096422697,95000000.0,1472.737986087799,8960.622785329819,1472.737986087799,7487.609019041061,0.2544465065002441,0.0
573,,,,0.126970342003137,0.1265777462364343,83274637.0,0.1290174150699013,95000000.0,1593.4391374588013,9606.492656230928,1593.4391374588013,8012.751098394394,0.2792210578918457,0.0
600,0.047215898,0.12943782,0.0014195034,,,,,,,,,,,
617,,,,0.125447513289609,0.1264153203170916,83274637.0,0.1289514359375,95000000.0,1714.3063809871674,10253.922781467438,1714.3063809871674,8539.29112815857,0.3002755641937256,0.0
661,,,,0.1265877508236177,0.1262630083809686,83274637.0,0.1286478754831414,95000000.0,1834.9672544002533,10892.454693555832,1834.9672544002533,9057.14002776146,0.3206775188446045,0.0
700,0.010091113,0.12176619,0.0014160826,,,,,,,,,,,
705,,,,0.1236350476132623,0.1265144463519528,83274637.0,0.1288143088712993,95000000.0,1955.662012815476,11538.145262002943,1955.662012815476,9582.113733768463,0.3410522937774658,0.0
749,,,,0.1233146156436242,0.1263228398673851,83274637.0,0.1288974507606907,95000000.0,2076.1290991306305,12175.417098283768,2076.1290991306305,10098.895649671556,0.3621244430541992,0.0
793,,,,0.1260388690579987,0.1263643810060416,83274637.0,0.1286998021689967,95000000.0,2196.929758548737,12828.412693023682,2196.929758548737,10631.06537437439,0.3855507373809814,0.0
800,0.008601741,0.13342914,0.0014120403,,,,,,,,,,,
837,,,,0.1244485434964767,0.1263445239532011,83274637.0,0.1285504431126644,95000000.0,2317.6398689746857,13476.107508182526,2317.6398689746857,11158.02721953392,0.4066340923309326,0.0
881,,,,0.1251747179424987,0.1261688231054579,83274637.0,0.1284864744449013,95000000.0,2438.287368774414,14134.558802366257,2438.287368774414,11695.808324575424,0.4275341033935547,0.0
900,0.024813496,0.13355008,0.0014073798,,,,,,,,,,,
925,,,,0.1256194582103558,0.126180731192209,83274637.0,0.1286249266241776,95000000.0,2559.0687532424927,14729.415824890137,2559.0687532424927,12169.859672546389,0.4500133991241455,0.0
969,,,,0.126949094423333,0.1259678007700291,83274637.0,0.1283841901212993,95000000.0,2679.72061920166,15361.657301187515,2679.72061920166,12681.425889015198,0.4716370105743408,0.0
1000,0.08629713,0.13945007,0.0014021053,,,,,,,,,,,
1013,,,,0.1243823185071067,0.1260586130349741,83274637.0,0.1284144407072368,95000000.0,2800.3357779979706,16008.178205013275,2800.3357779979706,13207.308077335358,0.49336838722229,0.0
1057,,,,0.1254906992328429,0.1259870565907945,83274637.0,0.1284470487664473,95000000.0,2920.8868687152863,16655.48814344406,2920.8868687152863,13734.044832229614,0.5136442184448242,0.0
1100,0.0317893,0.12998372,0.0013962216,,,,,,,,,,,
