global_step,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,12.76243495941162,0.0001000100010001,,,,,,,,,,,,,,,,,
1,,,0.0005906808732989,13.22428834314015,2.786453604352415e-06,0.0004835649898947,13.215459200753866,3.2047816020834126e-06,3000.0,0.0007088489919237,13.233067514961364,9.92364439326823e-07,3003.0,80.06021022796631,924.3235640525818,80.06021022796631,843.7751107215881,0.0,0.0
1,12.766194343566896,0.0002000200020002,,,,,,,,,,,,,,,,,
2,12.726862907409668,0.0003000300030003,,,,,,,,,,,,,,,,,
3,12.762178421020508,0.0004000400040004,,,,,,,,,,,,,,,,,
4,12.748300552368164,0.0005000500050005,,,,,,,,,,,,,,,,,
5,12.764049530029297,0.0006000600060006,,,,,,,,,,,,,,,,,
6,12.755804061889648,0.0007000700070007,,,,,,,,,,,,,,,,,
7,12.780196189880373,0.0008000800080008,,,,,,,,,,,,,,,,,
8,12.74569034576416,0.0009000900090009,,,,,,,,,,,,,,,,,
9,12.758599281311035,0.001000100010001,,,,,,,,,,,,,,,,,
10,12.794638633728027,0.0011001100110011,,,,,,,,,,,,,,,,,
11,12.751529693603516,0.0012001200120012,,,,,,,,,,,,,,,,,
12,12.760024070739746,0.0013001300130013,,,,,,,,,,,,,,,,,
13,12.758922576904297,0.0014001400140014,,,,,,,,,,,,,,,,,
14,12.763585090637209,0.0015001500150015,,,,,,,,,,,,,,,,,
15,12.77038288116455,0.0016001600160016,,,,,,,,,,,,,,,,,
16,12.750285148620604,0.0017001700170017,,,,,,,,,,,,,,,,,
17,12.76779842376709,0.0018001800180018,,,,,,,,,,,,,,,,,
18,12.75281810760498,0.0019001900190019,,,,,,,,,,,,,,,,,
19,12.762188911437988,0.002000200020002,,,,,,,,,,,,,,,,,
20,12.759713172912598,0.0021002100210021,,,,,,,,,,,,,,,,,
21,12.762622833251951,0.0022002200220022,,,,,,,,,,,,,,,,,
22,12.747867584228516,0.0023002300230023,,,,,,,,,,,,,,,,,
23,12.754558563232422,0.0024002400240024,,,,,,,,,,,,,,,,,
24,12.76158332824707,0.0025002500250025,,,,,,,,,,,,,,,,,
25,12.750859260559082,0.0026002600260026,,,,,,,,,,,,,,,,,
26,12.75277042388916,0.0027002700270027,,,,,,,,,,,,,,,,,
27,12.7451753616333,0.0028002800280028,,,,,,,,,,,,,,,,,
28,12.769010543823242,0.0029002900290029,,,,,,,,,,,,,,,,,
29,12.722662925720217,0.003000300030003,,,,,,,,,,,,,,,,,
30,12.760469436645508,0.0031003100310031,,,,,,,,,,,,,,,,,
31,12.77066707611084,0.0032003200320032,,,,,,,,,,,,,,,,,
32,12.731122970581056,0.0033003300330033,,,,,,,,,,,,,,,,,
33,12.751335144042969,0.0034003400340034,,,,,,,,,,,,,,,,,
34,12.754446983337402,0.0035003500350035,,,,,,,,,,,,,,,,,
35,12.742264747619627,0.0036003600360036,,,,,,,,,,,,,,,,,
36,12.762747764587402,0.0037003700370037,,,,,,,,,,,,,,,,,
37,12.755098342895508,0.0038003800380038,,,,,,,,,,,,,,,,,
38,12.787505149841309,0.0039003900390039,,,,,,,,,,,,,,,,,
39,12.778801918029783,0.004000400040004,,,,,,,,,,,,,,,,,
40,12.756292343139648,0.0041004100410041,,,,,,,,,,,,,,,,,
41,12.759154319763184,0.0042004200420042,,,,,,,,,,,,,,,,,
42,12.772894859313965,0.0043004300430043,,,,,,,,,,,,,,,,,
43,12.785079956054688,0.0044004400440044,,,,,,,,,,,,,,,,,
44,12.758769035339355,0.0045004500450045,,,,,,,,,,,,,,,,,
45,12.762948036193848,0.0046004600460046,,,,,,,,,,,,,,,,,
46,12.73362922668457,0.0047004700470047,,,,,,,,,,,,,,,,,
47,12.76506519317627,0.0048004800480048,,,,,,,,,,,,,,,,,
48,12.772490501403809,0.0049004900490049,,,,,,,,,,,,,,,,,
49,12.76162815093994,0.005000500050005,,,,,,,,,,,,,,,,,
50,12.750646591186523,0.0051005100510051,,,,,,,,,,,,,,,,,
51,12.747273445129396,0.0052005200520052,,,,,,,,,,,,,,,,,
52,12.756305694580078,0.0053005300530053,,,,,,,,,,,,,,,,,
53,12.749102592468262,0.0054005400540054,,,,,,,,,,,,,,,,,
54,12.7639741897583,0.0055005500550055,,,,,,,,,,,,,,,,,
55,12.783513069152832,0.0056005600560056,,,,,,,,,,,,,,,,,
56,12.769376754760742,0.0057005700570057,,,,,,,,,,,,,,,,,
57,12.758134841918944,0.0058005800580058,,,,,,,,,,,,,,,,,
58,12.738845825195312,0.0059005900590059,,,,,,,,,,,,,,,,,
59,12.7664794921875,0.006000600060006,,,,,,,,,,,,,,,,,
60,12.77324104309082,0.0061006100610061,,,,,,,,,,,,,,,,,
61,12.770241737365724,0.0062006200620062,,,,,,,,,,,,,,,,,
62,12.7636079788208,0.0063006300630063,,,,,,,,,,,,,,,,,
63,12.746962547302246,0.0064006400640064,,,,,,,,,,,,,,,,,
64,12.769378662109377,0.0065006500650065,,,,,,,,,,,,,,,,,
65,12.774442672729492,0.0066006600660066,,,,,,,,,,,,,,,,,
66,12.773762702941896,0.0067006700670067,,,,,,,,,,,,,,,,,
67,12.758378028869627,0.0068006800680068,,,,,,,,,,,,,,,,,
68,12.760414123535156,0.0069006900690069,,,,,,,,,,,,,,,,,
69,12.774810791015623,0.007000700070007,,,,,,,,,,,,,,,,,
70,12.754877090454102,0.0071007100710071,,,,,,,,,,,,,,,,,
71,12.74563217163086,0.0072007200720072,,,,,,,,,,,,,,,,,
72,12.74283504486084,0.0073007300730073,,,,,,,,,,,,,,,,,
73,12.746649742126465,0.0074007400740074,,,,,,,,,,,,,,,,,
74,12.751056671142578,0.0075007500750075,,,,,,,,,,,,,,,,,
