global_step,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,12.880595207214355,0.0001000100010001,,,,,,,,,,,,,,,,,
1,,,0.0006526966678117,13.384089087369746,0.0,0.0004835649898947,13.38741925084624,0.0,3000.0,0.0007088489919237,13.383192435070594,0.0,3003.0,79.66449308395386,915.894989490509,79.66449308395386,835.7583150863647,0.0,0.0
1,12.873400688171388,0.0002000200020002,,,,,,,,,,,,,,,,,
2,12.906397819519045,0.0003000300030003,,,,,,,,,,,,,,,,,
3,12.901748657226562,0.0004000400040004,,,,,,,,,,,,,,,,,
4,12.880584716796877,0.0005000500050005,,,,,,,,,,,,,,,,,
5,12.901226043701172,0.0006000600060006,,,,,,,,,,,,,,,,,
6,12.901089668273926,0.0007000700070007,,,,,,,,,,,,,,,,,
7,12.90431022644043,0.0008000800080008,,,,,,,,,,,,,,,,,
8,12.909974098205566,0.0009000900090009,,,,,,,,,,,,,,,,,
9,12.895105361938477,0.001000100010001,,,,,,,,,,,,,,,,,
10,12.89294147491455,0.0011001100110011,,,,,,,,,,,,,,,,,
11,12.873825073242188,0.0012001200120012,,,,,,,,,,,,,,,,,
12,12.899442672729492,0.0013001300130013,,,,,,,,,,,,,,,,,
13,12.897125244140623,0.0014001400140014,,,,,,,,,,,,,,,,,
14,12.877772331237791,0.0015001500150015,,,,,,,,,,,,,,,,,
15,12.883237838745115,0.0016001600160016,,,,,,,,,,,,,,,,,
16,12.905348777770996,0.0017001700170017,,,,,,,,,,,,,,,,,
17,12.88697624206543,0.0018001800180018,,,,,,,,,,,,,,,,,
18,12.878162384033203,0.0019001900190019,,,,,,,,,,,,,,,,,
19,12.894941329956056,0.002000200020002,,,,,,,,,,,,,,,,,
20,12.898171424865724,0.0021002100210021,,,,,,,,,,,,,,,,,
21,12.865557670593262,0.0022002200220022,,,,,,,,,,,,,,,,,
22,12.86652374267578,0.0023002300230023,,,,,,,,,,,,,,,,,
23,12.912598609924316,0.0024002400240024,,,,,,,,,,,,,,,,,
24,12.876791954040527,0.0025002500250025,,,,,,,,,,,,,,,,,
25,12.863072395324709,0.0026002600260026,,,,,,,,,,,,,,,,,
26,12.894841194152832,0.0027002700270027,,,,,,,,,,,,,,,,,
27,12.861592292785645,0.0028002800280028,,,,,,,,,,,,,,,,,
28,12.899483680725098,0.0029002900290029,,,,,,,,,,,,,,,,,
29,12.897582054138184,0.003000300030003,,,,,,,,,,,,,,,,,
30,12.874755859375,0.0031003100310031,,,,,,,,,,,,,,,,,
31,12.903363227844238,0.0032003200320032,,,,,,,,,,,,,,,,,
32,12.882627487182615,0.0033003300330033,,,,,,,,,,,,,,,,,
33,12.879715919494627,0.0034003400340034,,,,,,,,,,,,,,,,,
34,12.880659103393556,0.0035003500350035,,,,,,,,,,,,,,,,,
35,12.88705348968506,0.0036003600360036,,,,,,,,,,,,,,,,,
36,12.899357795715332,0.0037003700370037,,,,,,,,,,,,,,,,,
37,12.905749320983888,0.0038003800380038,,,,,,,,,,,,,,,,,
38,12.903594017028809,0.0039003900390039,,,,,,,,,,,,,,,,,
39,12.910542488098145,0.004000400040004,,,,,,,,,,,,,,,,,
40,12.915563583374023,0.0041004100410041,,,,,,,,,,,,,,,,,
41,12.898715019226074,0.0042004200420042,,,,,,,,,,,,,,,,,
42,12.881314277648926,0.0043004300430043,,,,,,,,,,,,,,,,,
43,12.889970779418944,0.0044004400440044,,,,,,,,,,,,,,,,,
44,12.897377967834473,0.0045004500450045,,,,,,,,,,,,,,,,,
45,12.888737678527832,0.0046004600460046,,,,,,,,,,,,,,,,,
46,12.8446626663208,0.0047004700470047,,,,,,,,,,,,,,,,,
47,12.869384765625,0.0048004800480048,,,,,,,,,,,,,,,,,
48,12.909542083740234,0.0049004900490049,,,,,,,,,,,,,,,,,
49,12.916337966918944,0.005000500050005,,,,,,,,,,,,,,,,,
50,12.892976760864258,0.0051005100510051,,,,,,,,,,,,,,,,,
51,12.882400512695312,0.0052005200520052,,,,,,,,,,,,,,,,,
52,12.895181655883787,0.0053005300530053,,,,,,,,,,,,,,,,,
53,12.896252632141112,0.0054005400540054,,,,,,,,,,,,,,,,,
54,12.882546424865724,0.0055005500550055,,,,,,,,,,,,,,,,,
55,12.902341842651367,0.0056005600560056,,,,,,,,,,,,,,,,,
56,12.883038520812988,0.0057005700570057,,,,,,,,,,,,,,,,,
57,12.906364440917969,0.0058005800580058,,,,,,,,,,,,,,,,,
58,12.874109268188477,0.0059005900590059,,,,,,,,,,,,,,,,,
59,12.890003204345703,0.006000600060006,,,,,,,,,,,,,,,,,
60,12.91250228881836,0.0061006100610061,,,,,,,,,,,,,,,,,
61,12.89216136932373,0.0062006200620062,,,,,,,,,,,,,,,,,
62,12.892072677612305,0.0063006300630063,,,,,,,,,,,,,,,,,
63,12.895915031433104,0.0064006400640064,,,,,,,,,,,,,,,,,
64,12.901293754577637,0.0065006500650065,,,,,,,,,,,,,,,,,
65,12.890336036682127,0.0066006600660066,,,,,,,,,,,,,,,,,
66,12.918400764465332,0.0067006700670067,,,,,,,,,,,,,,,,,
67,12.905930519104004,0.0068006800680068,,,,,,,,,,,,,,,,,
68,12.884676933288574,0.0069006900690069,,,,,,,,,,,,,,,,,
69,12.894749641418455,0.007000700070007,,,,,,,,,,,,,,,,,
70,12.885326385498049,0.0071007100710071,,,,,,,,,,,,,,,,,
71,12.87392520904541,0.0072007200720072,,,,,,,,,,,,,,,,,
72,12.875064849853516,0.0073007300730073,,,,,,,,,,,,,,,,,
73,12.900224685668944,0.0074007400740074,,,,,,,,,,,,,,,,,
