accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
708.4544904232025,0.0,6.924736022949219,1,0,6.924736022949219,0.2180606118926198,95000000.0,715.7224035263062,0.2141579296449047,0.2132488435695633,83274637.0
1317.215518951416,0.0276978015899658,126.91383290290833,199,0,126.91383290290833,82.02534874120066,95000000.0,1445.1531448364258,79.32060037117972,81.45904180845359,83274637.0
1922.6422283649445,0.060464859008789,247.0804295539856,394,0,247.0804295539856,18.84561970430716,95000000.0,2171.4283130168915,19.04057688488985,19.49376024157661,83274637.0
2527.962483882904,0.0825905799865722,366.9387795925141,594,0,366.9387795925141,10.677898292886514,95000000.0,2897.2754139900208,10.387017345562732,10.39866381626464,83274637.0
3122.1204195022583,0.1034936904907226,487.08265447616577,791,0,487.08265447616577,11.774490462607936,95000000.0,3612.2427275180817,11.741421567304336,11.63145953250872,83274637.0
3722.043726444245,0.1268749237060547,607.2488191127777,994,0,607.2488191127777,9.11622356322728,95000000.0,4333.008599758148,8.795790575595674,9.17883708792219,83274637.0
4317.904390096664,0.1488614082336425,727.3931546211243,1195,0,727.3931546211243,4.78938920481471,95000000.0,5049.697376489639,4.6259587271307225,4.850531123987965,83274637.0
4897.139132261276,0.1716222763061523,847.2274515628815,1399,0,847.2274515628815,2.0872575981663752,95000000.0,5749.494316339493,2.054516378665182,2.126813976475009,83274637.0
5470.635740041733,0.1971702575683593,966.9725437164308,1598,0,966.9725437164308,1.4243505631341231,95000000.0,6443.421982765198,1.4246753532844028,1.4665776141927058,83274637.0
6015.289940834045,0.2192995548248291,1087.2755091190338,1803,0,1087.2755091190338,0.7029556693335283,95000000.0,7109.063405990601,0.6857573595660194,0.729014128777508,83274637.0
6530.769537687302,0.2437376976013183,1207.052327156067,1994,0,1207.052327156067,0.4088650830734253,95000000.0,7745.000737190247,0.4066905106383755,0.42097122376891,83274637.0
7016.031079292297,0.2653605937957763,1326.685648202896,2184,0,1326.685648202896,0.2119341606829994,95000000.0,8350.57765173912,0.2095482388318732,0.2146232372272889,83274637.0
7509.707404136658,0.2875175476074219,1446.9584019184113,2376,0,1446.9584019184113,0.1693091980745014,95000000.0,8965.206608057022,0.1670621809074715,0.1694003084170313,83274637.0
8012.821449995041,0.3093242645263672,1566.6737325191498,2571,0,1566.6737325191498,0.1552118719496877,95000000.0,9588.712013959885,0.1535104775710422,0.1544777382000788,83274637.0
8479.169927120209,0.3347756862640381,1686.9194869995115,2757,0,1686.9194869995115,0.1466934684326975,95000000.0,10175.99992799759,0.1461598480098497,0.1452763494080731,83274637.0
8974.322971105576,0.3566925525665283,1806.91405582428,2947,0,1806.91405582428,0.1418109092063502,95000000.0,10791.83078598976,0.1372289047822006,0.1400064665514621,83274637.0
9442.828090429306,0.3785994052886963,1927.146846294403,3138,0,1927.146846294403,0.137885096632586,95000000.0,11381.239934444427,0.134946973479426,0.1357322319326063,83274637.0
9942.278119802477,0.4012467861175537,2047.4903061389923,3335,0,2047.4903061389923,0.1335976057480661,95000000.0,12001.703444480896,0.128416019756975,0.1311740610010553,83274637.0
10455.08769416809,0.4237949848175049,2167.6043813228607,3533,0,2167.6043813228607,0.1311876258411608,95000000.0,12635.294971942902,0.1261094716324788,0.1287195024711463,83274637.0
,,,3533,0,2167.6043813228607,,,,,,
