global_step,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,11.64042854309082,7.143367383384528e-05,,,,,,,,,,,,,,
1,,,0.0011758609693877,689.5427295918367,0.00104,696.36512,50000.0,0.001,787.6118,10000.0,114.05340337753296,322.3410413265228,114.05340337753296,207.5692365169525,0.0,0.0
1,11.619245529174805,0.0001428673476676,,,,,,,,,,,,,,
2,11.652673721313477,0.0002143010215015,,,,,,,,,,,,,,
3,11.92381477355957,0.0002857346953353,,,,,,,,,,,,,,
4,11.753365516662598,0.0003571683691692,,,,,,,,,,,,,,
5,11.670374870300291,0.000428602043003,,,,,,,,,,,,,,
6,11.661483764648438,0.0005000357168369,,,,,,,,,,,,,,
7,11.686824798583984,0.0005714693906707,,,,,,,,,,,,,,
8,11.580915451049805,0.0006429030645046,,,,,,,,,,,,,,
9,11.756624221801758,0.0007143367383384,,,,,,,,,,,,,,
10,11.643547058105469,0.0007857704121722,,,,,,,,,,,,,,
11,11.662591934204102,0.0008572040860061,,,,,,,,,,,,,,
12,11.788660049438477,0.0009286377598399,,,,,,,,,,,,,,
13,11.709999084472656,0.0010000714336738,,,,,,,,,,,,,,
14,11.57404899597168,0.0010715051075076,,,,,,,,,,,,,,
15,11.571395874023438,0.0011429387813415,,,,,,,,,,,,,,
16,11.818238258361816,0.0012143724551753,,,,,,,,,,,,,,
17,11.718429565429688,0.0012858061290092,,,,,,,,,,,,,,
18,11.645987510681152,0.001357239802843,,,,,,,,,,,,,,
19,11.682888984680176,0.0014286734766769,,,,,,,,,,,,,,
20,11.668347358703612,0.0015001071505107,,,,,,,,,,,,,,
21,11.52090835571289,0.0015715408243445,,,,,,,,,,,,,,
22,11.684042930603027,0.0016429744981784,,,,,,,,,,,,,,
23,11.60975742340088,0.0017144081720122,,,,,,,,,,,,,,
24,11.599638938903809,0.0017858418458461,,,,,,,,,,,,,,
25,11.480914115905762,0.0018572755196799,,,,,,,,,,,,,,
26,11.778145790100098,0.0019287091935138,,,,,,,,,,,,,,
27,11.59359645843506,0.0020001428673476,,,,,,,,,,,,,,
28,11.771056175231934,0.0020715765411815,,,,,,,,,,,,,,
29,11.559250831604004,0.0021430102150153,,,,,,,,,,,,,,
30,11.552685737609863,0.0022144438888492,,,,,,,,,,,,,,
31,11.750709533691406,0.002285877562683,,,,,,,,,,,,,,
32,11.773855209350586,0.0023573112365168,,,,,,,,,,,,,,
33,11.618460655212402,0.0024287449103507,,,,,,,,,,,,,,
34,11.76740264892578,0.0025001785841845,,,,,,,,,,,,,,
35,11.716546058654783,0.0025716122580184,,,,,,,,,,,,,,
36,11.842257499694824,0.0026430459318522,,,,,,,,,,,,,,
37,11.619521141052246,0.0027144796056861,,,,,,,,,,,,,,
38,11.637134552001951,0.0027859132795199,,,,,,,,,,,,,,
39,11.699355125427246,0.0028573469533538,,,,,,,,,,,,,,
40,11.862265586853027,0.0029287806271876,,,,,,,,,,,,,,
41,11.53839111328125,0.0030002143010215,,,,,,,,,,,,,,
42,11.513819694519045,0.0030716479748553,,,,,,,,,,,,,,
43,11.634444236755373,0.0031430816486891,,,,,,,,,,,,,,
44,11.65239715576172,0.003214515322523,,,,,,,,,,,,,,
45,11.62875270843506,0.0032859489963568,,,,,,,,,,,,,,
46,11.790972709655762,0.0033573826701907,,,,,,,,,,,,,,
47,11.793785095214844,0.0034288163440245,,,,,,,,,,,,,,
48,11.624034881591797,0.0035002500178584,,,,,,,,,,,,,,
49,11.69911766052246,0.0035716836916922,,,,,,,,,,,,,,
50,11.708910942077637,0.0036431173655261,,,,,,,,,,,,,,
51,11.704017639160156,0.0037145510393599,,,,,,,,,,,,,,
52,11.72336769104004,0.0037859847131937,,,,,,,,,,,,,,
53,11.603259086608888,0.0038574183870276,,,,,,,,,,,,,,
