global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.506259,1.1303335,,,,,,,,,,,,,,
1,,,0.2027912139892578,1.109334877559117,0.1990593956908149,1.110606969040166,3554.0,0.2196820601841751,1.1075193676260122,3581.0,58.00841736793518,261.1742730140686,58.00841736793518,203.16537523269653,0.0,0.0
100,0.72307694,0.43378255,,,,,,,,,,,,,,
200,0.30939117,0.34055668,,,,,,,,,,,,,,
300,0.25905758,0.25179017,,,,,,,,,,,,,,
335,,,0.69273955481393,0.3202881472451346,0.670871097047341,0.3397433871825759,3554.0,0.6895877739065555,0.3408340160089709,3581.0,138.3155128955841,345.98938751220703,138.3155128955841,207.6310698986053,0.0299034118652343,0.0
400,0.34362465,0.36707118,,,,,,,,,,,,,,
500,0.22217439,0.27931666,,,,,,,,,,,,,,
575,,,0.7087817873273577,0.3036338942391531,0.6878933453063449,0.3216018290350661,3554.0,0.7057877758700433,0.3234957365042935,3581.0,218.37151980400083,430.0826714038849,218.37151980400083,211.624402999878,0.0653634071350097,0.0
600,0.1303349,0.36193168,,,,,,,,,,,,,,
700,0.121164225,0.28721,,,,,,,,,,,,,,
800,0.19241373,0.2913229,,,,,,,,,,,,,,
817,,,0.7184467996869769,0.2950845786503383,0.6974853103457372,0.3125591117073192,3554.0,0.7148694526014032,0.3147362967637357,3581.0,298.5848834514618,514.3347256183624,298.5848834514618,215.6168396472931,0.1030025482177734,0.0
900,0.13980204,0.31132773,,,,,,,,,,,,,,
1000,0.23707438,0.310288,,,,,,,,,,,,,,
1097,,,0.7248590333121163,0.2891625676836286,0.7038348900446679,0.3068225283131682,3554.0,0.7210674610793074,0.3090363869750942,3581.0,378.7045316696167,598.5065503120422,378.7045316696167,219.61627197265625,0.1455307006835937,0.0
1100,0.1482797,0.25537255,,,,,,,,,,,,,,
1200,0.098872975,0.2752724,,,,,,,,,,,,,,
1300,0.12190233,0.38008407,,,,,,,,,,,,,,
1400,0.107629254,0.35069406,,,,,,,,,,,,,,
1446,,,0.7274580683026995,0.2854342120034354,0.7061299080921145,0.3031512482084447,3554.0,0.7231492354396467,0.3054425906149643,3581.0,458.795551776886,682.629486322403,458.795551776886,223.6116344928741,0.1692416667938232,0.0
1500,0.2815075,0.3193196,,,,,,,,,,,,,,
1600,0.07558646,0.25156254,,,,,,,,,,,,,,
1700,0.15717237,0.3390497,,,,,,,,,,,,,,
1793,,,0.7286351748875209,0.2829857042857578,0.7067348327808455,0.3007992479864237,3554.0,0.7239816043004748,0.3028007790683468,3581.0,538.8039615154266,766.6791181564331,538.8039615154266,227.6119804382324,0.1975245475769043,0.0
1800,0.13712884,0.22262256,,,,,,,,,,,,,,
1900,0.1618248,0.37805068,,,,,,,,,,,,,,
2000,0.28949484,0.32017955,,,,,,,,,,,,,,
2100,0.26349282,0.35221088,,,,,,,,,,,,,,
2139,,,0.7312239919389997,0.2807414191109793,0.7092428041027715,0.2984334744961663,3554.0,0.7262786123813181,0.3006971199996509,3581.0,618.861314535141,850.7706618309021,618.861314535141,231.60524702072144,0.225766897201538,0.0
2200,0.17902806,0.25343996,,,,,,,,,,,,,,
2300,0.22514564,0.29585466,,,,,,,,,,,,,,
2400,0.27890787,0.3750242,,,,,,,,,,,,,,
2486,,,0.7348172324044364,0.2788032293319702,0.7132007811400887,0.2965043926078011,3554.0,0.7302906725600391,0.298470333880201,3581.0,698.9321856498718,934.8699827194214,698.9321856498718,235.5976104736328,0.2492082118988037,0.0
2500,0.10760553,0.3042741,,,,,,,,,,,,,,
2600,0.1771934,0.3074564,,,,,,,,,,,,,,
2700,0.07702371,0.35996097,,,,,,,,,,,,,,
2800,0.1881954,0.27977437,,,,,,,,,,,,,,
2835,,,0.73290068762643,0.2786353485924857,0.7112336424407358,0.2963555313994794,3554.0,0.728263507705599,0.2983113118171425,3581.0,779.0041723251343,1018.9779789447784,779.0041723251343,239.59568214416504,0.2742314338684082,0.0
2900,0.111899965,0.26332033,,,,,,,,,,,,,,
3000,0.096842185,0.2813913,,,,,,,,,,,,,,
3100,0.10999696,0.26891714,,,,,,,,,,,,,,
3182,,,0.7363072804042271,0.27688125201634,0.7141410041942178,0.2949334843881893,3554.0,0.7314864912035745,0.2966481421587021,3581.0,859.0438628196716,1103.049652814865,859.0438628196716,243.5914618968964,0.298046350479126,0.0
3200,0.1313734,0.32965082,,,,,,,,,,,,,,
3300,0.09443007,0.26068646,,,,,,,,,,,,,,
3400,0.1126429,0.30069542,,,,,,,,,,,,,,
3500,0.14188464,0.35702077,,,,,,,,,,,,,,
3527,,,0.7367680413382394,0.2762290239334106,0.714594182501231,0.2942904685411684,3554.0,0.7317567434899469,0.2960329500532323,3581.0,939.0608906745912,1187.0981619358065,939.0608906745912,247.5864923000336,0.3219921588897705,0.0
3600,0.2862865,0.30088836,,,,,,,,,,,,,,
3700,0.13550259,0.25286847,,,,,,,,,,,,,,
3800,0.16380769,0.34328598,,,,,,,,,,,,,,
3877,,,0.737346717289516,0.275398884500776,0.7153177427722285,0.2934935080850802,3554.0,0.7323752421635018,0.2952877109658615,3581.0,1019.2134873867036,1271.287190437317,1019.2134873867036,251.58553624153137,0.3469076156616211,0.0
3900,0.23509443,0.3017818,,,,,,,,,,,,,,
4000,0.12138333,0.27356383,,,,,,,,,,,,,,
4100,0.13141367,0.30958697,,,,,,,,,,,,,,
4200,0.25422147,0.2668836,,,,,,,,,,,,,,
4223,,,0.7378537314278739,0.2750346830912998,0.7154851515238112,0.2934566534296743,3554.0,0.7329649702858838,0.2950108114549881,3581.0,1099.4011495113373,1355.5075645446775,1099.4011495113373,255.5809936523437,0.3717923164367676,0.0
4300,0.14419341,0.30164057,,,,,,,,,,,,,,
4400,0.06066237,0.33804703,,,,,,,,,,,,,,
4500,0.10659686,0.30820465,,,,,,,,,,,,,,
4571,,,0.7364080974033901,0.2755640915461949,0.7145555074388014,0.2934511578613006,3554.0,0.7316017779382505,0.2953016530931479,3581.0,1179.424570560455,1439.5703628063202,1179.424570560455,259.58183908462524,0.3976638317108154,0.0
4600,0.21639766,0.26603183,,,,,,,,,,,,,,
4700,0.17996036,0.28205013,,,,,,,,,,,,,,
4800,0.18501572,0.25770867,,,,,,,,,,,,,,
4900,0.09744696,0.31136954,,,,,,,,,,,,,,
4918,,,0.7382264137268066,0.2740229027611868,0.715753953511888,0.2922992867301808,3554.0,0.7331564103515079,0.2940170684362783,3581.0,1259.400381565094,1523.5817663669586,1259.400381565094,263.5790638923645,0.4234514236450195,0.0
5000,0.14102308,0.3235411,,,,,,,,,,,,,,
5100,0.08548425,0.34018874,,,,,,,,,,,,,,
5200,0.15593779,0.31609243,,,,,,,,,,,,,,
