global_step,loss,lr,score,preemption_count
0,1.3935900926589966,0.0012515644555694,,
1,1.3936123847961426,0.0025031289111389,,
2,1.3933908939361572,0.0037546933667083,,
3,1.3935825824737549,0.0050062578222778,,
4,1.3935389518737793,0.0062578222778473,,
5,1.3929240703582764,0.0075093867334167,,
6,1.392431378364563,0.0087609511889862,,
7,1.392413854598999,0.0100125156445556,,
8,1.3937251567840576,0.0112640801001251,,
9,1.3929158449172974,0.0125156445556946,,
10,1.392932653427124,0.013767209011264,,
11,1.3926489353179932,0.0150187734668335,,
12,1.392809271812439,0.016270337922403,,
13,1.3918042182922363,0.0175219023779724,,
14,1.3912842273712158,0.0187734668335419,,
15,1.3922353982925415,0.0200250312891113,,
16,1.391918659210205,0.0212765957446808,,
17,1.3911813497543335,0.0225281602002503,,
18,1.392606258392334,0.0237797246558197,,
19,1.379962682723999,0.0250312891113892,,
20,1.3798500299453735,0.0262828535669586,,
21,1.3796501159667969,0.0275344180225281,,
22,1.3791381120681765,0.0287859824780976,,
23,1.3792271614074707,0.030037546933667,,
24,1.3784013986587524,0.0312891113892365,,
25,1.378835678100586,0.032540675844806,,
26,1.3795125484466553,0.0337922403003754,,
27,1.3792164325714111,0.0350438047559449,,
28,1.3785550594329834,0.0362953692115143,,
29,1.3782172203063965,0.0375469336670838,,
30,1.3786523342132568,0.0387984981226533,,
31,1.3788455724716189,0.0400500625782227,,
32,1.3786088228225708,0.0413016270337922,,
33,1.3785250186920166,0.0425531914893617,,
34,1.3774843215942385,0.0438047559449311,,
35,1.3764725923538208,0.0450563204005006,,
36,1.3761000633239746,0.04630788485607,,
37,1.3752323389053345,0.0475594493116395,,
38,1.3773797750473022,0.048811013767209,,
39,1.3759520053863523,0.0500625782227784,,
40,1.3755536079406738,0.0513141426783479,,
41,1.3735482692718506,0.0525657071339173,,
42,1.3705178499221802,0.0538172715894868,,
43,1.3679773807525637,0.0550688360450563,,
44,1.3628865480422974,0.0563204005006257,,
45,1.3562084436416626,0.0575719649561952,,
46,1.3471406698226929,0.0588235294117647,,
47,1.3332980871200562,0.0600750938673341,,
48,1.3122072219848633,0.0613266583229036,,
49,1.2810139656066897,0.0625782227784731,,
50,1.231215476989746,0.0638297872340425,,
51,1.1536478996276855,0.065081351689612,,
52,1.0304529666900637,0.0663329161451814,,
53,0.8441150784492493,0.0675844806007509,,
54,0.5886179208755493,0.0688360450563204,,
55,0.323447585105896,0.0700876095118898,,
56,0.2107153981924057,0.0713391739674593,,
57,0.1880904883146286,0.0725907384230287,,
58,0.1921934783458709,0.0738423028785982,,
59,0.1987348645925521,0.0750938673341677,,
60,0.1928790360689163,0.0763454317897371,,
61,0.1863498389720916,0.0775969962453066,,
62,0.1781096160411834,0.078848560700876,,
63,0.1680826395750045,0.0801001251564455,,
64,0.163237452507019,0.081351689612015,,
65,0.1572190225124359,0.0826032540675844,,
66,0.1523491591215133,0.0838548185231539,,
67,0.1493206173181533,0.0851063829787234,,
68,0.146661102771759,0.0863579474342928,,
69,0.1434471607208252,0.0876095118898623,,
70,0.1403370499610901,0.0888610763454317,,
71,0.1436659693717956,0.0901126408010012,,
72,0.1499282717704773,0.0913642052565707,,
73,0.1464580297470092,0.0926157697121401,,
74,0.1468472480773925,0.0938673341677096,,
75,0.139793187379837,0.0951188986232791,,
76,0.1436876803636551,0.0963704630788485,,
77,0.145791083574295,0.097622027534418,,
78,0.1421141326427459,0.0988735919899874,,
79,0.1405755132436752,0.1001251564455569,,
80,0.1423896551132202,0.1013767209011264,,
81,0.1428834497928619,0.1026282853566958,,
82,0.1445432603359222,0.1038798498122653,,
83,0.143905833363533,0.1051314142678347,,
84,0.1456179767847061,0.1063829787234042,,
85,0.1442547887563705,0.1076345431789737,,
86,0.1420295536518097,0.1088861076345431,,
87,0.1402849107980728,0.1101376720901126,,
88,0.1379095911979675,0.1113892365456821,,
89,0.1396896690130233,0.1126408010012515,,
90,0.1393676251173019,0.113892365456821,,
91,0.1383132040500641,0.1151439299123904,,
92,0.1391302943229675,0.1163954943679599,,
93,0.1364321857690811,0.1176470588235294,,
94,0.1387360990047454,0.1188986232790988,,
95,0.1350003182888031,0.1201501877346683,,
96,0.1343007683753967,0.1214017521902378,,
97,0.1345024704933166,0.1226533166458072,,
98,0.1320928633213043,0.1239048811013767,,
99,0.1328558027744293,0.1251564455569462,,
100,0.132361352443695,0.1264080100125156,,
500,0.1209628656506538,0.6270337922403004,,
1000,0.1322284489870071,1.0,,
1500,0.1226443499326706,1.0,,
2000,0.1236813515424728,1.0,,
2500,0.1248585805296897,1.0,,
3000,0.1216227412223815,1.0,,
3500,0.1207623407244682,1.0,,
4000,0.1239701360464096,1.0,,
4500,0.1213091686367988,1.0,,
5000,0.1235094368457794,1.0,,
5500,0.1227446049451828,1.0,,
6000,0.1215839907526969,1.0,,
6500,0.1291833519935608,1.0,,
7000,0.125910609960556,1.0,,
7500,0.1204604730010032,1.0,,
8000,0.1182321533560752,1.0,,
8500,0.1282876133918762,1.0,,
9000,0.1228700950741767,1.0,,
9500,0.1199296489357948,1.0,,
10000,0.1156370192766189,1.0,,
10500,0.1375763267278671,1.0,,
10666,,,4153.062816619873,0.0
