global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,284.78412,2.0178618,0.0,,,,,,,,,,,
1,,,,1.4176184289485405,1.457646322620716,83274637.0,1.418060945723684,95000000.0,22.78926682472229,799.1490912437439,22.78926682472229,776.359787940979,0.0,0.0
1,284.0698,2.0184226,3.4756958e-06,,,,,,,,,,,
2,186.98416,1.1466861,6.9516245e-06,,,,,,,,,,,
3,59.322453,0.4354105,1.042732e-05,,,,,,,,,,,
4,2.2368898,0.27071252,1.3903249e-05,,,,,,,,,,,
5,13.378148,0.3389561,1.7378945e-05,,,,,,,,,,,
6,14.472851,0.44837657,2.0854874e-05,,,,,,,,,,,
7,14.461379,0.5672293,2.433057e-05,,,,,,,,,,,
8,14.393616,0.6868397,2.7806498e-05,,,,,,,,,,,
9,14.37348,0.79514253,3.1282194e-05,,,,,,,,,,,
10,14.579842,0.9279213,3.4758123e-05,,,,,,,,,,,
11,13.640962,1.0102729,3.823382e-05,,,,,,,,,,,
12,13.380043,1.0830913,4.1709747e-05,,,,,,,,,,,
13,13.33672,1.1475971,4.5185443e-05,,,,,,,,,,,
14,13.3015375,1.2038904,4.866137e-05,,,,,,,,,,,
15,13.05748,1.2339928,5.2137068e-05,,,,,,,,,,,
16,12.568735,1.2367945,5.5612763e-05,,,,,,,,,,,
17,12.608723,1.2772609,5.908846e-05,,,,,,,,,,,
18,12.694831,1.3059084,6.256439e-05,,,,,,,,,,,
19,12.396246,1.2813022,6.6040084e-05,,,,,,,,,,,
20,12.319051,1.2640157,6.951601e-05,,,,,,,,,,,
21,12.147422,1.2435313,7.299171e-05,,,,,,,,,,,
22,12.115752,1.2469475,7.6467404e-05,,,,,,,,,,,
23,11.815104,1.1833087,7.994333e-05,,,,,,,,,,,
24,11.891654,1.1403046,8.341903e-05,,,,,,,,,,,
25,11.844251,1.0758301,8.689496e-05,,,,,,,,,,,
26,11.67846,0.978267,9.037065e-05,,,,,,,,,,,
27,11.833805,0.9104918,9.384658e-05,,,,,,,,,,,
28,11.378313,0.7990853,9.732228e-05,,,,,,,,,,,
29,11.527183,0.7101683,0.00010079821,,,,,,,,,,,
30,11.224078,0.58889264,0.0001042739,,,,,,,,,,,
31,11.093768,0.47916016,0.00010774983,,,,,,,,,,,
32,9.360385,0.36177838,0.00011122553,,,,,,,,,,,
33,7.858571,0.32273477,0.000114701455,,,,,,,,,,,
34,48.147808,0.51480335,0.00011817715,,,,,,,,,,,
35,21.74575,0.37175545,0.00012165308,,,,,,,,,,,
36,6.994766,0.31806117,0.00012512878,,,,,,,,,,,
37,1.6936492,0.3040436,0.0001286047,,,,,,,,,,,
38,6.052977,0.3483285,0.0001320804,,,,,,,,,,,
39,7.298453,0.35521144,0.00013555633,,,,,,,,,,,
40,6.9493175,0.34968048,0.00013903202,,,,,,,,,,,
41,5.385934,0.33706734,0.00014250795,,,,,,,,,,,
42,3.818191,0.34355378,0.00014598365,,,,,,,,,,,
43,2.1448917,0.33170995,0.00014945935,,,,,,,,,,,
44,3.9493787,0.33267236,0.00015293527,,,,,,,,,,,
45,3.3081565,0.33139363,0.00015641097,,,,,,,,,,,
46,2.116724,0.32664913,0.00015988667,,,,,,,,,,,
47,1.495702,0.31819314,0.00016336236,,,,,,,,,,,
48,1.8151283,0.3207812,0.00016683829,,,,,,,,,,,
49,1.4043164,0.31398186,0.00017031399,,,,,,,,,,,
50,1.4033191,0.3138109,0.00017378991,,,,,,,,,,,
51,1.6689814,0.31195688,0.00017726561,,,,,,,,,,,
52,1.4961653,0.31552038,0.00018074154,,,,,,,,,,,
53,1.3798654,0.31054598,0.00018421724,,,,,,,,,,,
54,1.3600763,0.3047874,0.00018769316,,,,,,,,,,,
55,1.3809516,0.29792622,0.00019116886,,,,,,,,,,,
56,1.3202026,0.2966601,0.00019464479,,,,,,,,,,,
57,1.4856575,0.27321595,0.00019812048,,,,,,,,,,,
58,1.8739603,0.2642306,0.00020159641,,,,,,,,,,,
59,1.8266374,0.25830895,0.00020507211,,,,,,,,,,,
60,2.456356,0.25544056,0.00020854804,,,,,,,,,,,
