global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.6899633,6.932517,,,,,,,,,,,,,,
1,,,0.0012755101779475,6.910735130310059,0.0011999999405816,6.911261558532715,50000.0,0.0012000000569969,6.911415100097656,10000.0,94.9856448173523,130.31764578819275,94.9856448173523,35.33189916610718,0.0,0.0
100,1.0567068,6.256406,,,,,,,,,,,,,,
200,1.1138471,6.047156,,,,,,,,,,,,,,
300,1.5677656,5.921423,,,,,,,,,,,,,,
400,1.5505589,5.712293,,,,,,,,,,,,,,
500,1.8603991,5.720823,,,,,,,,,,,,,,
600,2.4598076,5.580514,,,,,,,,,,,,,,
700,1.6844182,5.418497,,,,,,,,,,,,,,
800,2.194736,5.1421065,,,,,,,,,,,,,,
900,2.1318567,5.2139225,,,,,,,,,,,,,,
1000,3.1794076,5.0511236,,,,,,,,,,,,,,
1100,4.048872,4.9511127,,,,,,,,,,,,,,
1200,2.673565,4.760662,,,,,,,,,,,,,,
1300,3.550979,4.847753,,,,,,,,,,,,,,
1400,4.2186894,4.5443044,,,,,,,,,,,,,,
1493,,,0.158442273736,4.351014137268066,0.1393599957227707,4.502735614776611,50000.0,0.1036000028252601,4.981125831604004,10000.0,604.9982721805573,658.5267715454102,604.9982721805573,53.44880986213684,0.0275924205780029,0.0
1500,2.7884257,4.5846562,,,,,,,,,,,,,,
1600,3.161328,4.419992,,,,,,,,,,,,,,
1700,3.5453284,4.3628397,,,,,,,,,,,,,,
1800,4.966836,4.2018723,,,,,,,,,,,,,,
1900,3.8368576,4.326559,,,,,,,,,,,,,,
2000,3.6781282,4.1815357,,,,,,,,,,,,,,
2100,2.8930054,4.0907793,,,,,,,,,,,,,,
2200,3.51431,4.053056,,,,,,,,,,,,,,
2300,4.3213615,3.9754815,,,,,,,,,,,,,,
2400,3.59434,3.8305366,,,,,,,,,,,,,,
2500,3.6935172,3.8936818,,,,,,,,,,,,,,
2600,2.7827992,3.9442058,,,,,,,,,,,,,,
2700,5.079936,3.733916,,,,,,,,,,,,,,
2800,3.8831625,3.8017604,,,,,,,,,,,,,,
2900,3.664747,3.7323818,,,,,,,,,,,,,,
2985,,,0.2958784997463226,3.333373069763184,0.2694000005722046,3.5212113857269287,50000.0,0.1991000026464462,4.194083690643311,10000.0,1115.14608836174,1186.895791053772,1115.14608836174,71.58905673027039,0.0552291870117187,0.0
3000,3.6291928,3.7039194,,,,,,,,,,,,,,
3100,3.3415723,3.6394017,,,,,,,,,,,,,,
3200,3.1640089,3.4936576,,,,,,,,,,,,,,
3300,3.2697775,3.5690012,,,,,,,,,,,,,,
3400,4.072949,3.4776254,,,,,,,,,,,,,,
3500,3.4096727,3.49756,,,,,,,,,,,,,,
3600,3.3563013,3.357018,,,,,,,,,,,,,,
3700,3.6969662,3.4520159,,,,,,,,,,,,,,
3800,4.609546,3.4249072,,,,,,,,,,,,,,
3900,3.8603628,3.3769264,,,,,,,,,,,,,,
4000,3.6618412,3.3514981,,,,,,,,,,,,,,
4100,4.2083607,3.3443332,,,,,,,,,,,,,,
4200,3.849517,3.274593,,,,,,,,,,,,,,
4300,3.1618147,3.2231722,,,,,,,,,,,,,,
4400,3.9377477,3.1896367,,,,,,,,,,,,,,
4478,,,0.3859414756298065,2.777995347976685,0.3579399883747101,2.9758851528167725,50000.0,0.2733000218868255,3.6643686294555664,10000.0,1625.279069185257,1715.1304416656494,1625.279069185257,89.60906982421875,0.0829262733459472,0.0
4500,3.8181202,3.273433,,,,,,,,,,,,,,
4600,3.390005,3.267512,,,,,,,,,,,,,,
4700,3.8074565,3.206714,,,,,,,,,,,,,,
4800,2.9332175,3.059412,,,,,,,,,,,,,,
4900,3.229343,3.0831563,,,,,,,,,,,,,,
5000,3.3390996,3.2136433,,,,,,,,,,,,,,
5100,3.613248,3.068565,,,,,,,,,,,,,,
5200,4.529253,3.0418434,,,,,,,,,,,,,,
5300,4.153079,3.0910063,,,,,,,,,,,,,,
5400,2.9697225,2.9030185,,,,,,,,,,,,,,
5500,4.2005477,3.1327844,,,,,,,,,,,,,,
5600,3.5849857,2.9482975,,,,,,,,,,,,,,
5700,3.664702,2.9663398,,,,,,,,,,,,,,
5800,3.9931219,3.0176907,,,,,,,,,,,,,,
5900,2.9029298,2.8910356,,,,,,,,,,,,,,
5969,,,0.4462691247463226,2.4959821701049805,0.4119199812412262,2.707524538040161,50000.0,0.3096000254154205,3.4645681381225586,10000.0,2135.2800290584564,2243.141224384308,2135.2800290584564,107.53719925880432,0.1107807159423828,0.0
6000,3.7884223,2.9467726,,,,,,,,,,,,,,
6100,3.075212,2.841195,,,,,,,,,,,,,,
6200,3.1867812,2.9246433,,,,,,,,,,,,,,
6300,3.0121887,2.9092014,,,,,,,,,,,,,,
6400,3.1756375,2.7773752,,,,,,,,,,,,,,
6500,3.4572203,2.7987933,,,,,,,,,,,,,,
6600,3.7555966,2.740929,,,,,,,,,,,,,,
6700,3.615095,2.7544458,,,,,,,,,,,,,,
6800,2.871439,2.7650037,,,,,,,,,,,,,,
6900,3.0598147,2.830715,,,,,,,,,,,,,,
7000,4.1919856,2.690873,,,,,,,,,,,,,,
7100,3.962026,2.910121,,,,,,,,,,,,,,
7200,2.7841468,2.6462572,,,,,,,,,,,,,,
7300,3.1541073,2.854223,,,,,,,,,,,,,,
7400,3.3536806,2.760034,,,,,,,,,,,,,,
7462,,,0.4785754084587097,2.288197755813598,0.4470399916172027,2.4739856719970703,50000.0,0.3378000259399414,3.183051109313965,10000.0,2645.276649236679,2771.30468416214,2645.276649236679,125.62261271476746,0.138852834701538,0.0
7500,3.037277,2.825873,,,,,,,,,,,,,,
7600,3.4159503,2.697048,,,,,,,,,,,,,,
7700,3.2080936,2.5507555,,,,,,,,,,,,,,
7800,3.7649238,2.660719,,,,,,,,,,,,,,
7900,3.6157274,2.8065317,,,,,,,,,,,,,,
8000,3.0718315,2.6164362,,,,,,,,,,,,,,
8100,2.6304393,2.5889528,,,,,,,,,,,,,,
8200,3.111206,2.6294155,,,,,,,,,,,,,,
