global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,5.0872455,0.93500537,0.0,,,,,,,,,,,,,,
1,,,,0.2596994638442993,0.9320289748055596,0.2536605980936972,0.939980218701639,3554.0,0.276455766027515,0.9380928642488132,3581.0,66.85137891769409,297.76815915107727,66.85137891769409,230.91643905639648,0.0,0.0
1,5.2316008,0.9449923,3.9534643e-06,,,,,,,,,,,,,,
2,5.3441205,0.91977155,7.906929e-06,,,,,,,,,,,,,,
3,5.051587,0.85107493,1.1860393e-05,,,,,,,,,,,,,,
4,5.3846664,0.87505645,1.581374e-05,,,,,,,,,,,,,,
5,5.578291,0.836178,1.9767205e-05,,,,,,,,,,,,,,
6,4.308187,0.82332176,2.3720786e-05,,,,,,,,,,,,,,
7,4.319083,0.93613863,2.7674134e-05,,,,,,,,,,,,,,
8,4.1339664,0.8658668,3.16276e-05,,,,,,,,,,,,,,
9,3.3100448,0.8592644,3.5581063e-05,,,,,,,,,,,,,,
10,3.961814,0.7593953,3.9534527e-05,,,,,,,,,,,,,,
11,2.7999046,0.77717793,4.348799e-05,,,,,,,,,,,,,,
12,3.1223643,0.67238873,4.744134e-05,,,,,,,,,,,,,,
13,2.5959697,0.6359446,5.139492e-05,,,,,,,,,,,,,,
14,1.9984914,0.62784845,5.5348268e-05,,,,,,,,,,,,,,
15,1.484872,0.62825835,5.9301732e-05,,,,,,,,,,,,,,
16,0.9726743,0.64923847,6.32552e-05,,,,,,,,,,,,,,
17,0.9150625,0.6297063,6.720866e-05,,,,,,,,,,,,,,
18,0.9884718,0.6039156,7.1162125e-05,,,,,,,,,,,,,,
19,0.90713453,0.6014068,7.511559e-05,,,,,,,,,,,,,,
20,2.401837,0.64564806,7.9069054e-05,,,,,,,,,,,,,,
21,1.5172958,0.68813765,8.302252e-05,,,,,,,,,,,,,,
22,2.2474475,0.6387218,8.6975866e-05,,,,,,,,,,,,,,
23,2.2891319,0.602223,9.092933e-05,,,,,,,,,,,,,,
24,2.2289574,0.63811696,9.4882795e-05,,,,,,,,,,,,,,
25,1.4863211,0.63732153,9.883626e-05,,,,,,,,,,,,,,
26,2.078933,0.57159543,0.00010278972,,,,,,,,,,,,,,
27,1.3814815,0.5408299,0.00010674319,,,,,,,,,,,,,,
28,1.3943337,0.6100178,0.00011069665,,,,,,,,,,,,,,
29,1.5286592,0.5386717,0.000114650116,,,,,,,,,,,,,,
30,1.2009646,0.55289716,0.000118603464,,,,,,,,,,,,,,
31,1.3213562,0.52859795,0.00012255704,,,,,,,,,,,,,,
32,0.81463593,0.5964596,0.0001265104,,,,,,,,,,,,,,
33,0.65707195,0.54423535,0.00013046386,,,,,,,,,,,,,,
34,0.58176124,0.55863976,0.00013441732,,,,,,,,,,,,,,
35,0.70122474,0.5979505,0.00013837079,,,,,,,,,,,,,,
36,1.1901511,0.5791122,0.00014232425,,,,,,,,,,,,,,
37,1.1317645,0.5681131,0.0001462776,,,,,,,,,,,,,,
38,0.9627461,0.6236297,0.00015023118,,,,,,,,,,,,,,
39,1.4795717,0.60274273,0.00015418464,,,,,,,,,,,,,,
40,0.9229889,0.5368813,0.00015813799,,,,,,,,,,,,,,
41,1.2277837,0.5357356,0.00016209157,,,,,,,,,,,,,,
42,0.8918487,0.5060325,0.00016604492,,,,,,,,,,,,,,
43,0.96645796,0.47916993,0.00016999838,,,,,,,,,,,,,,
44,0.7317106,0.4864943,0.00017395185,,,,,,,,,,,,,,
45,0.9100154,0.47931132,0.00017790531,,,,,,,,,,,,,,
46,0.4183885,0.5967809,0.00018185878,,,,,,,,,,,,,,
47,0.59247196,0.5521623,0.00018581212,,,,,,,,,,,,,,
48,0.6393894,0.521158,0.0001897657,,,,,,,,,,,,,,
49,0.6359629,0.54062414,0.00019371917,,,,,,,,,,,,,,
50,0.41826233,0.48844686,0.00019767252,,,,,,,,,,,,,,
51,0.7365556,0.45066148,0.00020162598,,,,,,,,,,,,,,
52,0.48173493,0.50826067,0.00020557945,,,,,,,,,,,,,,
53,0.4551196,0.57989883,0.00020953291,,,,,,,,,,,,,,
54,0.8020501,0.48649022,0.00021348638,,,,,,,,,,,,,,
55,0.50473756,0.5063588,0.00021743984,,,,,,,,,,,,,,
56,0.8136692,0.49514154,0.0002213933,,,,,,,,,,,,,,
57,0.5632822,0.47893092,0.00022534665,,,,,,,,,,,,,,
58,0.4795453,0.5815991,0.00022930012,,,,,,,,,,,,,,
59,0.36351436,0.6421234,0.00023325358,,,,,,,,,,,,,,
60,0.5205211,0.571855,0.00023720704,,,,,,,,,,,,,,
61,0.3587536,0.587795,0.00024116051,,,,,,,,,,,,,,
62,0.4630438,0.5062446,0.00024511397,,,,,,,,,,,,,,
63,0.37035707,0.45423868,0.00024906744,,,,,,,,,,,,,,
64,1.0466473,0.51182395,0.0002530209,,,,,,,,,,,,,,
65,0.41186062,0.51270515,0.00025697425,,,,,,,,,,,,,,
66,0.34971908,0.40894294,0.0002609277,,,,,,,,,,,,,,
67,0.5702403,0.49996346,0.00026488118,,,,,,,,,,,,,,
68,0.90422386,0.42690787,0.00026883464,,,,,,,,,,,,,,
69,0.37918773,0.42103046,0.00027278822,,,,,,,,,,,,,,
70,0.43439826,0.46706843,0.00027674157,,,,,,,,,,,,,,
71,0.3239638,0.4648054,0.00028069504,,,,,,,,,,,,,,
72,0.38852224,0.44190875,0.0002846485,,,,,,,,,,,,,,
73,0.48008123,0.47355056,0.00028860185,,,,,,,,,,,,,,
74,0.34220463,0.4808427,0.00029255543,,,,,,,,,,,,,,
75,0.36963615,0.46232384,0.00029650878,,,,,,,,,,,,,,
76,0.44841757,0.49510348,0.00030046236,,,,,,,,,,,,,,
77,0.624996,0.41400445,0.0003044157,,,,,,,,,,,,,,
78,0.5489996,0.4247283,0.00030836917,,,,,,,,,,,,,,
79,0.29783607,0.44093475,0.00031232263,,,,,,,,,,,,,,
80,0.5942539,0.3885455,0.00031627598,,,,,,,,,,,,,,
81,0.37595686,0.4119492,0.00032022956,,,,,,,,,,,,,,
82,0.59879154,0.41338438,0.00032418303,,,,,,,,,,,,,,
83,0.45833847,0.43268362,0.00032813638,,,,,,,,,,,,,,
84,0.3922785,0.4818117,0.00033208996,,,,,,,,,,,,,,
85,0.3986187,0.48221338,0.0003360433,,,,,,,,,,,,,,
86,0.8284406,0.4604108,0.00033999677,,,,,,,,,,,,,,
87,0.28274116,0.42940938,0.00034395023,,,,,,,,,,,,,,
88,0.5054083,0.5552405,0.0003479037,,,,,,,,,,,,,,
89,0.3697432,0.4386665,0.00035185716,,,,,,,,,,,,,,
90,0.43983668,0.38951108,0.0003558105,,,,,,,,,,,,,,
91,0.36920664,0.4566183,0.0003597641,,,,,,,,,,,,,,
92,0.4044512,0.47007328,0.00036371755,,,,,,,,,,,,,,
93,0.30331117,0.45711514,0.0003676709,,,,,,,,,,,,,,
94,0.37863517,0.4367308,0.00037162437,,,,,,,,,,,,,,
95,0.78382105,0.4281909,0.00037557783,,,,,,,,,,,,,,
96,1.1279078,0.3924286,0.0003795313,,,,,,,,,,,,,,
97,0.37877187,0.43896714,0.00038348476,,,,,,,,,,,,,,
98,0.34693956,0.4406632,0.00038743822,,,,,,,,,,,,,,
99,0.28860313,0.52594954,0.0003913917,,,,,,,,,,,,,,
317,,,,0.6520634378705706,0.366462128502982,0.6268364128666644,0.3887262467795969,3554.0,0.6476932153858909,0.3908108154910465,3581.0,147.04494214057922,382.3664004802704,147.04494214057922,235.28173542022705,0.0293471813201904,0.0
517,,,,0.6538331849234444,0.3500116212027414,0.6349294616321398,0.3712632195897228,3554.0,0.6507609606255236,0.3747010453391162,3581.0,227.23327922821045,466.6601605415344,227.23327922821045,239.34520626068115,0.064774751663208,0.0
719,,,,0.6618434361049107,0.338702985218593,0.6426806173501688,0.3606341721036156,3554.0,0.6592242750366518,0.3631554981477765,3581.0,307.24279165267944,550.7668256759644,307.24279165267944,243.4019448757172,0.0986883640289306,0.0
923,,,,0.6771020889282227,0.3315122808728899,0.6550709945000351,0.3534634857950549,3554.0,0.673342707169785,0.3556046260864632,3581.0,387.5616676807404,635.182058095932,387.5616676807404,247.46048879623413,0.1299686431884765,0.0
1237,,,,0.6804794584001813,0.3235380990164621,0.6587146250263787,0.3451995935477631,3554.0,0.6760238225617844,0.3477276650529705,3581.0,465.9590826034546,719.4060063362122,465.9590826034546,251.52390098571777,1.8827719688415527,0.0
1580,,,,0.6825331279209682,0.3166659900120326,0.6625444866259848,0.3373044195910418,3554.0,0.678459570148876,0.3404018782397549,3581.0,546.0415396690369,803.5882787704468,546.0415396690369,255.58707475662231,1.9083619117736816,0.0
1921,,,,0.6954595020839146,0.3103039264678955,0.6724536833497468,0.3319457595644872,3554.0,0.690538361098506,0.3341326592388648,3581.0,626.1444058418274,887.7958340644836,626.1444058418274,259.65346240997314,1.935410022735596,0.0
2262,,,,0.6956324577331543,0.3072127955300467,0.6747133236757878,0.3282909661648846,3554.0,0.6913541630305781,0.3311496235012042,3581.0,706.3108506202698,972.0664613246918,706.3108506202698,263.720728635788,1.961311101913452,0.0
