accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,test/ssim,total_duration,train/loss,train/ssim,validation/loss,validation/num_examples,validation/ssim
228.46715879440308,0.0,148.00636053085327,1,0,148.00636053085327,0.4622146874890917,3581.0,0.5541133161564508,376.96446418762207,0.4413618360246931,0.5524962970188686,0.4591700908637275,3554.0,0.53371905582838
234.61911916732788,0.0322065353393554,239.6978075504303,5,0,239.6978075504303,0.4063480039509738,3581.0,0.6275251953670413,475.8117644786835,0.3859822409493582,0.6276664733886719,0.4026071251143078,3554.0,0.608159723748769
240.7831447124481,0.0761191844940185,321.1263756752014,8,0,321.1263756752014,0.393127969775377,3581.0,0.6498739140821349,564.3929710388184,0.3710546152932303,0.6522220884050641,0.3912391641130592,3554.0,0.6292803608170371
246.9310991764069,0.1068024635314941,404.55895495414734,11,0,404.55895495414734,0.3935636527309934,3581.0,0.6439899273073164,654.8455905914307,0.3701030867440359,0.6478749683925084,0.3928968679656724,3554.0,0.6232019874173467
253.4499309062957,0.1439096927642822,491.9787356853485,15,0,491.9787356853485,0.3708960035931827,3581.0,0.6607954062020036,749.6532185077667,0.3480681691850935,0.664856093270438,0.3678025914902222,3554.0,0.64298919351435
259.01981568336487,0.1819498538970947,577.6116135120392,19,0,577.6116135120392,0.3625073426264486,3581.0,0.6670619322247626,841.7500259876251,0.3403004918779646,0.6707894461495536,0.3598492675506471,3554.0,0.6490627582917136
265.1980814933777,0.2069144248962402,663.5815644264221,23,0,663.5815644264221,0.3524136856194149,3581.0,0.6748058465032463,934.9002211093904,0.3304674284798758,0.6777505874633789,0.3497237515167768,3554.0,0.657815824818866
271.0897305011749,0.2305023670196533,749.83984541893,27,0,749.83984541893,0.3510292562417097,3581.0,0.6730309352965304,1028.043542385101,0.3290067740849086,0.6770934377397809,0.3483461499147088,3554.0,0.6546347837603756
277.0046730041504,0.255695104598999,835.0781514644623,31,0,835.0781514644623,0.3461634879070965,3581.0,0.6777216941409523,1120.0859375,0.3249726976667131,0.6809297289167132,0.3427025103206774,3554.0,0.6607815082917136
282.88392663002014,0.279221773147583,920.6469049453736,35,0,920.6469049453736,0.3438946026991413,3581.0,0.6812182024050545,1212.398511171341,0.3227160317557199,0.6841786248343331,0.3406464808028805,3554.0,0.6655779029790377
