accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
714.8752176761627,0.0,6.586857318878174,1,0,6.586857318878174,1.3177726654778732,95000000.0,721.8059191703796,1.3126810541244185,1.3280472953278182,83274637.0
1319.2841019630432,0.0295708179473876,126.45723819732666,196,0,126.45723819732666,0.1312771204563743,95000000.0,1446.7504816055298,0.1295031399232304,0.1284962838431938,83274637.0
1922.6693811416624,0.0638625621795654,246.3078999519348,393,0,246.3078999519348,0.1293789911763241,95000000.0,2170.6822674274445,0.1272691619751405,0.1269581942250801,83274637.0
2524.376671075821,0.0869245529174804,366.0548532009125,588,0,366.0548532009125,0.1287449013534546,95000000.0,2892.7757937908173,0.1249352899799059,0.126263074865511,83274637.0
3124.7391357421875,0.1093282699584961,485.9231400489807,787,0,485.9231400489807,0.12853984086119,95000000.0,3613.658539056778,0.1235297852209632,0.1261326139060395,83274637.0
3718.618192195892,0.1311774253845214,606.0606367588043,986,0,606.0606367588043,0.1281196945446616,95000000.0,4328.310470819473,0.1244401173435166,0.1257307445960796,83274637.0
4318.14716386795,0.1541433334350586,725.9621481895447,1185,0,725.9621481895447,0.1280243776286075,95000000.0,5048.385855913162,0.1250863161883272,0.1256997959659579,83274637.0
4903.114853143692,0.1755006313323974,846.0311784744263,1387,0,846.0311784744263,0.1278978724816172,95000000.0,5754.073520183563,0.1247333625571359,0.1255758407286777,83274637.0
5476.817302942276,0.1970229148864746,966.018711090088,1586,0,966.018711090088,0.1277650892829895,95000000.0,6448.408480405808,0.1241955918916498,0.1254092147606887,83274637.0
6030.102802038193,0.2196624279022216,1086.0813965797424,1783,0,1086.0813965797424,0.1276137205790469,95000000.0,7122.407813072205,0.122064232268044,0.1252937495171652,83274637.0
6560.405078172684,0.2437307834625244,1205.9416408538818,1981,0,1205.9416408538818,0.1273841037029868,95000000.0,7773.225699424744,0.1236561885474701,0.1249829840905477,83274637.0
7092.94935798645,0.2656173706054687,1326.0744931697843,2176,0,1326.0744931697843,0.1272310735635054,95000000.0,8426.575846195221,0.1245662623250715,0.1248394409063093,83274637.0
7613.394958972931,0.2878384590148926,1446.2642393112185,2369,0,1446.2642393112185,0.1271658730752242,95000000.0,9067.872472047806,0.1238803827988371,0.1247715679921473,83274637.0
8097.647431850433,0.3103964328765869,1566.5405714511871,2564,0,1566.5405714511871,0.1271718623555233,95000000.0,9673.067342996595,0.1243428918823893,0.1247769778605277,83274637.0
8587.241396188736,0.3324930667877197,1686.337542295456,2756,0,1686.337542295456,0.1271600752055117,95000000.0,10283.100188493729,0.121176301778358,0.1247799500823411,83274637.0
9074.93781042099,0.3554785251617431,1806.2064502239227,2951,0,1806.2064502239227,0.1272113834034166,95000000.0,10891.313300609589,0.1260064771187646,0.1248205010925033,83274637.0
9576.89025068283,0.3792974948883056,1925.854912519455,3148,0,1925.854912519455,0.1271997488790411,95000000.0,11513.567129850388,0.1229976367529869,0.124787188162811,83274637.0
10099.487114429474,0.4013266563415527,2045.669463872909,3348,0,2045.669463872909,0.1271360365669652,95000000.0,12156.628312587738,0.1252995659086025,0.1247226322271489,83274637.0
10608.56458759308,0.4232494831085205,2165.8500039577484,3544,0,2165.8500039577484,0.1271434394276669,95000000.0,12786.53796839714,0.1223999002367861,0.1247004966933632,83274637.0
11125.779973268507,0.4494650363922119,2285.671527385712,3738,0,2285.671527385712,0.1270444538686652,95000000.0,13424.232279539108,0.1229866993601265,0.124602519051654,83274637.0
11662.004304647446,0.4711887836456299,2405.662865638733,3936,0,2405.662865638733,0.1268724495121604,95000000.0,14081.093030452728,0.1241158118625227,0.1244770263580593,83274637.0
12189.52793931961,0.4935977458953857,2525.285050630569,4133,0,2525.285050630569,0.1266907068427638,95000000.0,14728.88675737381,0.1216025291817926,0.1243386852472342,83274637.0
12707.652173042296,0.5162827968597412,2645.0827679634094,4331,0,2645.0827679634094,0.1266118748623496,95000000.0,15367.472585439682,0.1243509852481588,0.1242632336024766,83274637.0
13233.974769115448,0.5427455902099609,2764.81064081192,4528,0,2764.81064081192,0.1265440133618003,95000000.0,16014.175958633425,0.124108230013493,0.1241921547784336,83274637.0
13774.896295547484,0.5647475719451904,2884.715086221695,4722,0,2884.715086221695,0.1265475077350817,95000000.0,16675.644077062607,0.1228204839821657,0.1241943811696494,83274637.0
14302.844041347504,0.5872294902801514,3005.1023762226105,4915,0,3005.1023762226105,0.1265249804179141,95000000.0,17324.625877141953,0.1222741767698497,0.124180269933013,83274637.0
14825.36671614647,0.6141149997711182,3124.903352499008,5113,0,3124.903352499008,0.1264928471507423,95000000.0,17967.61372232437,0.1228305341460773,0.1241263829861008,83274637.0
15369.254276275637,0.635934591293335,3244.876297235489,5311,0,3244.876297235489,0.1264221553855494,95000000.0,18632.11767244339,0.1226411428869693,0.1240626506488863,83274637.0
