global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,18.028385,0.16360837,0.0,,,,,,,,,,,
1,,,,0.1643894999610178,0.1646737211188248,83274637.0,0.1682390456620066,95000000.0,24.281893491744995,822.3332483768463,24.281893491744995,798.0513136386871,0.0,0.0
43,,,,1.7207021589549083,1.7070266713531277,83274637.0,1.7601226805921053,95000000.0,145.67296838760376,1581.8601541519165,145.67296838760376,1436.1555979251862,0.0295221805572509,0.0
85,,,,0.9519965606478026,0.9566215829016462,83274637.0,0.9857786265625,95000000.0,267.1048767566681,2337.037950515747,267.1048767566681,2069.878373384476,0.0506744384765625,0.0
100,6.3709025,0.6290301,0.0013464112,,,,,,,,,,,
127,,,,0.1428501611844923,0.1439576782356613,83274637.0,0.1474865697882401,95000000.0,388.4806010723114,3086.2350103855133,388.4806010723114,2697.675574541092,0.0728578567504882,0.0
169,,,,0.1432250409428053,0.1428659155820232,83274637.0,0.1463094881373355,95000000.0,509.907413482666,3812.5546429157257,509.907413482666,3302.5456097126007,0.0936660766601562,0.0
200,0.06781939,0.14097491,0.0014269168,,,,,,,,,,,
211,,,,0.141539778232387,0.1409442483215019,83274637.0,0.1442647320929276,95000000.0,631.2813067436218,4530.020630836487,631.2813067436218,3898.614102602005,0.1153514385223388,0.0
253,,,,0.1407115899682419,0.1395305983703957,83274637.0,0.1425080189761513,95000000.0,752.6620922088623,5255.174341440201,752.6620922088623,4502.364320278168,0.1361136436462402,0.0
295,,,,0.1357457149516111,0.1373321377660095,83274637.0,0.1397307233758223,95000000.0,874.0194957256317,5896.342392444611,874.0194957256317,5022.15207695961,0.1570703983306884,0.0
300,0.47945547,0.13945441,0.0014260077,,,,,,,,,,,
337,,,,0.1360053142427273,0.1357044687098876,83274637.0,0.1380613951994243,95000000.0,995.3662843704224,6436.586699962616,995.3662843704224,5441.024047374725,0.1807324886322021,0.0
379,,,,0.1340752904121793,0.1349871683481208,83274637.0,0.1373898938733552,95000000.0,1116.7006328105929,6749.4371428489685,1116.7006328105929,5632.514455318451,0.2044665813446045,0.0
400,0.32644904,0.1364567,0.0014244681,,,,,,,,,,,
421,,,,0.1319554173651169,0.1343427698762533,83274637.0,0.1368185013363486,95000000.0,1238.2988548278809,6985.872045516968,1238.2988548278809,5747.3264038562775,0.2271106243133545,0.0
463,,,,0.1344894716785576,0.1347414868028034,83274637.0,0.137163418852796,95000000.0,1359.9418120384216,7222.075753688812,1359.9418120384216,5861.862555027008,0.2495913505554199,0.0
500,0.16913597,0.12864171,0.0014222993,,,,,,,,,,,
505,,,,0.1350057126263027,0.13390053592127,83274637.0,0.1361739559210526,95000000.0,1481.5790088176727,7457.878666162491,1481.5790088176727,5976.002466201782,0.2733759880065918,0.0
547,,,,0.1351555111531004,0.1352586473863228,83274637.0,0.1372499361019737,95000000.0,1603.201024055481,7727.77340388298,1603.201024055481,6124.251071691513,0.2954432964324951,0.0
589,,,,0.1324280114879585,0.1341715469990017,83274637.0,0.1365721671463815,95000000.0,1724.8175432682035,8007.663598060608,1724.8175432682035,6282.501025915146,0.3172307014465332,0.0
600,0.10666356,0.13175327,0.0014195034,,,,,,,,,,,
631,,,,0.1326642624166964,0.1334930353821483,83274637.0,0.135814981692023,95000000.0,1846.43615102768,8277.556238651276,1846.43615102768,6430.746213674545,0.3440711498260498,0.0
673,,,,0.1334771872410234,0.1334353509236289,83274637.0,0.1358583944284539,95000000.0,1968.0807616710665,8554.570142030716,1968.0807616710665,6586.09014415741,0.3673901557922363,0.0
700,0.0131638395,0.13405743,0.0014160826,,,,,,,,,,,
715,,,,0.1338126019182257,0.1331142643639934,83274637.0,0.1355153316714638,95000000.0,2089.737758398056,8832.956114053726,2089.737758398056,6742.790696144104,0.3938522338867187,0.0
757,,,,0.133530595251974,0.1337117484105447,83274637.0,0.1361696138363486,95000000.0,2211.437459230423,9097.103390693665,2211.437459230423,6885.2136306762695,0.4165709018707275,0.0
799,,,,0.1329950241243127,0.1328500987817556,83274637.0,0.1352457685032894,95000000.0,2333.111895799637,9365.819097280502,2333.111895799637,7032.227371454239,0.441962718963623,0.0
800,0.047303453,0.12610148,0.0014120403,,,,,,,,,,,
841,,,,0.1327397196711796,0.1327604106562613,83274637.0,0.1351602814350329,95000000.0,2454.7783448696136,9634.37689447403,2454.7783448696136,7179.092993021011,0.4657020568847656,0.0
883,,,,0.1352052990019134,0.1372561212115746,83274637.0,0.1392913108963815,95000000.0,2576.488901376724,9909.207632541656,2576.488901376724,7332.182272195816,0.4946842193603515,0.0
900,0.12510595,0.13339873,0.0014073798,,,,,,,,,,,
925,,,,0.1311379777232431,0.1328301934781325,83274637.0,0.1350788375205592,95000000.0,2698.3140172958374,10185.747470617294,2698.3140172958374,7486.866831302643,0.5228366851806641,0.0
