global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,5.236385,11.396353,,,,,,,,,,,,,,,,,
1,,,0.0352864004671573,9.726426124572754,0.0,0.0372469015419483,9.728557586669922,0.0,3000.0,0.0348730459809303,9.788175582885742,0.0,3003.0,109.2435371875763,310.8039782047272,109.2435371875763,201.5603833198548,0.0,0.0
100,0.04771298,6.9011464,,,,,,,,,,,,,,,,,
200,0.092208415,6.546595,,,,,,,,,,,,,,,,,
300,0.120604254,6.3434086,,,,,,,,,,,,,,,,,
400,0.14767487,6.006947,,,,,,,,,,,,,,,,,
500,0.17081419,5.911622,,,,,,,,,,,,,,,,,
600,0.19430152,5.701364,,,,,,,,,,,,,,,,,
700,0.21658117,5.5064254,,,,,,,,,,,,,,,,,
800,0.23935336,5.3429604,,,,,,,,,,,,,,,,,
900,0.25177914,5.1430883,,,,,,,,,,,,,,,,,
1000,0.26443034,5.0393653,,,,,,,,,,,,,,,,,
1100,0.28476,4.855868,,,,,,,,,,,,,,,,,
1200,0.27593705,4.602515,,,,,,,,,,,,,,,,,
1300,0.28565413,4.5004096,,,,,,,,,,,,,,,,,
1400,0.31075516,4.318579,,,,,,,,,,,,,,,,,
1500,0.3499246,4.168569,,,,,,,,,,,,,,,,,
1600,0.37409672,3.9118001,,,,,,,,,,,,,,,,,
1700,0.36749646,3.7452292,,,,,,,,,,,,,,,,,
1800,0.45932743,3.5678499,,,,,,,,,,,,,,,,,
1900,0.35713512,3.4233804,,,,,,,,,,,,,,,,,
2000,0.35536432,3.27476,,,,,,,,,,,,,,,,,
2100,0.37160492,3.170607,,,,,,,,,,,,,,,,,
2109,,,0.4850636124610901,3.063547372817993,19.38794138887444,0.4784193634986877,3.13133192062378,14.831825307718928,3000.0,0.4717099666595459,3.2301204204559326,13.37160062838555,3003.0,949.2085886001588,1673.5566854476929,949.2085886001588,724.2339110374451,0.030717134475708,0.0
2200,0.3563928,3.2056372,,,,,,,,,,,,,,,,,
2300,0.3663425,3.081117,,,,,,,,,,,,,,,,,
2400,0.34840462,3.0403388,,,,,,,,,,,,,,,,,
2500,0.34293845,2.9825368,,,,,,,,,,,,,,,,,
2600,0.32104525,2.7854125,,,,,,,,,,,,,,,,,
2700,0.32151514,2.7628646,,,,,,,,,,,,,,,,,
2800,0.31692457,2.7413614,,,,,,,,,,,,,,,,,
2900,0.31575844,2.7483983,,,,,,,,,,,,,,,,,
3000,0.31293362,2.7050817,,,,,,,,,,,,,,,,,
3100,0.32418108,2.7335613,,,,,,,,,,,,,,,,,
3200,0.31948286,2.7169867,,,,,,,,,,,,,,,,,
3300,0.32351133,2.634881,,,,,,,,,,,,,,,,,
3400,0.31498626,2.5693753,,,,,,,,,,,,,,,,,
3500,0.29902175,2.4675038,,,,,,,,,,,,,,,,,
3600,0.3151906,2.5826037,,,,,,,,,,,,,,,,,
3700,0.30818334,2.5053797,,,,,,,,,,,,,,,,,
3800,0.3092861,2.4626067,,,,,,,,,,,,,,,,,
3900,0.29686192,2.5662673,,,,,,,,,,,,,,,,,
4000,0.29739848,2.543156,,,,,,,,,,,,,,,,,
4100,0.2909008,2.4037375,,,,,,,,,,,,,,,,,
4200,0.3097393,2.503106,,,,,,,,,,,,,,,,,
4216,,,0.5681794881820679,2.338627338409424,26.41538581077801,0.5758638978004456,2.281120538711548,22.264060862329632,3000.0,0.5770379304885864,2.274747848510742,21.09951323584113,3003.0,1789.200474023819,2967.8167152404785,1789.200474023819,1178.3913123607635,0.05946946144104,0.0
4300,0.31661198,2.535067,,,,,,,,,,,,,,,,,
4400,0.2777178,2.437867,,,,,,,,,,,,,,,,,
4500,0.2931512,2.3146615,,,,,,,,,,,,,,,,,
4600,0.28494763,2.3815691,,,,,,,,,,,,,,,,,
4700,0.27251697,2.3094492,,,,,,,,,,,,,,,,,
4800,0.2865209,2.4338446,,,,,,,,,,,,,,,,,
4900,0.2781749,2.3220856,,,,,,,,,,,,,,,,,
5000,0.27203926,2.286677,,,,,,,,,,,,,,,,,
5100,0.27294737,2.3652751,,,,,,,,,,,,,,,,,
5200,0.27194068,2.180218,,,,,,,,,,,,,,,,,
5300,0.27241632,2.3485646,,,,,,,,,,,,,,,,,
5400,0.27075744,2.2885659,,,,,,,,,,,,,,,,,
5500,0.27547768,2.2743134,,,,,,,,,,,,,,,,,
5600,0.27074492,2.2698238,,,,,,,,,,,,,,,,,
5700,0.26857218,2.276028,,,,,,,,,,,,,,,,,
5800,0.2662775,2.2318962,,,,,,,,,,,,,,,,,
5900,0.2586615,2.291395,,,,,,,,,,,,,,,,,
6000,0.26259607,2.2723427,,,,,,,,,,,,,,,,,
6100,0.2624088,2.2356727,,,,,,,,,,,,,,,,,
6200,0.2615669,2.3033512,,,,,,,,,,,,,,,,,
6300,0.25202587,2.1402802,,,,,,,,,,,,,,,,,
6324,,,0.6155267357826233,1.960907220840454,29.57085011569286,0.6092670559883118,2.0283823013305664,24.93067057182318,3000.0,0.6127128005027771,2.002758502960205,23.582425924551902,3003.0,2629.3236830234528,4335.25656914711,2629.3236830234528,1705.5989010334015,0.0863051414489746,0.0
6400,0.25120667,2.311702,,,,,,,,,,,,,,,,,
6500,0.25258055,2.223678,,,,,,,,,,,,,,,,,
6600,0.24930307,2.2536917,,,,,,,,,,,,,,,,,
6700,0.24307442,2.17804,,,,,,,,,,,,,,,,,
6800,0.267857,2.2166917,,,,,,,,,,,,,,,,,
6900,0.2529031,2.2108116,,,,,,,,,,,,,,,,,
7000,0.24969213,2.2474365,,,,,,,,,,,,,,,,,
7100,0.2459984,2.1941278,,,,,,,,,,,,,,,,,
7200,0.24453913,2.203018,,,,,,,,,,,,,,,,,
7300,0.24902485,2.0455604,,,,,,,,,,,,,,,,,
7400,0.24457611,2.1980796,,,,,,,,,,,,,,,,,
7500,0.23874995,2.0799124,,,,,,,,,,,,,,,,,
7600,0.24125461,2.1580915,,,,,,,,,,,,,,,,,
7700,0.2312519,2.1394293,,,,,,,,,,,,,,,,,
7800,0.23144616,2.079117,,,,,,,,,,,,,,,,,
7900,0.23812744,2.155837,,,,,,,,,,,,,,,,,
8000,0.2392374,2.1858466,,,,,,,,,,,,,,,,,
8100,0.22843197,2.1199493,,,,,,,,,,,,,,,,,
8200,0.23438182,2.1428373,,,,,,,,,,,,,,,,,
8300,0.2391644,2.1056015,,,,,,,,,,,,,,,,,
8400,0.23677032,2.070664,,,,,,,,,,,,,,,,,
8427,,,0.6077864766120911,2.005623340606689,29.47755015479582,0.6229680776596069,1.919004917144776,25.9536571370538,3000.0,0.6281912922859192,1.869946002960205,24.79165770735848,3003.0,3469.341400384903,5636.219553470612,3469.341400384903,2166.4323687553406,0.1147651672363281,0.0
