global_step,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.7971567511558533,0.0001666666666666,,,,,,,,,,,,,,,,,
1,,,0.4553814152954279,0.78571862492113,0.0227184089432447,0.4623686883325336,0.7882513353419279,0.0260930950292506,43793.0,0.4631321974274271,0.7893461120992806,0.0271096375822092,43793.0,14.167702436447144,166.5953254699707,14.167702436447144,152.05350756645203,0.0,0.0
1,0.7929681539535522,0.0003333333333333,,,,,,,,,,,,,,,,,
2,0.7915048003196716,0.0005,,,,,,,,,,,,,,,,,
3,0.793206512928009,0.0006666666666666,,,,,,,,,,,,,,,,,
4,0.7921855449676514,0.0008333333333333,,,,,,,,,,,,,,,,,
5,0.7923212647438049,0.001,,,,,,,,,,,,,,,,,
6,0.7905760407447815,0.0011666666666666,,,,,,,,,,,,,,,,,
7,0.8006699681282043,0.0013333333333333,,,,,,,,,,,,,,,,,
8,0.7933452129364014,0.0015,,,,,,,,,,,,,,,,,
9,0.7942280173301697,0.0016666666666666,,,,,,,,,,,,,,,,,
10,0.7950056195259094,0.0018333333333333,,,,,,,,,,,,,,,,,
11,0.7960792779922485,0.002,,,,,,,,,,,,,,,,,
12,0.791775107383728,0.0021666666666666,,,,,,,,,,,,,,,,,
13,0.7956406474113464,0.0023333333333333,,,,,,,,,,,,,,,,,
14,0.797918975353241,0.0025,,,,,,,,,,,,,,,,,
15,0.794264018535614,0.0026666666666666,,,,,,,,,,,,,,,,,
16,0.7921606302261353,0.0028333333333333,,,,,,,,,,,,,,,,,
17,0.7925150394439697,0.003,,,,,,,,,,,,,,,,,
18,0.7928199768066406,0.0031666666666666,,,,,,,,,,,,,,,,,
19,0.7930619716644287,0.0033333333333333,,,,,,,,,,,,,,,,,
20,0.7897834181785583,0.0035,,,,,,,,,,,,,,,,,
21,0.7903052568435669,0.0036666666666666,,,,,,,,,,,,,,,,,
22,0.7929694056510925,0.0038333333333333,,,,,,,,,,,,,,,,,
23,0.7933773994445801,0.004,,,,,,,,,,,,,,,,,
24,0.7953815460205078,0.0041666666666666,,,,,,,,,,,,,,,,,
25,0.7928596138954163,0.0043333333333333,,,,,,,,,,,,,,,,,
26,0.7925319075584412,0.0045,,,,,,,,,,,,,,,,,
27,0.7941218614578247,0.0046666666666666,,,,,,,,,,,,,,,,,
28,0.792718231678009,0.0048333333333333,,,,,,,,,,,,,,,,,
29,0.7931260466575623,0.005,,,,,,,,,,,,,,,,,
30,0.7901784777641296,0.0051666666666666,,,,,,,,,,,,,,,,,
31,0.7955955266952515,0.0053333333333333,,,,,,,,,,,,,,,,,
32,0.7915875911712646,0.0055,,,,,,,,,,,,,,,,,
33,0.7930294871330261,0.0056666666666666,,,,,,,,,,,,,,,,,
34,0.7912635207176208,0.0058333333333333,,,,,,,,,,,,,,,,,
35,0.7911097407341003,0.006,,,,,,,,,,,,,,,,,
36,0.791471004486084,0.0061666666666666,,,,,,,,,,,,,,,,,
37,0.7887294888496399,0.0063333333333333,,,,,,,,,,,,,,,,,
38,0.7918722033500671,0.0065,,,,,,,,,,,,,,,,,
39,0.7944356799125671,0.0066666666666666,,,,,,,,,,,,,,,,,
40,0.7866842150688171,0.0068333333333333,,,,,,,,,,,,,,,,,
41,0.7915171384811401,0.007,,,,,,,,,,,,,,,,,
42,0.7973178625106812,0.0071666666666666,,,,,,,,,,,,,,,,,
43,0.7965162992477417,0.0073333333333333,,,,,,,,,,,,,,,,,
44,0.7911510467529297,0.0075,,,,,,,,,,,,,,,,,
45,0.7940952777862549,0.0076666666666666,,,,,,,,,,,,,,,,,
46,0.7913097739219666,0.0078333333333333,,,,,,,,,,,,,,,,,
47,0.7920645475387573,0.008,,,,,,,,,,,,,,,,,
48,0.7999181151390076,0.0081666666666666,,,,,,,,,,,,,,,,,
49,0.7925049066543579,0.0083333333333333,,,,,,,,,,,,,,,,,
50,0.7917962670326233,0.0085,,,,,,,,,,,,,,,,,
51,0.794174075126648,0.0086666666666666,,,,,,,,,,,,,,,,,
52,0.7923123836517334,0.0088333333333333,,,,,,,,,,,,,,,,,
53,0.7868647575378418,0.009,,,,,,,,,,,,,,,,,
54,0.7920865416526794,0.0091666666666666,,,,,,,,,,,,,,,,,
55,0.7958800792694092,0.0093333333333333,,,,,,,,,,,,,,,,,
56,0.7918850183486938,0.0095,,,,,,,,,,,,,,,,,
57,0.7905396223068237,0.0096666666666666,,,,,,,,,,,,,,,,,
